actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
16,PT10M59.00S,2022-11-22T00:11:48.5Z,1,REGULAR,rebound,defensive,[],1626167,,,1610612754,2,1,2022-11-22T00:12:05Z,160000,False,,,0,,M. Turner REBOUND (Off:0 Def:1),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,15.0,1.0,1.0,0.0,,,,,,,,,,,,,,
17,PT10M44.00S,2022-11-22T00:12:18.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626167,88.78120893561103,56.61764705882353,1610612754,2,1,2022-11-22T00:12:23Z,170000,False,33.0,53.0,1,right,MISS M. Turner 6' fadeaway Shot,[1626167],1610612754.0,IND,fadeaway,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,6.25,Missed,,,,,,,,,,,,,,,,,,
18,PT10M41.00S,2022-11-22T00:12:21.6Z,1,REGULAR,rebound,defensive,[],1630591,,,1610612753,2,1,2022-11-22T00:12:23Z,180000,False,,,0,,J. Suggs REBOUND (Off:0 Def:1),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),0-8 Center,,,17.0,1.0,1.0,0.0,,,,,,,,,,,,,,
19,PT10M37.00S,2022-11-22T00:12:26.6Z,1,REGULAR,turnover,out-of-bounds,[],1628964,,,1610612753,2,1,2022-11-22T00:12:31Z,190000,False,,,0,,M. Bamba bad pass out-of-bounds TURNOVER (1 TO),[1628964],1610612753.0,ORL,bad pass,,,Bamba,M. Bamba,,,,,Mid-Range,8-16 Center,,,,,,,,203593.0,,,,,1.0,,,,,,,
20,PT10M28.00S,2022-11-22T00:12:44.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630188,91.67214191852825,95.58823529411765,1610612754,2,1,2022-11-22T00:12:49Z,200000,False,228.0,26.0,1,right,MISS J. Smith 3PT,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Right Corner 3,24+ Right,22.94,Missed,,,,,,,,,,,,,,,,,,
21,PT10M24.00S,2022-11-22T00:12:48.4Z,1,REGULAR,rebound,defensive,[],1629626,,,1610612753,2,1,2022-11-22T00:12:49Z,210000,False,,,0,,B. Bol REBOUND (Off:0 Def:1),[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,Right Corner 3,24+ Right,,,20.0,1.0,1.0,0.0,,,,,,,,,,,,,,
22,PT10M17.00S,2022-11-22T00:12:54.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629626,5.732588699080158,50.245098039215684,1610612753,2,1,2022-11-22T00:12:59Z,220000,False,-1.0,1.0,1,left,MISS B. Bol driving Layup,[1629626],1610612753.0,ORL,driving,,,Bol,B. Bol,,,,,Restricted Area,0-8 Center,0.18,Missed,,,,,,,,,,,,,,,,,,
23,PT10M15.00S,2022-11-22T00:12:56.8Z,1,REGULAR,rebound,defensive,[],1630188,,,1610612754,2,1,2022-11-22T00:12:59Z,230000,False,,,0,,J. Smith REBOUND (Off:0 Def:1),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,22.0,1.0,1.0,0.0,,,,,,,,,,,,,,
24,PT10M07.00S,2022-11-22T00:13:04.3Z,1,REGULAR,3pt,Jump Shot,[],1630174,69.72733245729303,15.931372549019606,1610612754,2,1,2022-11-22T00:13:08Z,240000,False,-170.0,232.0,1,right,MISS A. Nesmith 28' 3PT,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Left Center,28.79,Missed,,,,,,,,,,,,,,,,,,
25,PT10M03.00S,2022-11-22T00:13:08.3Z,1,REGULAR,rebound,defensive,[],1630532,,,1610612753,2,1,2022-11-22T00:13:08Z,250000,False,,,0,,F. Wagner REBOUND (Off:0 Def:1),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Left Center,,,24.0,1.0,1.0,0.0,,,,,,,,,,,,,,
26,PT09M55.00S,2022-11-22T00:13:15.7Z,1,REGULAR,3pt,Jump Shot,[],1630591,33.590670170827856,61.51960784313726,1610612753,2,1,2022-11-22T00:13:20Z,260000,False,-58.0,263.0,1,left,MISS J. Suggs 26' step back 3PT,[1630591],1610612753.0,ORL,step back,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Center,26.95,Missed,,,,,,,,,,,,,,,,,,
27,PT09M53.00S,2022-11-22T00:13:17.7Z,1,REGULAR,rebound,defensive,[],1630188,,,1610612754,2,1,2022-11-22T00:13:20Z,270000,False,,,0,,J. Smith REBOUND (Off:0 Def:2),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Center,,,26.0,2.0,2.0,0.0,,,,,,,,,,,,,,
28,PT09M44.00S,2022-11-22T00:13:27.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627741,95.48291721419186,50.98039215686274,1610612754,4,1,2022-11-22T00:13:31Z,280000,False,5.0,-10.0,1,right,B. Hield driving finger roll Layup (2 PTS) (T. Haliburton 1 AST),"[1627741, 1630169]",1610612754.0,IND,driving finger roll,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,1.11,Made,,,,,2.0,,,,,,,T. Haliburton,1630169.0,1.0,,,,
30,PT09M28.00S,2022-11-22T00:13:45.9Z,1,REGULAR,foul,offensive,[],1630532,,,1610612753,4,1,2022-11-22T00:13:52Z,300000,False,,,0,,F. Wagner offensive FOUL (1 PF),"[1630532, 1630174]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Center,,,,,,,,203593.0,1.0,0.0,Nesmith,1630174.0,,,,,,,,
32,PT09M28.00S,2022-11-22T00:13:45.9Z,1,REGULAR,turnover,offensive foul,[],1630532,,,1610612753,4,1,2022-11-22T00:13:45Z,320000,False,,,0,,F. Wagner offensive foul TURNOVER (1 TO),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Center,,,,,,,,203593.0,,,,,1.0,,,,,,,
33,PT09M16.00S,2022-11-22T00:14:11.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626167,94.56307490144546,49.26470588235294,1610612754,6,1,2022-11-22T00:14:14Z,330000,False,-4.0,-1.0,1,right,M. Turner cutting Layup (2 PTS) (T. Haliburton 2 AST),"[1626167, 1630169]",1610612754.0,IND,cutting,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,0.4,Made,,,,,2.0,,,,,,,T. Haliburton,1630169.0,2.0,,,,
35,PT09M04.00S,2022-11-22T00:14:21.8Z,1,REGULAR,3pt,Jump Shot,[],1629643,6.389618922470433,4.901960784313726,1610612753,6,1,2022-11-22T00:14:26Z,350000,False,225.0,8.0,1,left,MISS C. Okeke 3PT,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,Right Corner 3,24+ Right,22.56,Missed,,,,,,,,,,,,,,,,,,
36,PT09M02.00S,2022-11-22T00:14:24.6Z,1,REGULAR,rebound,offensive,[],1630591,,,1610612753,6,1,2022-11-22T00:14:24Z,360000,False,,,0,,J. Suggs REBOUND (Off:1 Def:1),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Right Corner 3,24+ Right,,,35.0,2.0,1.0,1.0,,,,,,,,,,,,,,
37,PT08M59.00S,2022-11-22T00:14:27.9Z,1,REGULAR,turnover,bad pass,[],1630591,,,1610612753,6,1,2022-11-22T00:14:32Z,370000,False,,,0,,J. Suggs bad pass TURNOVER (1 TO),"[1630591, 1627741]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,,,,Hield,1627741.0,,
38,PT08M59.00S,2022-11-22T00:14:27.9Z,1,REGULAR,steal,,[],1627741,,,1610612754,6,1,2022-11-22T00:14:29Z,380000,False,,,0,,B. Hield STEAL (1 STL),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
39,PT08M56.00S,2022-11-22T00:14:31.6Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630174,93.9060446780552,49.754901960784316,1610612754,8,1,2022-11-22T00:18:32Z,390000,False,-1.0,5.0,1,right,A. Nesmith running Layup (2 PTS) (T. Haliburton 3 AST),"[1630174, 1630169]",1610612754.0,IND,running,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,0.49,Made,,,,,2.0,,,,,,,T. Haliburton,1630169.0,3.0,,,,
41,PT08M56.00S,2022-11-22T00:14:35.4Z,1,REGULAR,foul,personal,['1freethrow'],1630532,,,1610612754,8,1,2022-11-22T00:14:52Z,410000,False,,,0,,F. Wagner shooting personal FOUL (2 PF) (Nesmith 1 FT),"[1630532, 1630174]",1610612753.0,ORL,shooting,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,,,,,,203593.0,2.0,0.0,Nesmith,1630174.0,,,,,,,,
43,PT08M56.00S,2022-11-22T00:14:46.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,8,1,2022-11-22T00:14:46Z,430000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,PT08M56.00S,2022-11-22T00:18:03.9Z,1,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1630174,,,1610612754,9,1,2022-11-22T00:18:03Z,440000,False,,,0,,A. Nesmith Free Throw 1 of 1 (3 PTS),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
45,PT08M37.00S,2022-11-22T00:18:19.1Z,1,REGULAR,3pt,Jump Shot,[],1628964,33.065045992115635,50.49019607843137,1610612753,9,4,2022-11-22T00:18:23Z,450000,False,-2.0,258.0,1,left,M. Bamba 25' 3PT  (3 PTS) (J. Suggs 1 AST),"[1628964, 1630591]",1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,Above the Break 3,24+ Center,25.83,Made,,,,,3.0,,,,,,,J. Suggs,1630591.0,1.0,,,,
47,PT08M25.00S,2022-11-22T00:18:30.6Z,1,REGULAR,3pt,Jump Shot,[],1630169,67.36202365308804,18.38235294117647,1610612754,9,4,2022-11-22T00:18:34Z,470000,False,-158.0,254.0,1,right,MISS T. Haliburton 29' pullup 3PT,[1630169],1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Left Center,29.94,Missed,,,,,,,,,,,,,,,,,,
48,PT08M22.00S,2022-11-22T00:18:33.6Z,1,REGULAR,rebound,defensive,[],1630532,,,1610612753,9,4,2022-11-22T00:18:34Z,480000,False,,,0,,F. Wagner REBOUND (Off:0 Def:2),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Left Center,,,47.0,2.0,2.0,0.0,,,,,,,,,,,,,,
49,PT08M11.00S,2022-11-22T00:18:45.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,6.389618922470433,47.549019607843135,1610612753,9,4,2022-11-22T00:18:50Z,490000,False,12.0,8.0,1,left,MISS F. Wagner driving Layup,[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,1.45,Missed,,,,,,,,,,,,,,,,,,
50,PT08M08.00S,2022-11-22T00:18:48.4Z,1,REGULAR,rebound,defensive,[],1626167,,,1610612754,9,4,2022-11-22T00:18:50Z,500000,False,,,0,,M. Turner REBOUND (Off:0 Def:2),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,49.0,2.0,2.0,0.0,,,,,,,,,,,,,,
51,PT08M01.00S,2022-11-22T00:18:54.3Z,1,REGULAR,3pt,Jump Shot,[],1626167,67.23061760840999,25.0,1610612754,9,4,2022-11-22T00:19:00Z,510000,False,-125.0,256.0,1,right,MISS M. Turner 28' 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Left Center,28.44,Missed,,,,,,,,,,,,,,,,,,
52,PT07M59.00S,2022-11-22T00:18:56.3Z,1,REGULAR,rebound,defensive,[],1628964,,,1610612753,9,4,2022-11-22T00:19:00Z,520000,False,,,0,,M. Bamba REBOUND (Off:0 Def:1),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,Above the Break 3,24+ Left Center,,,51.0,1.0,1.0,0.0,,,,,,,,,,,,,,
53,PT07M42.00S,2022-11-22T00:19:14.6Z,1,REGULAR,3pt,Jump Shot,[],1628964,31.225361366622867,28.676470588235293,1610612753,9,7,2022-11-22T00:19:18Z,530000,False,107.0,241.0,1,left,M. Bamba 26' 3PT  (6 PTS) (B. Bol 1 AST),"[1628964, 1629626]",1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,Above the Break 3,24+ Right Center,26.35,Made,,,,,6.0,,,,,,,B. Bol,1629626.0,1.0,,,,
55,PT07M17.00S,2022-11-22T00:19:38.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627741,93.9060446780552,50.73529411764706,1610612754,9,7,2022-11-22T00:19:42Z,550000,False,4.0,5.0,1,right,MISS B. Hield driving finger roll Layup,[1627741],1610612754.0,IND,driving finger roll,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,0.61,Missed,,,,,,,,,,,,,,,,,,
56,PT07M16.00S,2022-11-22T00:19:39.2Z,1,REGULAR,rebound,defensive,[],1629626,,,1610612753,9,7,2022-11-22T00:19:42Z,560000,False,,,0,,B. Bol REBOUND (Off:0 Def:2),[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,Restricted Area,0-8 Center,,,55.0,2.0,2.0,0.0,,,,,,,,,,,,,,
57,PT07M09.00S,2022-11-22T00:19:47.6Z,1,REGULAR,3pt,Jump Shot,[],1630591,5.075558475689881,3.6764705882352944,1610612753,9,7,2022-11-22T00:19:52Z,570000,False,232.0,-5.0,1,left,MISS J. Suggs 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Right Corner 3,24+ Right,23.16,Missed,,,,,,,,,,,,,,,,,,
58,PT07M05.00S,2022-11-22T00:19:51.6Z,1,REGULAR,rebound,defensive,[],1630174,,,1610612754,9,7,2022-11-22T00:19:52Z,580000,False,,,0,,A. Nesmith REBOUND (Off:0 Def:2),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Right Corner 3,24+ Right,,,57.0,2.0,2.0,0.0,,,,,,,,,,,,,,
59,PT06M56.00S,2022-11-22T00:20:00.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630169,94.69448094612353,50.98039215686274,1610612754,11,7,2022-11-22T00:20:04Z,590000,False,5.0,-3.0,1,right,T. Haliburton driving reverse Layup (4 PTS),[1630169],1610612754.0,IND,driving reverse,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,0.55,Made,,,,,4.0,,,,,,,,,,,,,
60,PT06M48.00S,2022-11-22T00:20:10.5Z,1,REGULAR,foul,personal,['2freethrow'],1626167,,,1610612753,11,7,2022-11-22T00:20:18Z,600000,False,,,0,,M. Turner shooting personal FOUL (1 PF) (Wagner 2 FT),"[1626167, 1630532]",1610612754.0,IND,shooting,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,2715.0,1.0,0.0,Wagner,1630532.0,,,,,,,,
62,PT06M48.00S,2022-11-22T00:20:40.0Z,1,REGULAR,freethrow,1 of 2,[],1630532,,,1610612753,11,8,2022-11-22T00:20:40Z,620000,False,,,0,,F. Wagner Free Throw 1 of 2 (2 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
63,PT06M48.00S,2022-11-22T00:20:40.5Z,1,REGULAR,substitution,out,[],1628964,,,1610612753,11,8,2022-11-22T00:20:44Z,630000,False,,,0,,SUB out: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M48.00S,2022-11-22T00:20:40.5Z,1,REGULAR,substitution,in,[],1629678,,,1610612753,11,8,2022-11-22T00:20:44Z,640000,False,,,0,,SUB in: A. Schofield,[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M48.00S,2022-11-22T00:20:47.5Z,1,REGULAR,substitution,out,[],1626167,,,1610612753,11,8,2022-11-22T00:21:02Z,650000,False,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M48.00S,2022-11-22T00:20:47.5Z,1,REGULAR,substitution,in,[],1630543,,,1610612753,11,8,2022-11-22T00:21:02Z,660000,False,,,0,,SUB in: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M48.00S,2022-11-22T00:21:17.6Z,1,REGULAR,freethrow,2 of 2,[],1630532,,,1610612753,11,9,2022-11-22T00:21:17Z,670000,False,,,0,,F. Wagner Free Throw 2 of 2 (3 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
68,PT06M41.00S,2022-11-22T00:21:28.4Z,1,REGULAR,foul,personal,['2freethrow'],1629678,,,1610612754,11,9,2022-11-22T00:21:38Z,680000,False,,,0,,A. Schofield shooting personal FOUL (1 PF) (Hield 2 FT),"[1629678, 1627741]",1610612753.0,ORL,shooting,,,Schofield,A. Schofield,,,,,Restricted Area,0-8 Center,,,,,,,,2715.0,1.0,0.0,Hield,1627741.0,,,,,,,,
70,PT06M41.00S,2022-11-22T00:21:54.0Z,1,REGULAR,freethrow,1 of 2,[],1627741,,,1610612754,12,9,2022-11-22T00:21:54Z,700000,False,,,0,,B. Hield Free Throw 1 of 2 (3 PTS),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
71,PT06M41.00S,2022-11-22T00:21:54.7Z,1,REGULAR,substitution,out,[],1630174,,,1610612754,12,9,2022-11-22T00:22:00Z,710000,False,,,0,,SUB out: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M41.00S,2022-11-22T00:21:54.7Z,1,REGULAR,substitution,out,[],1630532,,,1610612754,12,9,2022-11-22T00:22:00Z,720000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M41.00S,2022-11-22T00:21:54.7Z,1,REGULAR,substitution,in,[],1631097,,,1610612754,12,9,2022-11-22T00:22:00Z,730000,False,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M41.00S,2022-11-22T00:21:54.7Z,1,REGULAR,substitution,in,[],203914,,,1610612754,12,9,2022-11-22T00:22:00Z,740000,False,,,0,,SUB in: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M41.00S,2022-11-22T00:22:22.1Z,1,REGULAR,freethrow,2 of 2,[],1627741,,,1610612754,13,9,2022-11-22T00:22:22Z,750000,False,,,0,,B. Hield Free Throw 2 of 2 (4 PTS),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
76,PT06M25.00S,2022-11-22T00:22:42.1Z,1,REGULAR,foul,personal,[],1627741,,,1610612753,13,9,2022-11-22T00:22:49Z,760000,False,,,0,,B. Hield personal FOUL (1 PF),"[1627741, 1629626]",1610612754.0,IND,,,,Hield,B. Hield,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,2715.0,1.0,0.0,Bol,1629626.0,,,,,,,,
78,PT06M20.00S,2022-11-22T00:23:02.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203914,5.601182654402102,49.50980392156863,1610612753,13,11,2022-11-22T00:23:08Z,780000,False,2.0,0.0,1,left,G. Harris driving finger roll Layup (2 PTS),[203914],1610612753.0,ORL,driving finger roll,,,Harris,G. Harris,,,,,Restricted Area,0-8 Center,0.25,Made,,,,,2.0,,,,,,,,,,,,,
79,PT06M20.00S,2022-11-22T00:23:06.3Z,1,REGULAR,foul,personal,['1freethrow'],1630543,,,1610612753,13,11,2022-11-22T00:23:13Z,790000,False,,,0,,I. Jackson shooting personal FOUL (1 PF) (Harris 1 FT),"[1630543, 203914]",1610612754.0,IND,shooting,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,,,,,,,,1627963.0,1.0,0.0,Harris,203914.0,,,,,,,,
81,PT06M20.00S,2022-11-22T00:23:25.9Z,1,REGULAR,freethrow,1 of 1,[],203914,,,1610612753,13,12,2022-11-22T00:23:26Z,810000,False,,,0,,G. Harris Free Throw 1 of 1 (3 PTS),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
82,PT06M04.00S,2022-11-22T00:23:43.9Z,1,REGULAR,3pt,Jump Shot,[],1631097,93.38042049934296,96.32352941176471,1610612754,16,12,2022-11-22T00:23:49Z,820000,False,232.0,10.0,1,right,B. Mathurin 3PT  (3 PTS) (T. Haliburton 4 AST),"[1631097, 1630169]",1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Right Corner 3,24+ Right,23.18,Made,,,,,3.0,,,,,,,T. Haliburton,1630169.0,4.0,,,,
84,PT05M49.00S,2022-11-22T00:23:58.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629626,4.944152431011826,51.71568627450981,1610612753,16,14,2022-11-22T00:24:05Z,840000,False,-9.0,-6.0,1,left,B. Bol driving DUNK (2 PTS),[1629626],1610612753.0,ORL,driving,,,Bol,B. Bol,,,,,Restricted Area,0-8 Center,1.05,Made,,,,,2.0,,,,,,,,,,,,,
85,PT05M42.00S,2022-11-22T00:24:07.8Z,1,REGULAR,turnover,double dribble,[],1630169,,,1610612754,16,14,2022-11-22T00:24:19Z,850000,False,,,0,,T. Haliburton double dribble TURNOVER (1 TO),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Center,,,,,,,,2715.0,,,,,1.0,,,,,,,
