actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,playerName,playerNameI,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,descriptor,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,turnoverTotal,stealPlayerName,stealPersonId,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,jumpBallRecoveredName,jumpBallRecoverdPersonId,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId
16,PT10M54.00S,2023-02-03T00:13:34.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,87.59855453350855,60.29411764705882,1610612747,2,0,2023-02-03T00:13:40Z,160000,False,51.0,64.0,1,right,MISS A. Davis 8' floating Shot,[203076],1610612747.0,LAL,,Davis,A. Davis,In The Paint (Non-RA),8-16 Right,8.22,Missed,,,,,floating,,,,,,,,,,,,,,,,,,,
17,PT10M51.00S,2023-02-03T00:13:37.8Z,1,REGULAR,rebound,defensive,[],1626167,,,1610612754,2,0,2023-02-03T00:13:40Z,170000,False,,,0,,M. Turner REBOUND (Off:0 Def:2),[1626167],1610612754.0,IND,,Turner,M. Turner,In The Paint (Non-RA),8-16 Right,,,16.0,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,
18,PT10M46.00S,2023-02-03T00:13:42.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630174,19.136005256241788,92.15686274509804,1610612754,2,0,2023-02-03T00:13:49Z,180000,False,-211.0,127.0,1,left,MISS A. Nesmith 24' 3PT,[1630174],1610612754.0,IND,,Nesmith,A. Nesmith,Above the Break 3,24+ Left Center,24.63,Missed,,,,,,,,,,,,,,,,,,,,,,,,
19,PT10M41.00S,2023-02-03T00:13:47.5Z,1,REGULAR,rebound,defensive,[],203471,,,1610612747,2,0,2023-02-03T00:13:49Z,190000,False,,,0,,D. Schroder REBOUND (Off:0 Def:2),[203471],1610612747.0,LAL,,Schroder,D. Schroder,Above the Break 3,24+ Left Center,,,18.0,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,
20,PT10M21.00S,2023-02-03T00:14:07.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],2544,92.06636005256242,43.872549019607845,1610612747,2,0,2023-02-03T00:14:10Z,200000,False,-31.0,22.0,1,right,MISS L. James driving Layup,[2544],1610612747.0,LAL,,James,L. James,Restricted Area,0-8 Center,3.77,Missed,,,,,driving,,,,,,,,,,,,,,,,,,,
22,PT10M19.00S,2023-02-03T00:14:09.0Z,1,REGULAR,rebound,defensive,[],1627741,,,1610612754,2,0,2023-02-03T00:14:10Z,220000,False,,,0,,B. Hield REBOUND (Off:0 Def:1),[1627741],1610612754.0,IND,,Hield,B. Hield,Restricted Area,0-8 Center,,,20.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,
23,PT10M16.00S,2023-02-03T00:14:13.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630169,16.376478318002626,3.6764705882352944,1610612754,2,0,2023-02-03T00:14:20Z,230000,False,232.0,101.0,1,left,MISS T. Haliburton 25' running 3PT,[1630169],1610612754.0,IND,,Haliburton,T. Haliburton,Above the Break 3,24+ Right Center,25.28,Missed,,,,,running,,,,,,,,,,,,,,,,,,,
24,PT10M12.00S,2023-02-03T00:14:17.1Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,2,0,2023-02-03T00:14:20Z,240000,False,,,0,,A. Davis REBOUND (Off:0 Def:1),[203076],1610612747.0,LAL,,Davis,A. Davis,Above the Break 3,24+ Right Center,,,23.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,
25,PT09M52.00S,2023-02-03T00:14:37.6Z,1,REGULAR,2pt,Jump Shot,[],203076,74.19513797634691,49.754901960784316,1610612747,2,0,2023-02-03T00:14:42Z,250000,False,-1.0,190.0,1,right,MISS A. Davis 19' Jump Shot,[203076],1610612747.0,LAL,,Davis,A. Davis,Mid-Range,16-24 Center,19.01,Missed,,,,,,,,,,,,,,,,,,,,,,,,
26,PT09M48.00S,2023-02-03T00:14:41.6Z,1,REGULAR,rebound,defensive,[],1626167,,,1610612754,2,0,2023-02-03T00:14:42Z,260000,False,,,0,,M. Turner REBOUND (Off:0 Def:3),[1626167],1610612754.0,IND,,Turner,M. Turner,Mid-Range,16-24 Center,,,25.0,3.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,
27,PT09M35.00S,2023-02-03T00:14:54.7Z,1,REGULAR,turnover,bad pass,[],1629614,,,1610612754,2,0,2023-02-03T00:14:57Z,270000,False,,,0,,A. Nembhard bad pass TURNOVER (1 TO),"[1629614, 1629060]",1610612754.0,IND,,Nembhard,A. Nembhard,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,1.0,Hachimura,1629060.0,,,,,,,,,,
28,PT09M35.00S,2023-02-03T00:14:54.7Z,1,REGULAR,steal,,[],1629060,,,1610612747,2,0,2023-02-03T00:14:56Z,280000,False,,,0,,R. Hachimura STEAL (1 STL),[1629060],1610612747.0,LAL,,Hachimura,R. Hachimura,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,,,,,,,
29,PT09M30.00S,2023-02-03T00:14:59.6Z,1,REGULAR,turnover,out-of-bounds,[],203471,,,1610612747,2,0,2023-02-03T00:15:05Z,290000,False,,,0,,D. Schroder bad pass out-of-bounds TURNOVER (1 TO),[203471],1610612747.0,LAL,2005.0,Schroder,D. Schroder,Mid-Range,16-24 Center,,,,,,,bad pass,,,,,,,1.0,,,,,,,,,,,,
30,PT09M26.00S,2023-02-03T00:15:08.6Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1626167,6.652431011826544,46.81372549019608,1610612754,4,0,2023-02-03T00:15:20Z,300000,False,16.0,10.0,1,left,M. Turner cutting DUNK (2 PTS) (A. Nesmith 1 AST),"[1626167, 1630174]",1610612754.0,IND,,Turner,M. Turner,Restricted Area,0-8 Center,1.88,Made,,,,,cutting,2.0,A. Nesmith,1630174.0,1.0,,,,,,,,,,,,,,,
32,PT09M11.00S,2023-02-03T00:15:22.6Z,1,REGULAR,3pt,Jump Shot,[],2544,65.52233902759527,45.83333333333333,1610612747,4,0,2023-02-03T00:15:28Z,320000,False,-21.0,272.0,1,right,MISS L. James 27' 3PT,[2544],1610612747.0,LAL,,James,L. James,Above the Break 3,24+ Center,27.24,Missed,,,,,,,,,,,,,,,,,,,,,,,,
33,PT09M08.00S,2023-02-03T00:15:25.6Z,1,REGULAR,rebound,offensive,[],203471,,,1610612747,4,0,2023-02-03T00:15:28Z,330000,False,,,0,,D. Schroder REBOUND (Off:1 Def:2),[203471],1610612747.0,LAL,,Schroder,D. Schroder,Above the Break 3,24+ Center,,,32.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
34,PT09M06.00S,2023-02-03T00:15:30.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203076,87.07293035479631,51.470588235294116,1610612747,4,2,2023-02-03T00:15:35Z,340000,False,7.0,69.0,1,right,A. Davis 6' Jump Shot (2 PTS) (D. Schroder 1 AST),"[203076, 203471]",1610612747.0,LAL,,Davis,A. Davis,In The Paint (Non-RA),0-8 Center,6.94,Made,,,,,,2.0,D. Schroder,203471.0,1.0,,,,,,,,,,,,,,,
36,PT09M06.00S,2023-02-03T00:15:32.7Z,1,REGULAR,foul,personal,['1freethrow'],1626167,,,1610612747,4,2,2023-02-03T00:15:40Z,360000,False,,,0,,M. Turner shooting personal FOUL (1 PF) (Davis 1 FT),"[1626167, 203076]",1610612754.0,IND,2005.0,Turner,M. Turner,In The Paint (Non-RA),0-8 Center,,,,,,,shooting,,,,,1.0,0.0,,,,Davis,203076.0,,,,,,,,
38,PT09M06.00S,2023-02-03T00:16:01.3Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],203076,,,1610612747,4,3,2023-02-03T00:16:01Z,380000,False,,,0,,A. Davis Free Throw 1 of 1 (3 PTS),[203076],1610612747.0,LAL,,Davis,A. Davis,,,,Made,,,,,,3.0,,,,,,,,,,,,,,,,,,
39,PT08M55.00S,2023-02-03T00:16:14.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630169,6.783837056504599,52.94117647058824,1610612754,6,3,2023-02-03T00:16:20Z,390000,False,-15.0,11.0,1,left,T. Haliburton driving finger roll Layup (2 PTS),[1630169],1610612754.0,IND,,Haliburton,T. Haliburton,Restricted Area,0-8 Center,1.85,Made,,,,,driving finger roll,2.0,,,,,,,,,,,,,,,,,,
40,PT08M40.00S,2023-02-03T00:16:29.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629060,88.51839684625493,43.38235294117647,1610612747,6,5,2023-02-03T00:16:33Z,400000,False,-33.0,55.0,1,right,R. Hachimura 6' fadeaway Jump Shot (2 PTS) (P. Beverley 1 AST),"[1629060, 201976]",1610612747.0,LAL,,Hachimura,R. Hachimura,In The Paint (Non-RA),0-8 Center,6.45,Made,,,,,fadeaway,2.0,P. Beverley,201976.0,1.0,,,,,,,,,,,,,,,
42,PT08M23.00S,2023-02-03T00:16:46.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626167,10.068988173455978,49.50980392156863,1610612754,6,5,2023-02-03T00:16:51Z,420000,False,2.0,42.0,1,left,MISS M. Turner cutting Layup - blocked,"[1626167, 201976]",1610612754.0,IND,,Turner,M. Turner,Restricted Area,0-8 Center,4.22,Missed,,,,,cutting,,,,,,,,,,,,Beverley,201976.0,,,,,,
43,PT08M23.00S,2023-02-03T00:16:46.6Z,1,REGULAR,block,,[],201976,,,1610612754,6,5,2023-02-03T00:22:15Z,430000,False,,,0,,P. Beverley BLOCK (1 BLK),[201976],1610612747.0,LAL,,Beverley,P. Beverley,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,,,,,,,
44,PT08M20.00S,2023-02-03T00:16:49.6Z,1,REGULAR,rebound,defensive,[],201976,,,1610612747,6,5,2023-02-03T00:16:51Z,440000,False,,,0,,P. Beverley REBOUND (Off:0 Def:1),[201976],1610612747.0,LAL,,Beverley,P. Beverley,Restricted Area,0-8 Center,,,42.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,
45,PT08M07.00S,2023-02-03T00:17:02.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629060,92.9862023653088,46.81372549019608,1610612747,6,5,2023-02-03T00:17:06Z,450000,False,-16.0,13.0,1,right,MISS R. Hachimura driving Layup,[1629060],1610612747.0,LAL,,Hachimura,R. Hachimura,Restricted Area,0-8 Center,2.08,Missed,,,,,driving,,,,,,,,,,,,,,,,,,,
46,PT08M04.00S,2023-02-03T00:17:05.7Z,1,REGULAR,rebound,defensive,[],1630169,,,1610612754,6,5,2023-02-03T00:17:06Z,460000,False,,,0,,T. Haliburton REBOUND (Off:0 Def:1),[1630169],1610612754.0,IND,,Haliburton,T. Haliburton,Restricted Area,0-8 Center,,,45.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,
47,PT07M58.00S,2023-02-03T00:17:11.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627741,8.492115637319317,3.6764705882352944,1610612754,9,5,2023-02-03T00:17:22Z,470000,False,232.0,27.0,1,left,B. Hield 3PT running (5 PTS) (A. Nembhard 1 AST),"[1627741, 1629614]",1610612754.0,IND,,Hield,B. Hield,Right Corner 3,24+ Right,23.32,Made,,,,,running,5.0,A. Nembhard,1629614.0,1.0,,,,,,,,,,,,,,,
49,PT07M39.00S,2023-02-03T00:17:29.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203076,90.88370565045992,52.20588235294118,1610612747,9,5,2023-02-03T00:17:37Z,490000,False,11.0,33.0,1,right,MISS A. Davis cutting Layup,[203076],1610612747.0,LAL,,Davis,A. Davis,Restricted Area,0-8 Center,3.5,Missed,,,,,cutting,,,,,,,,,,,,,,,,,,,
50,PT07M36.00S,2023-02-03T00:17:32.9Z,1,REGULAR,rebound,offensive,[],203076,,,1610612747,9,5,2023-02-03T00:17:37Z,500000,False,,,0,,A. Davis REBOUND (Off:1 Def:1),[203076],1610612747.0,LAL,,Davis,A. Davis,Restricted Area,0-8 Center,,,49.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
51,PT07M36.00S,2023-02-03T00:17:33.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203076,94.40999984741211,50.0,1610612747,9,7,2023-02-03T00:17:33Z,510000,False,0.0,0.0,1,right,A. Davis tip Layup (5 PTS),[203076],1610612747.0,LAL,,Davis,A. Davis,Mid-Range,8-16 Left,0.0,Made,,,,,tip,5.0,,,,,,,,,,,,,,,,,,
52,PT07M25.00S,2023-02-03T00:17:43.7Z,1,REGULAR,3pt,Jump Shot,[],1630169,30.831143232588698,31.127450980392158,1610612754,12,7,2023-02-03T00:17:48Z,520000,False,94.0,237.0,1,left,T. Haliburton 25' 3PT pullup (5 PTS),[1630169],1610612754.0,IND,,Haliburton,T. Haliburton,Above the Break 3,24+ Right Center,25.54,Made,,,,,pullup,5.0,,,,,,,,,,,,,,,,,,
53,PT07M11.00S,2023-02-03T00:17:58.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203076,92.19776609724047,52.20588235294118,1610612747,12,9,2023-02-03T00:18:01Z,530000,False,11.0,21.0,1,right,A. Davis cutting DUNK (7 PTS) (P. Beverley 2 AST),"[203076, 201976]",1610612747.0,LAL,,Davis,A. Davis,Restricted Area,0-8 Center,2.35,Made,,,,,cutting,7.0,P. Beverley,201976.0,2.0,,,,,,,,,,,,,,,
55,PT07M10.00S,2023-02-03T00:18:04.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,12,9,2023-02-03T00:18:04Z,550000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT07M10.00S,2023-02-03T00:20:47.4Z,1,REGULAR,substitution,out,[],201976,,,1610612754,12,9,2023-02-03T00:20:55Z,560000,False,,,0,,SUB out: P. Beverley,[201976],1610612747.0,LAL,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT07M10.00S,2023-02-03T00:20:47.4Z,1,REGULAR,substitution,in,[],201566,,,1610612754,12,9,2023-02-03T00:20:55Z,570000,False,,,0,,SUB in: R. Westbrook,[201566],1610612747.0,LAL,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT06M52.00S,2023-02-03T00:21:21.2Z,1,REGULAR,3pt,Jump Shot,[],1627741,21.632720105124836,9.068627450980392,1610612754,12,9,2023-02-03T00:21:26Z,580000,False,205.0,151.0,1,left,MISS B. Hield 25' 3PT,[1627741],1610612754.0,IND,,Hield,B. Hield,Above the Break 3,24+ Right Center,25.42,Missed,,,,,,,,,,,,,,,,,,,,,,,,
59,PT06M49.00S,2023-02-03T00:21:24.2Z,1,REGULAR,rebound,defensive,[],2544,,,1610612747,12,9,2023-02-03T00:21:26Z,590000,False,,,0,,L. James REBOUND (Off:0 Def:1),[2544],1610612747.0,LAL,,James,L. James,Above the Break 3,24+ Right Center,,,58.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,
60,PT06M37.00S,2023-02-03T00:21:35.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203076,94.03745072273325,51.9607843137255,1610612747,12,11,2023-02-03T00:21:38Z,600000,False,10.0,4.0,1,right,A. Davis alley-oop Layup (9 PTS) (R. Westbrook 1 AST),"[203076, 201566]",1610612747.0,LAL,,Davis,A. Davis,Restricted Area,0-8 Center,1.04,Made,,,,,alley-oop,9.0,R. Westbrook,201566.0,1.0,,,,,,,,,,,,,,,
62,PT06M30.00S,2023-02-03T00:21:41.9Z,1,REGULAR,3pt,Jump Shot,[],1630169,23.603810775295663,84.80392156862744,1610612754,12,11,2023-02-03T00:21:46Z,620000,False,-174.0,169.0,1,left,MISS T. Haliburton 24' pullup 3PT,[1630169],1610612754.0,IND,,Haliburton,T. Haliburton,Above the Break 3,24+ Left Center,24.28,Missed,,,,,pullup,,,,,,,,,,,,,,,,,,,
63,PT06M28.00S,2023-02-03T00:21:43.9Z,1,REGULAR,rebound,defensive,[],2544,,,1610612747,12,11,2023-02-03T00:21:46Z,630000,False,,,0,,L. James REBOUND (Off:0 Def:2),[2544],1610612747.0,LAL,,James,L. James,Above the Break 3,24+ Left Center,,,62.0,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,
64,PT06M21.00S,2023-02-03T00:21:51.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629060,93.24901445466492,53.92156862745098,1610612747,12,11,2023-02-03T00:21:55Z,640000,False,20.0,11.0,1,right,MISS R. Hachimura Layup - blocked,"[1629060, 1626167]",1610612747.0,LAL,,Hachimura,R. Hachimura,Restricted Area,0-8 Center,2.25,Missed,,,,,,,,,,,,,,,,,Turner,1626167.0,,,,,,
65,PT06M21.00S,2023-02-03T00:21:51.7Z,1,REGULAR,block,,[],1626167,,,1610612747,12,11,2023-02-03T00:21:53Z,650000,False,,,0,,M. Turner BLOCK (1 BLK),[1626167],1610612754.0,IND,,Turner,M. Turner,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M18.00S,2023-02-03T00:21:54.7Z,1,REGULAR,rebound,defensive,[],1629614,,,1610612754,12,11,2023-02-03T00:21:55Z,660000,False,,,0,,A. Nembhard REBOUND (Off:0 Def:1),[1629614],1610612754.0,IND,,Nembhard,A. Nembhard,Restricted Area,0-8 Center,,,64.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,
67,PT06M14.00S,2023-02-03T00:21:58.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630174,8.360709592641262,97.54901960784314,1610612754,15,11,2023-02-03T00:22:03Z,670000,False,-238.0,26.0,1,left,A. Nesmith 3PT running (3 PTS) (T. Haliburton 2 AST),"[1630174, 1630169]",1610612754.0,IND,,Nesmith,A. Nesmith,Left Corner 3,24+ Left,23.91,Made,,,,,running,3.0,T. Haliburton,1630169.0,2.0,,,,,,,,,,,,,,,
69,PT05M58.00S,2023-02-03T00:22:13.8Z,1,REGULAR,3pt,Jump Shot,[],2544,64.99671484888306,56.127450980392155,1610612747,15,14,2023-02-03T00:22:20Z,690000,False,31.0,277.0,1,right,L. James 27' 3PT  (3 PTS),[2544],1610612747.0,LAL,,James,L. James,Above the Break 3,24+ Center,27.82,Made,,,,,,3.0,,,,,,,,,,,,,,,,,,
71,PT05M49.00S,2023-02-03T00:22:22.8Z,1,REGULAR,3pt,Jump Shot,[],1626167,34.11629434954008,50.49019607843137,1610612754,18,14,2023-02-03T00:22:27Z,710000,False,-2.0,268.0,1,left,M. Turner 26' 3PT  (5 PTS) (A. Nembhard 2 AST),"[1626167, 1629614]",1610612754.0,IND,,Turner,M. Turner,Above the Break 3,24+ Center,26.82,Made,,,,,,5.0,A. Nembhard,1629614.0,2.0,,,,,,,,,,,,,,,
73,PT05M36.00S,2023-02-03T00:22:36.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,83.26215505913272,61.274509803921575,1610612747,18,14,2023-02-03T00:22:40Z,730000,False,56.0,105.0,1,right,MISS A. Davis 11' floating Shot,[203076],1610612747.0,LAL,,Davis,A. Davis,In The Paint (Non-RA),8-16 Center,11.9,Missed,,,,,floating,,,,,,,,,,,,,,,,,,,
74,PT05M34.00S,2023-02-03T00:22:38.1Z,1,REGULAR,rebound,defensive,[],1626167,,,1610612754,18,14,2023-02-03T00:22:40Z,740000,False,,,0,,M. Turner REBOUND (Off:0 Def:4),[1626167],1610612754.0,IND,,Turner,M. Turner,In The Paint (Non-RA),8-16 Center,,,73.0,4.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,
75,PT05M27.00S,2023-02-03T00:22:44.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630169,5.206964520367937,47.794117647058826,1610612754,20,14,2023-02-03T00:22:47Z,750000,False,11.0,-4.0,1,left,T. Haliburton driving finger roll Layup (7 PTS),[1630169],1610612754.0,IND,,Haliburton,T. Haliburton,Restricted Area,0-8 Center,1.16,Made,,,,,driving finger roll,7.0,,,,,,,,,,,,,,,,,,
76,PT05M13.00S,2023-02-03T00:22:59.0Z,1,REGULAR,2pt,Jump Shot,[],201566,84.70762155059133,73.77450980392157,1610612747,20,16,2023-02-03T00:23:03Z,760000,False,119.0,91.0,1,right,R. Westbrook 14' pullup Jump Shot (2 PTS) (D. Schroder 2 AST),"[201566, 203471]",1610612747.0,LAL,,Westbrook,R. Westbrook,Mid-Range,8-16 Right,14.98,Made,,,,,pullup,2.0,D. Schroder,203471.0,2.0,,,,,,,,,,,,,,,
78,PT04M58.00S,2023-02-03T00:23:14.7Z,1,REGULAR,3pt,Jump Shot,[],1630174,32.14520367936925,59.068627450980394,1610612754,23,16,2023-02-03T00:23:23Z,780000,False,-45.0,250.0,1,left,A. Nesmith 25' 3PT pullup (6 PTS) (M. Turner 1 AST),"[1630174, 1626167]",1610612754.0,IND,,Nesmith,A. Nesmith,Above the Break 3,24+ Center,25.38,Made,,,,,pullup,6.0,M. Turner,1626167.0,1.0,,,,,,,,,,,,,,,
80,PT04M44.00S,2023-02-03T00:23:28.3Z,1,REGULAR,3pt,Jump Shot,[],203076,66.83639947437582,50.245098039215684,1610612747,23,16,2023-02-03T00:23:32Z,800000,False,1.0,259.0,1,right,MISS A. Davis 25' 3PT,[203076],1610612747.0,LAL,,Davis,A. Davis,Above the Break 3,24+ Center,25.92,Missed,,,,,,,,,,,,,,,,,,,,,,,,
81,PT04M40.00S,2023-02-03T00:23:32.3Z,1,REGULAR,rebound,defensive,[],1629614,,,1610612754,23,16,2023-02-03T00:23:32Z,810000,False,,,0,,A. Nembhard REBOUND (Off:0 Def:2),[1629614],1610612754.0,IND,,Nembhard,A. Nembhard,Above the Break 3,24+ Center,,,80.0,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,
82,PT04M32.00S,2023-02-03T00:23:39.7Z,1,REGULAR,2pt,Jump Shot,[],1630169,15.325229960578188,30.14705882352941,1610612754,25,16,2023-02-03T00:23:50Z,820000,False,99.0,92.0,1,left,T. Haliburton 13' driving floating Jump Shot (9 PTS),[1630169],1610612754.0,IND,,Haliburton,T. Haliburton,Mid-Range,8-16 Right,13.51,Made,,,,,driving floating,9.0,,,,,,,,,,,,,,,,,,
83,PT04M16.00S,2023-02-03T00:23:56.2Z,1,REGULAR,3pt,Jump Shot,[],201566,67.09921156373193,39.705882352941174,1610612747,25,16,2023-02-03T00:24:00Z,830000,False,-51.0,257.0,1,right,MISS R. Westbrook 26' 3PT,[201566],1610612747.0,LAL,,Westbrook,R. Westbrook,Above the Break 3,24+ Center,26.19,Missed,,,,,,,,,,,,,,,,,,,,,,,,
