actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-02-11T00:10:44.4Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-02-11T00:10:44Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2023-02-11T00:10:46.0Z,1,REGULAR,jumpball,recovered,[],1626164,,,1610612756,0,0,2023-02-11T00:10:46Z,40000,False,,,0,,Jump Ball D. Ayton vs. M. Turner: Tip to D. Booker,"[1626164, 1629028, 1626167]",1610612756.0,PHX,startperiod,D. Booker,1626164.0,Booker,D. Booker,Ayton,1629028.0,Turner,1626167.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M49.00S,2023-02-11T00:10:54.3Z,1,REGULAR,3pt,Jump Shot,[],1626164,67.62483574244416,70.09803921568627,1610612756,0,3,2023-02-11T00:10:59Z,70000,False,100.0,252.0,1,right,D. Booker 27' 3PT  (3 PTS) (C. Paul 1 AST),"[1626164, 101108]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Right Center,27.11,Made,3.0,C. Paul,101108.0,1.0,,,,,,,,,,,,,,
9,PT11M31.00S,2023-02-11T00:11:11.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626167,17.69053876478318,48.77450980392157,1610612754,2,3,2023-02-11T00:11:17Z,90000,False,6.0,114.0,1,left,M. Turner 11' step back Jump Shot (2 PTS),[1626167],1610612754.0,IND,step back,,,Turner,M. Turner,,,,,In The Paint (Non-RA),8-16 Center,11.4,Made,2.0,,,,,,,,,,,,,,,,,
10,PT11M21.00S,2023-02-11T00:11:21.8Z,1,REGULAR,turnover,bad pass,[],1626164,,,1610612756,2,3,2023-02-11T00:12:22Z,100000,False,,,0,,D. Booker bad pass TURNOVER (1 TO),"[1626164, 1630169]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,Mid-Range,8-16 Left,,,,,,,1.0,Haliburton,1630169.0,,,,,,,,,,,
11,PT11M21.00S,2023-02-11T00:11:21.8Z,1,REGULAR,steal,,[],1630169,,,1610612754,2,3,2023-02-11T00:11:23Z,110000,False,,,0,,T. Haliburton STEAL (1 STL),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
66,PT11M16.00S,2023-02-11T00:11:30.9Z,1,REGULAR,turnover,out-of-bounds,[],1630169,,,1610612754,2,3,2023-02-11T00:19:58Z,125000,False,,,0,,T. Haliburton step out-of-bounds TURNOVER (1 TO),[1630169],1610612754.0,IND,step,,,Haliburton,T. Haliburton,,,,,Left Corner 3,24+ Left,,,,,,,1.0,,,200834.0,,,,,,,,,,
14,PT11M03.00S,2023-02-11T00:11:40.1Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1629028,76.42904073587385,30.88235294117647,1610612756,2,5,2023-02-11T00:19:52Z,140000,False,-96.0,169.0,1,right,D. Ayton 19' Jump Shot (2 PTS) (D. Booker 1 AST),"[1629028, 1626164]",1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Mid-Range,16-24 Left Center,19.43,Made,2.0,D. Booker,1626164.0,1.0,,,,,,,,,,,,,,
16,PT10M49.00S,2023-02-11T00:11:57.1Z,1,REGULAR,foul,personal,[],1626164,,,1610612754,2,5,2023-02-11T00:12:03Z,160000,False,,,0,,D. Booker personal FOUL (1 PF),"[1626164, 1630174]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1626300.0,1.0,0.0,Nesmith,1630174.0,,,,,,
18,PT10M46.00S,2023-02-11T00:12:14.5Z,1,REGULAR,2pt,Jump Shot,[],1630169,18.347568988173457,32.1078431372549,1610612754,4,5,2023-02-11T00:12:21Z,180000,False,89.0,120.0,1,left,T. Haliburton 14' driving floating Jump Shot (2 PTS) (A. Nembhard 1 AST),"[1630169, 1629614]",1610612754.0,IND,driving floating,,,Haliburton,T. Haliburton,,,,,Mid-Range,8-16 Right,14.97,Made,2.0,A. Nembhard,1629614.0,1.0,,,,,,,,,,,,,,
19,PT10M39.00S,2023-02-11T00:12:21.9Z,1,REGULAR,foul,personal,[],1627741,,,1610612756,4,5,2023-02-11T00:12:27Z,190000,False,,,0,,B. Hield personal FOUL (1 PF),"[1627741, 1629006]",1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,1627524.0,1.0,0.0,Okogie,1629006.0,,,,,,
21,PT10M26.00S,2023-02-11T00:12:46.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629028,91.5407358738502,54.90196078431373,1610612756,4,5,2023-02-11T00:12:50Z,210000,False,25.0,27.0,1,right,MISS D. Ayton Layup,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,3.65,Missed,,,,,,,,,,,,,,,,,,
22,PT10M23.00S,2023-02-11T00:12:49.7Z,1,REGULAR,rebound,defensive,[],1630169,,,1610612754,4,5,2023-02-11T00:12:50Z,220000,False,,,0,,T. Haliburton REBOUND (Off:0 Def:1),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,21.0,1.0,1.0,0.0,,
23,PT10M21.00S,2023-02-11T00:12:52.2Z,1,REGULAR,turnover,bad pass,[],1630169,,,1610612754,4,5,2023-02-11T00:12:57Z,230000,False,,,0,,T. Haliburton bad pass TURNOVER (2 TO),"[1630169, 1626164]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Center,,,,,,,2.0,Booker,1626164.0,,,,,,,,,,,
24,PT10M21.00S,2023-02-11T00:12:52.2Z,1,REGULAR,steal,,[],1626164,,,1610612756,4,5,2023-02-11T00:12:53Z,240000,False,,,0,,D. Booker STEAL (1 STL),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
25,PT10M19.00S,2023-02-11T00:12:55.1Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1626164,94.69448094612353,47.05882352941176,1610612756,4,7,2023-02-11T00:13:39Z,250000,False,-15.0,-3.0,1,right,D. Booker running DUNK (5 PTS),[1626164],1610612756.0,PHX,running,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,1.49,Made,5.0,,,,,,,,,,,,,,,,,
26,PT10M13.00S,2023-02-11T00:13:00.3Z,1,REGULAR,3pt,Jump Shot,[],1627741,25.04927726675427,87.00980392156863,1610612754,4,7,2023-02-11T00:15:01Z,260000,False,-185.0,183.0,1,left,MISS B. Hield 26' 3PT,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,26.02,Missed,,,,,,,,,,,,,,,,,,
27,PT10M09.00S,2023-02-11T00:13:04.3Z,1,REGULAR,rebound,defensive,[],1626164,,,1610612756,4,7,2023-02-11T00:13:04Z,270000,False,,,0,,D. Booker REBOUND (Off:0 Def:1),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,26.0,1.0,1.0,0.0,,
28,PT10M04.00S,2023-02-11T00:13:09.3Z,1,REGULAR,3pt,Jump Shot,[],1626164,64.99671484888306,35.53921568627451,1610612756,4,7,2023-02-11T00:14:47Z,280000,False,-72.0,277.0,1,right,MISS D. Booker 28' pullup 3PT,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Above the Break 3,24+ Center,28.58,Missed,,,,,,,,,,,,,,,,,,
29,PT09M59.00S,2023-02-11T00:13:14.3Z,1,REGULAR,rebound,offensive,[],1628470,,,1610612756,4,7,2023-02-11T00:13:17Z,290000,False,,,0,,T. Craig REBOUND (Off:1 Def:0),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,28.0,1.0,0.0,1.0,,
30,PT09M59.00S,2023-02-11T00:13:13.6Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1628470,94.40999984741211,50.0,1610612756,4,9,2023-02-11T00:13:18Z,300000,False,0.0,0.0,1,right,T. Craig tip DUNK (2 PTS),[1628470],1610612756.0,PHX,tip,,,Craig,T. Craig,,,,,Restricted Area,0-8 Center,0.0,Made,2.0,,,,,,,,,,,,,,,,,
31,PT09M45.00S,2023-02-11T00:13:28.1Z,1,REGULAR,3pt,Jump Shot,[],1627741,27.020367936925098,18.627450980392158,1610612754,4,9,2023-02-11T00:13:32Z,310000,False,157.0,201.0,1,left,MISS B. Hield 25' 3PT,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Right Center,25.54,Missed,,,,,,,,,,,,,,,,,,
32,PT09M43.00S,2023-02-11T00:13:30.1Z,1,REGULAR,rebound,defensive,[],1626164,,,1610612756,4,9,2023-02-11T00:13:32Z,320000,False,,,0,,D. Booker REBOUND (Off:0 Def:2),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,31.0,2.0,2.0,0.0,,
