actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2022-11-20T00:10:41.0Z,1,REGULAR,period,start,[],0,,,0,0,0,2022-11-20T00:10:41Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2022-11-20T00:10:45.1Z,1,REGULAR,jumpball,recovered,[],1630591,,,1610612753,0,0,2022-11-20T00:10:45Z,40000,False,,,0,,Jump Ball B. Bol vs. M. Turner: Tip to J. Suggs,"[1630591, 1629626, 1626167]",1610612753.0,ORL,startperiod,J. Suggs,1630591.0,Suggs,J. Suggs,Bol,1629626.0,Turner,1626167.0,,,,,,,,,,,,,,,,,,,,,,
8,PT11M40.00S,2022-11-20T00:10:59.6Z,1,REGULAR,3pt,Jump Shot,[],1630591,3.630091984231275,96.07843137254902,1610612753,0,3,2022-11-20T00:11:04Z,80000,False,-230.0,-18.0,1,left,J. Suggs 3PT  (3 PTS) (F. Wagner 1 AST),"[1630591, 1630532]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Left Corner 3,24+ Left,23.11,Made,3.0,F. Wagner,1630532.0,1.0,,,,,,,,,,,,,,
10,PT11M23.00S,2022-11-20T00:11:17.5Z,1,REGULAR,foul,personal,['2freethrow'],1628964,,,1610612754,0,3,2022-11-20T00:11:23Z,100000,False,,,0,,M. Bamba shooting personal FOUL (1 PF) (Turner 2 FT),"[1628964, 1626167]",1610612753.0,ORL,shooting,,,Bamba,M. Bamba,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202007.0,1.0,0.0,Turner,1626167.0,,,,,,,,,
12,PT11M23.00S,2022-11-20T00:11:44.8Z,1,REGULAR,freethrow,1 of 2,[],1626167,,,1610612754,1,3,2022-11-20T00:12:01Z,120000,False,,,0,,M. Turner Free Throw 1 of 2 (1 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
13,PT11M23.00S,2022-11-20T00:11:44.8Z,1,REGULAR,freethrow,2 of 2,[],1626167,,,1610612754,1,3,2022-11-20T00:12:01Z,130000,False,,,0,,MISS M. Turner Free Throw 2 of 2,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
14,PT11M22.00S,2022-11-20T00:11:45.8Z,1,REGULAR,rebound,defensive,[],1629626,,,1610612753,1,3,2022-11-20T00:12:01Z,140000,False,,,0,,B. Bol REBOUND (Off:0 Def:1),[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,,,,,,,,,,,,,,13.0,1.0,1.0,0.0,,,,,
15,PT11M10.00S,2022-11-20T00:12:11.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,7.046649145860711,51.470588235294116,1610612753,1,5,2022-11-20T00:12:15Z,150000,False,-7.0,14.0,1,left,F. Wagner driving Layup (2 PTS),[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,1.56,Made,2.0,,,,,,,,,,,,,,,,,
16,PT10M57.00S,2022-11-20T00:12:24.5Z,1,REGULAR,3pt,Jump Shot,[],1630188,94.56307490144546,3.9215686274509802,1610612754,1,5,2022-11-20T00:12:29Z,160000,False,-230.0,-1.0,1,right,MISS J. Smith 3PT,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Left Corner 3,24+ Left,23.04,Missed,,,,,,,,,,,,,,,,,,
17,PT10M53.00S,2022-11-20T00:12:28.5Z,1,REGULAR,rebound,defensive,[],1628964,,,1610612753,1,5,2022-11-20T00:12:29Z,170000,False,,,0,,M. Bamba REBOUND (Off:0 Def:1),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,16.0,1.0,1.0,0.0,,,,,
