actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
2,PT12M00.00S,2022-12-18T22:11:32.3Z,1,REGULAR,period,start,[],0,,,0,0,0,2022-12-18T22:11:32Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2022-12-18T22:11:34.2Z,1,REGULAR,jumpball,recovered,[],1630169,,,1610612754,0,0,2022-12-18T22:11:34Z,40000,False,,,0,,Jump Ball M. Turner vs. M. Robinson: Tip to T. Haliburton,"[1630169, 1626167, 1629011]",1610612754.0,IND,startperiod,T. Haliburton,1630169.0,Haliburton,T. Haliburton,Turner,1626167.0,Robinson,1629011.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M43.00S,2022-12-18T22:11:48.1Z,1,REGULAR,3pt,Jump Shot,[],1626167,78.66294349540078,91.91176470588235,1610612754,3,0,2022-12-18T22:11:52Z,70000,False,210.0,148.0,1,right,M. Turner 25' 3PT  (3 PTS) (T. Haliburton 1 AST),"[1626167, 1630169]",1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Right Center,25.66,Made,3.0,T. Haliburton,1630169.0,1.0,,,,,,,,,,,,,,
9,PT11M27.00S,2022-12-18T22:12:05.3Z,1,REGULAR,2pt,Jump Shot,[],1628973,6.389618922470433,73.52941176470588,1610612752,3,0,2022-12-18T22:20:22Z,90000,False,-118.0,8.0,1,left,MISS J. Brunson 11' pullup Shot,[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Left,11.78,Missed,,,,,,,,,,,,,,,,,,
10,PT11M24.00S,2022-12-18T22:12:08.3Z,1,REGULAR,rebound,offensive,[],203944,,,1610612752,3,0,2022-12-18T22:20:22Z,100000,False,,,0,,J. Randle REBOUND (Off:1 Def:0),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Mid-Range,8-16 Left,,,,,,,9.0,1.0,0.0,1.0,,,,,,,,,,
11,PT11M24.00S,2022-12-18T22:12:08.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203944,5.732588699080158,44.36274509803921,1610612752,3,2,2022-12-18T22:12:13Z,110000,False,28.0,1.0,1,left,J. Randle putback Layup (2 PTS),[203944],1610612752.0,NYK,putback,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,2.82,Made,2.0,,,,,,,,,,,,,,,,,
12,PT11M12.00S,2022-12-18T22:12:20.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626167,92.59198423127464,50.98039215686274,1610612754,3,2,2022-12-18T22:12:38Z,120000,False,5.0,17.0,1,right,MISS M. Turner cutting Layup - blocked,"[1626167, 1629656]",1610612754.0,IND,cutting,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,1.78,Missed,,,,,,,,,Grimes,1629656.0,,,,,,,,
13,PT11M12.00S,2022-12-18T22:12:20.1Z,1,REGULAR,block,,[],1629656,,,1610612754,3,2,2022-12-18T22:12:23Z,130000,False,,,0,,Q. Grimes BLOCK (1 BLK),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
14,PT11M08.00S,2022-12-18T22:12:24.1Z,1,REGULAR,rebound,defensive,[],1629656,,,1610612752,3,2,2022-12-18T22:12:25Z,140000,False,,,0,,Q. Grimes REBOUND (Off:0 Def:1),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,,,,,,,12.0,1.0,1.0,0.0,,,,,,,,,,
15,PT11M06.00S,2022-12-18T22:12:25.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628973,4.28712220762155,50.49019607843137,1610612752,3,4,2022-12-18T22:12:33Z,150000,False,-2.0,-12.0,1,left,J. Brunson running Layup (2 PTS) (Q. Grimes 1 AST),"[1628973, 1629656]",1610612752.0,NYK,running,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,1.25,Made,2.0,Q. Grimes,1629656.0,1.0,,,,,,,,,,,,,,
