shortFormattedClock,actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,jerseyNumber,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
12:00,2,PT12M00.00S,2022-12-10T00:10:46.2Z,1,REGULAR,period,start,[],0,,,0,0,0,2022-12-10T00:10:46Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:57,4,PT11M57.00S,2022-12-10T00:10:48.7Z,1,REGULAR,jumpball,recovered,[],1627741,,,1610612754,0,0,2022-12-10T00:10:48Z,40000,False,,,0,,Jump Ball M. Turner vs. K. Porzingis: Tip to B. Hield,"[1627741, 1626167, 204001]",24,1610612754.0,IND,startperiod,B. Hield,1627741.0,Hield,B. Hield,Turner,1626167.0,Porzingis,204001.0,,,,,,,,,,,,,,,,,,,,,,
11:56,7,PT11M56.00S,2022-12-10T00:10:50.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627741,6.915243101182654,54.41176470588235,1610612754,2,0,2022-12-10T00:11:28Z,70000,False,-22.0,13.0,1,left,B. Hield driving Layup (2 PTS),[1627741],24,1610612754.0,IND,driving,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,2.54,Made,2.0,,,,,,,,,,,,,,,,,
11:36,8,PT11M36.00S,2022-12-10T00:11:09.4Z,1,REGULAR,3pt,Jump Shot,[],1628398,76.03482260183968,9.803921568627452,1610612764,2,0,2022-12-10T00:11:13Z,80000,False,-201.0,173.0,1,right,MISS K. Kuzma 26' 3PT,[1628398],33,1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Left Center,26.51,Missed,,,,,,,,,,,,,,,,,,
11:33,9,PT11M33.00S,2022-12-10T00:11:12.4Z,1,REGULAR,rebound,defensive,[],1626167,,,1610612754,2,0,2022-12-10T00:11:13Z,90000,False,,,0,,M. Turner REBOUND (Off:0 Def:1),[1626167],33,1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Left Center,,,,8.0,1.0,1.0,0.0,,,,,,,,,,,,,
11:19,10,PT11M19.00S,2022-12-10T00:11:26.2Z,1,REGULAR,3pt,Jump Shot,[],1629614,33.98488830486202,37.5,1610612754,2,0,2022-12-10T00:11:30Z,100000,False,62.0,267.0,1,left,MISS A. Nembhard 27' 3PT,[1629614],2,1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Center,27.42,Missed,,,,,,,,,,,,,,,,,,
11:17,11,PT11M17.00S,2022-12-10T00:11:28.2Z,1,REGULAR,rebound,defensive,[],1628398,,,1610612764,2,0,2022-12-10T00:11:30Z,110000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:1),[1628398],33,1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Center,,,,10.0,1.0,1.0,0.0,,,,,,,,,,,,,
11:01,12,PT11M01.00S,2022-12-10T00:11:44.1Z,1,REGULAR,turnover,bad pass,[],204001,,,1610612764,2,0,2022-12-10T00:11:47Z,120000,False,,,0,,K. Porzingis bad pass TURNOVER (1 TO),"[204001, 1627741]",6,1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Mid-Range,16-24 Left Center,,,,,,,,1.0,Hield,1627741.0,,,,,,,,,,
11:01,13,PT11M01.00S,2022-12-10T00:11:44.1Z,1,REGULAR,steal,,[],1627741,,,1610612754,2,0,2022-12-10T00:11:45Z,130000,False,,,0,,B. Hield STEAL (1 STL),[1627741],24,1610612754.0,IND,,,,Hield,B. Hield,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
10:58,14,PT10M58.00S,2022-12-10T00:11:47.3Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1627741,31.61957950065703,61.76470588235294,1610612754,5,0,2022-12-10T00:11:56Z,140000,False,-59.0,245.0,1,left,B. Hield 25' 3PT running pullup (5 PTS),[1627741],24,1610612754.0,IND,running pullup,,,Hield,B. Hield,,,,,Above the Break 3,24+ Center,25.17,Made,5.0,,,,,,,,,,,,,,,,,
