actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
17,PT11M03.00S,2025-02-04T01:14:00.8Z,1,REGULAR,3pt,Jump Shot,[],1629675,35.481685282522996,23.79748774509804,1610612750,3,5,2025-02-04T01:14:09Z,170000,False,131.0,281.0,1,left,N. Reid 31' 3PT  (3 PTS) (M. Conley 1 AST),"[1629675, 201144]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Right Center,31.0,Made,,,,,3.0,,,,,,M. Conley,201144.0,1.0,,,,,
19,PT10M43.00S,2025-02-04T01:14:19.3Z,1,REGULAR,3pt,Jump Shot,[],1628370,72.48685939553219,21.568627450980394,1610612758,3,8,2025-02-04T01:14:23Z,190000,False,-142.0,206.0,1,right,M. Monk 25' 3PT  (3 PTS) (D. DeRozan 2 AST),"[1628370, 201942]",1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Left Center,25.04,Made,,,,,3.0,,,,,,D. DeRozan,201942.0,2.0,,,,,
21,PT10M25.00S,2025-02-04T01:14:37.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201144,13.091327201051248,59.31372549019608,1610612750,3,8,2025-02-04T01:14:45Z,210000,False,-47.0,71.0,1,left,MISS M. Conley 8' driving floating Shot,[201144],1610612750.0,MIN,driving floating,,,Conley,M. Conley,,,,,In The Paint (Non-RA),8-16 Left,8.46,Missed,,,,,,,,,,,,,,,,,,
22,PT10M24.00S,2025-02-04T01:14:39.1Z,1,REGULAR,rebound,offensive,[],203497,,,1610612750,3,8,2025-02-04T01:14:39Z,220000,False,,,0,,R. Gobert REBOUND (Off:1 Def:0),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),8-16 Left,,,21.0,1.0,0.0,1.0,,,,,,,,,,,,,,
23,PT10M24.00S,2025-02-04T01:14:41.6Z,1,REGULAR,foul,personal,['2freethrow'],1627734,,,1610612750,3,8,2025-02-04T01:14:47Z,230000,False,,,0,,D. Sabonis shooting personal FOUL (1 PF) (Gobert 2 FT),"[1627734, 203497]",1610612758.0,SAC,shooting,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,,,1628951.0,1.0,0.0,Gobert,203497.0,,,,,,,,
25,PT10M24.00S,2025-02-04T01:15:09.4Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],203497,,,1610612750,4,8,2025-02-04T01:15:09Z,250000,False,,,0,,R. Gobert Free Throw 1 of 2 (1 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
26,PT10M24.00S,2025-02-04T01:15:28.1Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],203497,,,1610612750,5,8,2025-02-04T01:15:28Z,260000,False,,,0,,R. Gobert Free Throw 2 of 2 (2 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
28,PT10M01.00S,2025-02-04T01:16:06.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628370,91.5407358738502,49.50980392156863,1610612758,5,8,2025-02-04T01:16:10Z,280000,False,-2.0,27.0,1,right,MISS M. Monk driving Layup - blocked,"[1628370, 1630183]",1610612758.0,SAC,driving,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,2.71,Missed,,,,,,,,,,,,,,McDaniels,1630183.0,,,
29,PT10M01.00S,2025-02-04T01:16:06.9Z,1,REGULAR,block,,[],1630183,,,1610612758,5,8,2025-02-04T01:16:09Z,290000,False,,,0,,J. McDaniels BLOCK (1 BLK),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
30,PT09M59.00S,2025-02-04T01:16:08.9Z,1,REGULAR,rebound,defensive,[],201144,,,1610612750,5,8,2025-02-04T01:16:10Z,300000,False,,,0,,M. Conley REBOUND (Off:0 Def:1),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Restricted Area,0-8 Center,,,28.0,1.0,1.0,0.0,,,,,,,,,,,,,,
31,PT09M50.00S,2025-02-04T01:16:17.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629675,14.011169513797633,51.9607843137255,1610612750,7,8,2025-02-04T01:16:20Z,310000,False,-10.0,79.0,1,left,N. Reid 7' driving floating Jump Shot (5 PTS) (J. McDaniels 1 AST),"[1629675, 1630183]",1610612750.0,MIN,driving floating,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,7.98,Made,,,,,5.0,,,,,,J. McDaniels,1630183.0,1.0,,,,,
33,PT09M40.00S,2025-02-04T01:16:29.0Z,1,REGULAR,2pt,Jump Shot,[],201942,78.0059132720105,47.549019607843135,1610612758,7,10,2025-02-04T01:16:36Z,330000,False,-12.0,154.0,1,right,D. DeRozan 15' turnaround Jump Shot (2 PTS) (D. Sabonis 1 AST),"[201942, 1627734]",1610612758.0,SAC,turnaround,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Center,15.47,Made,,,,,2.0,,,,,,D. Sabonis,1627734.0,1.0,,,,,
34,PT09M23.00S,2025-02-04T01:16:45.0Z,1,REGULAR,3pt,Jump Shot,[],1629675,27.94021024967148,75.49019607843137,1610612750,10,10,2025-02-04T01:16:50Z,340000,False,-127.0,210.0,1,left,N. Reid 24' 3PT  (8 PTS) (M. Conley 2 AST),"[1629675, 201144]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Left Center,24.58,Made,,,,,8.0,,,,,,M. Conley,201144.0,2.0,,,,,
36,PT09M10.00S,2025-02-04T01:16:57.1Z,1,REGULAR,3pt,Jump Shot,[],1631165,89.83245729303549,5.147058823529411,1610612758,10,13,2025-02-04T01:17:01Z,360000,False,-224.0,43.0,1,right,K. Ellis 3PT  (3 PTS) (D. DeRozan 3 AST),"[1631165, 201942]",1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Left Corner 3,24+ Left,22.84,Made,,,,,3.0,,,,,,D. DeRozan,201942.0,3.0,,,,,
38,PT08M52.00S,2025-02-04T01:17:16.0Z,1,REGULAR,3pt,Jump Shot,[],1629675,28.597240473061763,75.73529411764706,1610612750,13,13,2025-02-04T01:17:20Z,380000,False,-129.0,216.0,1,left,N. Reid 25' 3PT step back (11 PTS) (M. Conley 3 AST),"[1629675, 201144]",1610612750.0,MIN,step back,,,Reid,N. Reid,,,,,Above the Break 3,24+ Left Center,25.17,Made,,,,,11.0,,,,,,M. Conley,201144.0,3.0,,,,,
40,PT08M36.00S,2025-02-04T01:17:33.4Z,1,REGULAR,3pt,Jump Shot,[],1631099,89.83245729303549,95.34313725490196,1610612758,13,16,2025-02-04T01:17:41Z,400000,False,227.0,43.0,1,right,K. Murray 3PT  (8 PTS) (K. Ellis 1 AST),"[1631099, 1631165]",1610612758.0,SAC,,,,Murray,K. Murray,,,,,Right Corner 3,24+ Right,23.08,Made,,,,,8.0,,,,,,K. Ellis,1631165.0,1.0,,,,,
43,PT08M16.00S,2025-02-04T01:18:07.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,5.075558475689881,50.98039215686274,1610612750,15,16,2025-02-04T01:18:11Z,430000,False,-5.0,-5.0,1,left,R. Gobert cutting DUNK (4 PTS) (A. Edwards 1 AST),"[203497, 1630162]",1610612750.0,MIN,cutting,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,0.69,Made,,,,,4.0,,,,,,A. Edwards,1630162.0,1.0,,,,,
45,PT08M06.00S,2025-02-04T01:18:19.9Z,1,REGULAR,turnover,traveling,[],1631099,,,1610612758,15,16,2025-02-04T01:18:24Z,450000,False,,,0,,K. Murray traveling TURNOVER (1 TO),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,,,,,,,,201639.0,,,,,,,,,,1.0,,
46,PT07M51.00S,2025-02-04T01:18:45.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630183,23.340998685939553,86.76470588235294,1610612750,18,16,2025-02-04T01:18:49Z,460000,False,-184.0,167.0,1,left,J. McDaniels 24' 3PT  (3 PTS) (R. Gobert 1 AST),"[1630183, 203497]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Left Center,24.83,Made,,,,,3.0,,,,,,R. Gobert,203497.0,1.0,,,,,
49,PT07M36.00S,2025-02-04T01:18:58.7Z,1,REGULAR,2pt,Jump Shot,[],201942,92.59198423127464,68.62745098039215,1610612758,18,18,2025-02-04T01:19:02Z,480000,False,93.0,17.0,1,right,D. DeRozan 9' turnaround Jump Shot (4 PTS),[201942],1610612758.0,SAC,turnaround,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Right,9.47,Made,,,,,4.0,,,,,,,,,,,,,
50,PT07M20.00S,2025-02-04T01:19:16.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,6.783837056504599,49.50980392156863,1610612750,20,18,2025-02-04T01:19:19Z,490000,False,2.0,11.0,1,left,R. Gobert cutting DUNK (6 PTS) (M. Conley 4 AST),"[203497, 201144]",1610612750.0,MIN,cutting,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,1.16,Made,,,,,6.0,,,,,,M. Conley,201144.0,4.0,,,,,
53,PT07M05.00S,2025-02-04T01:19:35.6Z,1,REGULAR,3pt,Jump Shot,[],201942,73.27529566360053,19.11764705882353,1610612758,20,21,2025-02-04T01:20:06Z,520000,False,-154.0,199.0,1,right,D. DeRozan 25' 3PT pullup (7 PTS) (D. Sabonis 2 AST),"[201942, 1627734]",1610612758.0,SAC,pullup,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Left Center,25.16,Made,,,,,7.0,,,,,,D. Sabonis,1627734.0,2.0,,,,,
55,PT06M54.00S,2025-02-04T01:19:47.4Z,1,REGULAR,3pt,Jump Shot,[],1630183,6.521024967148489,95.09803921568627,1610612750,20,21,2025-02-04T01:19:51Z,540000,False,-225.0,9.0,1,left,MISS J. McDaniels step back 3PT,[1630183],1610612750.0,MIN,step back,,,McDaniels,J. McDaniels,,,,,Left Corner 3,24+ Left,22.57,Missed,,,,,,,,,,,,,,,,,,
56,PT06M51.00S,2025-02-04T01:19:50.4Z,1,REGULAR,rebound,defensive,[],1628370,,,1610612758,20,21,2025-02-04T01:19:51Z,550000,False,,,0,,M. Monk REBOUND (Off:0 Def:1),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Left Corner 3,24+ Left,,,55.0,1.0,1.0,0.0,,,,,,,,,,,,,,
57,PT06M47.00S,2025-02-04T01:19:54.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631165,94.03745072273325,50.245098039215684,1610612758,20,23,2025-02-04T01:19:59Z,560000,False,1.0,4.0,1,right,K. Ellis running alley-oop Layup (5 PTS) (M. Monk 1 AST),"[1631165, 1628370]",1610612758.0,SAC,running alley-oop,,,Ellis,K. Ellis,,,,,Restricted Area,0-8 Center,0.37,Made,,,,,5.0,,,,,,M. Monk,1628370.0,1.0,,,,,
59,PT06M30.00S,2025-02-04T01:20:10.9Z,1,REGULAR,3pt,Jump Shot,[],1630162,21.107095926412615,10.049019607843137,1610612750,20,23,2025-02-04T01:20:15Z,580000,False,200.0,146.0,1,left,MISS A. Edwards 24' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,24.74,Missed,,,,,,,,,,,,,,,,,,
60,PT06M27.00S,2025-02-04T01:20:14.2Z,1,REGULAR,rebound,offensive,[],1629675,,,1610612750,20,23,2025-02-04T01:20:14Z,590000,False,,,0,,N. Reid REBOUND (Off:1 Def:0),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Right Center,,,59.0,1.0,0.0,1.0,,,,,,,,,,,,,,
61,PT06M23.00S,2025-02-04T01:20:18.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630183,6.389618922470433,52.20588235294118,1610612750,22,23,2025-02-04T01:20:22Z,600000,False,-11.0,8.0,1,left,J. McDaniels finger roll Layup (5 PTS),[1630183],1610612750.0,MIN,finger roll,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,1.34,Made,,,,,5.0,,,,,,,,,,,,,
62,PT06M22.00S,2025-02-04T01:20:26.5Z,1,REGULAR,violation,delay-of-game,['team'],0,,,1610612758,22,23,2025-02-04T01:20:29Z,610000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,201639.0,,,,,,,,,,,,
63,PT06M09.00S,2025-02-04T01:20:42.7Z,1,REGULAR,3pt,Jump Shot,[],1627734,69.59592641261499,65.19607843137256,1610612758,22,23,2025-02-04T01:20:48Z,620000,False,76.0,233.0,1,right,MISS D. Sabonis 24' 3PT,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Center,24.54,Missed,,,,,,,,,,,,,,,,,,
64,PT06M04.00S,2025-02-04T01:20:47.7Z,1,REGULAR,rebound,defensive,[],1630162,,,1610612750,22,23,2025-02-04T01:20:48Z,630000,False,,,0,,A. Edwards REBOUND (Off:0 Def:1),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,,,63.0,1.0,1.0,0.0,,,,,,,,,,,,,,
65,PT05M55.00S,2025-02-04T01:20:55.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,7.30946123521682,51.71568627450981,1610612750,22,23,2025-02-04T01:20:59Z,640000,False,-9.0,16.0,1,left,MISS R. Gobert DUNK - blocked,"[203497, 1628370]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,1.83,Missed,,,,,,,,,,,,,,Monk,1628370.0,,,
66,PT05M55.00S,2025-02-04T01:20:55.7Z,1,REGULAR,block,,[],1628370,,,1610612750,22,23,2025-02-04T01:20:57Z,650000,False,,,0,,M. Monk BLOCK (1 BLK),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
67,PT05M52.00S,2025-02-04T01:20:58.7Z,1,REGULAR,rebound,defensive,[],1631165,,,1610612758,22,23,2025-02-04T01:20:59Z,660000,False,,,0,,K. Ellis REBOUND (Off:0 Def:1),[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Restricted Area,0-8 Center,,,65.0,1.0,1.0,0.0,,,,,,,,,,,,,,
68,PT05M43.00S,2025-02-04T01:21:07.8Z,1,REGULAR,2pt,Jump Shot,[],201942,71.56701708278581,65.68627450980392,1610612758,22,25,2025-02-04T01:21:35Z,670000,False,78.0,215.0,1,right,D. DeRozan 22' Jump Shot (9 PTS) (K. Murray 1 AST),"[201942, 1631099]",1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Right Center,22.87,Made,,,,,9.0,,,,,,K. Murray,1631099.0,1.0,,,,,
70,PT05M41.00S,2025-02-04T01:21:14.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,22,25,2025-02-04T01:21:14Z,690000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT05M41.00S,2025-02-04T01:23:55.3Z,1,REGULAR,substitution,out,[],1628370,,,1610612750,22,25,2025-02-04T01:24:09Z,700000,False,,,0,,SUB out: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT05M41.00S,2025-02-04T01:23:55.3Z,1,REGULAR,substitution,out,[],1631165,,,1610612750,22,25,2025-02-04T01:24:09Z,710000,False,,,0,,SUB out: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M41.00S,2025-02-04T01:23:55.3Z,1,REGULAR,substitution,in,[],1642269,,,1610612750,22,25,2025-02-04T01:24:09Z,720000,False,,,0,,SUB in: D. Carter,[1642269],1610612758.0,SAC,,,,Carter,D. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M41.00S,2025-02-04T01:23:55.3Z,1,REGULAR,substitution,in,[],1626168,,,1610612750,22,25,2025-02-04T01:24:09Z,730000,False,,,0,,SUB in: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M30.00S,2025-02-04T01:24:31.1Z,1,REGULAR,turnover,bad pass,[],1630162,,,1610612750,22,25,2025-02-04T01:24:36Z,740000,False,,,0,,A. Edwards bad pass TURNOVER (1 TO),"[1630162, 1631099]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,1.0,Murray,1631099.0
76,PT05M30.00S,2025-02-04T01:24:31.1Z,1,REGULAR,steal,,[],1631099,,,1610612758,22,25,2025-02-04T01:25:33Z,750000,False,,,0,,K. Murray STEAL (1 STL),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
77,PT05M19.00S,2025-02-04T01:24:42.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631099,94.43166885676742,34.31372549019608,1610612758,22,27,2025-02-04T01:24:46Z,760000,False,-78.0,0.0,1,right,K. Murray 7' turnaround fadeaway Jump Shot (10 PTS) (D. DeRozan 4 AST),"[1631099, 201942]",1610612758.0,SAC,turnaround fadeaway,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,7.84,Made,,,,,10.0,,,,,,D. DeRozan,201942.0,4.0,,,,,
79,PT05M07.00S,2025-02-04T01:24:54.5Z,1,REGULAR,3pt,Jump Shot,[],1630183,30.436925098554536,33.57843137254902,1610612750,22,27,2025-02-04T01:24:58Z,780000,False,82.0,234.0,1,left,MISS J. McDaniels 24' 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Right Center,24.76,Missed,,,,,,,,,,,,,,,,,,
80,PT05M04.00S,2025-02-04T01:24:57.5Z,1,REGULAR,rebound,defensive,[],1642269,,,1610612758,22,27,2025-02-04T01:24:58Z,790000,False,,,0,,D. Carter REBOUND (Off:0 Def:1),[1642269],1610612758.0,SAC,,,,Carter,D. Carter,,,,,Above the Break 3,24+ Right Center,,,79.0,1.0,1.0,0.0,,,,,,,,,,,,,,
81,PT04M45.00S,2025-02-04T01:25:17.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627734,92.46057818659659,51.9607843137255,1610612758,22,27,2025-02-04T01:26:46Z,800000,False,10.0,18.0,1,right,MISS D. Sabonis turnaround Hook,[1627734],1610612758.0,SAC,turnaround,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,2.08,Missed,,,,,,,,,,,,,,,,,,
82,PT04M42.00S,2025-02-04T01:25:20.5Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,22,27,2025-02-04T01:26:46Z,810000,False,,,0,,R. Gobert REBOUND (Off:1 Def:1),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,81.0,2.0,1.0,1.0,,,,,,,,,,,,,,
83,PT04M33.00S,2025-02-04T01:25:28.4Z,1,REGULAR,3pt,Jump Shot,[],1630162,27.020367936925098,77.94117647058823,1610612750,25,27,2025-02-04T01:25:33Z,820000,False,-140.0,201.0,1,left,A. Edwards 24' 3PT pullup (3 PTS),[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,24.52,Made,,,,,3.0,,,,,,,,,,,,,
84,PT04M13.00S,2025-02-04T01:25:49.0Z,1,REGULAR,3pt,Jump Shot,[],1631099,74.98357424441524,84.06862745098039,1610612758,25,30,2025-02-04T01:25:52Z,830000,False,170.0,183.0,1,right,K. Murray 24' 3PT  (13 PTS) (D. DeRozan 5 AST),"[1631099, 201942]",1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,24.98,Made,,,,,13.0,,,,,,D. DeRozan,201942.0,5.0,,,,,
86,PT03M52.00S,2025-02-04T01:26:09.1Z,1,REGULAR,3pt,Jump Shot,[],1629675,25.706307490144546,83.08823529411765,1610612750,28,30,2025-02-04T01:26:13Z,850000,False,-165.0,189.0,1,left,N. Reid 25' 3PT  (14 PTS) (A. Edwards 2 AST),"[1629675, 1630162]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Left Center,25.12,Made,,,,,14.0,,,,,,A. Edwards,1630162.0,2.0,,,,,
88,PT03M43.00S,2025-02-04T01:26:19.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642269,93.64323258869908,51.470588235294116,1610612758,28,30,2025-02-04T01:26:23Z,870000,False,7.0,7.0,1,right,MISS D. Carter driving finger roll Layup,[1642269],1610612758.0,SAC,driving finger roll,,,Carter,D. Carter,,,,,Restricted Area,0-8 Center,1.04,Missed,,,,,,,,,,,,,,,,,,
89,PT03M40.00S,2025-02-04T01:26:22.1Z,1,REGULAR,rebound,defensive,[],1630183,,,1610612750,28,30,2025-02-04T01:26:23Z,880000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:1),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,88.0,1.0,1.0,0.0,,,,,,,,,,,,,,
90,PT03M35.00S,2025-02-04T01:26:26.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,8.492115637319317,50.73529411764706,1610612750,28,30,2025-02-04T01:26:33Z,890000,False,-4.0,27.0,1,left,MISS A. Edwards driving Layup - blocked,"[1630162, 1626168]",1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,2.75,Missed,,,,,,,,,,,,,,Lyles,1626168.0,,,
