actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
22,PT10M20.00S,2025-01-12T01:13:31.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630162,84.83902759526939,48.77450980392157,1610612750,5,2,2025-01-12T01:13:38Z,220000,False,-6.0,90.0,1,right,MISS A. Edwards 9' step back Shot,[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Center,9.02,Missed,,,,,,,,,,,,,,,,,,
23,PT10M18.00S,2025-01-12T01:13:33.4Z,1,REGULAR,rebound,defensive,[],1630217,,,1610612763,5,2,2025-01-12T01:13:50Z,230000,False,,,0,,D. Bane REBOUND (Off:0 Def:1),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,22.0,1.0,1.0,0.0,,,,,,,,,,
24,PT10M11.00S,2025-01-12T01:13:40.1Z,1,REGULAR,3pt,Jump Shot,[],1630217,24.392247043363994,84.06862745098039,1610612763,5,2,2025-01-12T01:13:48Z,240000,False,-170.0,177.0,1,left,MISS D. Bane 24' 3PT,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Left Center,24.55,Missed,,,,,,,,,,,,,,,,,,
25,PT10M08.00S,2025-01-12T01:13:43.1Z,1,REGULAR,rebound,defensive,[],1628978,,,1610612750,5,2,2025-01-12T01:13:48Z,250000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:1),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,,,,,,,24.0,1.0,1.0,0.0,,,,,,,,,,
26,PT10M00.00S,2025-01-12T01:13:51.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,92.59198423127464,46.81372549019608,1610612750,5,2,2025-01-12T01:13:55Z,260000,False,-16.0,17.0,1,right,MISS A. Edwards driving Layup,[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,2.33,Missed,,,,,,,,,,,,,,,,,,
27,PT09M58.00S,2025-01-12T01:13:53.5Z,1,REGULAR,rebound,defensive,[],1641744,,,1610612763,5,2,2025-01-12T01:13:55Z,270000,False,,,0,,Z. Edey REBOUND (Off:0 Def:1),[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,Restricted Area,0-8 Center,,,,,,,26.0,1.0,1.0,0.0,,,,,,,,,,
28,PT09M52.00S,2025-01-12T01:13:59.8Z,1,REGULAR,3pt,Jump Shot,[],1642377,5.338370565045992,94.85294117647058,1610612763,5,2,2025-01-12T01:16:19Z,280000,False,-224.0,-2.0,1,left,MISS J. Wells pullup 3PT,[1642377],1610612763.0,MEM,pullup,,,Wells,J. Wells,,,,,Left Corner 3,24+ Left,22.43,Missed,,,,,,,,,,,,,,,,,,
29,PT09M49.00S,2025-01-12T01:14:02.2Z,1,REGULAR,rebound,offensive,[],1641744,,,1610612763,5,2,2025-01-12T01:14:02Z,290000,False,,,0,,Z. Edey REBOUND (Off:1 Def:1),[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,Left Corner 3,24+ Left,,,,,,,28.0,2.0,1.0,1.0,,,,,,,,,,
30,PT09M49.00S,2025-01-12T01:14:05.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641744,10.068988173455978,50.245098039215684,1610612763,5,4,2025-01-12T01:14:10Z,300000,False,-1.0,42.0,1,left,Z. Edey putback Layup (2 PTS),[1641744],1610612763.0,MEM,putback,,,Edey,Z. Edey,,,,,Restricted Area,0-8 Center,4.21,Made,2.0,,,,,,,,,,,,,,,,,
31,PT09M49.00S,2025-01-12T01:14:08.2Z,1,REGULAR,foul,personal,['1freethrow'],1630162,,,1610612763,5,4,2025-01-12T01:14:36Z,310000,False,,,0,,A. Edwards shooting personal FOUL (1 PF) (Edey 1 FT),"[1630162, 1641744]",1610612750.0,MIN,shooting,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,201639.0,1.0,0.0,Edey,1641744.0,,,,,
33,PT09M49.00S,2025-01-12T01:14:35.8Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],1641744,,,1610612763,5,5,2025-01-12T01:14:35Z,330000,False,,,0,,Z. Edey Free Throw 1 of 1 (3 PTS),[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
34,PT09M35.00S,2025-01-12T01:14:52.9Z,1,REGULAR,3pt,Jump Shot,[],203944,69.72733245729303,34.55882352941176,1610612750,5,5,2025-01-12T01:17:19Z,340000,False,-77.0,232.0,1,right,MISS J. Randle 24' step back 3PT,[203944],1610612750.0,MIN,step back,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,24.46,Missed,,,,,,,,,,,,,,,,,,
35,PT09M32.00S,2025-01-12T01:14:55.9Z,1,REGULAR,rebound,defensive,[],1629630,,,1610612763,5,5,2025-01-12T01:15:07Z,350000,False,,,0,,J. Morant REBOUND (Off:0 Def:1),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Above the Break 3,24+ Left Center,,,,,,,34.0,1.0,1.0,0.0,,,,,,,,,,
36,PT09M25.00S,2025-01-12T01:15:02.5Z,1,REGULAR,3pt,Jump Shot,[],1628991,23.73521681997372,86.51960784313727,1610612763,5,5,2025-01-12T01:15:10Z,360000,False,-183.0,171.0,1,left,MISS J. Jackson Jr. 24' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Left Center,24.99,Missed,,,,,,,,,,,,,,,,,,
37,PT09M22.00S,2025-01-12T01:15:05.5Z,1,REGULAR,rebound,defensive,[],1630162,,,1610612750,5,5,2025-01-12T01:15:10Z,370000,False,,,0,,A. Edwards REBOUND (Off:0 Def:1),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,,,,,,,36.0,1.0,1.0,0.0,,,,,,,,,,
38,PT09M17.00S,2025-01-12T01:15:12.9Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630162,92.46057818659659,51.225490196078425,1610612750,5,5,2025-01-12T01:15:31Z,380000,False,6.0,18.0,1,right,MISS A. Edwards running Layup - blocked,"[1630162, 1641744]",1610612750.0,MIN,running,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,1.94,Missed,,,,,,,,,,,,,,,Edey,1641744.0,,
39,PT09M17.00S,2025-01-12T01:15:12.9Z,1,REGULAR,block,,[],1641744,,,1610612750,5,5,2025-01-12T01:15:46Z,390000,False,,,0,,Z. Edey BLOCK (1 BLK),[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
40,PT09M16.00S,2025-01-12T01:15:13.9Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612763,5,5,2025-01-12T01:15:31Z,400000,False,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,38.0,,,,,,,,,,,,,
43,PT09M07.00S,2025-01-12T01:15:45.2Z,1,REGULAR,3pt,Jump Shot,[],1629630,32.013797634691194,52.69607843137255,1610612763,5,5,2025-01-12T01:15:49Z,430000,False,-13.0,248.0,1,left,MISS J. Morant 24' 3PT,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Above the Break 3,24+ Center,24.88,Missed,,,,,,,,,,,,,,,,,,
44,PT09M05.00S,2025-01-12T01:15:47.2Z,1,REGULAR,rebound,defensive,[],1628978,,,1610612750,5,5,2025-01-12T01:16:08Z,440000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:2),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Center,,,,,,,43.0,2.0,2.0,0.0,,,,,,,,,,
45,PT08M57.00S,2025-01-12T01:15:54.5Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628978,93.51182654402102,51.470588235294116,1610612750,7,5,2025-01-12T01:19:48Z,450000,False,7.0,8.0,1,right,D. DiVincenzo running finger roll Layup (5 PTS),[1628978],1610612750.0,MIN,running finger roll,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,1.13,Made,5.0,,,,,,,,,,,,,,,,,
46,PT08M51.00S,2025-01-12T01:16:02.1Z,1,REGULAR,foul,personal,['2freethrow'],1630183,,,1610612763,7,5,2025-01-12T01:16:08Z,460000,False,,,0,,J. McDaniels shooting personal FOUL (1 PF) (Morant 2 FT),"[1630183, 1629630]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,201245.0,1.0,0.0,Morant,1629630.0,,,,,
48,PT08M51.00S,2025-01-12T01:16:23.2Z,1,REGULAR,freethrow,1 of 2,[],1629630,,,1610612763,7,6,2025-01-12T01:16:23Z,480000,False,,,0,,J. Morant Free Throw 1 of 2 (1 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
49,PT08M51.00S,2025-01-12T01:16:37.1Z,1,REGULAR,freethrow,2 of 2,[],1629630,,,1610612763,7,7,2025-01-12T01:16:37Z,490000,False,,,0,,J. Morant Free Throw 2 of 2 (2 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
50,PT08M41.00S,2025-01-12T01:16:49.2Z,1,REGULAR,3pt,Jump Shot,[],1628978,72.35545335085413,77.94117647058823,1610612750,7,7,2025-01-12T01:16:56Z,500000,False,140.0,207.0,1,right,MISS D. DiVincenzo 25' 3PT,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,25.01,Missed,,,,,,,,,,,,,,,,,,
51,PT08M38.00S,2025-01-12T01:16:52.2Z,1,REGULAR,rebound,defensive,[],1628991,,,1610612763,7,7,2025-01-12T01:16:56Z,510000,False,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:1),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,50.0,1.0,1.0,0.0,,,,,,,,,,
52,PT08M29.00S,2025-01-12T01:17:01.6Z,1,REGULAR,3pt,Jump Shot,[],1642377,27.357095926412615,75.26807598039215,1610612763,7,10,2025-01-12T01:17:11Z,520000,False,-126.0,205.0,1,left,J. Wells 24' 3PT  (3 PTS) (Z. Edey 1 AST),"[1642377, 1641744]",1610612763.0,MEM,,,,Wells,J. Wells,,,,,Above the Break 3,24+ Left Center,24.05,Made,3.0,Z. Edey,1641744.0,1.0,,,,,,,,,,,,,,
54,PT08M16.00S,2025-01-12T01:17:13.6Z,1,REGULAR,3pt,Jump Shot,[],1628978,72.88107752956637,22.058823529411764,1610612750,10,10,2025-01-12T01:17:19Z,540000,False,-140.0,202.0,1,right,D. DiVincenzo 24' 3PT step back (8 PTS) (J. Randle 2 AST),"[1628978, 203944]",1610612750.0,MIN,step back,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,24.59,Made,8.0,J. Randle,203944.0,2.0,,,,,,,,,,,,,,
55,PT08M05.00S,2025-01-12T01:17:29.7Z,1,REGULAR,foul,personal,[],1630183,,,1610612763,10,10,2025-01-12T01:17:44Z,550000,False,,,0,,J. McDaniels loose ball personal FOUL (2 PF),"[1630183, 1642377]",1610612750.0,MIN,loose ball,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Center,,,,,,,,,,,201639.0,2.0,0.0,Wells,1642377.0,,,,,
57,PT08M05.00S,2025-01-12T01:17:51.1Z,1,REGULAR,substitution,out,[],1630183,,,1610612763,10,10,2025-01-12T01:18:01Z,570000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT08M05.00S,2025-01-12T01:17:51.1Z,1,REGULAR,substitution,in,[],1629638,,,1610612763,10,10,2025-01-12T01:18:01Z,580000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT07M57.00S,2025-01-12T01:18:17.7Z,1,REGULAR,3pt,Jump Shot,[],1641744,12.171484888304862,4.166666666666666,1610612763,10,10,2025-01-12T01:18:23Z,590000,False,229.0,62.0,1,left,MISS Z. Edey 3PT,[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,Right Corner 3,24+ Right,23.74,Missed,,,,,,,,,,,,,,,,,,
60,PT07M55.00S,2025-01-12T01:18:19.7Z,1,REGULAR,rebound,offensive,[],1629630,,,1610612763,10,10,2025-01-12T01:24:29Z,600000,False,,,0,,J. Morant REBOUND (Off:1 Def:1),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Right Corner 3,24+ Right,,,,,,,59.0,2.0,1.0,1.0,,,,,,,,,,
61,PT07M54.00S,2025-01-12T01:18:22.3Z,1,REGULAR,turnover,out-of-bounds,[],1629630,,,1610612763,10,10,2025-01-12T01:18:31Z,610000,False,,,0,,J. Morant bad pass out-of-bounds TURNOVER (2 TO),[1629630],1610612763.0,MEM,bad pass,,,Morant,J. Morant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,201245.0,,,,,2.0,,,,
62,PT07M38.00S,2025-01-12T01:18:44.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629638,87.59855453350855,95.34313725490196,1610612750,13,10,2025-01-12T01:18:48Z,620000,False,227.0,64.0,1,right,N. Alexander-Walker 3PT  (3 PTS) (J. Randle 3 AST),"[1629638, 203944]",1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Right Corner 3,24+ Right,23.56,Made,3.0,J. Randle,203944.0,3.0,,,,,,,,,,,,,,
64,PT07M26.00S,2025-01-12T01:18:55.2Z,1,REGULAR,3pt,Jump Shot,[],1641744,30.436925098554536,70.34313725490196,1610612763,13,13,2025-01-12T01:19:00Z,640000,False,-102.0,234.0,1,left,Z. Edey 25' 3PT  (6 PTS) (D. Bane 1 AST),"[1641744, 1630217]",1610612763.0,MEM,,,,Edey,Z. Edey,,,,,Above the Break 3,24+ Left Center,25.48,Made,6.0,D. Bane,1630217.0,1.0,,,,,,,,,,,,,,
66,PT07M11.00S,2025-01-12T01:19:12.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,94.30026281208936,51.71568627450981,1610612750,15,13,2025-01-12T01:19:18Z,660000,False,9.0,1.0,1,right,A. Edwards driving Layup (2 PTS),[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,0.87,Made,2.0,,,,,,,,,,,,,,,,,
67,PT07M11.00S,2025-01-12T01:19:15.3Z,1,REGULAR,foul,personal,['1freethrow'],1629630,,,1610612750,15,13,2025-01-12T01:19:22Z,670000,False,,,0,,J. Morant shooting personal FOUL (1 PF) (Edwards 1 FT),"[1629630, 1630162]",1610612763.0,MEM,shooting,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1628159.0,1.0,0.0,Edwards,1630162.0,,,,,
69,PT07M11.00S,2025-01-12T01:19:57.6Z,1,REGULAR,freethrow,1 of 1,[],1630162,,,1610612750,16,13,2025-01-12T01:19:57Z,690000,False,,,0,,A. Edwards Free Throw 1 of 1 (3 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
70,PT06M59.00S,2025-01-12T01:20:09.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1641744,6.258212877792378,50.0,1610612763,16,15,2025-01-12T01:25:23Z,700000,False,0.0,6.0,1,left,Z. Edey cutting DUNK (8 PTS) (J. Morant 1 AST),"[1641744, 1629630]",1610612763.0,MEM,cutting,,,Edey,Z. Edey,,,,,Restricted Area,0-8 Center,0.63,Made,8.0,J. Morant,1629630.0,1.0,,,,,,,,,,,,,,
72,PT06M46.00S,2025-01-12T01:20:27.5Z,1,REGULAR,foul,personal,[],1629630,,,1610612750,16,15,2025-01-12T01:20:33Z,720000,False,,,0,,J. Morant personal FOUL (2 PF),"[1629630, 1628978]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,Mid-Range,16-24 Center,,,,,,,,,,,201245.0,2.0,0.0,DiVincenzo,1628978.0,,,,,
74,PT06M46.00S,2025-01-12T01:20:36.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,16,15,2025-01-12T01:20:36Z,740000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M46.00S,2025-01-12T01:23:05.9Z,1,REGULAR,substitution,out,[],1629630,,,1610612750,16,15,2025-01-12T01:23:22Z,750000,False,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT06M46.00S,2025-01-12T01:23:05.9Z,1,REGULAR,substitution,in,[],1628379,,,1610612750,16,15,2025-01-12T01:23:34Z,770000,False,,,0,,SUB in: L. Kennard,[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT06M34.00S,2025-01-12T01:23:48.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,92.32917214191852,49.50980392156863,1610612750,16,15,2025-01-12T01:23:56Z,780000,False,-2.0,20.0,1,right,MISS A. Edwards driving Layup,[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,1.98,Missed,,,,,,,,,,,,,,,,,,
80,PT06M32.00S,2025-01-12T01:23:50.2Z,1,REGULAR,rebound,defensive,[],1630217,,,1610612763,16,15,2025-01-12T01:23:56Z,790000,False,,,0,,D. Bane REBOUND (Off:0 Def:2),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,,,,,,,79.0,2.0,2.0,0.0,,,,,,,,,,
81,PT06M23.00S,2025-01-12T01:24:00.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1641744,10.463206307490145,55.63725490196079,1610612763,16,15,2025-01-12T01:26:25Z,800000,False,-28.0,46.0,1,left,MISS Z. Edey turnaround Hook,[1641744],1610612763.0,MEM,turnaround,,,Edey,Z. Edey,,,,,In The Paint (Non-RA),0-8 Center,5.39,Missed,,,,,,,,,,,,,,,,,,
82,PT06M21.00S,2025-01-12T01:24:02.4Z,1,REGULAR,rebound,defensive,[],203944,,,1610612750,16,15,2025-01-12T01:24:06Z,810000,False,,,0,,J. Randle REBOUND (Off:0 Def:2),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,81.0,2.0,2.0,0.0,,,,,,,,,,
83,PT06M05.00S,2025-01-12T01:24:18.0Z,1,REGULAR,3pt,Jump Shot,[],1630162,77.08607095926413,86.02941176470588,1610612750,16,15,2025-01-12T01:24:22Z,820000,False,180.0,163.0,1,right,MISS A. Edwards 24' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,24.28,Missed,,,,,,,,,,,,,,,,,,
84,PT06M01.00S,2025-01-12T01:24:22.0Z,1,REGULAR,rebound,defensive,[],1628991,,,1610612763,16,15,2025-01-12T01:24:22Z,830000,False,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:2),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,83.0,2.0,2.0,0.0,,,,,,,,,,
85,PT05M53.00S,2025-01-12T01:24:28.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628991,17.95335085413929,45.588235294117645,1610612763,16,15,2025-01-12T01:24:37Z,840000,False,22.0,116.0,1,left,MISS J. Jackson Jr. 11' turnaround Hook,[1628991],1610612763.0,MEM,turnaround,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Center,11.84,Missed,,,,,,,,,,,,,,,,,,
86,PT05M51.00S,2025-01-12T01:24:31.6Z,1,REGULAR,rebound,offensive,[],1641744,,,1610612763,16,15,2025-01-12T01:24:31Z,850000,False,,,0,,Z. Edey REBOUND (Off:2 Def:1),[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,85.0,3.0,1.0,2.0,,,,,,,,,,
