actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
2,PT12M00.00S,2025-03-20T00:10:42.4Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-03-20T00:10:42Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M58.00S,2025-03-20T00:10:44.1Z,1,REGULAR,jumpball,recovered,[],203944,,,1610612750,0,0,2025-03-20T00:10:44Z,40000,False,,,0,,Jump Ball R. Gobert vs. Y. Missi: Tip to J. Randle,"[203944, 203497, 1642274]",1610612750.0,MIN,startperiod,J. Randle,203944.0,Randle,J. Randle,Gobert,203497.0,Missi,1642274.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M40.00S,2025-03-20T00:11:02.1Z,1,REGULAR,2pt,Jump Shot,[],203944,89.7503285151117,67.1798406862745,1610612750,0,0,2025-03-20T00:11:37Z,70000,False,86.0,44.0,1,right,MISS J. Randle 9' turnaround fadeaway Shot,[203944],1610612750.0,MIN,turnaround fadeaway,,,Randle,J. Randle,,,,,Mid-Range,8-16 Right,9.64,Missed,,,,,,,,,,,,,,,,,,
8,PT11M37.00S,2025-03-20T00:11:05.1Z,1,REGULAR,rebound,defensive,[],203482,,,1610612740,0,0,2025-03-20T00:11:08Z,80000,False,,,0,,K. Olynyk REBOUND (Off:0 Def:1),[203482],1610612740.0,NOP,,,,Olynyk,K. Olynyk,,,,,Mid-Range,8-16 Right,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M23.00S,2025-03-20T00:11:18.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1642274,5.256241787122208,46.24310661764706,1610612740,0,2,2025-03-20T00:11:22Z,90000,False,19.0,-3.0,1,left,Y. Missi DUNK (2 PTS) (C. McCollum 1 AST),"[1642274, 203468]",1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,1.91,Made,,,,,2.0,C. McCollum,203468.0,1.0,,,,,,,,,,
11,PT10M59.00S,2025-03-20T00:11:43.0Z,1,REGULAR,2pt,Jump Shot,[],201144,91.80354796320631,31.372549019607842,1610612750,2,2,2025-03-20T00:12:09Z,110000,False,-93.0,25.0,1,right,M. Conley 9' driving floating Jump Shot (2 PTS) (J. Randle 1 AST),"[201144, 203944]",1610612750.0,MIN,driving floating,,,Conley,M. Conley,,,,,Mid-Range,8-16 Left,9.63,Made,,,,,2.0,J. Randle,203944.0,1.0,,,,,,,,,,
13,PT10M39.00S,2025-03-20T00:12:01.9Z,1,REGULAR,2pt,Jump Shot,[],1630631,11.908672798948752,31.61764705882353,1610612740,2,4,2025-03-20T00:12:07Z,130000,False,92.0,59.0,1,left,J. Alvarado 10' driving floating bank Jump Shot (2 PTS) (Z. Williamson 1 AST),"[1630631, 1629627]",1610612740.0,NOP,driving floating bank,,,Alvarado,J. Alvarado,,,,,Mid-Range,8-16 Right,10.94,Made,,,,,2.0,Z. Williamson,1629627.0,1.0,,,,,,,,,,
14,PT10M24.00S,2025-03-20T00:12:16.8Z,1,REGULAR,3pt,Jump Shot,[],1630162,68.41327201051249,31.372549019607842,1610612750,2,4,2025-03-20T00:12:23Z,140000,False,-93.0,244.0,1,right,MISS A. Edwards 26' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,26.15,Missed,,,,,,,,,,,,,,,,,,
15,PT10M23.00S,2025-03-20T00:12:17.8Z,1,REGULAR,rebound,defensive,[],1630631,,,1610612740,2,4,2025-03-20T00:13:52Z,150000,False,,,0,,J. Alvarado REBOUND (Off:0 Def:1),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Left Center,,,14.0,1.0,1.0,0.0,,,,,,,,,,,,,,
16,PT10M20.00S,2025-03-20T00:12:24.1Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629627,6.652431011826544,50.73529411764706,1610612740,2,4,2025-03-20T00:13:59Z,160000,False,-4.0,10.0,1,left,MISS Z. Williamson running Layup,[1629627],1610612740.0,NOP,running,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,1.07,Missed,,,,,,,,,,,,,,,,,,
