actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-12-03T01:10:58.5Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-12-03T01:10:58Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M58.00S,2024-12-03T01:10:59.6Z,1,REGULAR,jumpball,recovered,[],203944,,,1610612750,0,0,2024-12-03T01:10:59Z,40000,False,,,0,,Jump Ball R. Gobert vs. A. Davis: Tip to J. Randle,"[203944, 203497, 203076]",1610612750.0,MIN,startperiod,J. Randle,203944.0,Randle,J. Randle,Gobert,203497.0,Davis,203076.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M37.00S,2024-12-03T01:11:21.1Z,1,REGULAR,2pt,Jump Shot,[],203944,3.892904073587385,23.52941176470588,1610612750,0,0,2024-12-03T01:11:27Z,70000,False,132.0,-16.0,1,left,MISS J. Randle 13' fadeaway Shot,[203944],1610612750.0,MIN,fadeaway,,,Randle,J. Randle,,,,,Mid-Range,8-16 Right,13.34,Missed,,,,,,,,,,,,,,,,,,
8,PT11M34.00S,2024-12-03T01:11:24.1Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,0,0,2024-12-03T01:11:27Z,80000,False,,,0,,A. Davis REBOUND (Off:0 Def:1),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,8-16 Right,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M17.00S,2024-12-03T01:11:40.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],2544,88.91261498028909,45.83333333333333,1610612747,0,0,2024-12-03T01:11:46Z,90000,False,-21.0,52.0,1,right,MISS L. James driving floating Shot,[2544],1610612747.0,LAL,driving floating,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,5.57,Missed,,,,,,,,,,,,,,,,,,
10,PT11M15.00S,2024-12-03T01:11:42.8Z,1,REGULAR,rebound,defensive,[],203944,,,1610612750,0,0,2024-12-03T01:11:46Z,100000,False,,,0,,J. Randle REBOUND (Off:0 Def:1),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,
11,PT11M10.00S,2024-12-03T01:11:47.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630162,7.835085413929041,47.549019607843135,1610612750,2,0,2024-12-03T01:11:56Z,110000,False,12.0,21.0,1,left,A. Edwards running finger roll Layup (2 PTS) (M. Conley 1 AST),"[1630162, 201144]",1610612750.0,MIN,running finger roll,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,2.44,Made,,,,,2.0,M. Conley,201144.0,1.0,,,,,,,,,,
13,PT10M51.00S,2024-12-03T01:12:06.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626156,85.80814717477004,57.13082107843137,1610612747,2,0,2024-12-03T01:27:05Z,130000,False,36.0,81.0,1,right,MISS D. Russell 8' fadeaway Shot,[1626156],1610612747.0,LAL,fadeaway,,,Russell,D. Russell,,,,,In The Paint (Non-RA),8-16 Center,8.84,Missed,,,,,,,,,,,,,,,,,,
14,PT10M48.00S,2024-12-03T01:12:09.0Z,1,REGULAR,rebound,defensive,[],1630162,,,1610612750,2,0,2024-12-03T01:12:22Z,140000,False,,,0,,A. Edwards REBOUND (Off:0 Def:1),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Center,,,13.0,1.0,1.0,0.0,,,,,,,,,,,,,,
15,PT10M34.00S,2024-12-03T01:12:23.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630183,13.61695137976347,60.29411764705882,1610612750,2,0,2024-12-03T01:12:41Z,150000,False,-51.0,75.0,1,left,MISS J. McDaniels 9' pullup Shot,[1630183],1610612750.0,MIN,pullup,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Left,9.14,Missed,,,,,,,,,,,,,,,,,,
16,PT10M33.00S,2024-12-03T01:12:24.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612747,2,0,2024-12-03T01:12:30Z,160000,False,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,In The Paint (Non-RA),8-16 Left,,,15.0,,,,,,,,,,,,,,,,,
