actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-03-10T00:10:40.6Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-03-10T00:10:40Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2025-03-10T00:10:43.2Z,1,REGULAR,jumpball,recovered,[],203944,,,1610612750,0,0,2025-03-10T00:10:43Z,40000,False,,,0,,Jump Ball R. Gobert vs. B. Biyombo: Tip to J. Randle,"[203944, 203497, 202687]",1610612750.0,MIN,startperiod,J. Randle,203944.0,Randle,J. Randle,Gobert,203497.0,Biyombo,202687.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M46.00S,2025-03-10T00:10:54.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630183,87.99277266754271,41.66666666666667,1610612750,2,0,2025-03-10T00:11:05Z,70000,False,-42.0,60.0,1,right,J. McDaniels 7' driving bank Jump Shot (2 PTS) (J. Randle 1 AST),"[1630183, 203944]",1610612750.0,MIN,driving bank,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,7.34,Made,2.0,J. Randle,203944.0,1.0,,,,,,,,,,,,,,
9,PT11M17.00S,2025-03-10T00:11:22.2Z,1,REGULAR,turnover,bad pass,[],1630170,,,1610612759,2,0,2025-03-10T00:11:25Z,90000,False,,,0,,D. Vassell bad pass TURNOVER (1 TO),"[1630170, 1630183]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Mid-Range,8-16 Right,,,,,,,1.0,McDaniels,1630183.0,,,,,,,,,,,
10,PT11M17.00S,2025-03-10T00:11:22.2Z,1,REGULAR,steal,,[],1630183,,,1610612750,2,0,2025-03-10T00:11:23Z,100000,False,,,0,,J. McDaniels STEAL (1 STL),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
11,PT11M09.00S,2025-03-10T00:11:30.9Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",201144,94.30026281208936,96.07843137254902,1610612750,2,0,2025-03-10T01:11:12Z,110000,False,230.0,1.0,1,right,MISS M. Conley running 3PT,[201144],1610612750.0,MIN,running,,,Conley,M. Conley,,,,,Right Corner 3,24+ Right,23.04,Missed,,,,,,,,,,,,,,,,,,
12,PT11M06.00S,2025-03-10T00:11:33.9Z,1,REGULAR,rebound,defensive,[],1630170,,,1610612759,2,0,2025-03-10T00:11:38Z,120000,False,,,0,,D. Vassell REBOUND (Off:0 Def:1),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Right Corner 3,24+ Right,,,,,,,,,,11.0,1.0,1.0,0.0,,,,,,,
13,PT11M02.00S,2025-03-10T00:11:38.0Z,1,REGULAR,turnover,lost ball,[],1628368,,,1610612759,2,0,2025-03-10T00:11:43Z,130000,False,,,0,,D. Fox lost ball TURNOVER (1 TO),"[1628368, 203497]",1610612759.0,SAS,,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,1.0,Gobert,203497.0,,,,,,,,,,,
14,PT11M02.00S,2025-03-10T00:11:38.0Z,1,REGULAR,steal,,[],203497,,,1610612750,2,0,2025-03-10T00:11:39Z,140000,False,,,0,,R. Gobert STEAL (1 STL),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
15,PT10M54.00S,2025-03-10T00:11:45.5Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630183,88.64980289093299,42.15686274509804,1610612750,2,0,2025-03-10T00:13:18Z,150000,False,-39.0,54.0,1,right,MISS J. McDaniels 6' driving floating Shot,[1630183],1610612750.0,MIN,driving floating,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,6.69,Missed,,,,,,,,,,,,,,,,,,
