actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2024-10-29T23:35:53.0Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-10-29T23:35:53Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2024-10-29T23:35:56.0Z,1,REGULAR,jumpball,recovered,[],1629023,,,1610612742,0,0,2024-10-29T23:35:56Z,40000,False,,,0,,Jump Ball D. Gafford vs. R. Gobert: Tip to P. Washington,"[1629023, 1629655, 203497]",1610612742.0,DAL,startperiod,P. Washington,1629023.0,Washington,P. Washington,Gafford,1629655.0,Gobert,203497.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M39.00S,2024-10-29T23:36:14.3Z,1,REGULAR,2pt,Jump Shot,[],202681,89.30683311432325,26.225490196078432,1610612742,0,0,2024-10-29T23:36:20Z,70000,False,-119.0,48.0,1,right,MISS K. Irving 12' turnaround Shot,[202681],1610612742.0,DAL,turnaround,,,Irving,K. Irving,,,,,Mid-Range,8-16 Left,12.82,Missed,,,,,,,,,,,,,,,,,,
8,PT11M35.00S,2024-10-29T23:36:18.3Z,1,REGULAR,rebound,defensive,[],203944,,,1610612750,0,0,2024-10-29T23:36:20Z,80000,False,,,0,,J. Randle REBOUND (Off:0 Def:1),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Mid-Range,8-16 Left,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M28.00S,2024-10-29T23:36:24.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,5.995400788436268,51.71568627450981,1610612750,2,0,2024-10-29T23:36:31Z,90000,False,-9.0,4.0,1,left,A. Edwards driving reverse Layup (2 PTS),[1630162],1610612750.0,MIN,driving reverse,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,0.94,Made,,,,,2.0,,,,,,,,,,,,,
10,PT11M16.00S,2024-10-29T23:36:36.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629655,91.67214191852825,52.94117647058824,1610612742,2,2,2024-10-29T23:36:43Z,100000,False,15.0,26.0,1,right,D. Gafford Hook (2 PTS) (K. Irving 1 AST),"[1629655, 202681]",1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,2.97,Made,,,,,2.0,K. Irving,202681.0,1.0,,,,,,,,,,
12,PT11M00.00S,2024-10-29T23:36:52.2Z,1,REGULAR,3pt,Jump Shot,[],201144,23.73521681997372,84.80392156862744,1610612750,2,2,2024-10-29T23:39:59Z,120000,False,-174.0,171.0,1,left,MISS M. Conley 24' pullup 3PT,[201144],1610612750.0,MIN,pullup,,,Conley,M. Conley,,,,,Above the Break 3,24+ Left Center,24.37,Missed,,,,,,,,,,,,,,,,,,
13,PT10M57.00S,2024-10-29T23:36:55.2Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612742,2,2,2024-10-29T23:36:56Z,130000,False,,,0,,L. Dončić REBOUND (Off:0 Def:1),[1629029],1610612742.0,DAL,,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Left Center,,,12.0,1.0,1.0,0.0,,,,,,,,,,,,,,
14,PT10M54.00S,2024-10-29T23:36:58.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629655,93.24901445466492,50.98039215686274,1610612742,2,4,2024-10-29T23:37:05Z,140000,False,5.0,11.0,1,right,D. Gafford running DUNK (4 PTS) (L. Dončić 1 AST),"[1629655, 1629029]",1610612742.0,DAL,running,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,1.2,Made,,,,,4.0,L. Dončić,1629029.0,1.0,,,,,,,,,,
16,PT10M40.00S,2024-10-29T23:37:11.9Z,1,REGULAR,3pt,Jump Shot,[],201144,30.305519053876477,65.44117647058823,1610612750,2,4,2024-10-29T23:37:17Z,160000,False,-77.0,232.0,1,left,MISS M. Conley 24' pullup 3PT,[201144],1610612750.0,MIN,pullup,,,Conley,M. Conley,,,,,Above the Break 3,24+ Left Center,24.49,Missed,,,,,,,,,,,,,,,,,,
