actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
2,PT12M00.00S,2024-11-05T02:00:43.2Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-11-05T02:00:43Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2024-11-05T02:00:45.8Z,1,REGULAR,jumpball,recovered,[],1630163,,,1610612766,0,0,2024-11-05T02:00:45Z,40000,False,,,0,,Jump Ball T. Gibson vs. R. Gobert: Tip to L. Ball,"[1630163, 201959, 203497]",1610612766.0,CHA,startperiod,L. Ball,1630163.0,Ball,L. Ball,Gibson,201959.0,Gobert,203497.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M37.00S,2024-11-05T02:01:05.7Z,1,REGULAR,3pt,Jump Shot,[],201959,93.9060446780552,2.450980392156863,1610612766,0,3,2024-11-05T02:01:14Z,70000,False,-238.0,5.0,1,right,T. Gibson 3PT  (3 PTS) (M. Bridges 1 AST),"[201959, 1628970]",1610612766.0,CHA,,,,Gibson,T. Gibson,,,,,Left Corner 3,24+ Left,23.77,Made,3.0,M. Bridges,1628970.0,1.0,,,,,,,,,,,,,,
9,PT11M23.00S,2024-11-05T02:01:19.3Z,1,REGULAR,3pt,Jump Shot,[],1630183,32.14520367936925,37.00980392156863,1610612750,0,3,2024-11-05T02:01:28Z,90000,False,65.0,250.0,1,left,MISS J. McDaniels 25' pullup 3PT,[1630183],1610612750.0,MIN,pullup,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Center,25.8,Missed,,,,,,,,,,,,,,,,,,
10,PT11M22.00S,2024-11-05T02:01:20.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612766,0,3,2024-11-05T02:01:28Z,100000,False,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,9.0,,,,,,,,,,,,,
13,PT11M04.00S,2024-11-05T02:01:43.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630163,90.22667542706965,60.049019607843135,1610612766,0,5,2024-11-05T02:01:52Z,130000,False,50.0,39.0,1,right,L. Ball 6' driving floating Jump Shot (2 PTS),[1630163],1610612766.0,CHA,driving floating,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,6.38,Made,2.0,,,,,,,,,,,,,,,,,
14,PT10M53.00S,2024-11-05T02:01:53.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201144,9.017739816031538,64.95098039215686,1610612750,2,5,2024-11-05T02:03:09Z,140000,False,-75.0,32.0,1,left,M. Conley 8' driving floating Jump Shot (2 PTS),[201144],1610612750.0,MIN,driving floating,,,Conley,M. Conley,,,,,In The Paint (Non-RA),8-16 Left,8.15,Made,2.0,,,,,,,,,,,,,,,,,
15,PT10M33.00S,2024-11-05T02:02:14.7Z,1,REGULAR,3pt,Jump Shot,[],1628970,74.98357424441524,86.76470588235294,1610612766,2,5,2024-11-05T02:02:19Z,150000,False,184.0,183.0,1,right,MISS M. Bridges 25' 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,25.92,Missed,,,,,,,,,,,,,,,,,,
16,PT10M31.00S,2024-11-05T02:02:16.7Z,1,REGULAR,rebound,offensive,[],201959,,,1610612766,2,5,2024-11-05T02:02:32Z,160000,False,,,0,,T. Gibson REBOUND (Off:1 Def:0),[201959],1610612766.0,CHA,,,,Gibson,T. Gibson,,,,,Above the Break 3,24+ Right Center,,,,,,,15.0,1.0,0.0,1.0,,,,,,,,,,
17,PT10M30.00S,2024-11-05T02:02:18.5Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",201959,88.38699080157687,50.49019607843137,1610612766,2,7,2024-11-05T02:04:01Z,170000,False,2.0,57.0,1,right,T. Gibson turnaround Hook (5 PTS),[201959],1610612766.0,CHA,turnaround,,,Gibson,T. Gibson,,,,,In The Paint (Non-RA),0-8 Center,5.68,Made,5.0,,,,,,,,,,,,,,,,,
18,PT10M17.00S,2024-11-05T02:02:29.9Z,1,REGULAR,3pt,Jump Shot,[],1630162,31.882391590013142,62.5,1610612750,5,7,2024-11-05T02:02:37Z,180000,False,-62.0,247.0,1,left,A. Edwards 25' 3PT pullup (3 PTS) (M. Conley 1 AST),"[1630162, 201144]",1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,25.5,Made,3.0,M. Conley,201144.0,1.0,,,,,,,,,,,,,,
21,PT10M11.00S,2024-11-05T02:02:58.7Z,1,REGULAR,foul,personal,['1freethrow'],1630183,,,1610612766,5,7,2024-11-05T02:03:20Z,200000,False,,,0,,J. McDaniels away-from-play personal FOUL (1 PF) (Miller 1 FT),"[1630183, 1641706]",1610612750.0,MIN,away-from-play,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Left,,,,,,,,,,,204058.0,1.0,0.0,Miller,1641706.0,,,,,
23,PT10M11.00S,2024-11-05T02:03:25.5Z,1,REGULAR,freethrow,1 of 1,[],1630163,,,1610612766,5,8,2024-11-05T02:03:31Z,220000,False,,,0,,L. Ball away-from-play Free Throw 1 of 1 (3 PTS),[1630163],1610612766.0,CHA,away-from-play,,,Ball,L. Ball,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
24,PT10M00.00S,2024-11-05T02:03:44.2Z,1,REGULAR,2pt,Jump Shot,[],1628970,78.26872536136662,18.38235294117647,1610612766,5,8,2024-11-05T02:03:50Z,230000,False,-158.0,152.0,1,right,MISS M. Bridges 21' pullup Shot,[1628970],1610612766.0,CHA,pullup,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Left Center,21.92,Missed,,,,,,,,,,,,,,,,,,
25,PT09M59.00S,2024-11-05T02:03:45.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612766,5,8,2024-11-05T02:03:50Z,240000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Mid-Range,16-24 Left Center,,,,,,,24.0,,,,,,,,,,,,,
26,PT09M59.00S,2024-11-05T02:03:49.0Z,1,REGULAR,foul,personal,[],203944,,,1610612766,5,8,2024-11-05T02:04:00Z,250000,False,,,0,,J. Randle loose ball personal FOUL (1 PF),"[203944, 201959]",1610612750.0,MIN,loose ball,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2004.0,1.0,0.0,Gibson,201959.0,,,,,
28,PT09M55.00S,2024-11-05T02:04:09.2Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630163,85.75886990801577,36.76470588235294,1610612766,5,10,2024-11-05T02:04:16Z,270000,False,-66.0,81.0,1,right,L. Ball 10' driving floating Jump Shot (5 PTS),[1630163],1610612766.0,CHA,driving floating,,,Ball,L. Ball,,,,,In The Paint (Non-RA),8-16 Left,10.49,Made,5.0,,,,,,,,,,,,,,,,,
29,PT09M37.00S,2024-11-05T02:04:27.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203944,7.966491458607096,57.107843137254896,1610612750,7,10,2024-11-05T02:04:32Z,280000,False,-36.0,22.0,1,left,J. Randle turnaround bank Hook (2 PTS),[203944],1610612750.0,MIN,turnaround bank,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,4.2,Made,2.0,,,,,,,,,,,,,,,,,
30,PT09M20.00S,2024-11-05T02:04:45.5Z,1,REGULAR,turnover,out-of-bounds,[],1630163,,,1610612766,7,10,2024-11-05T02:04:59Z,290000,False,,,0,,L. Ball bad pass out-of-bounds TURNOVER (1 TO),[1630163],1610612766.0,CHA,bad pass,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,1.0,,,,
31,PT09M00.00S,2024-11-05T02:05:09.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630183,9.937582128777924,95.83333333333334,1610612750,7,10,2024-11-05T02:05:13Z,300000,False,-229.0,41.0,1,left,MISS J. McDaniels 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Left Corner 3,24+ Left,23.28,Missed,,,,,,,,,,,,,,,,,,
32,PT08M57.00S,2024-11-05T02:05:12.7Z,1,REGULAR,rebound,defensive,[],201959,,,1610612766,7,10,2024-11-05T02:05:13Z,310000,False,,,0,,T. Gibson REBOUND (Off:1 Def:1),[201959],1610612766.0,CHA,,,,Gibson,T. Gibson,,,,,Left Corner 3,24+ Left,,,,,,,31.0,2.0,1.0,1.0,,,,,,,,,,
33,PT08M44.00S,2024-11-05T02:05:25.7Z,1,REGULAR,3pt,Jump Shot,[],1641706,64.99671484888306,47.794117647058826,1610612766,7,10,2024-11-05T02:05:36Z,320000,False,-11.0,277.0,1,right,MISS B. Miller 27' 3PT,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Center,27.67,Missed,,,,,,,,,,,,,,,,,,
34,PT08M43.00S,2024-11-05T02:05:26.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612750,7,10,2024-11-05T02:05:36Z,330000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,33.0,,,,,,,,,,,,,
36,PT08M27.00S,2024-11-05T02:05:48.8Z,1,REGULAR,2pt,Jump Shot,[],1630162,17.559132720105126,25.98039215686275,1610612750,7,10,2024-11-05T02:05:54Z,350000,False,120.0,113.0,1,left,MISS A. Edwards 16' turnaround Shot,[1630162],1610612750.0,MIN,turnaround,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Right Center,16.46,Missed,,,,,,,,,,,,,,,,,,
37,PT08M25.00S,2024-11-05T02:05:50.8Z,1,REGULAR,rebound,defensive,[],201959,,,1610612766,7,10,2024-11-05T02:05:54Z,360000,False,,,0,,T. Gibson REBOUND (Off:1 Def:2),[201959],1610612766.0,CHA,,,,Gibson,T. Gibson,,,,,Mid-Range,16-24 Right Center,,,,,,,36.0,3.0,2.0,1.0,,,,,,,,,,
38,PT08M17.00S,2024-11-05T02:05:59.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630163,84.57621550591328,49.26470588235294,1610612766,7,10,2024-11-05T02:06:05Z,370000,False,-4.0,92.0,1,right,MISS L. Ball 9' floating Shot - blocked,"[1630163, 1630183]",1610612766.0,CHA,floating,,,Ball,L. Ball,,,,,In The Paint (Non-RA),8-16 Center,9.26,Missed,,,,,,,,,,,,,,,McDaniels,1630183.0,,
39,PT08M17.00S,2024-11-05T02:05:59.0Z,1,REGULAR,block,,[],1630183,,,1610612766,7,10,2024-11-05T02:06:01Z,380000,False,,,0,,J. McDaniels BLOCK (1 BLK),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
40,PT08M13.00S,2024-11-05T02:06:03.0Z,1,REGULAR,rebound,defensive,[],1630162,,,1610612750,7,10,2024-11-05T02:06:05Z,390000,False,,,0,,A. Edwards REBOUND (Off:0 Def:1),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,38.0,1.0,1.0,0.0,,,,,,,,,,
41,PT07M57.00S,2024-11-05T02:06:18.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201144,9.806176084099869,53.431372549019606,1610612750,7,10,2024-11-05T02:06:24Z,400000,False,-17.0,40.0,1,left,MISS M. Conley driving Layup - blocked,"[201144, 1641706]",1610612750.0,MIN,driving,,,Conley,M. Conley,,,,,Restricted Area,0-8 Center,4.33,Missed,,,,,,,,,,,,,,,Miller,1641706.0,,
42,PT07M57.00S,2024-11-05T02:06:18.3Z,1,REGULAR,block,,[],1641706,,,1610612750,7,10,2024-11-05T02:06:21Z,410000,False,,,0,,B. Miller BLOCK (1 BLK),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
43,PT07M55.00S,2024-11-05T02:06:20.3Z,1,REGULAR,rebound,offensive,[],201144,,,1610612750,7,10,2024-11-05T02:06:46Z,420000,False,,,0,,M. Conley REBOUND (Off:1 Def:0),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Restricted Area,0-8 Center,,,,,,,41.0,1.0,0.0,1.0,,,,,,,,,,
44,PT07M53.00S,2024-11-05T02:06:23.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630183,6.521024967148489,3.1862745098039214,1610612750,7,10,2024-11-05T02:06:52Z,430000,False,234.0,9.0,1,left,MISS J. McDaniels 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Right Corner 3,24+ Right,23.43,Missed,,,,,,,,,,,,,,,,,,
45,PT07M51.00S,2024-11-05T02:06:25.3Z,1,REGULAR,rebound,defensive,[],1628970,,,1610612766,7,10,2024-11-05T02:06:52Z,440000,False,,,0,,M. Bridges REBOUND (Off:0 Def:1),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Right Corner 3,24+ Right,,,,,,,44.0,1.0,1.0,0.0,,,,,,,,,,
46,PT07M48.00S,2024-11-05T02:06:27.0Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1641706,93.9060446780552,50.245098039215684,1610612766,7,12,2024-11-05T02:06:40Z,450000,False,1.0,5.0,1,right,B. Miller running DUNK (2 PTS) (M. Bridges 2 AST),"[1641706, 1628970]",1610612766.0,CHA,running,,,Miller,B. Miller,,,,,Restricted Area,0-8 Center,0.49,Made,2.0,M. Bridges,1628970.0,2.0,,,,,,,,,,,,,,
48,PT07M37.00S,2024-11-05T02:06:42.3Z,1,REGULAR,foul,personal,['2freethrow'],1630182,,,1610612750,7,12,2024-11-05T02:06:55Z,470000,False,,,0,,J. Green shooting personal FOUL (1 PF) (Edwards 2 FT),"[1630182, 1630162]",1610612766.0,CHA,shooting,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1628171.0,1.0,0.0,Edwards,1630162.0,,,,,
50,PT07M37.00S,2024-11-05T02:07:08.8Z,1,REGULAR,freethrow,1 of 2,[],1630162,,,1610612750,8,12,2024-11-05T02:07:34Z,490000,False,,,0,,A. Edwards Free Throw 1 of 2 (4 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
51,PT07M37.00S,2024-11-05T02:07:10.6Z,1,REGULAR,substitution,out,[],201959,,,1610612750,8,12,2024-11-05T02:07:14Z,500000,False,,,0,,SUB out: T. Gibson,[201959],1610612766.0,CHA,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT07M37.00S,2024-11-05T02:07:10.6Z,1,REGULAR,substitution,in,[],1629684,,,1610612750,8,12,2024-11-05T02:07:14Z,510000,False,,,0,,SUB in: G. Williams,[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT07M37.00S,2024-11-05T02:07:08.8Z,1,REGULAR,freethrow,2 of 2,[],1630162,,,1610612750,8,12,2024-11-05T02:07:34Z,520000,False,,,0,,MISS A. Edwards Free Throw 2 of 2,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
54,PT07M34.00S,2024-11-05T02:07:11.8Z,1,REGULAR,rebound,defensive,[],1630163,,,1610612766,8,12,2024-11-05T02:07:34Z,530000,False,,,0,,L. Ball REBOUND (Off:0 Def:1),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,53.0,1.0,1.0,0.0,,,,,,,,,,
55,PT07M18.00S,2024-11-05T02:07:49.0Z,1,REGULAR,3pt,Jump Shot,[],1629684,70.12155059132719,72.79411764705883,1610612766,8,12,2024-11-05T02:07:53Z,540000,False,114.0,228.0,1,right,MISS G. Williams 25' 3PT,[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Right Center,25.53,Missed,,,,,,,,,,,,,,,,,,
56,PT07M14.00S,2024-11-05T02:07:53.0Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,8,12,2024-11-05T02:07:53Z,550000,False,,,0,,R. Gobert REBOUND (Off:0 Def:1),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Right Center,,,,,,,55.0,1.0,1.0,0.0,,,,,,,,,,
