actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
2,PT12M00.00S,2024-10-27T00:14:39.5Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-10-27T00:14:39Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M53.00S,2024-10-27T00:14:44.7Z,1,REGULAR,jumpball,recovered,[],1630558,,,1610612761,0,0,2024-10-27T00:14:44Z,40000,False,,,0,,Jump Ball J. Pöltl vs. R. Gobert: Tip to D. Mitchell,"[1630558, 1627751, 203497]",1610612761.0,TOR,startperiod,D. Mitchell,1630558.0,Mitchell,D. Mitchell,Pöltl,1627751.0,Gobert,203497.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M40.00S,2024-10-27T00:14:58.1Z,1,REGULAR,3pt,Jump Shot,[],1630567,25.57490144546649,84.55882352941177,1610612761,0,0,2024-10-27T00:15:08Z,70000,False,-173.0,188.0,1,left,MISS S. Barnes 25' 3PT,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Left Center,25.53,Missed,,,,,,,,,,,,,,,,,,
8,PT11M38.00S,2024-10-27T00:15:00.1Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,0,0,2024-10-27T00:15:08Z,80000,False,,,0,,R. Gobert REBOUND (Off:0 Def:1),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Left Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M18.00S,2024-10-27T00:15:21.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201144,80.76544021024968,44.85294117647059,1610612750,0,0,2024-10-27T00:15:28Z,90000,False,-26.0,128.0,1,right,MISS M. Conley 13' driving floating Shot,[201144],1610612750.0,MIN,driving floating,,,Conley,M. Conley,,,,,In The Paint (Non-RA),8-16 Center,13.08,Missed,,,,,,,,,,,,,,,,,,
10,PT11M15.00S,2024-10-27T00:15:24.0Z,1,REGULAR,rebound,offensive,[],1630183,,,1610612750,0,0,2024-10-27T00:15:36Z,100000,False,,,0,,J. McDaniels REBOUND (Off:1 Def:0),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Center,,,9.0,1.0,0.0,1.0,,,,,,,,,,,,,,
11,PT10M59.00S,2024-10-27T00:15:39.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],201144,92.19776609724047,94.85294117647058,1610612750,3,0,2024-10-27T00:15:48Z,110000,False,224.0,21.0,1,right,M. Conley 3PT  (3 PTS) (J. Randle 1 AST),"[201144, 203944]",1610612750.0,MIN,,,,Conley,M. Conley,,,,,Right Corner 3,24+ Right,22.53,Made,,,,,3.0,J. Randle,203944.0,1.0,,,,,,,,,,
13,PT10M34.00S,2024-10-27T00:16:07.7Z,1,REGULAR,turnover,out-of-bounds,[],1630567,,,1610612761,3,0,2024-10-27T00:16:14Z,130000,False,,,0,,S. Barnes bad pass out-of-bounds TURNOVER (1 TO),[1630567],1610612761.0,TOR,bad pass,,,Barnes,S. Barnes,,,,,Left Corner 3,24+ Left,,,,,,,,,,,1628487.0,1.0,,,,,,,,
14,PT10M13.00S,2024-10-27T00:16:29.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203944,93.38042049934296,47.05882352941176,1610612750,5,0,2024-10-27T00:16:40Z,140000,False,-15.0,10.0,1,right,J. Randle driving Layup (2 PTS) (M. Conley 1 AST),"[203944, 201144]",1610612750.0,MIN,driving,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,1.76,Made,,,,,2.0,M. Conley,201144.0,1.0,,,,,,,,,,
16,PT09M58.00S,2024-10-27T00:16:48.8Z,1,REGULAR,turnover,out-of-bounds,[],1630534,,,1610612761,5,0,2024-10-27T00:16:56Z,160000,False,,,0,,O. Agbaji bad pass out-of-bounds TURNOVER (1 TO),[1630534],1610612761.0,TOR,bad pass,,,Agbaji,O. Agbaji,,,,,Mid-Range,8-16 Left,,,,,,,,,,,200832.0,1.0,,,,,,,,
