actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
25,PT09M22.00S,2024-11-30T00:52:00.3Z,1,REGULAR,3pt,Jump Shot,[],201144,65.25952693823915,50.245098039215684,1610612750,6,5,2024-11-30T00:52:05Z,250000,False,1.0,274.0,1,right,MISS M. Conley 27' 3PT,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Center,27.41,Missed,,,,,,,,,,,,,,,,,,
26,PT09M20.00S,2024-11-30T00:52:03.5Z,1,REGULAR,rebound,offensive,[],1630183,,,1610612750,6,5,2024-11-30T00:52:03Z,260000,False,,,0,,J. McDaniels REBOUND (Off:1 Def:0),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,25.0,1.0,0.0,1.0,,,,
27,PT09M14.00S,2024-11-30T00:52:09.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203944,89.83245729303549,51.225490196078425,1610612750,8,5,2024-11-30T00:52:13Z,270000,False,6.0,43.0,1,right,J. Randle driving floating Jump Shot (5 PTS) (J. McDaniels 2 AST),"[203944, 1630183]",1610612750.0,MIN,driving floating,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,4.35,Made,5.0,J. McDaniels,1630183.0,2.0,,,,,,,,,,,,,,
29,PT08M59.00S,2024-11-30T00:52:23.7Z,1,REGULAR,3pt,Jump Shot,[],1627884,32.802233902759525,51.470588235294116,1610612746,8,5,2024-11-30T00:52:27Z,290000,False,-7.0,256.0,1,left,MISS D. Jones Jr. 25' 3PT,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Above the Break 3,24+ Center,25.59,Missed,,,,,,,,,,,,,,,,,,
30,PT08M57.00S,2024-11-30T00:52:25.7Z,1,REGULAR,rebound,defensive,[],1630162,,,1610612750,8,5,2024-11-30T00:52:27Z,300000,False,,,0,,A. Edwards REBOUND (Off:0 Def:1),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,29.0,1.0,1.0,0.0,,,,
31,PT08M43.00S,2024-11-30T00:52:43.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630162,87.99277266754271,38.48039215686275,1610612750,10,5,2024-11-30T00:53:37Z,310000,False,-58.0,60.0,1,right,A. Edwards 8' turnaround fadeaway bank Jump Shot (5 PTS),[1630162],1610612750.0,MIN,turnaround fadeaway bank,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Left,8.35,Made,5.0,,,,,,,,,,,,,,,,,
51,PT08M27.00S,2024-11-30T00:52:52.8Z,1,REGULAR,3pt,Jump Shot,[],1627739,3.1044678055190538,3.1862745098039214,1610612746,10,5,2024-11-30T00:55:43Z,330000,False,234.0,-23.0,1,left,MISS K. Dunn 3PT,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Right Corner 3,24+ Right,23.53,Missed,,,,,,,,,,,,,,,,,,
52,PT08M25.00S,2024-11-30T00:52:54.8Z,1,REGULAR,rebound,offensive,[],1627826,,,1610612746,10,5,2024-11-30T00:55:43Z,340000,False,,,0,,I. Zubac REBOUND (Off:1 Def:0),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,51.0,1.0,0.0,1.0,,,,
35,PT08M20.00S,2024-11-30T00:53:02.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629599,32.013797634691194,53.18627450980392,1610612746,10,8,2024-11-30T00:55:43Z,350000,False,-16.0,248.0,1,left,A. Coffey 24' 3PT  (6 PTS) (I. Zubac 1 AST),"[1629599, 1627826]",1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Above the Break 3,24+ Center,24.89,Made,6.0,I. Zubac,1627826.0,1.0,,,,,,,,,,,,,,
38,PT08M03.00S,2024-11-30T00:53:19.3Z,1,REGULAR,3pt,Jump Shot,[],201144,74.72076215505913,14.460784313725492,1610612750,13,8,2024-11-30T00:56:13Z,370000,False,-178.0,185.0,1,right,M. Conley 25' 3PT pullup (3 PTS) (R. Gobert 1 AST),"[201144, 203497]",1610612750.0,MIN,pullup,,,Conley,M. Conley,,,,,Above the Break 3,24+ Left Center,25.66,Made,3.0,R. Gobert,203497.0,1.0,,,,,,,,,,,,,,
40,PT07M49.00S,2024-11-30T00:53:36.4Z,1,REGULAR,foul,personal,[],201144,,,1610612746,13,8,2024-11-30T00:53:46Z,390000,False,,,0,,M. Conley personal FOUL (1 PF),"[201144, 1627826]",1610612750.0,MIN,,,,Conley,M. Conley,,,,,Restricted Area,0-8 Center,,,,,,,1199.0,1.0,0.0,Zubac,1627826.0,,,,,,,,,
46,PT07M35.00S,2024-11-30T00:54:30.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629599,7.178055190538765,50.0,1610612746,13,8,2024-11-30T01:07:43Z,450000,False,0.0,15.0,1,left,MISS A. Coffey cutting Layup,[1629599],1610612746.0,LAC,cutting,,,Coffey,A. Coffey,,,,,Restricted Area,0-8 Center,1.5,Missed,,,,,,,,,,,,,,,,,,
47,PT07M33.00S,2024-11-30T00:54:32.4Z,1,REGULAR,rebound,defensive,[],203944,,,1610612750,13,8,2024-11-30T00:54:34Z,460000,False,,,0,,J. Randle REBOUND (Off:0 Def:1),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,46.0,1.0,1.0,0.0,,,,
48,PT07M20.00S,2024-11-30T00:54:45.5Z,1,REGULAR,3pt,Jump Shot,[],1630183,73.27529566360053,17.15686274509804,1610612750,16,8,2024-11-30T00:54:49Z,470000,False,-164.0,199.0,1,right,J. McDaniels 25' 3PT  (3 PTS) (J. Randle 1 AST),"[1630183, 203944]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Left Center,25.78,Made,3.0,J. Randle,203944.0,1.0,,,,,,,,,,,,,,
50,PT07M19.00S,2024-11-30T00:54:50.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,16,8,2024-11-30T00:54:50Z,490000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT07M00.00S,2024-11-30T00:58:40.6Z,1,REGULAR,3pt,Jump Shot,[],201935,32.40801576872536,60.29411764705882,1610612746,16,11,2024-11-30T00:58:50Z,500000,False,-51.0,252.0,1,left,J. Harden 25' 3PT step back (3 PTS),[201935],1610612746.0,LAC,step back,,,Harden,J. Harden,,,,,Above the Break 3,24+ Center,25.73,Made,3.0,,,,,,,,,,,,,,,,,
54,PT06M38.00S,2024-11-30T00:59:02.8Z,1,REGULAR,turnover,bad pass,[],203944,,,1610612750,16,11,2024-11-30T00:59:07Z,510000,False,,,0,,J. Randle bad pass TURNOVER (1 TO),"[203944, 201935]",1610612750.0,MIN,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1.0,,,,,Harden,201935.0,,
55,PT06M38.00S,2024-11-30T00:59:02.8Z,1,REGULAR,steal,,[],201935,,,1610612746,16,11,2024-11-30T00:59:04Z,520000,False,,,0,,J. Harden STEAL (1 STL),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
56,PT06M35.00S,2024-11-30T00:59:08.2Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629599,7.966491458607096,47.05882352941176,1610612746,16,11,2024-11-30T02:01:48Z,530000,False,15.0,22.0,1,left,MISS A. Coffey running Layup,[1629599],1610612746.0,LAC,running,,,Coffey,A. Coffey,,,,,Restricted Area,0-8 Center,2.68,Missed,,,,,,,,,,,,,,,,,,
58,PT06M32.00S,2024-11-30T00:59:11.2Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,16,11,2024-11-30T02:01:48Z,550000,False,,,0,,R. Gobert REBOUND (Off:0 Def:1),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,56.0,1.0,1.0,0.0,,,,
61,PT06M22.00S,2024-11-30T00:59:18.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1630162,86.5473061760841,56.86274509803921,1610612750,16,11,2024-11-30T00:59:31Z,580000,False,34.0,74.0,1,right,MISS A. Edwards 8' driving floating bank Shot,[1630162],1610612750.0,MIN,driving floating bank,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Center,8.16,Missed,,,,,,,,,,,,,,,,,,
62,PT06M20.00S,2024-11-30T00:59:20.1Z,1,REGULAR,rebound,defensive,[],1627739,,,1610612746,16,11,2024-11-30T00:59:31Z,590000,False,,,0,,K. Dunn REBOUND (Off:0 Def:1),[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,61.0,1.0,1.0,0.0,,,,
63,PT06M18.00S,2024-11-30T00:59:25.3Z,1,REGULAR,turnover,out-of-bounds,[],1627884,,,1610612746,16,11,2024-11-30T00:59:46Z,600000,False,,,0,,D. Jones Jr. bad pass out-of-bounds TURNOVER (2 TO),[1627884],1610612746.0,LAC,bad pass,,,Jones Jr.,D. Jones Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,2.0,,,,,,,,
64,PT05M59.00S,2024-11-30T00:59:51.2Z,1,REGULAR,turnover,lost ball,[],1630183,,,1610612750,16,11,2024-11-30T00:59:56Z,610000,False,,,0,,J. McDaniels lost ball TURNOVER (1 TO),"[1630183, 1627826]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1.0,,,,,Zubac,1627826.0,,
65,PT05M59.00S,2024-11-30T00:59:51.2Z,1,REGULAR,steal,,[],1627826,,,1610612746,16,11,2024-11-30T01:00:41Z,620000,False,,,0,,I. Zubac STEAL (1 STL),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
66,PT05M45.00S,2024-11-30T01:00:04.7Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1627826,8.623521681997373,49.50980392156863,1610612746,16,13,2024-11-30T01:00:10Z,630000,False,2.0,29.0,1,left,I. Zubac cutting DUNK (4 PTS) (J. Harden 3 AST),"[1627826, 201935]",1610612746.0,LAC,cutting,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,2.87,Made,4.0,J. Harden,201935.0,3.0,,,,,,,,,,,,,,
68,PT05M21.00S,2024-11-30T01:00:27.6Z,1,REGULAR,3pt,Jump Shot,[],203944,67.23061760840999,37.00980392156863,1610612750,16,13,2024-11-30T01:00:31Z,650000,False,-65.0,256.0,1,right,MISS J. Randle 26' 3PT,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Center,26.36,Missed,,,,,,,,,,,,,,,,,,
69,PT05M20.00S,2024-11-30T01:00:28.6Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,16,13,2024-11-30T01:00:31Z,660000,False,,,0,,I. Zubac REBOUND (Off:1 Def:1),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,68.0,2.0,1.0,1.0,,,,
70,PT05M08.00S,2024-11-30T01:00:42.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,12.171484888304862,51.71568627450981,1610612746,16,13,2024-11-30T01:07:18Z,670000,False,-9.0,62.0,1,left,MISS J. Harden 6' driving floating Shot,[201935],1610612746.0,LAC,driving floating,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,6.25,Missed,,,,,,,,,,,,,,,,,,
71,PT05M06.00S,2024-11-30T01:00:44.3Z,1,REGULAR,rebound,defensive,[],203944,,,1610612750,16,13,2024-11-30T01:00:46Z,680000,False,,,0,,J. Randle REBOUND (Off:0 Def:2),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,70.0,2.0,2.0,0.0,,,,
72,PT04M59.00S,2024-11-30T01:00:50.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630162,72.09264126149803,78.18627450980392,1610612750,16,13,2024-11-30T01:08:22Z,690000,False,141.0,210.0,1,right,MISS A. Edwards 25' running 3PT,[1630162],1610612750.0,MIN,running,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,25.27,Missed,,,,,,,,,,,,,,,,,,
73,PT04M56.00S,2024-11-30T01:00:53.8Z,1,REGULAR,rebound,defensive,[],1627739,,,1610612746,16,13,2024-11-30T01:00:54Z,700000,False,,,0,,K. Dunn REBOUND (Off:0 Def:2),[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,72.0,2.0,2.0,0.0,,,,
74,PT04M53.00S,2024-11-30T01:00:56.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629599,20.97568988173456,9.068627450980392,1610612746,16,13,2024-11-30T01:09:20Z,710000,False,205.0,145.0,1,left,MISS A. Coffey 25' running 3PT,[1629599],1610612746.0,LAC,running,,,Coffey,A. Coffey,,,,,Above the Break 3,24+ Right Center,25.07,Missed,,,,,,,,,,,,,,,,,,
75,PT04M50.00S,2024-11-30T01:01:00.4Z,1,REGULAR,rebound,offensive,[],1627739,,,1610612746,16,13,2024-11-30T01:01:00Z,720000,False,,,0,,K. Dunn REBOUND (Off:1 Def:2),[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,74.0,3.0,2.0,1.0,,,,
76,PT04M50.00S,2024-11-30T01:01:01.7Z,1,REGULAR,foul,personal,['2freethrow'],203944,,,1610612746,16,13,2024-11-30T01:01:17Z,730000,False,,,0,,J. Randle shooting personal FOUL (1 PF) (Dunn 2 FT),"[203944, 1627739]",1610612750.0,MIN,shooting,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,,202037.0,1.0,0.0,Dunn,1627739.0,,,,,,,,,
78,PT04M50.00S,2024-11-30T01:01:32.1Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1627739,,,1610612746,16,14,2024-11-30T01:01:32Z,750000,False,,,0,,K. Dunn Free Throw 1 of 2 (1 PTS),[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
79,PT04M50.00S,2024-11-30T01:01:33.2Z,1,REGULAR,substitution,out,[],1630183,,,1610612746,16,14,2024-11-30T01:01:44Z,760000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT04M50.00S,2024-11-30T01:01:33.2Z,1,REGULAR,substitution,out,[],201144,,,1610612746,16,14,2024-11-30T01:01:44Z,770000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT04M50.00S,2024-11-30T01:01:33.2Z,1,REGULAR,substitution,out,[],203944,,,1610612746,16,14,2024-11-30T01:01:44Z,780000,False,,,0,,SUB out: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT04M50.00S,2024-11-30T01:01:33.2Z,1,REGULAR,substitution,in,[],1628978,,,1610612746,16,14,2024-11-30T01:01:44Z,790000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT04M50.00S,2024-11-30T01:01:33.2Z,1,REGULAR,substitution,in,[],1629638,,,1610612746,16,14,2024-11-30T01:01:44Z,800000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT04M50.00S,2024-11-30T01:01:33.2Z,1,REGULAR,substitution,in,[],1629675,,,1610612746,16,14,2024-11-30T01:01:44Z,810000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT04M50.00S,2024-11-30T01:01:57.8Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1627739,,,1610612746,16,15,2024-11-30T01:01:57Z,820000,False,,,0,,K. Dunn Free Throw 2 of 2 (2 PTS),[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
86,PT04M37.00S,2024-11-30T01:02:12.3Z,1,REGULAR,3pt,Jump Shot,[],1629638,92.85479632063075,94.6078431372549,1610612750,16,15,2024-11-30T01:02:17Z,830000,False,223.0,15.0,1,right,MISS N. Alexander-Walker 3PT,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Right Corner 3,24+ Right,22.35,Missed,,,,,,,,,,,,,,,,,,
87,PT04M34.00S,2024-11-30T01:02:15.3Z,1,REGULAR,rebound,defensive,[],201935,,,1610612746,16,15,2024-11-30T01:02:17Z,840000,False,,,0,,J. Harden REBOUND (Off:0 Def:2),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,86.0,2.0,2.0,0.0,,,,
88,PT04M31.00S,2024-11-30T01:02:19.9Z,1,REGULAR,turnover,out-of-bounds,[],1629599,,,1610612746,16,15,2024-11-30T01:02:27Z,850000,False,,,0,,A. Coffey bad pass out-of-bounds TURNOVER (1 TO),[1629599],1610612746.0,LAC,bad pass,,,Coffey,A. Coffey,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,1199.0,,,,,1.0,,,,,,,,
89,PT04M21.00S,2024-11-30T01:02:37.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629638,93.64323258869908,51.470588235294116,1610612750,16,15,2024-11-30T01:02:42Z,860000,False,7.0,7.0,1,right,MISS N. Alexander-Walker driving Layup,[1629638],1610612750.0,MIN,driving,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,1.04,Missed,,,,,,,,,,,,,,,,,,
90,PT04M18.00S,2024-11-30T01:02:40.8Z,1,REGULAR,rebound,defensive,[],201935,,,1610612746,16,15,2024-11-30T01:02:42Z,870000,False,,,0,,J. Harden REBOUND (Off:0 Def:3),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,89.0,3.0,3.0,0.0,,,,
91,PT04M17.00S,2024-11-30T01:02:42.3Z,1,REGULAR,turnover,lost ball,[],201935,,,1610612746,16,15,2024-11-30T01:02:46Z,880000,False,,,0,,J. Harden lost ball TURNOVER (2 TO),"[201935, 1629638]",1610612746.0,LAC,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,2.0,,,,,Alexander-Walker,1629638.0,,
92,PT04M17.00S,2024-11-30T01:02:42.3Z,1,REGULAR,steal,,[],1629638,,,1610612750,16,15,2024-11-30T01:02:44Z,890000,False,,,0,,N. Alexander-Walker STEAL (1 STL),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
93,PT03M57.00S,2024-11-30T01:03:02.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630162,69.85873850197109,71.32352941176471,1610612750,16,15,2024-11-30T01:03:07Z,900000,False,107.0,231.0,1,right,MISS A. Edwards 25' 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,25.42,Missed,,,,,,,,,,,,,,,,,,
94,PT03M54.00S,2024-11-30T01:03:05.7Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,16,15,2024-11-30T01:03:07Z,910000,False,,,0,,I. Zubac REBOUND (Off:1 Def:2),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,93.0,3.0,2.0,1.0,,,,
