actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
23,PT10M10.00S,2025-01-16T02:46:22.2Z,1,REGULAR,rebound,defensive,[],203471,,,1610612744,0,5,2025-01-16T02:46:24Z,230000,False,,,0,,D. Schröder REBOUND (Off:0 Def:1),[203471],1610612744.0,GSW,,,,Schröder,D. Schröder,,,,,Above the Break 3,24+ Center,,,22.0,1.0,1.0,0.0,,,,,,,,,,,,,,
24,PT10M03.00S,2025-01-16T02:46:28.7Z,1,REGULAR,3pt,Jump Shot,[],203952,5.863994743758213,95.58823529411765,1610612744,0,5,2025-01-16T02:46:34Z,240000,False,-228.0,3.0,1,left,MISS A. Wiggins 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Left Corner 3,24+ Left,22.79,Missed,,,,,,,,,,,,,,,,,,
25,PT09M58.00S,2025-01-16T02:46:33.8Z,1,REGULAR,rebound,offensive,[],203952,,,1610612744,0,5,2025-01-16T02:46:33Z,250000,False,,,0,,A. Wiggins REBOUND (Off:1 Def:1),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Left Corner 3,24+ Left,,,24.0,2.0,1.0,1.0,,,,,,,,,,,,,,
26,PT09M54.00S,2025-01-16T02:46:38.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203471,27.414586070959263,21.07843137254902,1610612744,0,8,2025-01-16T02:46:42Z,260000,False,145.0,205.0,1,left,D. Schröder 25' 3PT  (3 PTS) (A. Wiggins 1 AST),"[203471, 203952]",1610612744.0,GSW,,,,Schröder,D. Schröder,,,,,Above the Break 3,24+ Right Center,25.1,Made,,,,,,,,,,3.0,A. Wiggins,203952.0,1.0,,,,,
28,PT09M53.00S,2025-01-16T02:46:43.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,0,8,2025-01-16T02:46:43Z,280000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,PT09M35.00S,2025-01-16T02:50:27.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630183,86.67871222076215,37.99019607843137,1610612750,0,8,2025-01-16T02:50:34Z,290000,False,-60.0,73.0,1,right,MISS J. McDaniels 9' driving floating Shot,[1630183],1610612750.0,MIN,driving floating,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Left,9.43,Missed,,,,,,,,,,,,,,,,,,
30,PT09M32.00S,2025-01-16T02:50:30.6Z,1,REGULAR,rebound,defensive,[],1631218,,,1610612744,0,8,2025-01-16T02:50:34Z,300000,False,,,0,,T. Jackson-Davis REBOUND (Off:0 Def:2),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,In The Paint (Non-RA),8-16 Left,,,29.0,2.0,2.0,0.0,,,,,,,,,,,,,,
31,PT09M11.00S,2025-01-16T02:50:50.7Z,1,REGULAR,3pt,Jump Shot,[],203952,29.911300919842315,76.9607843137255,1610612744,0,8,2025-01-16T02:50:56Z,310000,False,-135.0,229.0,1,left,MISS A. Wiggins 26' 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,26.55,Missed,,,,,,,,,,,,,,,,,,
32,PT09M09.00S,2025-01-16T02:50:52.7Z,1,REGULAR,rebound,defensive,[],1630183,,,1610612750,0,8,2025-01-16T02:50:56Z,320000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:1),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Left Center,,,31.0,1.0,1.0,0.0,,,,,,,,,,,,,,
33,PT09M00.00S,2025-01-16T02:51:02.1Z,1,REGULAR,3pt,Jump Shot,[],203944,95.22010512483574,4.901960784313726,1610612750,0,8,2025-01-16T02:51:06Z,330000,False,-225.0,-8.0,1,right,MISS J. Randle 3PT,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Left Corner 3,24+ Left,22.56,Missed,,,,,,,,,,,,,,,,,,
34,PT08M56.00S,2025-01-16T02:51:06.1Z,1,REGULAR,rebound,offensive,[],1630162,,,1610612750,0,8,2025-01-16T02:53:22Z,340000,False,,,0,,A. Edwards REBOUND (Off:1 Def:0),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Left Corner 3,24+ Left,,,33.0,1.0,0.0,1.0,,,,,,,,,,,,,,
35,PT08M51.00S,2025-01-16T02:51:10.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630162,68.9388961892247,72.30392156862744,1610612750,0,8,2025-01-16T02:53:24Z,350000,False,112.0,239.0,1,right,MISS A. Edwards 26' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,26.42,Missed,,,,,,,,,,,,,,,,,,
36,PT08M48.00S,2025-01-16T02:51:13.7Z,1,REGULAR,rebound,defensive,[],1630611,,,1610612744,0,8,2025-01-16T02:51:15Z,360000,False,,,0,,G. Santos REBOUND (Off:0 Def:1),[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,Above the Break 3,24+ Right Center,,,35.0,1.0,1.0,0.0,,,,,,,,,,,,,,
37,PT08M36.00S,2025-01-16T02:51:26.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203471,14.668199737187912,47.30392156862745,1610612744,0,8,2025-01-16T02:51:32Z,370000,False,13.0,85.0,1,left,MISS D. Schröder 8' pullup Shot,[203471],1610612744.0,GSW,pullup,,,Schröder,D. Schröder,,,,,In The Paint (Non-RA),8-16 Center,8.65,Missed,,,,,,,,,,,,,,,,,,
38,PT08M33.00S,2025-01-16T02:51:29.4Z,1,REGULAR,rebound,offensive,[],1631218,,,1610612744,0,8,2025-01-16T02:51:32Z,380000,False,,,0,,T. Jackson-Davis REBOUND (Off:1 Def:2),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,In The Paint (Non-RA),8-16 Center,,,37.0,3.0,2.0,1.0,,,,,,,,,,,,,,
39,PT08M26.00S,2025-01-16T02:51:36.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],201939,17.16491458607096,93.62745098039215,1610612744,0,11,2025-01-16T02:51:40Z,390000,False,-218.0,109.0,1,left,S. Curry 24' 3PT  (3 PTS) (G. Santos 2 AST),"[201939, 1630611]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,24.38,Made,,,,,,,,,,3.0,G. Santos,1630611.0,2.0,,,,,
41,PT08M01.00S,2025-01-16T02:52:01.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,92.59198423127464,50.98039215686274,1610612750,0,11,2025-01-16T02:52:05Z,410000,False,5.0,17.0,1,right,MISS A. Edwards driving finger roll Layup,[1630162],1610612750.0,MIN,driving finger roll,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,1.78,Missed,,,,,,,,,,,,,,,,,,
42,PT07M57.00S,2025-01-16T02:52:05.0Z,1,REGULAR,rebound,defensive,[],1630611,,,1610612744,0,11,2025-01-16T02:52:05Z,420000,False,,,0,,G. Santos REBOUND (Off:0 Def:2),[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,Restricted Area,0-8 Center,,,41.0,2.0,2.0,0.0,,,,,,,,,,,,,,
43,PT07M54.00S,2025-01-16T02:52:08.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630611,6.521024967148489,50.98039215686274,1610612744,0,13,2025-01-16T02:52:15Z,430000,False,-5.0,9.0,1,left,G. Santos running reverse Layup (5 PTS) (S. Curry 1 AST),"[1630611, 201939]",1610612744.0,GSW,running reverse,,,Santos,G. Santos,,,,,Restricted Area,0-8 Center,1.01,Made,,,,,,,,,,5.0,S. Curry,201939.0,1.0,,,,,
45,PT07M37.00S,2025-01-16T02:52:24.4Z,1,REGULAR,3pt,Jump Shot,[],203944,72.48685939553219,21.813725490196077,1610612750,0,13,2025-01-16T02:52:31Z,450000,False,-141.0,206.0,1,right,MISS J. Randle 24' 3PT,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,24.97,Missed,,,,,,,,,,,,,,,,,,
46,PT07M34.00S,2025-01-16T02:52:27.4Z,1,REGULAR,rebound,offensive,[],1628978,,,1610612750,0,13,2025-01-16T02:52:31Z,460000,False,,,0,,D. DiVincenzo REBOUND (Off:1 Def:0),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,,,45.0,1.0,0.0,1.0,,,,,,,,,,,,,,
47,PT07M33.00S,2025-01-16T02:52:29.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628978,94.03745072273325,51.71568627450981,1610612750,2,13,2025-01-16T02:52:33Z,470000,False,9.0,4.0,1,right,D. DiVincenzo putback Layup (2 PTS),[1628978],1610612750.0,MIN,putback,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,0.93,Made,,,,,,,,,,2.0,,,,,,,,
48,PT07M18.00S,2025-01-16T02:52:43.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201939,19.267411300919843,41.66666666666667,1610612744,2,13,2025-01-16T02:52:48Z,480000,False,42.0,129.0,1,left,MISS S. Curry 13' driving floating Shot,[201939],1610612744.0,GSW,driving floating,,,Curry,S. Curry,,,,,In The Paint (Non-RA),8-16 Center,13.52,Missed,,,,,,,,,,,,,,,,,,
49,PT07M16.00S,2025-01-16T02:52:45.8Z,1,REGULAR,rebound,offensive,[],1631218,,,1610612744,2,13,2025-01-16T02:52:48Z,490000,False,,,0,,T. Jackson-Davis REBOUND (Off:2 Def:2),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,In The Paint (Non-RA),8-16 Center,,,48.0,4.0,2.0,2.0,,,,,,,,,,,,,,
50,PT07M10.00S,2025-01-16T02:52:52.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201939,6.521024967148489,49.50980392156863,1610612744,2,13,2025-01-16T02:52:57Z,500000,False,2.0,9.0,1,left,MISS S. Curry driving Layup - blocked,"[201939, 1630183]",1610612744.0,GSW,driving,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,0.91,Missed,,,,,,,,,,,,,,,,,McDaniels,1630183.0
51,PT07M10.00S,2025-01-16T02:52:52.7Z,1,REGULAR,block,,[],1630183,,,1610612744,2,13,2025-01-16T02:52:54Z,510000,False,,,0,,J. McDaniels BLOCK (1 BLK),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
52,PT07M10.00S,2025-01-16T02:52:52.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612744,2,13,2025-01-16T02:52:57Z,520000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Restricted Area,0-8 Center,,,50.0,,,,,,,,,,,,,,,,,
54,PT07M10.00S,2025-01-16T02:52:58.5Z,1,REGULAR,substitution,out,[],203944,,,1610612744,2,13,2025-01-16T02:53:02Z,540000,False,,,0,,SUB out: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT07M10.00S,2025-01-16T02:52:58.5Z,1,REGULAR,substitution,in,[],1629675,,,1610612744,2,13,2025-01-16T02:53:02Z,550000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT07M10.00S,2025-01-16T02:53:18.0Z,1,REGULAR,turnover,5-second-violation,['team'],0,,,1610612744,2,13,2025-01-16T02:53:27Z,560000,False,,,0,,GSW 5-second-violation Team TURNOVER,[],1610612744.0,GSW,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,1146.0,,,,,,,,,,,,,
57,PT06M56.00S,2025-01-16T02:53:42.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630162,92.85479632063075,52.94117647058824,1610612750,2,13,2025-01-16T02:53:46Z,570000,False,15.0,15.0,1,right,MISS A. Edwards driving Layup,[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,2.08,Missed,,,,,,,,,,,,,,,,,,
58,PT06M54.00S,2025-01-16T02:53:44.5Z,1,REGULAR,rebound,defensive,[],1630611,,,1610612744,2,13,2025-01-16T02:53:46Z,580000,False,,,0,,G. Santos REBOUND (Off:0 Def:3),[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,Restricted Area,0-8 Center,,,57.0,3.0,3.0,0.0,,,,,,,,,,,,,,
59,PT06M51.00S,2025-01-16T02:53:50.9Z,1,REGULAR,turnover,out-of-bounds,[],203952,,,1610612744,2,13,2025-01-16T02:53:56Z,590000,False,,,0,,A. Wiggins step out-of-bounds TURNOVER (1 TO),[203952],1610612744.0,GSW,step,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Right Center,,,,,,,200834.0,,,,,,,,,1.0,,,,
60,PT06M51.00S,2025-01-16T02:53:53.5Z,1,REGULAR,substitution,out,[],1631218,,,1610612750,2,13,2025-01-16T02:54:00Z,600000,False,,,0,,SUB out: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M51.00S,2025-01-16T02:53:53.5Z,1,REGULAR,substitution,in,[],1626172,,,1610612750,2,13,2025-01-16T02:54:00Z,610000,False,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M40.00S,2025-01-16T02:54:17.5Z,1,REGULAR,turnover,out-of-bounds,[],203497,,,1610612750,2,13,2025-01-16T02:54:21Z,620000,False,,,0,,R. Gobert bad pass out-of-bounds TURNOVER (1 TO),[203497],1610612750.0,MIN,bad pass,,,Gobert,R. Gobert,,,,,Left Corner 3,24+ Left,,,,,,,200834.0,,,,,,,,,1.0,,,,
63,PT06M22.00S,2025-01-16T02:54:43.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630611,30.831143232588698,62.99019607843137,1610612744,2,13,2025-01-16T02:54:47Z,630000,False,-65.0,237.0,1,left,MISS G. Santos 24' 3PT,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,Above the Break 3,24+ Center,24.6,Missed,,,,,,,,,,,,,,,,,,
64,PT06M19.00S,2025-01-16T02:54:46.3Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,2,13,2025-01-16T02:54:47Z,640000,False,,,0,,R. Gobert REBOUND (Off:0 Def:2),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Center,,,63.0,2.0,2.0,0.0,,,,,,,,,,,,,,
65,PT06M14.00S,2025-01-16T02:54:54.1Z,1,REGULAR,foul,personal,[],1630611,,,1610612750,2,13,2025-01-16T02:55:08Z,650000,False,,,0,,G. Santos personal FOUL (2 PF),"[1630611, 1629675]",1610612744.0,GSW,,,,Santos,G. Santos,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1146.0,2.0,0.0,Reid,1629675.0,,,,,,,,,
67,PT06M14.00S,2025-01-16T02:55:00.5Z,1,REGULAR,substitution,out,[],203952,,,1610612750,2,13,2025-01-16T02:55:11Z,670000,False,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M14.00S,2025-01-16T02:55:00.5Z,1,REGULAR,substitution,out,[],203471,,,1610612750,2,13,2025-01-16T02:55:11Z,680000,False,,,0,,SUB out: D. Schröder,[203471],1610612744.0,GSW,,,,Schröder,D. Schröder,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M14.00S,2025-01-16T02:55:00.5Z,1,REGULAR,substitution,in,[],1627780,,,1610612750,2,13,2025-01-16T02:55:11Z,690000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M14.00S,2025-01-16T02:55:00.5Z,1,REGULAR,substitution,in,[],1627741,,,1610612750,2,13,2025-01-16T02:55:11Z,700000,False,,,0,,SUB in: B. Hield,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M14.00S,2025-01-16T02:55:00.5Z,1,REGULAR,substitution,out,[],1630611,,,1610612750,2,13,2025-01-16T02:55:28Z,710000,False,,,0,,SUB out: G. Santos,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M14.00S,2025-01-16T02:55:00.5Z,1,REGULAR,substitution,in,[],1630541,,,1610612750,2,13,2025-01-16T02:55:28Z,720000,False,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M05.00S,2025-01-16T02:55:43.1Z,1,REGULAR,3pt,Jump Shot,[],1628978,70.77858081471747,20.34313725490196,1610612750,2,13,2025-01-16T02:55:51Z,730000,False,-148.0,222.0,1,right,MISS D. DiVincenzo 26' 3PT,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,26.71,Missed,,,,,,,,,,,,,,,,,,
74,PT06M01.00S,2025-01-16T02:55:47.1Z,1,REGULAR,rebound,defensive,[],1627780,,,1610612744,2,13,2025-01-16T02:55:51Z,740000,False,,,0,,G. Payton II REBOUND (Off:0 Def:1),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Left Center,,,73.0,1.0,1.0,0.0,,,,,,,,,,,,,,
75,PT05M51.00S,2025-01-16T02:55:56.4Z,1,REGULAR,2pt,Jump Shot,[],1627741,22.026938239159,57.107843137254896,1610612744,2,15,2025-01-16T02:56:03Z,750000,False,-36.0,155.0,1,left,B. Hield 15' pullup Jump Shot (2 PTS) (K. Looney 1 AST),"[1627741, 1626172]",1610612744.0,GSW,pullup,,,Hield,B. Hield,,,,,Mid-Range,8-16 Center,15.86,Made,,,,,,,,,,2.0,K. Looney,1626172.0,1.0,,,,,
77,PT05M40.00S,2025-01-16T02:56:07.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628978,93.77463863337714,50.73529411764706,1610612750,4,15,2025-01-16T02:56:10Z,770000,False,4.0,6.0,1,right,D. DiVincenzo driving Layup (4 PTS),[1628978],1610612750.0,MIN,driving,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,0.7,Made,,,,,,,,,,4.0,,,,,,,,
78,PT05M30.00S,2025-01-16T02:56:17.6Z,1,REGULAR,3pt,Jump Shot,[],201939,31.61957950065703,18.627450980392158,1610612744,4,18,2025-01-16T02:56:21Z,780000,False,157.0,245.0,1,left,S. Curry 29' 3PT pullup (6 PTS),[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,29.07,Made,,,,,,,,,,6.0,,,,,,,,
79,PT05M19.00S,2025-01-16T02:56:30.5Z,1,REGULAR,foul,personal,['2freethrow'],1630541,,,1610612750,4,18,2025-01-16T02:56:38Z,790000,False,,,0,,M. Moody shooting personal FOUL (1 PF) (Gobert 2 FT),"[1630541, 203497]",1610612744.0,GSW,shooting,,,Moody,M. Moody,,,,,Restricted Area,0-8 Center,,,,,,,1146.0,1.0,0.0,Gobert,203497.0,,,,,,,,,
81,PT05M19.00S,2025-01-16T02:57:06.9Z,1,REGULAR,freethrow,1 of 2,[],203497,,,1610612750,4,18,2025-01-16T02:57:06Z,810000,False,,,0,,MISS R. Gobert Free Throw 1 of 2,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
82,PT05M19.00S,2025-01-16T02:57:06.9Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,4,18,2025-01-16T02:57:06Z,820000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,81.0,,,,,,,,,,,,,,,,,
