actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
83,PT04M54.00S,2025-03-16T23:23:23.7Z,1,REGULAR,steal,,[],1630548,,,1610612762,26,9,2025-03-16T23:23:25Z,810000,False,,,0,,J. Juzang STEAL (1 STL),[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
84,PT04M48.00S,2025-03-16T23:23:29.9Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1628374,22.946780551905388,86.51960784313727,1610612762,26,9,2025-03-16T23:25:24Z,820000,False,-183.0,163.0,1,left,MISS L. Markkanen 24' running 3PT,[1628374],1610612762.0,UTA,running,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Left Center,24.49,Missed,,,,,,,,,,,,,,,,,,
85,PT04M46.00S,2025-03-16T23:23:31.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612762,26,9,2025-03-16T23:23:44Z,830000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Above the Break 3,24+ Left Center,,,84.0,,,,,,,,,,,,,,,,,
87,PT04M46.00S,2025-03-16T23:23:44.2Z,1,REGULAR,substitution,out,[],1628978,,,1610612762,26,9,2025-03-16T23:23:54Z,850000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M46.00S,2025-03-16T23:23:44.2Z,1,REGULAR,substitution,out,[],203944,,,1610612762,26,9,2025-03-16T23:23:54Z,860000,False,,,0,,SUB out: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M46.00S,2025-03-16T23:23:44.2Z,1,REGULAR,substitution,in,[],1629638,,,1610612762,26,9,2025-03-16T23:23:54Z,870000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M46.00S,2025-03-16T23:23:44.2Z,1,REGULAR,substitution,in,[],1629675,,,1610612762,26,9,2025-03-16T23:23:54Z,880000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M42.00S,2025-03-16T23:24:03.2Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628374,31.43068331143233,53.69944852941176,1610612762,26,12,2025-03-16T23:24:09Z,890000,False,-18.0,243.0,1,left,L. Markkanen 24' 3PT  (8 PTS) (B. Sensabaugh 1 AST),"[1628374, 1641729]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Center,24.36,Made,,,,,,,,,8.0,B. Sensabaugh,1641729.0,1.0,,,,,,
93,PT04M27.00S,2025-03-16T23:24:17.1Z,1,REGULAR,3pt,Jump Shot,[],1630162,77.21747700394218,87.00980392156863,1610612750,26,12,2025-03-16T23:24:21Z,910000,False,185.0,162.0,1,right,MISS A. Edwards 24' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,24.57,Missed,,,,,,,,,,,,,,,,,,
94,PT04M24.00S,2025-03-16T23:24:20.1Z,1,REGULAR,rebound,defensive,[],1631117,,,1610612762,26,12,2025-03-16T23:24:21Z,920000,False,,,0,,W. Kessler REBOUND (Off:2 Def:3),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Right Center,,,93.0,5.0,3.0,2.0,,,,,,,,,,,,,,
95,PT04M10.00S,2025-03-16T23:24:34.3Z,1,REGULAR,3pt,Jump Shot,[],1628374,7.046649145860711,94.85294117647058,1610612762,26,12,2025-03-16T23:24:38Z,930000,False,-224.0,14.0,1,left,MISS L. Markkanen 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Left Corner 3,24+ Left,22.47,Missed,,,,,,,,,,,,,,,,,,
96,PT04M07.00S,2025-03-16T23:24:37.3Z,1,REGULAR,rebound,defensive,[],1630183,,,1610612750,26,12,2025-03-16T23:24:38Z,940000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:3),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Left Corner 3,24+ Left,,,95.0,3.0,3.0,0.0,,,,,,,,,,,,,,
97,PT03M55.00S,2025-03-16T23:24:49.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630162,93.24901445466492,50.245098039215684,1610612750,28,12,2025-03-16T23:24:56Z,950000,False,1.0,11.0,1,right,A. Edwards driving DUNK (19 PTS) (N. Reid 1 AST),"[1630162, 1629675]",1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,1.11,Made,,,,,,,,,19.0,N. Reid,1629675.0,1.0,,,,,,
99,PT03M38.00S,2025-03-16T23:25:08.9Z,1,REGULAR,turnover,out-of-bounds,[],1641729,,,1610612762,28,12,2025-03-16T23:25:16Z,970000,False,,,0,,B. Sensabaugh lost ball out-of-bounds TURNOVER (1 TO),[1641729],1610612762.0,UTA,lost ball,,,Sensabaugh,B. Sensabaugh,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,,,1627534.0,,,,,,,,,,
100,PT03M38.00S,2025-03-16T23:25:15.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,28,12,2025-03-16T23:25:15Z,980000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M38.00S,2025-03-16T23:27:41.0Z,1,REGULAR,substitution,out,[],1630183,,,1610612750,28,12,2025-03-16T23:28:07Z,990000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M38.00S,2025-03-16T23:27:41.0Z,1,REGULAR,substitution,out,[],1642268,,,1610612750,28,12,2025-03-16T23:28:07Z,1000000,False,,,0,,SUB out: I. Collier,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M38.00S,2025-03-16T23:27:41.0Z,1,REGULAR,substitution,out,[],1631117,,,1610612750,28,12,2025-03-16T23:28:07Z,1010000,False,,,0,,SUB out: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M38.00S,2025-03-16T23:27:41.0Z,1,REGULAR,substitution,in,[],1641740,,,1610612750,28,12,2025-03-16T23:28:07Z,1020000,False,,,0,,SUB in: J. Clark,[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M38.00S,2025-03-16T23:27:41.0Z,1,REGULAR,substitution,in,[],1629012,,,1610612750,28,12,2025-03-16T23:28:07Z,1030000,False,,,0,,SUB in: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M38.00S,2025-03-16T23:27:41.0Z,1,REGULAR,substitution,in,[],1642271,,,1610612750,28,12,2025-03-16T23:28:07Z,1040000,False,,,0,,SUB in: K. Filipowski,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M29.00S,2025-03-16T23:28:21.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629675,92.9862023653088,51.71568627450981,1610612750,30,12,2025-03-16T23:28:27Z,1050000,False,9.0,13.0,1,right,N. Reid driving Layup (2 PTS) (N. Alexander-Walker 1 AST),"[1629675, 1629638]",1610612750.0,MIN,driving,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,1.59,Made,,,,,,,,,2.0,N. Alexander-Walker,1629638.0,1.0,,,,,,
109,PT03M13.00S,2025-03-16T23:28:39.3Z,1,REGULAR,3pt,Jump Shot,[],1641729,26.49474375821288,14.950980392156863,1610612762,30,12,2025-03-16T23:29:04Z,1070000,False,175.0,197.0,1,left,MISS B. Sensabaugh 26' 3PT,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Right Center,26.33,Missed,,,,,,,,,,,,,,,,,,
110,PT03M11.00S,2025-03-16T23:28:41.3Z,1,REGULAR,rebound,defensive,[],1629638,,,1610612750,30,12,2025-03-16T23:29:04Z,1080000,False,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:1),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Right Center,,,109.0,1.0,1.0,0.0,,,,,,,,,,,,,,
111,PT03M04.00S,2025-03-16T23:28:46.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630162,60.92312746386334,49.754901960784316,1610612750,30,12,2025-03-16T23:29:27Z,1090000,False,-1.0,315.0,1,right,MISS A. Edwards 31' running pullup 3PT,[1630162],1610612750.0,MIN,running pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,31.48,Missed,,,,,,,,,,,,,,,,,,
112,PT02M59.00S,2025-03-16T23:28:51.8Z,1,REGULAR,rebound,defensive,[],1629012,,,1610612762,30,12,2025-03-16T23:28:54Z,1100000,False,,,0,,C. Sexton REBOUND (Off:0 Def:1),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Center,,,111.0,1.0,1.0,0.0,,,,,,,,,,,,,,
113,PT02M52.00S,2025-03-16T23:28:57.3Z,1,REGULAR,3pt,Jump Shot,[],1629012,32.14520367936925,50.49019607843137,1610612762,30,15,2025-03-16T23:29:07Z,1110000,False,-2.0,250.0,1,left,C. Sexton 24' 3PT  (5 PTS) (L. Markkanen 1 AST),"[1629012, 1628374]",1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Center,24.97,Made,,,,,,,,,5.0,L. Markkanen,1628374.0,1.0,,,,,,
115,PT02M33.00S,2025-03-16T23:29:19.7Z,1,REGULAR,foul,personal,['2freethrow'],1630548,,,1610612750,30,15,2025-03-16T23:29:25Z,1130000,False,,,0,,J. Juzang shooting personal FOUL (1 PF) (Edwards 2 FT),"[1630548, 1630162]",1610612762.0,UTA,shooting,,,Juzang,J. Juzang,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,204059.0,,,,,,,1.0,0.0,Edwards,1630162.0
117,PT02M33.00S,2025-03-16T23:29:41.1Z,1,REGULAR,freethrow,1 of 2,[],1630162,,,1610612750,31,15,2025-03-16T23:29:41Z,1150000,False,,,0,,A. Edwards Free Throw 1 of 2 (20 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,,,,,,,,,20.0,,,,,,,,,
118,PT02M33.00S,2025-03-16T23:29:41.7Z,1,REGULAR,substitution,out,[],203497,,,1610612750,31,15,2025-03-16T23:29:45Z,1160000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M33.00S,2025-03-16T23:29:41.7Z,1,REGULAR,substitution,in,[],203944,,,1610612750,31,15,2025-03-16T23:29:45Z,1170000,False,,,0,,SUB in: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M33.00S,2025-03-16T23:30:03.3Z,1,REGULAR,freethrow,2 of 2,[],1630162,,,1610612750,32,15,2025-03-16T23:30:03Z,1180000,False,,,0,,A. Edwards Free Throw 2 of 2 (21 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,,,,,,,,,21.0,,,,,,,,,
121,PT02M24.00S,2025-03-16T23:30:14.0Z,1,REGULAR,3pt,Jump Shot,[],1628374,31.35676741130092,45.036764705882355,1610612762,32,15,2025-03-16T23:30:20Z,1190000,False,25.0,242.0,1,left,MISS L. Markkanen 24' 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Center,24.36,Missed,,,,,,,,,,,,,,,,,,
122,PT02M21.00S,2025-03-16T23:30:17.0Z,1,REGULAR,rebound,defensive,[],1629675,,,1610612750,32,15,2025-03-16T23:30:20Z,1200000,False,,,0,,N. Reid REBOUND (Off:0 Def:1),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Center,,,121.0,1.0,1.0,0.0,,,,,,,,,,,,,,
123,PT02M09.00S,2025-03-16T23:30:28.4Z,1,REGULAR,3pt,Jump Shot,[],1630162,68.54467805519053,61.274509803921575,1610612750,32,15,2025-03-16T23:30:34Z,1210000,False,56.0,243.0,1,right,MISS A. Edwards 24' step back 3PT,[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,24.97,Missed,,,,,,,,,,,,,,,,,,
124,PT02M08.00S,2025-03-16T23:30:29.4Z,1,REGULAR,rebound,offensive,[],1629675,,,1610612750,32,15,2025-03-16T23:30:34Z,1220000,False,,,0,,N. Reid REBOUND (Off:1 Def:1),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Center,,,123.0,2.0,1.0,1.0,,,,,,,,,,,,,,
125,PT02M02.00S,2025-03-16T23:30:35.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629675,92.32917214191852,48.03921568627451,1610612750,34,15,2025-03-16T23:31:31Z,1230000,False,-10.0,20.0,1,right,N. Reid driving Layup (4 PTS),[1629675],1610612750.0,MIN,driving,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,2.19,Made,,,,,,,,,4.0,,,,,,,,,
126,PT01M44.00S,2025-03-16T23:30:54.4Z,1,REGULAR,turnover,bad pass,[],1629012,,,1610612762,34,15,2025-03-16T23:30:58Z,1240000,False,,,0,,C. Sexton bad pass TURNOVER (1 TO),"[1629012, 1629675]",1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,Reid,1629675.0,,,,,,,,,,,
127,PT01M44.00S,2025-03-16T23:30:54.4Z,1,REGULAR,steal,,[],1629675,,,1610612750,34,15,2025-03-16T23:30:56Z,1250000,False,,,0,,N. Reid STEAL (1 STL),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
128,PT01M41.00S,2025-03-16T23:30:56.9Z,1,REGULAR,turnover,bad pass,[],1629675,,,1610612750,34,15,2025-03-16T23:31:01Z,1260000,False,,,0,,N. Reid bad pass TURNOVER (1 TO),"[1629675, 1642271]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Left Center,,,,,,,1.0,Filipowski,1642271.0,,,,,,,,,,,
129,PT01M41.00S,2025-03-16T23:30:56.9Z,1,REGULAR,steal,,[],1642271,,,1610612762,34,15,2025-03-16T23:30:58Z,1270000,False,,,0,,K. Filipowski STEAL (1 STL),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
130,PT01M36.00S,2025-03-16T23:31:01.9Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628374,4.28712220762155,95.58823529411765,1610612762,34,15,2025-03-16T23:33:31Z,1280000,False,-228.0,-12.0,1,left,MISS L. Markkanen running 3PT,[1628374],1610612762.0,UTA,running,,,Markkanen,L. Markkanen,,,,,Left Corner 3,24+ Left,22.82,Missed,,,,,,,,,,,,,,,,,,
131,PT01M33.00S,2025-03-16T23:31:05.2Z,1,REGULAR,rebound,offensive,[],1642271,,,1610612762,34,15,2025-03-16T23:31:05Z,1290000,False,,,0,,K. Filipowski REBOUND (Off:1 Def:0),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Left Corner 3,24+ Left,,,130.0,1.0,0.0,1.0,,,,,,,,,,,,,,
132,PT01M32.00S,2025-03-16T23:31:06.5Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629012,8.229303547963205,4.901960784313726,1610612762,34,15,2025-03-16T23:31:13Z,1300000,False,225.0,25.0,1,left,MISS C. Sexton 3PT,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Right Corner 3,24+ Right,22.69,Missed,,,,,,,,,,,,,,,,,,
133,PT01M32.00S,2025-03-16T23:31:06.5Z,1,REGULAR,rebound,offensive,[],1642271,,,1610612762,34,15,2025-03-16T23:31:13Z,1310000,False,,,0,,K. Filipowski REBOUND (Off:2 Def:0),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Right Corner 3,24+ Right,,,132.0,2.0,0.0,2.0,,,,,,,,,,,,,,
134,PT01M27.00S,2025-03-16T23:31:11.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1642271,6.652431011826544,51.9607843137255,1610612762,34,17,2025-03-16T23:33:56Z,1320000,False,-10.0,10.0,1,left,K. Filipowski driving reverse Layup (2 PTS),[1642271],1610612762.0,UTA,driving reverse,,,Filipowski,K. Filipowski,,,,,Restricted Area,0-8 Center,1.4,Made,,,,,,,,,2.0,,,,,,,,,
135,PT01M02.00S,2025-03-16T23:31:36.3Z,1,REGULAR,turnover,bad pass,[],203944,,,1610612750,34,17,2025-03-16T23:31:39Z,1330000,False,,,0,,J. Randle bad pass TURNOVER (1 TO),"[203944, 1642271]",1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,16-24 Left Center,,,,,,,1.0,Filipowski,1642271.0,,,,,,,,,,,
136,PT01M02.00S,2025-03-16T23:31:36.3Z,1,REGULAR,steal,,[],1642271,,,1610612762,34,17,2025-03-16T23:31:37Z,1340000,False,,,0,,K. Filipowski STEAL (2 STL),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Above the Break 3,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
137,PT01M00.00S,2025-03-16T23:31:45.0Z,1,REGULAR,foul,personal,[],1641740,,,1610612762,34,17,2025-03-16T23:34:22Z,1350000,False,,,0,,J. Clark personal FOUL (1 PF),"[1641740, 1629012]",1610612750.0,MIN,,,,Clark,J. Clark,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,204059.0,,,,,,,1.0,0.0,Sexton,1629012.0
139,PT01M00.00S,2025-03-16T23:31:50.2Z,1,REGULAR,substitution,out,[],1630162,,,1610612762,34,17,2025-03-16T23:31:59Z,1370000,False,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT01M00.00S,2025-03-16T23:31:50.2Z,1,REGULAR,substitution,out,[],1628374,,,1610612762,34,17,2025-03-16T23:31:59Z,1380000,False,,,0,,SUB out: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT01M00.00S,2025-03-16T23:31:50.2Z,1,REGULAR,substitution,in,[],1630545,,,1610612762,34,17,2025-03-16T23:31:59Z,1390000,False,,,0,,SUB in: T. Shannon Jr.,[1630545],1610612750.0,MIN,,,,Shannon Jr.,T. Shannon Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT01M00.00S,2025-03-16T23:31:50.2Z,1,REGULAR,substitution,in,[],1629004,,,1610612762,34,17,2025-03-16T23:31:59Z,1400000,False,,,0,,SUB in: S. Mykhailiuk,[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT00M50.10S,2025-03-16T23:32:17.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630548,25.706307490144546,16.42156862745098,1610612762,34,17,2025-03-16T23:34:48Z,1410000,False,168.0,189.0,1,left,MISS J. Juzang 25' pullup 3PT,[1630548],1610612762.0,UTA,pullup,,,Juzang,J. Juzang,,,,,Above the Break 3,24+ Right Center,25.29,Missed,,,,,,,,,,,,,,,,,,
144,PT00M48.10S,2025-03-16T23:32:19.3Z,1,REGULAR,rebound,defensive,[],1629638,,,1610612750,34,17,2025-03-16T23:32:21Z,1420000,False,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:2),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Right Center,,,143.0,2.0,2.0,0.0,,,,,,,,,,,,,,
145,PT00M33.60S,2025-03-16T23:32:34.1Z,1,REGULAR,3pt,Jump Shot,[],1629675,80.76544021024968,92.40196078431373,1610612750,34,17,2025-03-16T23:32:39Z,1430000,False,212.0,128.0,1,right,MISS N. Reid 24' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Right Center,24.78,Missed,,,,,,,,,,,,,,,,,,
146,PT00M30.40S,2025-03-16T23:32:37.3Z,1,REGULAR,rebound,defensive,[],1629012,,,1610612762,34,17,2025-03-16T23:32:39Z,1440000,False,,,0,,C. Sexton REBOUND (Off:0 Def:2),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Right Center,,,145.0,2.0,2.0,0.0,,,,,,,,,,,,,,
147,PT00M08.70S,2025-03-16T23:33:00.2Z,1,REGULAR,3pt,Jump Shot,[],1630548,4.418528252299605,4.411764705882353,1610612762,34,20,2025-03-16T23:33:20Z,1450000,False,228.0,-11.0,1,left,J. Juzang 3PT  (3 PTS) (C. Sexton 1 AST),"[1630548, 1629012]",1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,Right Corner 3,24+ Right,22.82,Made,,,,,,,,,3.0,C. Sexton,1629012.0,1.0,,,,,,
149,PT00M00.90S,2025-03-16T23:33:09.2Z,1,REGULAR,foul,personal,['2freethrow'],1642271,,,1610612750,34,20,2025-03-16T23:33:18Z,1470000,False,,,0,,K. Filipowski shooting personal FOUL (1 PF) (Randle 2 FT),"[1642271, 203944]",1610612762.0,UTA,shooting,,,Filipowski,K. Filipowski,,,,,Mid-Range,8-16 Left,,,,,,,,,,204059.0,,,,,,,1.0,0.0,Randle,203944.0
151,PT00M00.90S,2025-03-16T23:33:41.8Z,1,REGULAR,freethrow,1 of 2,[],203944,,,1610612750,34,20,2025-03-16T23:33:41Z,1490000,False,,,0,,MISS J. Randle Free Throw 1 of 2,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
152,PT00M00.90S,2025-03-16T23:33:41.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,34,20,2025-03-16T23:33:41Z,1500000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,151.0,,,,,,,,,,,,,,,,,
153,PT00M00.90S,2025-03-16T23:33:41.8Z,1,REGULAR,freethrow,2 of 2,[],203944,,,1610612750,34,20,2025-03-16T23:34:17Z,1510000,False,,,0,,MISS J. Randle Free Throw 2 of 2,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
154,PT00M00.80S,2025-03-16T23:33:41.9Z,1,REGULAR,rebound,offensive,[],1629675,,,1610612750,34,20,2025-03-16T23:34:17Z,1520000,False,,,0,,N. Reid REBOUND (Off:2 Def:1),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,153.0,3.0,1.0,2.0,,,,,,,,,,,,,,
155,PT00M00.70S,2025-03-16T23:34:06.7Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629675,94.40999984741211,50.0,1610612750,34,20,2025-03-16T23:34:31Z,1530000,False,0.0,0.0,1,right,MISS N. Reid tip Layup,[1629675],1610612750.0,MIN,tip,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
156,PT00M00.10S,2025-03-16T23:34:07.3Z,1,REGULAR,rebound,offensive,[],1629675,,,1610612750,34,20,2025-03-16T23:34:31Z,1540000,False,,,0,,N. Reid REBOUND (Off:3 Def:1),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,155.0,4.0,1.0,3.0,,,,,,,,,,,,,,
157,PT00M00.00S,2025-03-16T23:34:14.4Z,1,REGULAR,period,end,[],0,,,1610612750,34,20,2025-03-16T23:34:14Z,1550000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2025-03-16T23:36:19.3Z,2,REGULAR,substitution,out,['startperiod'],1641740,,,1610612750,34,20,2025-03-16T23:36:48Z,1560000,False,,,0,,SUB out: J. Clark,[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2025-03-16T23:36:19.3Z,2,REGULAR,substitution,in,['startperiod'],1628978,,,1610612750,34,20,2025-03-16T23:36:48Z,1570000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2025-03-16T23:36:50.2Z,2,REGULAR,period,start,[],0,,,1610612762,34,20,2025-03-16T23:36:50Z,1580000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT11M51.00S,2025-03-16T23:37:01.1Z,2,REGULAR,foul,personal,[],1629638,,,1610612762,34,20,2025-03-16T23:37:09Z,1590000,False,,,0,,N. Alexander-Walker personal FOUL (1 PF),"[1629638, 1629012]",1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1627534.0,,,,,,,1.0,0.0,Sexton,1629012.0
163,PT11M49.00S,2025-03-16T23:37:23.3Z,2,REGULAR,foul,offensive,[],1642271,,,1610612762,34,20,2025-03-16T23:37:30Z,1610000,False,,,0,,K. Filipowski offensive FOUL (2 PF),"[1642271, 1629638]",1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,1627534.0,,,,,,,2.0,0.0,Alexander-Walker,1629638.0
165,PT11M49.00S,2025-03-16T23:37:23.3Z,2,REGULAR,turnover,offensive foul,[],1642271,,,1610612762,34,20,2025-03-16T23:37:23Z,1630000,False,,,0,,K. Filipowski offensive foul TURNOVER (1 TO),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Above the Break 3,24+ Left Center,,,,,,,1.0,,,1627534.0,,,,,,,,,,
