actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-01-19T02:12:31.2Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-01-19T02:12:31Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2025-01-19T02:12:35.8Z,1,REGULAR,jumpball,recovered,[],1627747,,,1610612739,0,0,2025-01-19T02:12:35Z,40000,False,,,0,,Jump Ball J. Allen vs. R. Gobert: Tip to C. LeVert,"[1627747, 1628386, 203497]",1610612739.0,CLE,startperiod,C. LeVert,1627747.0,LeVert,C. LeVert,Allen,1628386.0,Gobert,203497.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M43.00S,2025-01-19T02:12:47.3Z,1,REGULAR,2pt,Layup,[],1628378,8.360709592641262,31.61764705882353,1610612739,0,2,2025-01-19T02:13:22Z,70000,False,92.0,26.0,1,left,D. Mitchell 9' driving finger roll Layup (2 PTS) (J. Allen 1 AST),"[1628378, 1628386]",1610612739.0,CLE,driving finger roll,,,Mitchell,D. Mitchell,,,,,Mid-Range,8-16 Right,9.55,Made,2.0,J. Allen,1628386.0,1.0,,,,,,,,,,,,,,
9,PT11M21.00S,2025-01-19T02:13:09.5Z,1,REGULAR,3pt,Jump Shot,[],1630162,85.49605781865965,4.411764705882353,1610612750,3,2,2025-01-19T02:13:13Z,90000,False,-228.0,84.0,1,right,A. Edwards 24' 3PT  (3 PTS) (J. Randle 1 AST),"[1630162, 203944]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Left Corner 3,24+ Left,24.28,Made,3.0,J. Randle,203944.0,1.0,,,,,,,,,,,,,,
12,PT11M08.00S,2025-01-19T02:13:31.1Z,1,REGULAR,3pt,Jump Shot,[],1628378,31.831061103810775,35.19071691176471,1610612739,3,2,2025-01-19T02:13:38Z,120000,False,74.0,247.0,1,left,MISS D. Mitchell 25' 3PT,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,25.76,Missed,,,,,,,,,,,,,,,,,,
13,PT11M06.00S,2025-01-19T02:13:33.1Z,1,REGULAR,rebound,defensive,[],201144,,,1610612750,3,2,2025-01-19T02:14:03Z,130000,False,,,0,,M. Conley REBOUND (Off:0 Def:1),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Center,,,,,,,12.0,1.0,1.0,0.0,,,,,,,,,,
14,PT10M59.00S,2025-01-19T02:13:40.4Z,1,REGULAR,3pt,Jump Shot,[],1630162,71.48488830486203,23.307291666666664,1610612750,3,2,2025-01-19T02:13:51Z,140000,False,-133.0,216.0,1,right,MISS A. Edwards 25' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,25.35,Missed,,,,,,,,,,,,,,,,,,
15,PT10M56.00S,2025-01-19T02:13:43.4Z,1,REGULAR,rebound,offensive,[],1630183,,,1610612750,3,2,2025-01-19T02:13:51Z,150000,False,,,0,,J. McDaniels REBOUND (Off:1 Def:0),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Left Center,,,,,,,14.0,1.0,0.0,1.0,,,,,,,,,,
16,PT10M49.00S,2025-01-19T02:13:50.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],201144,69.59592641261499,30.637254901960787,1610612750,6,2,2025-01-19T02:13:55Z,160000,False,-97.0,233.0,1,right,M. Conley 25' 3PT pullup (3 PTS),[201144],1610612750.0,MIN,pullup,,,Conley,M. Conley,,,,,Above the Break 3,24+ Left Center,25.26,Made,3.0,,,,,,,,,,,,,,,,,
17,PT10M37.00S,2025-01-19T02:14:02.4Z,1,REGULAR,2pt,Jump Shot,[],1629636,10.11826544021025,31.173406862745097,1610612739,6,2,2025-01-19T02:14:19Z,170000,False,94.0,43.0,1,left,MISS D. Garland 10' driving floating bank Shot,[1629636],1610612739.0,CLE,driving floating bank,,,Garland,D. Garland,,,,,Mid-Range,8-16 Right,10.33,Missed,,,,,,,,,,,,,,,,,,
18,PT10M35.00S,2025-01-19T02:14:04.4Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,6,2,2025-01-19T02:14:08Z,180000,False,,,0,,R. Gobert REBOUND (Off:0 Def:1),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,17.0,1.0,1.0,0.0,,,,,,,,,,
19,PT10M24.00S,2025-01-19T02:14:14.9Z,1,REGULAR,turnover,bad pass,[],1630162,,,1610612750,6,2,2025-01-19T02:14:22Z,190000,False,,,0,,A. Edwards bad pass TURNOVER (1 TO),"[1630162, 1629731]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1.0,Wade,1629731.0,,,,,,,
20,PT10M24.00S,2025-01-19T02:14:14.9Z,1,REGULAR,steal,,[],1629731,,,1610612739,6,2,2025-01-19T02:14:17Z,200000,False,,,0,,D. Wade STEAL (1 STL),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
21,PT10M19.00S,2025-01-19T02:14:20.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628378,6.389618922470433,49.01960784313725,1610612739,6,4,2025-01-19T02:14:27Z,210000,False,5.0,8.0,1,left,D. Mitchell running finger roll Layup (4 PTS),[1628378],1610612739.0,CLE,running finger roll,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,0.9,Made,4.0,,,,,,,,,,,,,,,,,
22,PT10M11.00S,2025-01-19T02:14:28.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630183,93.24901445466492,50.49019607843137,1610612750,8,4,2025-01-19T02:14:33Z,220000,False,2.0,11.0,1,right,J. McDaniels cutting DUNK (2 PTS) (J. Randle 2 AST),"[1630183, 203944]",1610612750.0,MIN,cutting,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,1.13,Made,2.0,J. Randle,203944.0,2.0,,,,,,,,,,,,,,
24,PT09M54.00S,2025-01-19T02:14:45.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,14.4053876478318,57.35294117647059,1610612739,8,4,2025-01-19T02:14:52Z,240000,False,-37.0,83.0,1,left,MISS D. Garland 9' driving floating Shot,[1629636],1610612739.0,CLE,driving floating,,,Garland,D. Garland,,,,,In The Paint (Non-RA),8-16 Center,9.07,Missed,,,,,,,,,,,,,,,,,,
25,PT09M52.00S,2025-01-19T02:14:47.3Z,1,REGULAR,rebound,offensive,[],1628386,,,1610612739,8,4,2025-01-19T02:14:52Z,250000,False,,,0,,J. Allen REBOUND (Off:1 Def:0),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,24.0,1.0,0.0,1.0,,,,,,,,,,
