actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
15,PT11M24.00S,2025-02-06T01:11:30.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630183,96.00854139290408,5.392156862745098,1610612750,3,0,2025-02-06T01:11:45Z,150000,False,-223.0,-15.0,1,right,J. McDaniels 3PT  (3 PTS) (N. Reid 1 AST),"[1630183, 1629675]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Left Corner 3,24+ Left,22.35,Made,,,,,3.0,N. Reid,1629675.0,1.0,,,,,,,,,,
17,PT11M24.00S,2025-02-06T01:11:36.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,3,0,2025-02-06T01:11:36Z,170000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,PT11M06.00S,2025-02-06T01:14:54.4Z,1,REGULAR,turnover,out-of-bounds,[],1630245,,,1610612741,3,0,2025-02-06T01:14:59Z,180000,False,,,0,,A. Dosunmu lost ball out-of-bounds TURNOVER (1 TO),[1630245],1610612741.0,CHI,lost ball,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2534.0,1.0,,,,,,,,
20,PT10M45.00S,2025-02-06T01:15:38.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],201144,67.88764783180025,60.5392156862745,1610612750,3,0,2025-02-06T01:15:44Z,200000,False,53.0,249.0,1,right,MISS M. Conley 25' pullup 3PT,[201144],1610612750.0,MIN,pullup,,,Conley,M. Conley,,,,,Above the Break 3,24+ Center,25.49,Missed,,,,,,,,,,,,,,,,,,
21,PT10M41.00S,2025-02-06T01:15:42.4Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,3,0,2025-02-06T01:15:44Z,210000,False,,,0,,N. Vučević REBOUND (Off:0 Def:1),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Center,,,20.0,1.0,1.0,0.0,,,,,,,,,,,,,,
22,PT10M30.00S,2025-02-06T01:15:52.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641824,12.434296977660972,60.049019607843135,1610612741,3,0,2025-02-06T01:15:57Z,220000,False,-50.0,64.0,1,left,MISS M. Buzelis 8' floating Shot,[1641824],1610612741.0,CHI,floating,,,Buzelis,M. Buzelis,,,,,In The Paint (Non-RA),8-16 Left,8.17,Missed,,,,,,,,,,,,,,,,,,
23,PT10M28.00S,2025-02-06T01:15:54.8Z,1,REGULAR,rebound,defensive,[],1630162,,,1610612750,3,0,2025-02-06T02:28:18Z,230000,False,,,0,,A. Edwards REBOUND (Off:0 Def:1),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Left,,,22.0,1.0,1.0,0.0,,,,,,,,,,,,,,
24,PT10M15.00S,2025-02-06T01:16:08.6Z,1,REGULAR,3pt,Jump Shot,[],1629675,70.64717477003943,20.34313725490196,1610612750,6,0,2025-02-06T01:16:12Z,240000,False,-148.0,223.0,1,right,N. Reid 26' 3PT  (3 PTS) (A. Edwards 1 AST),"[1629675, 1630162]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Left Center,26.81,Made,,,,,3.0,A. Edwards,1630162.0,1.0,,,,,,,,,,
26,PT09M59.00S,2025-02-06T01:16:23.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,14.273981603153747,64.2156862745098,1610612741,6,2,2025-02-06T01:16:29Z,260000,False,-71.0,82.0,1,left,N. Vučević 10' step back Jump Shot (2 PTS) (A. Dosunmu 1 AST),"[202696, 1630245]",1610612741.0,CHI,step back,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),8-16 Left,10.83,Made,,,,,2.0,A. Dosunmu,1630245.0,1.0,,,,,,,,,,
28,PT09M39.00S,2025-02-06T01:16:43.3Z,1,REGULAR,3pt,Jump Shot,[],201144,80.76544021024968,7.598039215686274,1610612750,9,2,2025-02-06T01:16:49Z,280000,False,-212.0,128.0,1,right,M. Conley 24' 3PT  (3 PTS) (J. McDaniels 1 AST),"[201144, 1630183]",1610612750.0,MIN,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Left Center,24.78,Made,,,,,3.0,J. McDaniels,1630183.0,1.0,,,,,,,,,,
30,PT09M30.00S,2025-02-06T01:16:52.9Z,1,REGULAR,turnover,lost ball,[],1630245,,,1610612741,9,2,2025-02-06T01:16:57Z,300000,False,,,0,,A. Dosunmu lost ball TURNOVER (2 TO),"[1630245, 1629675]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,2.0,Reid,1629675.0,,,,,,
31,PT09M30.00S,2025-02-06T01:16:52.9Z,1,REGULAR,steal,,[],1629675,,,1610612750,9,2,2025-02-06T01:16:55Z,310000,False,,,0,,N. Reid STEAL (1 STL),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
32,PT09M26.00S,2025-02-06T01:16:57.7Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629675,93.77463863337714,50.98039215686274,1610612750,11,2,2025-02-06T01:17:03Z,320000,False,5.0,6.0,1,right,N. Reid running DUNK (5 PTS) (J. McDaniels 2 AST),"[1629675, 1630183]",1610612750.0,MIN,running,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,0.77,Made,,,,,5.0,J. McDaniels,1630183.0,2.0,,,,,,,,,,
34,PT08M58.00S,2025-02-06T01:17:27.6Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612741,11,2,2025-02-06T01:17:37Z,340000,False,,,0,,CHI shot clock Team TURNOVER,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
35,PT08M58.00S,2025-02-06T01:17:32.0Z,1,REGULAR,substitution,out,[],1630245,,,1610612750,11,2,2025-02-06T01:17:41Z,350000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
36,PT08M58.00S,2025-02-06T01:17:32.0Z,1,REGULAR,substitution,in,[],1630172,,,1610612750,11,2,2025-02-06T01:17:41Z,360000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
37,PT08M50.00S,2025-02-06T01:17:53.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630162,82.21090670170827,93.62745098039215,1610612750,14,2,2025-02-06T01:17:58Z,370000,False,218.0,115.0,1,right,A. Edwards 24' 3PT  (3 PTS) (M. Conley 1 AST),"[1630162, 201144]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,24.64,Made,,,,,3.0,M. Conley,201144.0,1.0,,,,,,,,,,
39,PT08M39.00S,2025-02-06T01:18:03.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,12.302890932982917,50.245098039215684,1610612741,14,2,2025-02-06T01:18:09Z,390000,False,-1.0,63.0,1,left,MISS J. Giddey 6' driving floating Shot,[1630581],1610612741.0,CHI,driving floating,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,6.31,Missed,,,,,,,,,,,,,,,,,,
40,PT08M37.00S,2025-02-06T01:18:05.2Z,1,REGULAR,rebound,offensive,[],1630581,,,1610612741,14,2,2025-02-06T01:18:22Z,400000,False,,,0,,J. Giddey REBOUND (Off:1 Def:0),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,,,39.0,1.0,0.0,1.0,,,,,,,,,,,,,,
41,PT08M37.00S,2025-02-06T01:18:08.8Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630581,5.590000152587891,50.0,1610612741,14,2,2025-02-06T01:18:30Z,410000,False,0.0,0.0,1,left,MISS J. Giddey tip Layup,[1630581],1610612741.0,CHI,tip,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
42,PT08M36.00S,2025-02-06T01:18:09.8Z,1,REGULAR,rebound,defensive,[],1629675,,,1610612750,14,2,2025-02-06T01:18:30Z,420000,False,,,0,,N. Reid REBOUND (Off:2 Def:1),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,41.0,3.0,1.0,2.0,,,,,,,,,,,,,,
43,PT08M31.00S,2025-02-06T01:18:11.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630162,70.12155059132719,73.2843137254902,1610612750,14,2,2025-02-06T01:19:29Z,430000,False,116.0,228.0,1,right,MISS A. Edwards 25' running pullup 3PT,[1630162],1610612750.0,MIN,running pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,25.64,Missed,,,,,,,,,,,,,,,,,,
44,PT08M31.00S,2025-02-06T01:18:11.0Z,1,REGULAR,rebound,defensive,[],1641824,,,1610612741,14,2,2025-02-06T01:18:17Z,440000,False,,,0,,M. Buzelis REBOUND (Off:0 Def:1),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Right Center,,,43.0,1.0,1.0,0.0,,,,,,,,,,,,,,
45,PT08M24.00S,2025-02-06T01:18:21.7Z,1,REGULAR,foul,personal,['2freethrow'],1630162,,,1610612741,14,2,2025-02-06T01:18:28Z,450000,False,,,0,,A. Edwards shooting personal FOUL (1 PF) (Buzelis 2 FT),"[1630162, 1641824]",1610612750.0,MIN,shooting,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627962.0,,,,1.0,0.0,Buzelis,1641824.0,,
47,PT08M24.00S,2025-02-06T01:18:46.9Z,1,REGULAR,freethrow,1 of 2,[],1641824,,,1610612741,14,3,2025-02-06T01:18:47Z,470000,False,,,0,,M. Buzelis Free Throw 1 of 2 (1 PTS),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
48,PT08M24.00S,2025-02-06T01:19:09.4Z,1,REGULAR,freethrow,2 of 2,[],1641824,,,1610612741,14,4,2025-02-06T01:19:09Z,480000,False,,,0,,M. Buzelis Free Throw 2 of 2 (2 PTS),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
49,PT08M05.00S,2025-02-06T01:19:37.3Z,1,REGULAR,foul,personal,['2freethrow'],1641824,,,1610612750,14,4,2025-02-06T01:19:43Z,490000,False,,,0,,M. Buzelis shooting personal FOUL (1 PF) (Edwards 2 FT),"[1641824, 1630162]",1610612741.0,CHI,shooting,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627962.0,,,,1.0,0.0,Edwards,1630162.0,,
51,PT08M05.00S,2025-02-06T01:19:58.6Z,1,REGULAR,freethrow,1 of 2,[],1630162,,,1610612750,15,4,2025-02-06T01:19:58Z,510000,False,,,0,,A. Edwards Free Throw 1 of 2 (4 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
52,PT08M05.00S,2025-02-06T01:20:11.5Z,1,REGULAR,freethrow,2 of 2,[],1630162,,,1610612750,16,4,2025-02-06T01:20:11Z,520000,False,,,0,,A. Edwards Free Throw 2 of 2 (5 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
53,PT07M49.00S,2025-02-06T01:20:30.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,8.754927726675426,49.50980392156863,1610612741,16,4,2025-02-06T01:20:35Z,530000,False,2.0,30.0,1,left,MISS J. Giddey driving Layup - blocked,"[1630581, 203497]",1610612741.0,CHI,driving,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,2.99,Missed,,,,,,,,,,,,,,,,,Gobert,203497.0
54,PT07M49.00S,2025-02-06T01:20:30.4Z,1,REGULAR,block,,[],203497,,,1610612741,16,4,2025-02-06T01:20:33Z,540000,False,,,0,,R. Gobert BLOCK (1 BLK),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
55,PT07M49.00S,2025-02-06T01:20:30.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612741,16,4,2025-02-06T01:20:35Z,550000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Restricted Area,0-8 Center,,,53.0,,,,,,,,,,,,,,,,,
57,PT07M47.00S,2025-02-06T01:20:46.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],202696,30.56833114323259,31.862745098039213,1610612741,16,4,2025-02-06T01:20:51Z,570000,False,91.0,235.0,1,left,MISS N. Vučević 25' 3PT,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Right Center,25.17,Missed,,,,,,,,,,,,,,,,,,
58,PT07M44.00S,2025-02-06T01:20:49.9Z,1,REGULAR,rebound,defensive,[],1630162,,,1610612750,16,4,2025-02-06T01:20:51Z,580000,False,,,0,,A. Edwards REBOUND (Off:0 Def:2),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,,,57.0,2.0,2.0,0.0,,,,,,,,,,,,,,
59,PT07M33.00S,2025-02-06T01:21:01.1Z,1,REGULAR,3pt,Jump Shot,[],1630162,68.67608409986859,31.372549019607842,1610612750,19,4,2025-02-06T01:21:05Z,590000,False,-93.0,242.0,1,right,A. Edwards 25' 3PT pullup (8 PTS),[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,25.92,Made,,,,,8.0,,,,,,,,,,,,,
60,PT07M13.00S,2025-02-06T01:21:20.4Z,1,REGULAR,2pt,Jump Shot,[],1630172,5.469776609724048,28.186274509803923,1610612741,19,4,2025-02-06T01:21:25Z,600000,False,109.0,-1.0,1,left,MISS P. Williams 10' pullup Shot - blocked,"[1630172, 203497]",1610612741.0,CHI,pullup,,,Williams,P. Williams,,,,,Mid-Range,8-16 Right,10.91,Missed,,,,,,,,,,,,,,,,,Gobert,203497.0
65,PT07M13.00S,2025-02-06T01:21:20.4Z,1,REGULAR,block,,[],203497,,,1610612741,19,4,2025-02-06T01:23:02Z,605000,False,,,0,,R. Gobert BLOCK (2 BLK),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
61,PT07M11.00S,2025-02-06T01:21:22.4Z,1,REGULAR,rebound,defensive,[],201144,,,1610612750,19,4,2025-02-06T01:21:25Z,610000,False,,,0,,M. Conley REBOUND (Off:0 Def:1),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Mid-Range,8-16 Right,,,60.0,1.0,1.0,0.0,,,,,,,,,,,,,,
62,PT06M55.00S,2025-02-06T01:21:38.0Z,1,REGULAR,3pt,Jump Shot,[],1629675,94.1688567674113,95.83333333333334,1610612750,22,4,2025-02-06T01:21:42Z,620000,False,229.0,2.0,1,right,N. Reid 3PT  (8 PTS) (A. Edwards 2 AST),"[1629675, 1630162]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Right Corner 3,24+ Right,22.92,Made,,,,,8.0,A. Edwards,1630162.0,2.0,,,,,,,,,,
64,PT06M54.00S,2025-02-06T01:21:42.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,22,4,2025-02-06T01:21:42Z,640000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M54.00S,2025-02-06T01:24:04.0Z,1,REGULAR,substitution,out,[],1629632,,,1610612741,22,4,2025-02-06T01:24:18Z,650000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M54.00S,2025-02-06T01:24:04.0Z,1,REGULAR,substitution,out,[],1641824,,,1610612741,22,4,2025-02-06T01:24:18Z,660000,False,,,0,,SUB out: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M54.00S,2025-02-06T01:24:04.0Z,1,REGULAR,substitution,out,[],1630172,,,1610612741,22,4,2025-02-06T01:24:18Z,670000,False,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M54.00S,2025-02-06T01:24:04.0Z,1,REGULAR,substitution,in,[],1628975,,,1610612741,22,4,2025-02-06T01:24:18Z,680000,False,,,0,,SUB in: J. Carter,[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M54.00S,2025-02-06T01:24:04.0Z,1,REGULAR,substitution,in,[],1630245,,,1610612741,22,4,2025-02-06T01:24:18Z,690000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M54.00S,2025-02-06T01:24:04.0Z,1,REGULAR,substitution,in,[],1641763,,,1610612741,22,4,2025-02-06T01:24:18Z,700000,False,,,0,,SUB in: J. Phillips,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M54.00S,2025-02-06T01:24:23.3Z,1,REGULAR,substitution,out,[],1630581,,,1610612741,22,4,2025-02-06T01:24:35Z,710000,False,,,0,,SUB out: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M54.00S,2025-02-06T01:24:23.3Z,1,REGULAR,substitution,in,[],1630172,,,1610612741,22,4,2025-02-06T01:24:35Z,720000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M39.00S,2025-02-06T01:25:00.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,12.959921156373195,65.44117647058823,1610612741,22,6,2025-02-06T01:25:52Z,730000,False,-77.0,69.0,1,left,N. Vučević 10' floating Jump Shot (4 PTS) (J. Carter 1 AST),"[202696, 1628975]",1610612741.0,CHI,floating,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),8-16 Left,10.37,Made,,,,,4.0,J. Carter,1628975.0,1.0,,,,,,,,,,
76,PT06M22.00S,2025-02-06T01:25:16.4Z,1,REGULAR,3pt,Jump Shot,[],1630162,92.06636005256242,95.09803921568627,1610612750,22,6,2025-02-06T01:25:22Z,750000,False,225.0,22.0,1,right,MISS A. Edwards 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Right Corner 3,24+ Right,22.66,Missed,,,,,,,,,,,,,,,,,,
77,PT06M20.00S,2025-02-06T01:25:18.4Z,1,REGULAR,rebound,offensive,[],203497,,,1610612750,22,6,2025-02-06T01:25:22Z,760000,False,,,0,,R. Gobert REBOUND (Off:2 Def:0),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Right Corner 3,24+ Right,,,76.0,2.0,0.0,2.0,,,,,,,,,,,,,,
78,PT06M20.00S,2025-02-06T01:25:20.9Z,1,REGULAR,foul,personal,['2freethrow'],202696,,,1610612750,22,6,2025-02-06T01:25:26Z,770000,False,,,0,,N. Vučević shooting personal FOUL (1 PF) (Gobert 2 FT),"[202696, 203497]",1610612741.0,CHI,shooting,,,Vučević,N. Vučević,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2534.0,,,,1.0,0.0,Gobert,203497.0,,
80,PT06M20.00S,2025-02-06T01:25:50.9Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],203497,,,1610612750,22,6,2025-02-06T01:26:12Z,790000,False,,,0,,MISS R. Gobert Free Throw 1 of 2,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
81,PT06M20.00S,2025-02-06T01:25:50.9Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612750,22,6,2025-02-06T01:26:12Z,800000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,80.0,,,,,,,,,,,,,,,,,
82,PT06M20.00S,2025-02-06T01:25:50.9Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],203497,,,1610612750,22,6,2025-02-06T01:26:12Z,810000,False,,,0,,MISS R. Gobert Free Throw 2 of 2,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
83,PT06M18.00S,2025-02-06T01:25:52.9Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,22,6,2025-02-06T01:26:12Z,820000,False,,,0,,N. Vučević REBOUND (Off:0 Def:2),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,,,,82.0,2.0,2.0,0.0,,,,,,,,,,,,,,
84,PT06M05.00S,2025-02-06T01:26:24.4Z,1,REGULAR,turnover,bad pass,[],1630172,,,1610612741,22,6,2025-02-06T01:26:30Z,830000,False,,,0,,P. Williams bad pass TURNOVER (1 TO),"[1630172, 1630162]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1.0,Edwards,1630162.0,,,,,,
85,PT06M05.00S,2025-02-06T01:26:24.4Z,1,REGULAR,steal,,[],1630162,,,1610612750,22,6,2025-02-06T01:26:26Z,840000,False,,,0,,A. Edwards STEAL (1 STL),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
