actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
17,PT10M35.00S,2024-11-27T01:12:14.8Z,1,REGULAR,rebound,defensive,[],203944,,,1610612750,3,6,2024-11-27T01:12:17Z,170000,False,,,0,,J. Randle REBOUND (Off:0 Def:1),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,16.0,1.0,1.0,0.0,,,,,,,,,,,,,,
18,PT10M28.00S,2024-11-27T01:12:21.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630183,80.89684625492772,49.26470588235294,1610612750,5,6,2024-11-27T01:12:26Z,180000,False,-4.0,127.0,1,right,J. McDaniels 12' pullup Jump Shot (2 PTS) (J. Randle 1 AST),"[1630183, 203944]",1610612750.0,MIN,pullup,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Center,12.72,Made,,,,,2.0,J. Randle,203944.0,1.0,,,,,,,,,,
19,PT10M13.00S,2024-11-27T01:12:37.0Z,1,REGULAR,3pt,Jump Shot,[],1628415,26.49474375821288,18.627450980392158,1610612745,5,9,2024-11-27T01:12:41Z,190000,False,157.0,197.0,1,left,D. Brooks 25' 3PT  (6 PTS) (A. Sengun 1 AST),"[1628415, 1630578]",1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,25.15,Made,,,,,6.0,A. Sengun,1630578.0,1.0,,,,,,,,,,
21,PT09M50.00S,2024-11-27T01:12:59.4Z,1,REGULAR,2pt,Jump Shot,[],1630183,92.72339027595268,29.65686274509804,1610612750,5,9,2024-11-27T01:13:03Z,210000,False,-102.0,16.0,1,right,MISS J. McDaniels 10' pullup Shot,[1630183],1610612750.0,MIN,pullup,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Left,10.29,Missed,,,,,,,,,,,,,,,,,,
22,PT09M48.00S,2024-11-27T01:13:01.4Z,1,REGULAR,rebound,defensive,[],1630578,,,1610612745,5,9,2024-11-27T01:13:03Z,220000,False,,,0,,A. Sengun REBOUND (Off:0 Def:1),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,8-16 Left,,,21.0,1.0,1.0,0.0,,,,,,,,,,,,,,
23,PT09M39.00S,2024-11-27T01:13:10.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627832,10.64388961892247,64.97395833333334,1610612745,5,9,2024-11-27T01:13:16Z,230000,False,-75.0,48.0,1,left,MISS F. VanVleet 8' driving floating Shot - blocked,"[1627832, 1630162]",1610612745.0,HOU,driving floating,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),8-16 Left,8.87,Missed,,,,,,,,,,,,Edwards,1630162.0,,,,,
24,PT09M39.00S,2024-11-27T01:13:10.3Z,1,REGULAR,block,,[],1630162,,,1610612745,5,9,2024-11-27T01:13:12Z,240000,False,,,0,,A. Edwards BLOCK (1 BLK),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
25,PT09M37.00S,2024-11-27T01:13:12.3Z,1,REGULAR,rebound,defensive,[],203944,,,1610612750,5,9,2024-11-27T01:13:16Z,250000,False,,,0,,J. Randle REBOUND (Off:0 Def:2),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Left,,,23.0,2.0,2.0,0.0,,,,,,,,,,,,,,
26,PT09M33.00S,2024-11-27T01:13:17.5Z,1,REGULAR,foul,personal,[],1628415,,,1610612750,5,9,2024-11-27T01:13:31Z,260000,False,,,0,,D. Brooks personal FOUL (1 PF),"[1628415, 203944]",1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,201245.0,1.0,0.0,Randle,203944.0
28,PT09M23.00S,2024-11-27T01:13:54.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,81.02825229960578,49.50980392156863,1610612750,5,9,2024-11-27T01:13:58Z,280000,False,-2.0,126.0,1,right,MISS J. Randle 12' pullup Shot,[203944],1610612750.0,MIN,pullup,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Center,12.58,Missed,,,,,,,,,,,,,,,,,,
29,PT09M21.00S,2024-11-27T01:13:56.4Z,1,REGULAR,rebound,defensive,[],1630578,,,1610612745,5,9,2024-11-27T01:13:58Z,290000,False,,,0,,A. Sengun REBOUND (Off:0 Def:2),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,,,28.0,2.0,2.0,0.0,,,,,,,,,,,,,,
30,PT09M11.00S,2024-11-27T01:14:07.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,12.746386333771353,49.16513480392157,1610612745,5,11,2024-11-27T01:14:30Z,300000,False,4.0,67.0,1,left,A. Sengun 6' turnaround Hook (2 PTS) (J. Smith Jr. 1 AST),"[1630578, 1631095]",1610612745.0,HOU,turnaround,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,6.74,Made,,,,,2.0,J. Smith Jr.,1631095.0,1.0,,,,,,,,,,
31,PT08M58.00S,2024-11-27T01:14:22.0Z,1,REGULAR,foul,personal,['2freethrow'],1630224,,,1610612750,5,11,2024-11-27T01:14:31Z,310000,False,,,0,,J. Green shooting personal FOUL (1 PF) (Edwards 2 FT),"[1630224, 1630162]",1610612745.0,HOU,shooting,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,201639.0,1.0,0.0,Edwards,1630162.0
34,PT08M58.00S,2024-11-27T01:14:46.1Z,1,REGULAR,freethrow,1 of 2,[],1630162,,,1610612750,6,11,2024-11-27T01:14:46Z,330000,False,,,0,,A. Edwards Free Throw 1 of 2 (4 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
35,PT08M58.00S,2024-11-27T01:15:01.4Z,1,REGULAR,freethrow,2 of 2,[],1630162,,,1610612750,7,11,2024-11-27T01:15:01Z,340000,False,,,0,,A. Edwards Free Throw 2 of 2 (5 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
36,PT08M46.00S,2024-11-27T01:15:16.0Z,1,REGULAR,foul,personal,[],1628978,,,1610612745,7,11,2024-11-27T01:15:21Z,350000,False,,,0,,D. DiVincenzo personal FOUL (1 PF),"[1628978, 1627832]",1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,201245.0,1.0,0.0,VanVleet,1627832.0
39,PT08M34.00S,2024-11-27T01:15:40.7Z,1,REGULAR,3pt,Jump Shot,[],1630224,22.815374507227332,86.76470588235294,1610612745,7,11,2024-11-27T01:15:47Z,370000,False,-184.0,162.0,1,left,MISS J. Green 24' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,24.5,Missed,,,,,,,,,,,,,,,,,,
40,PT08M32.00S,2024-11-27T01:15:42.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612745,7,11,2024-11-27T01:15:47Z,380000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Left Center,,,39.0,,,,,,,,,,,,,,,,,
41,PT08M32.00S,2024-11-27T01:15:46.5Z,1,REGULAR,foul,personal,[],1630183,,,1610612745,7,11,2024-11-27T01:15:56Z,390000,False,,,0,,J. McDaniels loose ball personal FOUL (1 PF),"[1630183, 1630578]",1610612750.0,MIN,loose ball,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1628480.0,1.0,0.0,Sengun,1630578.0
43,PT08M27.00S,2024-11-27T01:16:02.6Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1631095,20.581471747700395,57.59803921568627,1610612745,7,13,2024-11-27T01:16:39Z,410000,False,-38.0,141.0,1,left,J. Smith Jr. 14' Jump Shot (5 PTS) (F. VanVleet 3 AST),"[1631095, 1627832]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,8-16 Center,14.6,Made,,,,,5.0,F. VanVleet,1627832.0,3.0,,,,,,,,,,
45,PT08M15.00S,2024-11-27T01:16:15.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203944,93.11760840998686,49.26470588235294,1610612750,9,13,2024-11-27T01:20:21Z,430000,False,-4.0,12.0,1,right,J. Randle driving reverse Layup (2 PTS) (J. McDaniels 1 AST),"[203944, 1630183]",1610612750.0,MIN,driving reverse,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,1.27,Made,,,,,2.0,J. McDaniels,1630183.0,1.0,,,,,,,,,,
47,PT07M57.00S,2024-11-27T01:16:33.3Z,1,REGULAR,3pt,Jump Shot,[],1631095,26.62614980289093,78.92156862745098,1610612745,9,13,2024-11-27T01:16:41Z,450000,False,-145.0,198.0,1,left,MISS J. Smith Jr. 24' 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Left Center,24.5,Missed,,,,,,,,,,,,,,,,,,
48,PT07M57.00S,2024-11-27T01:16:33.3Z,1,REGULAR,rebound,offensive,[],1628415,,,1610612745,9,13,2024-11-27T01:16:41Z,460000,False,,,0,,D. Brooks REBOUND (Off:1 Def:0),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,,,47.0,1.0,0.0,1.0,,,,,,,,,,,,,,
49,PT07M48.00S,2024-11-27T01:16:42.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1627832,13.748357424441524,4.6568627450980395,1610612745,9,16,2024-11-27T01:16:47Z,470000,False,227.0,77.0,1,left,F. VanVleet 3PT step back (3 PTS) (A. Sengun 2 AST),"[1627832, 1630578]",1610612745.0,HOU,step back,,,VanVleet,F. VanVleet,,,,,Right Corner 3,24+ Right,23.93,Made,,,,,3.0,A. Sengun,1630578.0,2.0,,,,,,,,,,
51,PT07M35.00S,2024-11-27T01:16:54.7Z,1,REGULAR,3pt,Jump Shot,[],1628978,79.31997371879106,89.70588235294117,1610612750,9,16,2024-11-27T01:17:00Z,490000,False,199.0,142.0,1,right,MISS D. DiVincenzo 24' 3PT,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,24.4,Missed,,,,,,,,,,,,,,,,,,
52,PT07M32.00S,2024-11-27T01:16:57.7Z,1,REGULAR,rebound,defensive,[],1627832,,,1610612745,9,16,2024-11-27T01:17:00Z,500000,False,,,0,,F. VanVleet REBOUND (Off:0 Def:2),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Right Center,,,51.0,2.0,2.0,0.0,,,,,,,,,,,,,,
53,PT07M23.00S,2024-11-27T01:17:08.2Z,1,REGULAR,foul,personal,['2freethrow'],1628978,,,1610612745,9,16,2024-11-27T01:17:17Z,510000,False,,,0,,D. DiVincenzo shooting personal FOUL (2 PF) (Green 2 FT),"[1628978, 1630224]",1610612750.0,MIN,shooting,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,201639.0,2.0,0.0,Green,1630224.0
55,PT07M23.00S,2024-11-27T01:17:37.9Z,1,REGULAR,freethrow,1 of 2,[],1630224,,,1610612745,9,17,2024-11-27T01:17:37Z,530000,False,,,0,,J. Green Free Throw 1 of 2 (1 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
56,PT07M23.00S,2024-11-27T01:17:38.6Z,1,REGULAR,substitution,out,[],1628978,,,1610612745,9,17,2024-11-27T01:17:41Z,540000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT07M23.00S,2024-11-27T01:17:38.6Z,1,REGULAR,substitution,in,[],1629638,,,1610612745,9,17,2024-11-27T01:17:41Z,550000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT07M23.00S,2024-11-27T01:17:53.5Z,1,REGULAR,freethrow,2 of 2,[],1630224,,,1610612745,9,18,2024-11-27T01:17:53Z,560000,False,,,0,,J. Green Free Throw 2 of 2 (2 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
59,PT07M08.00S,2024-11-27T01:18:14.0Z,1,REGULAR,turnover,out-of-bounds,[],1630162,,,1610612750,9,18,2024-11-27T01:18:20Z,570000,False,,,0,,A. Edwards bad pass out-of-bounds TURNOVER (1 TO),[1630162],1610612750.0,MIN,bad pass,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1.0,,,,,201639.0,,,,
60,PT06M55.00S,2024-11-27T01:18:29.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627832,26.363337713534822,12.990196078431374,1610612745,9,18,2024-11-27T01:18:34Z,580000,False,185.0,195.0,1,left,MISS F. VanVleet 26' 3PT,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Right Center,26.9,Missed,,,,,,,,,,,,,,,,,,
61,PT06M52.00S,2024-11-27T01:18:32.5Z,1,REGULAR,rebound,defensive,[],1630183,,,1610612750,9,18,2024-11-27T01:18:34Z,590000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:1),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Right Center,,,60.0,1.0,1.0,0.0,,,,,,,,,,,,,,
62,PT06M42.00S,2024-11-27T01:18:43.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,92.11563731931669,52.10631127450981,1610612750,11,18,2024-11-27T01:18:48Z,600000,False,11.0,22.0,1,right,A. Edwards driving Layup (7 PTS),[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,2.4,Made,,,,,7.0,,,,,,,,,,,,,
63,PT06M23.00S,2024-11-27T01:19:03.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,4.862023653088042,45.201439950980394,1610612745,11,20,2024-11-27T01:19:08Z,610000,False,24.0,-7.0,1,left,J. Green driving Layup (4 PTS) (A. Sengun 3 AST),"[1630224, 1630578]",1610612745.0,HOU,driving,,,Green,J. Green,,,,,Restricted Area,0-8 Center,2.49,Made,,,,,4.0,A. Sengun,1630578.0,3.0,,,,,,,,,,
65,PT06M23.00S,2024-11-27T01:19:08.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,11,20,2024-11-27T01:19:08Z,630000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M23.00S,2024-11-27T01:21:24.9Z,1,REGULAR,substitution,out,[],203944,,,1610612750,11,20,2024-11-27T01:21:51Z,640000,False,,,0,,SUB out: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M23.00S,2024-11-27T01:21:24.9Z,1,REGULAR,substitution,in,[],1629675,,,1610612750,11,20,2024-11-27T01:21:51Z,650000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M09.00S,2024-11-27T01:22:15.7Z,1,REGULAR,3pt,Jump Shot,[],1630162,67.62483574244416,38.48039215686275,1610612750,11,20,2024-11-27T01:22:24Z,660000,False,-58.0,252.0,1,right,MISS A. Edwards 25' 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,25.83,Missed,,,,,,,,,,,,,,,,,,
69,PT06M05.00S,2024-11-27T01:22:19.7Z,1,REGULAR,rebound,defensive,[],1628415,,,1610612745,11,20,2024-11-27T01:22:24Z,670000,False,,,0,,D. Brooks REBOUND (Off:1 Def:1),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Center,,,68.0,2.0,1.0,1.0,,,,,,,,,,,,,,
70,PT05M57.00S,2024-11-27T01:22:26.7Z,1,REGULAR,3pt,Jump Shot,[],1628415,27.414586070959263,77.94117647058823,1610612745,11,20,2024-11-27T01:22:30Z,680000,False,-140.0,205.0,1,left,MISS D. Brooks 24' 3PT,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,24.82,Missed,,,,,,,,,,,,,,,,,,
71,PT05M55.00S,2024-11-27T01:22:28.7Z,1,REGULAR,rebound,defensive,[],1629675,,,1610612750,11,20,2024-11-27T01:22:30Z,690000,False,,,0,,N. Reid REBOUND (Off:0 Def:1),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Left Center,,,70.0,1.0,1.0,0.0,,,,,,,,,,,,,,
72,PT05M45.00S,2024-11-27T01:22:40.0Z,1,REGULAR,3pt,Jump Shot,[],1630183,82.21090670170827,91.91176470588235,1610612750,11,20,2024-11-27T01:22:44Z,700000,False,210.0,115.0,1,right,MISS J. McDaniels 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Right Center,23.89,Missed,,,,,,,,,,,,,,,,,,
73,PT05M42.00S,2024-11-27T01:22:43.0Z,1,REGULAR,rebound,defensive,[],1631095,,,1610612745,11,20,2024-11-27T01:22:44Z,710000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:1),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Right Center,,,72.0,1.0,1.0,0.0,,,,,,,,,,,,,,
74,PT05M31.00S,2024-11-27T01:22:53.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,9.986859395532194,63.99356617647059,1610612745,11,22,2024-11-27T01:22:59Z,720000,False,-70.0,41.0,1,left,D. Brooks 8' turnaround fadeaway Jump Shot (8 PTS) (A. Sengun 4 AST),"[1628415, 1630578]",1610612745.0,HOU,turnaround fadeaway,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),8-16 Left,8.13,Made,,,,,8.0,A. Sengun,1630578.0,4.0,,,,,,,,,,
76,PT05M19.00S,2024-11-27T01:23:05.0Z,1,REGULAR,3pt,Jump Shot,[],1629675,68.98406701708278,26.003370098039213,1610612750,11,22,2024-11-27T01:23:12Z,740000,False,-120.0,239.0,1,right,MISS N. Reid 26' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Left Center,26.74,Missed,,,,,,,,,,,,,,,,,,
77,PT05M15.00S,2024-11-27T01:23:09.0Z,1,REGULAR,rebound,defensive,[],1630224,,,1610612745,11,22,2024-11-27T01:23:12Z,750000,False,,,0,,J. Green REBOUND (Off:0 Def:1),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,76.0,1.0,1.0,0.0,,,,,,,,,,,,,,
78,PT05M07.00S,2024-11-27T01:23:19.9Z,1,REGULAR,turnover,out-of-bounds,[],1630224,,,1610612745,11,22,2024-11-27T01:23:27Z,760000,False,,,0,,J. Green lost ball out-of-bounds TURNOVER (1 TO),[1630224],1610612745.0,HOU,lost ball,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1.0,,,,,201639.0,,,,
79,PT05M07.00S,2024-11-27T01:23:23.6Z,1,REGULAR,substitution,out,[],1630224,,,1610612750,11,22,2024-11-27T01:23:27Z,770000,False,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M07.00S,2024-11-27T01:23:23.6Z,1,REGULAR,substitution,in,[],1641708,,,1610612750,11,22,2024-11-27T01:23:27Z,780000,False,,,0,,SUB in: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT04M51.00S,2024-11-27T01:23:46.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",203497,91.67214191852825,48.28431372549019,1610612750,11,22,2024-11-27T01:23:51Z,790000,False,-9.0,26.0,1,right,MISS R. Gobert cutting DUNK - blocked,"[203497, 1631095]",1610612750.0,MIN,cutting,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,2.72,Missed,,,,,,,,,,,,Smith Jr.,1631095.0,,,,,
82,PT04M51.00S,2024-11-27T01:23:46.2Z,1,REGULAR,block,,[],1631095,,,1610612750,11,22,2024-11-27T01:23:48Z,800000,False,,,0,,J. Smith Jr. BLOCK (1 BLK),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
83,PT04M49.00S,2024-11-27T01:23:48.2Z,1,REGULAR,rebound,offensive,[],1629675,,,1610612750,11,22,2024-11-27T01:24:07Z,810000,False,,,0,,N. Reid REBOUND (Off:1 Def:1),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,81.0,2.0,1.0,1.0,,,,,,,,,,,,,,
84,PT04M48.00S,2024-11-27T01:23:50.1Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629675,87.59855453350855,4.166666666666666,1610612750,11,22,2024-11-27T01:24:01Z,820000,False,-229.0,64.0,1,right,MISS N. Reid 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Left Corner 3,24+ Left,23.8,Missed,,,,,,,,,,,,,,,,,,
