actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal
79,PT06M19.00S,2025-01-28T01:22:03.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203497,9.806176084099869,47.30392156862745,1610612750,13,7,2025-01-28T02:08:13Z,790000,False,13.0,40.0,1,left,MISS R. Gobert putback DUNK,[203497],1610612750.0,MIN,putback,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,4.19,Missed,,,,,,,,,,,,,,,,,,
80,PT06M18.00S,2025-01-28T01:22:04.2Z,1,REGULAR,rebound,offensive,[],203497,,,1610612750,13,7,2025-01-28T01:23:25Z,800000,False,,,0,,R. Gobert REBOUND (Off:2 Def:1),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,79.0,3.0,1.0,2.0,,,,,,,,,,,,,,
81,PT06M18.00S,2025-01-28T01:22:11.1Z,1,REGULAR,foul,personal,['2freethrow'],1629631,,,1610612750,13,7,2025-01-28T01:22:22Z,810000,False,,,0,,D. Hunter shooting personal FOUL (1 PF) (Gobert 2 FT),"[1629631, 203497]",1610612737.0,ATL,shooting,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,202049.0,1.0,0.0,Gobert,203497.0,,,,
83,PT06M18.00S,2025-01-28T01:22:39.2Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],203497,,,1610612750,14,7,2025-01-28T01:22:39Z,830000,False,,,0,,R. Gobert Free Throw 1 of 2 (3 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Made,,,,,,,,,,,,,,,3.0,,,
84,PT06M18.00S,2025-01-28T01:22:46.6Z,1,REGULAR,substitution,out,[],1630811,,,1610612750,14,7,2025-01-28T01:23:01Z,840000,False,,,0,,SUB out: K. Wallace,[1630811],1610612737.0,ATL,,,,Wallace,K. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT06M18.00S,2025-01-28T01:22:46.6Z,1,REGULAR,substitution,in,[],1631243,,,1610612750,14,7,2025-01-28T01:23:01Z,850000,False,,,0,,SUB in: M. Gueye,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT06M18.00S,2025-01-28T01:23:21.0Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],203497,,,1610612750,15,7,2025-01-28T01:23:21Z,860000,False,,,0,,R. Gobert Free Throw 2 of 2 (4 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Made,,,,,,,,,,,,,,,4.0,,,
87,PT06M06.00S,2025-01-28T01:23:34.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630168,91.14651773981603,50.245098039215684,1610612737,15,7,2025-01-28T01:28:10Z,870000,False,1.0,31.0,1,right,MISS O. Okongwu Hook,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,3.07,Missed,,,,,,,,,,,,,,,,,,
88,PT06M03.00S,2025-01-28T01:23:37.7Z,1,REGULAR,rebound,offensive,[],1631243,,,1610612737,15,7,2025-01-28T01:23:44Z,880000,False,,,0,,M. Gueye REBOUND (Off:1 Def:0),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Restricted Area,0-8 Center,,,87.0,1.0,0.0,1.0,,,,,,,,,,,,,,
89,PT06M03.00S,2025-01-28T01:23:37.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631243,94.40999984741211,50.0,1610612737,15,9,2025-01-28T01:23:37Z,890000,False,0.0,0.0,1,right,M. Gueye tip Layup (2 PTS),[1631243],1610612737.0,ATL,tip,,,Gueye,M. Gueye,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,,,,,,,,2.0,,,
91,PT05M48.00S,2025-01-28T01:23:56.5Z,1,REGULAR,substitution,out,[],201144,,,1610612750,15,9,2025-01-28T01:24:06Z,910000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT05M48.00S,2025-01-28T01:23:56.5Z,1,REGULAR,substitution,out,[],203497,,,1610612750,15,9,2025-01-28T01:24:06Z,920000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT05M48.00S,2025-01-28T01:23:56.5Z,1,REGULAR,substitution,in,[],1629675,,,1610612750,15,9,2025-01-28T01:24:06Z,930000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT05M48.00S,2025-01-28T01:23:56.5Z,1,REGULAR,substitution,in,[],1629638,,,1610612750,15,9,2025-01-28T01:24:06Z,940000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT05M40.00S,2025-01-28T01:24:22.4Z,1,REGULAR,3pt,Jump Shot,[],1630162,7.440867279894875,94.6078431372549,1610612750,15,9,2025-01-28T01:24:28Z,950000,False,-223.0,17.0,1,left,MISS A. Edwards 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Left Corner 3,24+ Left,22.37,Missed,,,,,,,,,,,,,,,,,,
99,PT05M34.00S,2025-01-28T01:24:28.4Z,1,REGULAR,rebound,defensive,[],1630168,,,1610612737,15,9,2025-01-28T01:24:28Z,960000,False,,,0,,O. Okongwu REBOUND (Off:0 Def:1),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Left Corner 3,24+ Left,,,98.0,1.0,1.0,0.0,,,,,,,,,,,,,,
100,PT05M27.00S,2025-01-28T01:24:36.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629631,91.27792378449409,62.00980392156863,1610612737,15,11,2025-01-28T01:34:04Z,970000,False,60.0,29.0,1,right,D. Hunter 6' floating Jump Shot (2 PTS) (O. Okongwu 1 AST),"[1629631, 1630168]",1610612737.0,ATL,floating,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),0-8 Center,6.69,Made,,,,,,,,,,,,,,,2.0,O. Okongwu,1630168.0,1.0
102,PT05M11.00S,2025-01-28T01:24:54.5Z,1,REGULAR,foul,offensive,[],1629675,,,1610612750,15,11,2025-01-28T01:25:19Z,990000,False,,,0,,N. Reid charge offensive FOUL (1 PF),"[1629675, 1630249]",1610612750.0,MIN,charge,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1179.0,1.0,0.0,Krejčí,1630249.0,,,,
104,PT05M11.00S,2025-01-28T01:24:54.5Z,1,REGULAR,turnover,offensive foul,[],1629675,,,1610612750,15,11,2025-01-28T01:24:54Z,1010000,False,,,0,,N. Reid offensive foul TURNOVER (1 TO),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,,,1.0,,,1179.0,,,,,,,,
105,PT05M11.00S,2025-01-28T01:25:03.8Z,1,REGULAR,substitution,out,[],1630168,,,1610612737,15,11,2025-01-28T01:25:08Z,1020000,False,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT05M11.00S,2025-01-28T01:25:03.8Z,1,REGULAR,substitution,in,[],203991,,,1610612737,15,11,2025-01-28T01:25:08Z,1030000,False,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT04M57.00S,2025-01-28T01:25:27.5Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1629631,70.03942181340341,43.895526960784316,1610612737,15,11,2025-01-28T01:25:53Z,1040000,False,-31.0,229.0,1,right,MISS D. Hunter 23' Jump Shot,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Mid-Range,16-24 Center,23.11,Missed,,,,,,,,,,,,,,,,,,
109,PT04M53.00S,2025-01-28T01:25:31.5Z,1,REGULAR,rebound,defensive,[],1629638,,,1610612750,15,11,2025-01-28T01:25:53Z,1050000,False,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:1),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Mid-Range,16-24 Center,,,108.0,1.0,1.0,0.0,,,,,,,,,,,,,,
110,PT04M45.00S,2025-01-28T01:25:39.2Z,1,REGULAR,turnover,lost ball,[],1630162,,,1610612750,15,11,2025-01-28T01:25:59Z,1060000,False,,,0,,A. Edwards lost ball TURNOVER (2 TO),"[1630162, 1631243]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Right Center,,,,,,,,,2.0,Gueye,1631243.0,,,,,,,,,
111,PT04M45.00S,2025-01-28T01:25:39.2Z,1,REGULAR,steal,,[],1631243,,,1610612737,15,11,2025-01-28T01:37:10Z,1070000,False,,,0,,M. Gueye STEAL (1 STL),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
112,PT04M41.00S,2025-01-28T01:25:43.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631243,94.30026281208936,48.77450980392157,1610612737,15,11,2025-01-28T01:26:06Z,1080000,False,-6.0,1.0,1,right,MISS M. Gueye running Layup,[1631243],1610612737.0,ATL,running,,,Gueye,M. Gueye,,,,,Restricted Area,0-8 Center,0.62,Missed,,,,,,,,,,,,,,,,,,
113,PT04M39.00S,2025-01-28T01:25:45.9Z,1,REGULAR,rebound,offensive,[],203991,,,1610612737,15,11,2025-01-28T01:25:45Z,1090000,False,,,0,,C. Capela REBOUND (Off:1 Def:0),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,112.0,1.0,0.0,1.0,,,,,,,,,,,,,,
114,PT04M36.00S,2025-01-28T01:25:48.6Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1631243,93.11760840998686,4.411764705882353,1610612737,15,11,2025-01-28T01:26:09Z,1100000,False,-228.0,12.0,1,right,MISS M. Gueye 3PT,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Left Corner 3,24+ Left,22.82,Missed,,,,,,,,,,,,,,,,,,
115,PT04M33.00S,2025-01-28T01:25:51.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612750,15,11,2025-01-28T01:26:09Z,1110000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Left Corner 3,24+ Left,,,114.0,,,,,,,,,,,,,,,,,
117,PT04M19.00S,2025-01-28T01:26:15.3Z,1,REGULAR,3pt,Jump Shot,[],1629675,24.129434954007884,86.02941176470588,1610612750,18,11,2025-01-28T01:37:27Z,1130000,False,-180.0,174.0,1,left,N. Reid 25' 3PT  (3 PTS) (J. Randle 2 AST),"[1629675, 203944]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Left Center,25.06,Made,,,,,,,,,,,,,,,3.0,J. Randle,203944.0,2.0
119,PT04M06.00S,2025-01-28T01:26:27.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630249,93.38042049934296,50.73529411764706,1610612737,18,13,2025-01-28T01:26:32Z,1150000,False,4.0,10.0,1,right,V. Krejčí driving DUNK (2 PTS),[1630249],1610612737.0,ATL,driving,,,Krejčí,V. Krejčí,,,,,Restricted Area,0-8 Center,1.04,Made,,,,,,,,,,,,,,,2.0,,,
120,PT03M52.00S,2025-01-28T01:26:45.3Z,1,REGULAR,foul,personal,['2freethrow'],1629726,,,1610612750,18,13,2025-01-28T01:26:54Z,1160000,False,,,0,,G. Mathews shooting personal FOUL (1 PF) (McDaniels 2 FT),"[1629726, 1630183]",1610612737.0,ATL,shooting,,,Mathews,G. Mathews,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1179.0,1.0,0.0,McDaniels,1630183.0,,,,
122,PT03M52.00S,2025-01-28T01:27:08.9Z,1,REGULAR,freethrow,1 of 2,[],1630183,,,1610612750,19,13,2025-01-28T01:27:08Z,1180000,False,,,0,,J. McDaniels Free Throw 1 of 2 (1 PTS),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,Made,,,,,,,,,,,,,,,1.0,,,
123,PT03M52.00S,2025-01-28T01:27:10.0Z,1,REGULAR,substitution,out,[],1630249,,,1610612750,19,13,2025-01-28T01:27:16Z,1190000,False,,,0,,SUB out: V. Krejčí,[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT03M52.00S,2025-01-28T01:27:10.0Z,1,REGULAR,substitution,in,[],1630811,,,1610612750,19,13,2025-01-28T01:27:16Z,1200000,False,,,0,,SUB in: K. Wallace,[1630811],1610612737.0,ATL,,,,Wallace,K. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT03M52.00S,2025-01-28T01:27:23.9Z,1,REGULAR,freethrow,2 of 2,[],1630183,,,1610612750,20,13,2025-01-28T01:27:23Z,1210000,False,,,0,,J. McDaniels Free Throw 2 of 2 (2 PTS),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,Made,,,,,,,,,,,,,,,2.0,,,
126,PT03M36.00S,2025-01-28T01:27:44.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203991,87.59855453350855,51.225490196078425,1610612737,20,13,2025-01-28T01:27:50Z,1220000,False,6.0,64.0,1,right,MISS C. Capela 6' turnaround Hook,[203991],1610612737.0,ATL,turnaround,,,Capela,C. Capela,,,,,In The Paint (Non-RA),0-8 Center,6.44,Missed,,,,,,,,,,,,,,,,,,
127,PT03M33.00S,2025-01-28T01:27:47.9Z,1,REGULAR,rebound,offensive,[],203991,,,1610612737,20,13,2025-01-28T01:27:50Z,1230000,False,,,0,,C. Capela REBOUND (Off:2 Def:0),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),0-8 Center,,,126.0,2.0,0.0,2.0,,,,,,,,,,,,,,
128,PT03M23.00S,2025-01-28T01:27:57.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1631243,94.30026281208936,48.529411764705884,1610612737,20,15,2025-01-28T01:28:01Z,1240000,False,-7.0,1.0,1,right,M. Gueye DUNK (4 PTS) (C. Capela 1 AST),"[1631243, 203991]",1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Restricted Area,0-8 Center,0.75,Made,,,,,,,,,,,,,,,4.0,C. Capela,203991.0,1.0
130,PT03M22.00S,2025-01-28T01:28:02.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,20,15,2025-01-28T01:28:02Z,1260000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT03M22.00S,2025-01-28T01:30:31.9Z,1,REGULAR,substitution,out,[],1630183,,,1610612750,20,15,2025-01-28T01:30:55Z,1270000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT03M22.00S,2025-01-28T01:30:31.9Z,1,REGULAR,substitution,out,[],203944,,,1610612750,20,15,2025-01-28T01:30:55Z,1280000,False,,,0,,SUB out: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT03M22.00S,2025-01-28T01:30:31.9Z,1,REGULAR,substitution,in,[],1642265,,,1610612750,20,15,2025-01-28T01:30:55Z,1290000,False,,,0,,SUB in: R. Dillingham,[1642265],1610612750.0,MIN,,,,Dillingham,R. Dillingham,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT03M22.00S,2025-01-28T01:30:31.9Z,1,REGULAR,substitution,in,[],203497,,,1610612750,20,15,2025-01-28T01:30:55Z,1300000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT03M06.00S,2025-01-28T01:31:21.8Z,1,REGULAR,3pt,Jump Shot,[],1629638,10.85742444152431,95.34313725490196,1610612750,23,15,2025-01-28T01:31:26Z,1310000,False,-227.0,50.0,1,left,N. Alexander-Walker 3PT  (3 PTS) (N. Reid 1 AST),"[1629638, 1629675]",1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Left Corner 3,24+ Left,23.21,Made,,,,,,,,,,,,,,,3.0,N. Reid,1629675.0,1.0
137,PT02M51.00S,2025-01-28T01:31:36.3Z,1,REGULAR,2pt,Jump Shot,[],1630811,78.79434954007884,39.21568627450981,1610612737,23,15,2025-01-28T01:31:52Z,1330000,False,-54.0,147.0,1,right,MISS K. Wallace 15' fadeaway Shot,[1630811],1610612737.0,ATL,fadeaway,,,Wallace,K. Wallace,,,,,Mid-Range,8-16 Center,15.64,Missed,,,,,,,,,,,,,,,,,,
138,PT02M47.00S,2025-01-28T01:31:40.3Z,1,REGULAR,rebound,offensive,[],203991,,,1610612737,23,15,2025-01-28T01:31:46Z,1340000,False,,,0,,C. Capela REBOUND (Off:3 Def:0),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Mid-Range,8-16 Center,,,137.0,3.0,0.0,3.0,,,,,,,,,,,,,,
139,PT02M44.00S,2025-01-28T01:31:42.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630811,69.90801576872536,76.00337009803921,1610612737,23,15,2025-01-28T01:32:21Z,1350000,False,130.0,230.0,1,right,MISS K. Wallace 26' 3PT,[1630811],1610612737.0,ATL,,,,Wallace,K. Wallace,,,,,Above the Break 3,24+ Right Center,26.45,Missed,,,,,,,,,,,,,,,,,,
140,PT02M42.00S,2025-01-28T01:31:44.7Z,1,REGULAR,rebound,defensive,[],1642265,,,1610612750,23,15,2025-01-28T01:32:20Z,1360000,False,,,0,,R. Dillingham REBOUND (Off:0 Def:1),[1642265],1610612750.0,MIN,,,,Dillingham,R. Dillingham,,,,,Above the Break 3,24+ Center,,,139.0,1.0,1.0,0.0,,,,,,,,,,,,,,
141,PT02M33.00S,2025-01-28T01:31:54.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642265,7.5722733245729295,49.754901960784316,1610612750,23,15,2025-01-28T01:31:59Z,1370000,False,1.0,19.0,1,left,MISS R. Dillingham driving finger roll Layup,[1642265],1610612750.0,MIN,driving finger roll,,,Dillingham,R. Dillingham,,,,,Restricted Area,0-8 Center,1.87,Missed,,,,,,,,,,,,,,,,,,
142,PT02M30.00S,2025-01-28T01:31:57.5Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,23,15,2025-01-28T01:49:41Z,1380000,False,,,0,,C. Capela REBOUND (Off:3 Def:1),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,141.0,4.0,1.0,3.0,,,,,,,,,,,,,,
143,PT02M23.00S,2025-01-28T01:32:04.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203991,92.9862023653088,50.0,1610612737,23,17,2025-01-28T01:32:09Z,1390000,False,0.0,13.0,1,right,C. Capela cutting DUNK (2 PTS) (D. Hunter 1 AST),"[203991, 1629631]",1610612737.0,ATL,cutting,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,1.34,Made,,,,,,,,,,,,,,,2.0,D. Hunter,1629631.0,1.0
145,PT02M04.00S,2025-01-28T01:32:22.9Z,1,REGULAR,3pt,Jump Shot,[],1629675,23.99802890932983,13.970588235294118,1610612750,26,17,2025-01-28T01:41:42Z,1410000,False,180.0,173.0,1,left,N. Reid 24' 3PT pullup (6 PTS),[1629675],1610612750.0,MIN,pullup,,,Reid,N. Reid,,,,,Above the Break 3,24+ Right Center,24.98,Made,,,,,,,,,,,,,,,6.0,,,
147,PT01M59.00S,2025-01-28T01:32:32.5Z,1,REGULAR,foul,offensive,[],203991,,,1610612737,26,17,2025-01-28T01:32:51Z,1430000,False,,,0,,C. Capela offensive FOUL (1 PF),"[203991, 1642265]",1610612737.0,ATL,,,,Capela,C. Capela,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,1179.0,1.0,0.0,Dillingham,1642265.0,,,,
149,PT01M59.00S,2025-01-28T01:32:32.5Z,1,REGULAR,turnover,offensive foul,[],203991,,,1610612737,26,17,2025-01-28T01:32:32Z,1450000,False,,,0,,C. Capela offensive foul TURNOVER (1 TO),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Mid-Range,16-24 Left,,,,,,,,,1.0,,,1179.0,,,,,,,,
150,PT01M59.00S,2025-01-28T01:32:40.6Z,1,REGULAR,substitution,out,[],1630162,,,1610612750,26,17,2025-01-28T01:32:44Z,1460000,False,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT01M59.00S,2025-01-28T01:32:40.6Z,1,REGULAR,substitution,in,[],1631169,,,1610612750,26,17,2025-01-28T01:32:44Z,1470000,False,,,0,,SUB in: J. Minott,[1631169],1610612750.0,MIN,,,,Minott,J. Minott,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT01M36.00S,2025-01-28T01:33:15.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629638,25.312089356110377,82.35294117647058,1610612750,26,17,2025-01-28T01:33:33Z,1480000,False,-162.0,185.0,1,left,MISS N. Alexander-Walker 24' 3PT - blocked,"[1629638, 1629726]",1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Left Center,24.61,Missed,,,,,Mathews,1629726.0,,,,,,,,,,,,
153,PT01M36.00S,2025-01-28T01:33:15.3Z,1,REGULAR,block,,[],1629726,,,1610612750,26,17,2025-01-28T01:33:17Z,1490000,False,,,0,,G. Mathews BLOCK (1 BLK),[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
154,PT01M35.00S,2025-01-28T01:33:16.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612750,26,17,2025-01-28T01:33:33Z,1500000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Above the Break 3,24+ Left Center,,,152.0,,,,,,,,,,,,,,,,,
155,PT01M35.00S,2025-01-28T01:33:19.2Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612750,26,17,2025-01-28T01:33:33Z,1510000,False,,,0,,MIN shot clock Team TURNOVER,[],1610612750.0,MIN,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,202049.0,,,,,,,,
156,PT01M25.00S,2025-01-28T01:33:38.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631243,81.94809461235218,92.8921568627451,1610612737,26,17,2025-01-28T01:33:42Z,1520000,False,214.0,117.0,1,right,MISS M. Gueye 24' 3PT,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Above the Break 3,24+ Right Center,24.44,Missed,,,,,,,,,,,,,,,,,,
157,PT01M21.00S,2025-01-28T01:33:42.5Z,1,REGULAR,rebound,defensive,[],1629638,,,1610612750,26,17,2025-01-28T01:33:42Z,1530000,False,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:2),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Right Center,,,156.0,2.0,2.0,0.0,,,,,,,,,,,,,,
158,PT01M13.00S,2025-01-28T01:33:50.1Z,1,REGULAR,3pt,Jump Shot,[],1642265,15.588042049934298,4.901960784313726,1610612750,26,17,2025-01-28T01:43:36Z,1540000,False,225.0,94.0,1,left,MISS R. Dillingham 24' 3PT,[1642265],1610612750.0,MIN,,,,Dillingham,R. Dillingham,,,,,Above the Break 3,24+ Right,24.43,Missed,,,,,,,,,,,,,,,,,,
159,PT01M10.00S,2025-01-28T01:33:53.1Z,1,REGULAR,rebound,offensive,[],203497,,,1610612750,26,17,2025-01-28T01:43:36Z,1550000,False,,,0,,R. Gobert REBOUND (Off:3 Def:1),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Right,,,158.0,4.0,1.0,3.0,,,,,,,,,,,,,,
160,PT01M07.00S,2025-01-28T01:33:56.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629638,24.26084099868594,84.55882352941177,1610612750,26,17,2025-01-28T01:43:44Z,1560000,False,-173.0,176.0,1,left,MISS N. Alexander-Walker 24' pullup 3PT,[1629638],1610612750.0,MIN,pullup,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Left Center,24.64,Missed,,,,,,,,,,,,,,,,,,
161,PT01M04.00S,2025-01-28T01:33:59.0Z,1,REGULAR,rebound,defensive,[],1629726,,,1610612737,26,17,2025-01-28T01:34:08Z,1570000,False,,,0,,G. Mathews REBOUND (Off:0 Def:1),[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,Above the Break 3,24+ Left Center,,,160.0,1.0,1.0,0.0,,,,,,,,,,,,,,
162,PT00M54.80S,2025-01-28T01:34:09.5Z,1,REGULAR,3pt,Jump Shot,[],1631243,73.01248357424441,20.34313725490196,1610612737,26,17,2025-01-28T01:34:15Z,1580000,False,-148.0,201.0,1,right,MISS M. Gueye 24' step back 3PT,[1631243],1610612737.0,ATL,step back,,,Gueye,M. Gueye,,,,,Above the Break 3,24+ Left Center,24.99,Missed,,,,,,,,,,,,,,,,,,
163,PT00M52.70S,2025-01-28T01:34:11.6Z,1,REGULAR,rebound,defensive,[],1642265,,,1610612750,26,17,2025-01-28T01:34:15Z,1590000,False,,,0,,R. Dillingham REBOUND (Off:0 Def:2),[1642265],1610612750.0,MIN,,,,Dillingham,R. Dillingham,,,,,Above the Break 3,24+ Left Center,,,162.0,2.0,2.0,0.0,,,,,,,,,,,,,,
164,PT00M43.50S,2025-01-28T01:34:21.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,5.995400788436268,49.50980392156863,1610612750,28,17,2025-01-28T01:34:28Z,1600000,False,2.0,4.0,1,left,R. Gobert DUNK (6 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,0.46,Made,,,,,,,,,,,,,,,6.0,,,
