actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
26,PT09M38.00S,2025-12-21T00:14:59.9Z,1,REGULAR,block,,[],1641775,,,1610612761,5,5,2025-12-21T00:15:09Z,260000,False,,,0,,J. Walsh BLOCK (1 BLK),[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
27,PT09M37.00S,2025-12-21T00:15:00.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612761,5,5,2025-12-21T00:15:17Z,270000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,25.0,,,,,,,,,,,,,
29,PT09M35.00S,2025-12-21T00:15:18.9Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1627742,92.59198423127464,99.01960784313727,1610612761,8,5,2025-12-21T00:15:24Z,290000,False,245.0,17.0,1,right,B. Ingram 24' 3PT  (5 PTS) (I. Quickley 1 AST),"[1627742, 1630193]",1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Right Corner 3,24+ Right,24.57,Made,5.0,I. Quickley,1630193.0,1.0,,,,,,,,,,,,,,
31,PT09M26.00S,2025-12-21T00:15:29.8Z,1,REGULAR,foul,offensive,[],1629674,,,1610612738,8,5,2025-12-21T00:15:43Z,310000,False,,,0,,N. Queta offensive FOUL (1 PF),"[1629674, 1630193]",1610612738.0,BOS,,,,Queta,N. Queta,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,1629178.0,1.0,0.0,Quickley,1630193.0
33,PT09M26.00S,2025-12-21T00:15:29.8Z,1,REGULAR,turnover,offensive foul,[],1629674,,,1610612738,8,5,2025-12-21T00:15:29Z,330000,False,,,0,,N. Queta offensive foul TURNOVER (1 TO),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1.0,,,,,1629178.0,,,,
34,PT09M13.00S,2025-12-21T00:15:54.8Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1627742,90.88370565045992,79.41176470588235,1610612761,8,5,2025-12-21T00:15:59Z,340000,False,147.0,33.0,1,right,MISS B. Ingram 15' pullup Shot,[1627742],1610612761.0,TOR,pullup,,,Ingram,B. Ingram,,,,,Mid-Range,8-16 Right,15.08,Missed,,,,,,,,,,,,,,,,,,
35,PT09M09.00S,2025-12-21T00:15:58.8Z,1,REGULAR,rebound,defensive,[],1630202,,,1610612738,8,5,2025-12-21T00:15:59Z,350000,False,,,0,,P. Pritchard REBOUND (Off:0 Def:1),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Mid-Range,8-16 Right,,,,,,,34.0,1.0,1.0,0.0,,,,,,,,,,
36,PT09M01.00S,2025-12-21T00:16:07.1Z,1,REGULAR,3pt,Jump Shot,[],1628401,30.436925098554536,74.26470588235294,1610612738,8,5,2025-12-21T00:16:11Z,360000,False,-121.0,234.0,1,left,MISS D. White 26' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Left Center,26.32,Missed,,,,,,,,,,,,,,,,,,
37,PT08M57.00S,2025-12-21T00:16:11.1Z,1,REGULAR,rebound,defensive,[],1630572,,,1610612761,8,5,2025-12-21T00:16:11Z,370000,False,,,0,,S. Mamukelashvili REBOUND (Off:0 Def:1),[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Above the Break 3,24+ Left Center,,,,,,,36.0,1.0,1.0,0.0,,,,,,,,,,
38,PT08M50.00S,2025-12-21T00:16:17.5Z,1,REGULAR,3pt,Jump Shot,[],1627742,78.40013140604468,10.294117647058822,1610612761,8,5,2025-12-21T00:16:22Z,380000,False,-199.0,151.0,1,right,MISS B. Ingram 24' 3PT,[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Left Center,24.91,Missed,,,,,,,,,,,,,,,,,,
39,PT08M46.00S,2025-12-21T00:16:21.5Z,1,REGULAR,rebound,defensive,[],1641775,,,1610612738,8,5,2025-12-21T00:16:22Z,390000,False,,,0,,J. Walsh REBOUND (Off:0 Def:1),[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,Above the Break 3,24+ Left Center,,,,,,,38.0,1.0,1.0,0.0,,,,,,,,,,
40,PT08M36.00S,2025-12-21T00:16:31.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628401,16.376478318002626,39.950980392156865,1610612738,8,5,2025-12-21T00:16:36Z,400000,False,50.0,101.0,1,left,MISS D. White 11' driving floating Shot,[1628401],1610612738.0,BOS,driving floating,,,White,D. White,,,,,In The Paint (Non-RA),8-16 Center,11.31,Missed,,,,,,,,,,,,,,,,,,
41,PT08M33.00S,2025-12-21T00:16:34.3Z,1,REGULAR,rebound,defensive,[],1630572,,,1610612761,8,5,2025-12-21T00:20:09Z,410000,False,,,0,,S. Mamukelashvili REBOUND (Off:0 Def:2),[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,40.0,2.0,2.0,0.0,,,,,,,,,,
42,PT08M25.00S,2025-12-21T00:16:41.9Z,1,REGULAR,3pt,Jump Shot,[],1630572,73.80091984231275,83.82352941176471,1610612761,11,5,2025-12-21T00:16:46Z,420000,False,169.0,194.0,1,right,S. Mamukelashvili 25' 3PT  (6 PTS) (B. Ingram 1 AST),"[1630572, 1627742]",1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Above the Break 3,24+ Right Center,25.72,Made,6.0,B. Ingram,1627742.0,1.0,,,,,,,,,,,,,,
44,PT08M01.00S,2025-12-21T00:17:06.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641775,11.908672798948752,52.94117647058824,1610612738,11,5,2025-12-21T00:17:13Z,440000,False,-15.0,59.0,1,left,MISS J. Walsh 6' driving Layup - blocked,"[1641775, 1627742]",1610612738.0,BOS,driving,,,Walsh,J. Walsh,,,,,In The Paint (Non-RA),0-8 Center,6.12,Missed,,,,,,,,,,,,Ingram,1627742.0,,,,,
45,PT08M01.00S,2025-12-21T00:17:06.2Z,1,REGULAR,block,,[],1627742,,,1610612738,11,5,2025-12-21T00:17:08Z,450000,False,,,0,,B. Ingram BLOCK (1 BLK),[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
46,PT07M58.00S,2025-12-21T00:17:09.2Z,1,REGULAR,rebound,defensive,[],1630572,,,1610612761,11,5,2025-12-21T00:17:13Z,460000,False,,,0,,S. Mamukelashvili REBOUND (Off:0 Def:3),[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,44.0,3.0,3.0,0.0,,,,,,,,,,
47,PT07M52.00S,2025-12-21T00:17:15.8Z,1,REGULAR,turnover,bad pass,[],1630572,,,1610612761,11,5,2025-12-21T00:17:20Z,470000,False,,,0,,S. Mamukelashvili bad pass TURNOVER (1 TO),"[1630572, 1629674]",1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1.0,Queta,1629674.0,,,,,,,
48,PT07M52.00S,2025-12-21T00:17:15.8Z,1,REGULAR,steal,,[],1629674,,,1610612738,11,5,2025-12-21T00:18:37Z,480000,False,,,0,,N. Queta STEAL (1 STL),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
49,PT07M46.00S,2025-12-21T00:17:23.3Z,1,REGULAR,turnover,out-of-bounds,[],1641775,,,1610612738,11,5,2025-12-21T00:17:30Z,490000,False,,,0,,J. Walsh bad pass out-of-bounds TURNOVER (1 TO),[1641775],1610612738.0,BOS,bad pass,,,Walsh,J. Walsh,,,,,Left Corner 3,24+ Left,,,,,,,,,,,1.0,,,,,2882.0,,,,
50,PT07M32.00S,2025-12-21T00:17:47.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630193,72.61826544021025,18.627450980392158,1610612761,11,5,2025-12-21T00:17:52Z,500000,False,-157.0,205.0,1,right,MISS I. Quickley 25' 3PT,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Left Center,25.81,Missed,,,,,,,,,,,,,,,,,,
51,PT07M27.00S,2025-12-21T00:17:52.8Z,1,REGULAR,rebound,offensive,[],1630572,,,1610612761,11,5,2025-12-21T00:17:52Z,510000,False,,,0,,S. Mamukelashvili REBOUND (Off:1 Def:3),[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Above the Break 3,24+ Left Center,,,,,,,50.0,4.0,3.0,1.0,,,,,,,,,,
52,PT07M24.00S,2025-12-21T00:17:55.5Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630567,92.9862023653088,97.30392156862744,1610612761,11,5,2025-12-21T00:17:59Z,520000,False,237.0,13.0,1,right,MISS S. Barnes 3PT,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Right Corner 3,24+ Right,23.69,Missed,,,,,,,,,,,,,,,,,,
53,PT07M21.00S,2025-12-21T00:17:58.5Z,1,REGULAR,rebound,defensive,[],1641775,,,1610612738,11,5,2025-12-21T00:17:59Z,530000,False,,,0,,J. Walsh REBOUND (Off:0 Def:2),[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,Right Corner 3,24+ Right,,,,,,,52.0,2.0,2.0,0.0,,,,,,,,,,
54,PT07M12.00S,2025-12-21T00:18:08.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629674,6.652431011826544,42.8921568627451,1610612738,11,7,2025-12-21T00:18:12Z,540000,False,36.0,10.0,1,left,N. Queta cutting DUNK (4 PTS) (P. Pritchard 2 AST),"[1629674, 1630202]",1610612738.0,BOS,cutting,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,3.69,Made,4.0,P. Pritchard,1630202.0,2.0,,,,,,,,,,,,,,
57,PT07M07.00S,2025-12-21T00:18:24.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,11,7,2025-12-21T00:18:24Z,570000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT07M07.00S,2025-12-21T00:21:18.1Z,1,REGULAR,substitution,out,[],1630567,,,1610612761,11,7,2025-12-21T00:21:21Z,580000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT07M07.00S,2025-12-21T00:21:18.1Z,1,REGULAR,substitution,in,[],1642867,,,1610612761,11,7,2025-12-21T00:21:21Z,590000,False,,,0,,SUB in: C. Murray-Boyles,[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT06M54.00S,2025-12-21T00:21:40.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642867,93.64323258869908,50.73529411764706,1610612761,13,7,2025-12-21T00:21:46Z,600000,False,4.0,7.0,1,right,C. Murray-Boyles cutting Layup (2 PTS) (I. Quickley 2 AST),"[1642867, 1630193]",1610612761.0,TOR,cutting,,,Murray-Boyles,C. Murray-Boyles,,,,,Restricted Area,0-8 Center,0.82,Made,2.0,I. Quickley,1630193.0,2.0,,,,,,,,,,,,,,
62,PT06M45.00S,2025-12-21T00:21:48.3Z,1,REGULAR,3pt,Jump Shot,[],1630202,37.53285151116951,41.17647058823529,1610612738,13,10,2025-12-21T00:21:52Z,620000,False,44.0,300.0,1,left,P. Pritchard 30' 3PT pullup (6 PTS),[1630202],1610612738.0,BOS,pullup,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Center,30.35,Made,6.0,,,,,,,,,,,,,,,,,
63,PT06M30.00S,2025-12-21T00:22:03.0Z,1,REGULAR,3pt,Jump Shot,[],1630193,95.3515111695138,98.0392156862745,1610612761,13,10,2025-12-21T00:22:07Z,630000,False,240.0,-9.0,1,right,MISS I. Quickley 24' 3PT,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Right Corner 3,24+ Right,24.04,Missed,,,,,,,,,,,,,,,,,,
64,PT06M27.00S,2025-12-21T00:22:06.0Z,1,REGULAR,rebound,defensive,[],1628401,,,1610612738,13,10,2025-12-21T00:22:07Z,640000,False,,,0,,D. White REBOUND (Off:0 Def:2),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Right Corner 3,24+ Right,,,,,,,63.0,2.0,2.0,0.0,,,,,,,,,,
65,PT06M12.00S,2025-12-21T00:22:21.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630202,17.427726675427067,63.23529411764706,1610612738,13,12,2025-12-21T00:23:26Z,650000,False,-66.0,111.0,1,left,P. Pritchard 12' step back Jump Shot (8 PTS),[1630202],1610612738.0,BOS,step back,,,Pritchard,P. Pritchard,,,,,In The Paint (Non-RA),8-16 Left,12.95,Made,8.0,,,,,,,,,,,,,,,,,
66,PT05M55.00S,2025-12-21T00:22:38.1Z,1,REGULAR,2pt,Jump Shot,[],1627742,78.26872536136662,47.549019607843135,1610612761,15,12,2025-12-21T00:22:43Z,660000,False,-12.0,152.0,1,right,B. Ingram 15' driving floating Jump Shot (7 PTS) (C. Murray-Boyles 1 AST),"[1627742, 1642867]",1610612761.0,TOR,driving floating,,,Ingram,B. Ingram,,,,,Mid-Range,8-16 Center,15.23,Made,7.0,C. Murray-Boyles,1642867.0,1.0,,,,,,,,,,,,,,
68,PT05M42.00S,2025-12-21T00:22:51.1Z,1,REGULAR,3pt,Jump Shot,[],1630202,25.443495400788436,15.686274509803921,1610612738,15,12,2025-12-21T01:17:54Z,680000,False,172.0,187.0,1,left,MISS P. Pritchard 25' step back 3PT,[1630202],1610612738.0,BOS,step back,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Right Center,25.36,Missed,,,,,,,,,,,,,,,,,,
69,PT05M39.00S,2025-12-21T00:22:54.1Z,1,REGULAR,rebound,offensive,[],1630573,,,1610612738,15,12,2025-12-21T01:17:54Z,690000,False,,,0,,S. Hauser REBOUND (Off:1 Def:1),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Right Center,,,,,,,68.0,2.0,1.0,1.0,,,,,,,,,,
70,PT05M36.00S,2025-12-21T00:22:58.0Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629674,5.995400788436268,52.69607843137255,1610612738,15,14,2025-12-21T00:24:46Z,700000,False,-13.0,4.0,1,left,N. Queta alley-oop DUNK (6 PTS) (D. White 1 AST),"[1629674, 1628401]",1610612738.0,BOS,alley-oop,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,1.41,Made,6.0,D. White,1628401.0,1.0,,,,,,,,,,,,,,
72,PT05M22.00S,2025-12-21T00:23:11.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,81.15965834428384,44.36274509803921,1610612761,15,14,2025-12-21T01:18:42Z,720000,False,-28.0,125.0,1,right,MISS I. Quickley 12' driving floating Shot,[1630193],1610612761.0,TOR,driving floating,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),8-16 Center,12.78,Missed,,,,,,,,,,,,,,,,,,
73,PT05M20.00S,2025-12-21T00:23:13.2Z,1,REGULAR,rebound,offensive,[],1630193,,,1610612761,15,14,2025-12-21T01:18:42Z,730000,False,,,0,,I. Quickley REBOUND (Off:1 Def:0),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,72.0,1.0,0.0,1.0,,,,,,,,,,
74,PT05M12.00S,2025-12-21T00:23:21.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630534,93.51182654402102,50.73529411764706,1610612761,17,14,2025-12-21T00:23:25Z,740000,False,4.0,8.0,1,right,O. Agbaji cutting DUNK (2 PTS) (C. Murray-Boyles 2 AST),"[1630534, 1642867]",1610612761.0,TOR,cutting,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,0.93,Made,2.0,C. Murray-Boyles,1642867.0,2.0,,,,,,,,,,,,,,
76,PT05M12.00S,2025-12-21T00:23:26.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,17,14,2025-12-21T00:23:26Z,760000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M12.00S,2025-12-21T00:25:02.1Z,1,REGULAR,substitution,out,[],1630193,,,1610612738,17,14,2025-12-21T00:25:59Z,770000,False,,,0,,SUB out: I. Quickley,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M12.00S,2025-12-21T00:25:02.1Z,1,REGULAR,substitution,out,[],1630534,,,1610612738,17,14,2025-12-21T00:25:59Z,780000,False,,,0,,SUB out: O. Agbaji,[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M12.00S,2025-12-21T00:25:02.1Z,1,REGULAR,substitution,out,[],1628401,,,1610612738,17,14,2025-12-21T00:25:59Z,790000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M12.00S,2025-12-21T00:25:02.1Z,1,REGULAR,substitution,out,[],1641775,,,1610612738,17,14,2025-12-21T00:25:59Z,800000,False,,,0,,SUB out: J. Walsh,[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M12.00S,2025-12-21T00:25:02.1Z,1,REGULAR,substitution,out,[],1630573,,,1610612738,17,14,2025-12-21T00:25:59Z,810000,False,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M12.00S,2025-12-21T00:25:02.1Z,1,REGULAR,substitution,out,[],1629674,,,1610612738,17,14,2025-12-21T00:25:59Z,820000,False,,,0,,SUB out: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M12.00S,2025-12-21T00:25:02.1Z,1,REGULAR,substitution,in,[],1642347,,,1610612738,17,14,2025-12-21T00:25:59Z,830000,False,,,0,,SUB in: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M12.00S,2025-12-21T00:25:02.1Z,1,REGULAR,substitution,in,[],1641711,,,1610612738,17,14,2025-12-21T00:25:59Z,840000,False,,,0,,SUB in: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
