actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-12-03T00:42:08.3Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-12-03T00:42:08Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2025-12-03T00:42:10.2Z,1,REGULAR,jumpball,recovered,[],1627742,,,1610612761,0,0,2025-12-03T00:42:10Z,40000,False,,,0,,Jump Ball J. Poeltl vs. D. Clingan: Tip to B. Ingram,"[1627742, 1627751, 1642270]",1610612761.0,TOR,startperiod,B. Ingram,1627742.0,Ingram,B. Ingram,Poeltl,1627751.0,Clingan,1642270.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M42.00S,2025-12-03T00:42:25.5Z,1,REGULAR,3pt,Jump Shot,[],1630193,72.35545335085413,14.705882352941178,1610612761,3,0,2025-12-03T00:42:30Z,70000,False,-176.0,207.0,1,right,I. Quickley 27' 3PT  (3 PTS) (B. Ingram 1 AST),"[1630193, 1627742]",1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Left Center,27.23,Made,3.0,B. Ingram,1627742.0,1.0,,,,,,,,,,,,,,
9,PT11M20.00S,2025-12-03T00:42:47.3Z,1,REGULAR,3pt,Jump Shot,[],1641739,6.1268068331143235,97.30392156862744,1610612757,3,0,2025-12-03T00:42:52Z,90000,False,-237.0,5.0,1,left,MISS T. Camara 3PT,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Left Corner 3,24+ Left,23.66,Missed,,,,,,,,,,,,,,,,,,
10,PT11M16.00S,2025-12-03T00:42:51.3Z,1,REGULAR,rebound,defensive,[],1642266,,,1610612761,3,0,2025-12-03T00:42:52Z,100000,False,,,0,,J. Walter REBOUND (Off:0 Def:1),[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,Left Corner 3,24+ Left,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
11,PT11M05.00S,2025-12-03T00:43:05.0Z,1,REGULAR,foul,personal,['2freethrow'],203924,,,1610612761,3,0,2025-12-03T00:43:11Z,110000,False,,,0,,J. Grant shooting personal FOUL (1 PF) (Barnes 2 FT),"[203924, 1630567]",1610612757.0,POR,shooting,,,Grant,J. Grant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1148.0,1.0,0.0,Barnes,1630567.0,,,,,
13,PT11M05.00S,2025-12-03T00:43:33.5Z,1,REGULAR,freethrow,1 of 2,[],1630567,,,1610612761,3,0,2025-12-03T00:43:51Z,130000,False,,,0,,MISS S. Barnes Free Throw 1 of 2,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
14,PT11M05.00S,2025-12-03T00:43:33.5Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612761,3,0,2025-12-03T00:43:51Z,140000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,
15,PT11M05.00S,2025-12-03T00:43:33.5Z,1,REGULAR,freethrow,2 of 2,[],1630567,,,1610612761,3,0,2025-12-03T00:43:51Z,150000,False,,,0,,MISS S. Barnes Free Throw 2 of 2,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
16,PT11M01.00S,2025-12-03T00:43:37.5Z,1,REGULAR,rebound,offensive,[],1630193,,,1610612761,3,0,2025-12-03T00:43:51Z,160000,False,,,0,,I. Quickley REBOUND (Off:1 Def:0),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,15.0,1.0,0.0,1.0,,,,,,,,,,
17,PT10M58.00S,2025-12-03T00:43:51.9Z,1,REGULAR,turnover,bad pass,[],1630193,,,1610612761,3,0,2025-12-03T00:43:56Z,170000,False,,,0,,I. Quickley bad pass TURNOVER (1 TO),"[1630193, 1641739]",1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,1.0,Camara,1641739.0,,
