actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
15,PT10M33.00S,2026-01-04T00:43:36.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642867,91.01511169513797,50.98039215686274,1610612761,2,2,2026-01-04T00:43:51Z,150000,False,5.0,32.0,1,right,MISS C. Murray-Boyles running Layup,[1642867],1610612761.0,TOR,running,,,Murray-Boyles,C. Murray-Boyles,,,,,Restricted Area,0-8 Center,3.24,Missed,,,,,,,,,,,,,,,,,,
16,PT10M33.00S,2026-01-04T00:43:43.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612761,2,2,2026-01-04T00:43:43Z,160000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Restricted Area,0-8 Center,,,,15.0,,,,,,,,,,,,,,,,
18,PT10M24.00S,2026-01-04T00:44:11.5Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1630567,70.77858081471747,50.73529411764706,1610612761,2,2,2026-01-04T00:44:20Z,180000,False,4.0,222.0,1,right,MISS S. Barnes 22' Jump Shot,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Mid-Range,16-24 Center,22.22,Missed,,,,,,,,,,,,,,,,,,
19,PT10M21.00S,2026-01-04T00:44:14.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612737,2,2,2026-01-04T00:44:20Z,190000,False,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Mid-Range,16-24 Center,,,,18.0,,,,,,,,,,,,,,,,
21,PT10M13.00S,2026-01-04T00:44:33.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630168,6.783837056504599,53.67647058823529,1610612737,2,2,2026-01-04T00:44:39Z,210000,False,-18.0,11.0,1,left,MISS O. Okongwu reverse Layup - blocked,"[1630168, 1642867]",1610612737.0,ATL,reverse,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,2.16,Missed,,,,,,Murray-Boyles,1642867.0,,,,,,,,,,,
22,PT10M13.00S,2026-01-04T00:44:33.6Z,1,REGULAR,block,,[],1642867,,,1610612737,2,2,2026-01-04T00:44:36Z,220000,False,,,0,,C. Murray-Boyles BLOCK (1 BLK),[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
23,PT10M10.00S,2026-01-04T00:44:36.6Z,1,REGULAR,rebound,defensive,[],1630193,,,1610612761,2,2,2026-01-04T00:44:39Z,230000,False,,,0,,I. Quickley REBOUND (Off:0 Def:1),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Restricted Area,0-8 Center,,,,21.0,1.0,1.0,0.0,,,,,,,,,,,,,
24,PT10M09.00S,2026-01-04T00:44:38.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630567,92.72339027595268,51.71568627450981,1610612761,2,2,2026-01-04T00:44:46Z,240000,False,9.0,16.0,1,right,MISS S. Barnes running finger roll Layup,[1630567],1610612761.0,TOR,running finger roll,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,1.81,Missed,,,,,,,,,,,,,,,,,,
25,PT10M07.00S,2026-01-04T00:44:40.5Z,1,REGULAR,rebound,defensive,[],1629638,,,1610612737,2,2,2026-01-04T00:44:46Z,250000,False,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:1),[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,,,,24.0,1.0,1.0,0.0,,,,,,,,,,,,,
26,PT10M03.00S,2026-01-04T00:44:43.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629638,30.56833114323259,31.61764705882353,1610612737,2,5,2026-01-04T00:44:52Z,260000,False,92.0,235.0,1,left,N. Alexander-Walker 25' 3PT running (3 PTS) (D. Daniels 1 AST),"[1629638, 1630700]",1610612737.0,ATL,running,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Right Center,25.21,Made,3.0,,,,,,,D. Daniels,1630700.0,1.0,,,,,,,,
28,PT09M51.00S,2026-01-04T00:44:56.6Z,1,REGULAR,foul,personal,['2freethrow'],1630168,,,1610612761,2,5,2026-01-04T00:45:06Z,280000,False,,,0,,O. Okongwu shooting personal FOUL (1 PF) (Barnes 2 FT),"[1630168, 1630567]",1610612737.0,ATL,shooting,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202026.0,1.0,0.0,Barnes,1630567.0,,,
30,PT09M51.00S,2026-01-04T00:45:16.0Z,1,REGULAR,freethrow,1 of 2,[],1630567,,,1610612761,3,5,2026-01-04T00:45:16Z,300000,False,,,0,,S. Barnes Free Throw 1 of 2 (1 PTS),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
31,PT09M51.00S,2026-01-04T00:45:16.0Z,1,REGULAR,freethrow,2 of 2,[],1630567,,,1610612761,3,5,2026-01-04T00:45:35Z,310000,False,,,0,,MISS S. Barnes Free Throw 2 of 2,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
32,PT09M49.00S,2026-01-04T00:45:18.0Z,1,REGULAR,rebound,defensive,[],1630552,,,1610612737,3,5,2026-01-04T00:45:35Z,320000,False,,,0,,J. Johnson REBOUND (Off:0 Def:1),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,31.0,1.0,1.0,0.0,,,,,,,,,,,,,
33,PT09M28.00S,2026-01-04T00:45:51.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630552,5.338370565045992,48.77450980392157,1610612737,3,5,2026-01-04T00:45:57Z,330000,False,6.0,-2.0,1,left,MISS J. Johnson Layup,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,0.65,Missed,,,,,,,,,,,,,,,,,,
35,PT09M25.00S,2026-01-04T00:45:54.7Z,1,REGULAR,rebound,defensive,[],1630567,,,1610612761,3,5,2026-01-04T00:45:57Z,350000,False,,,0,,S. Barnes REBOUND (Off:0 Def:2),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,,33.0,2.0,2.0,0.0,,,,,,,,,,,,,
36,PT09M09.00S,2026-01-04T00:46:11.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,93.51182654402102,51.9607843137255,1610612761,3,5,2026-01-04T00:46:16Z,360000,False,10.0,8.0,1,right,MISS R. Barrett driving Layup,[1629628],1610612761.0,TOR,driving,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,1.3,Missed,,,,,,,,,,,,,,,,,,
37,PT09M07.00S,2026-01-04T00:46:13.5Z,1,REGULAR,rebound,defensive,[],1630700,,,1610612737,3,5,2026-01-04T00:46:16Z,370000,False,,,0,,D. Daniels REBOUND (Off:0 Def:1),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,,,,36.0,1.0,1.0,0.0,,,,,,,,,,,,,
38,PT09M03.00S,2026-01-04T00:46:17.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629638,27.283180026281208,82.59803921568627,1610612737,3,5,2026-01-04T00:49:05Z,380000,False,-163.0,204.0,1,left,MISS N. Alexander-Walker 26' running 3PT,[1629638],1610612737.0,ATL,running,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Left Center,26.11,Missed,,,,,,,,,,,,,,,,,,
39,PT09M00.00S,2026-01-04T00:46:20.0Z,1,REGULAR,rebound,defensive,[],1627742,,,1610612761,3,5,2026-01-04T00:46:24Z,390000,False,,,0,,B. Ingram REBOUND (Off:0 Def:2),[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Left Center,,,,38.0,2.0,2.0,0.0,,,,,,,,,,,,,
40,PT08M55.00S,2026-01-04T00:46:25.4Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1642867,92.32917214191852,48.529411764705884,1610612761,3,5,2026-01-04T00:49:23Z,400000,False,-7.0,20.0,1,right,MISS C. Murray-Boyles running Layup,[1642867],1610612761.0,TOR,running,,,Murray-Boyles,C. Murray-Boyles,,,,,Restricted Area,0-8 Center,2.1,Missed,,,,,,,,,,,,,,,,,,
41,PT08M53.00S,2026-01-04T00:46:27.4Z,1,REGULAR,rebound,defensive,[],1630700,,,1610612737,3,5,2026-01-04T00:46:34Z,410000,False,,,0,,D. Daniels REBOUND (Off:0 Def:2),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,,,,40.0,2.0,2.0,0.0,,,,,,,,,,,,,
42,PT08M46.00S,2026-01-04T00:46:33.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630700,7.30946123521682,56.127450980392155,1610612737,3,7,2026-01-04T00:46:39Z,420000,False,-31.0,16.0,1,left,D. Daniels Layup (2 PTS) (N. Alexander-Walker 1 AST),"[1630700, 1629638]",1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,3.46,Made,2.0,,,,,,,N. Alexander-Walker,1629638.0,1.0,,,,,,,,
43,PT08M25.00S,2026-01-04T00:46:55.4Z,1,REGULAR,2pt,Jump Shot,[],1627742,90.3580814717477,77.45098039215686,1610612761,5,7,2026-01-04T00:47:04Z,430000,False,137.0,38.0,1,right,B. Ingram 14' pullup Jump Shot (4 PTS),[1627742],1610612761.0,TOR,pullup,,,Ingram,B. Ingram,,,,,Mid-Range,8-16 Right,14.25,Made,4.0,,,,,,,,,,,,,,,,,
44,PT08M17.00S,2026-01-04T00:47:05.5Z,1,REGULAR,foul,personal,[],1630193,,,1610612737,5,7,2026-01-04T00:47:16Z,440000,False,,,0,,I. Quickley personal FOUL (1 PF),"[1630193, 1629638]",1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,1628951.0,1.0,0.0,Alexander-Walker,1629638.0,,,
46,PT08M07.00S,2026-01-04T00:47:35.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630700,14.668199737187912,50.49019607843137,1610612737,5,9,2026-01-04T00:47:41Z,460000,False,-2.0,85.0,1,left,D. Daniels 8' turnaround Jump Shot (4 PTS),[1630700],1610612737.0,ATL,turnaround,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),8-16 Center,8.54,Made,4.0,,,,,,,,,,,,,,,,,
47,PT07M52.00S,2026-01-04T00:47:50.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,88.78120893561103,59.55882352941176,1610612761,5,9,2026-01-04T00:47:57Z,470000,False,48.0,53.0,1,right,MISS R. Barrett 7' driving floating bank Shot,[1629628],1610612761.0,TOR,driving floating bank,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,7.14,Missed,,,,,,,,,,,,,,,,,,
48,PT07M49.00S,2026-01-04T00:47:53.8Z,1,REGULAR,rebound,defensive,[],1642258,,,1610612737,5,9,2026-01-04T00:47:57Z,480000,False,,,0,,Z. Risacher REBOUND (Off:0 Def:1),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,In The Paint (Non-RA),0-8 Center,,,,47.0,1.0,1.0,0.0,,,,,,,,,,,,,
49,PT07M39.00S,2026-01-04T00:48:04.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630552,6.389618922470433,46.568627450980394,1610612737,5,11,2026-01-04T00:48:13Z,490000,False,17.0,8.0,1,left,J. Johnson driving Layup (2 PTS) (D. Daniels 2 AST),"[1630552, 1630700]",1610612737.0,ATL,driving,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,1.88,Made,2.0,,,,,,,D. Daniels,1630700.0,2.0,,,,,,,,
51,PT07M37.00S,2026-01-04T00:48:08.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,5,11,2026-01-04T00:48:08Z,510000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT07M37.00S,2026-01-04T00:49:44.3Z,1,REGULAR,substitution,out,[],1630567,,,1610612761,5,11,2026-01-04T00:50:49Z,520000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT07M37.00S,2026-01-04T00:49:44.3Z,1,REGULAR,substitution,in,[],1630572,,,1610612761,5,11,2026-01-04T00:50:49Z,530000,False,,,0,,SUB in: S. Mamukelashvili,[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT07M17.00S,2026-01-04T00:51:28.5Z,1,REGULAR,2pt,Jump Shot,[],1627742,85.75886990801577,70.83333333333334,1610612761,7,11,2026-01-04T00:51:36Z,540000,False,104.0,81.0,1,right,B. Ingram 13' turnaround fadeaway Jump Shot (6 PTS),[1627742],1610612761.0,TOR,turnaround fadeaway,,,Ingram,B. Ingram,,,,,Mid-Range,8-16 Right,13.22,Made,6.0,,,,,,,,,,,,,,,,,
55,PT07M03.00S,2026-01-04T00:51:42.2Z,1,REGULAR,3pt,Jump Shot,[],1630168,4.812746386333772,95.58823529411765,1610612737,7,11,2026-01-04T00:51:55Z,550000,False,-228.0,-7.0,1,left,MISS O. Okongwu 3PT,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Left Corner 3,24+ Left,22.8,Missed,,,,,,,,,,,,,,,,,,
56,PT07M02.00S,2026-01-04T00:51:43.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612761,7,11,2026-01-04T00:51:55Z,560000,False,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Left Corner 3,24+ Left,,,,55.0,,,,,,,,,,,,,,,,
58,PT06M51.00S,2026-01-04T00:52:07.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,83.26215505913272,53.67647058823529,1610612761,9,11,2026-01-04T00:54:00Z,580000,False,18.0,105.0,1,right,I. Quickley 10' driving floating Jump Shot (2 PTS),[1630193],1610612761.0,TOR,driving floating,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),8-16 Center,10.64,Made,2.0,,,,,,,,,,,,,,,,,
59,PT06M51.00S,2026-01-04T00:52:10.5Z,1,REGULAR,foul,personal,['1freethrow'],1642258,,,1610612761,9,11,2026-01-04T00:52:16Z,590000,False,,,0,,Z. Risacher shooting personal FOUL (1 PF) (Quickley 1 FT),"[1642258, 1630193]",1610612737.0,ATL,shooting,,,Risacher,Z. Risacher,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1628951.0,1.0,0.0,Quickley,1630193.0,,,
61,PT06M51.00S,2026-01-04T00:52:20.4Z,1,REGULAR,substitution,out,[],1629638,,,1610612761,9,11,2026-01-04T00:53:43Z,610000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M51.00S,2026-01-04T00:52:20.4Z,1,REGULAR,substitution,out,[],1630168,,,1610612761,9,11,2026-01-04T00:53:43Z,620000,False,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M51.00S,2026-01-04T00:52:20.4Z,1,REGULAR,substitution,in,[],1642854,,,1610612761,9,11,2026-01-04T00:53:43Z,630000,False,,,0,,SUB in: A. Newell,[1642854],1610612737.0,ATL,,,,Newell,A. Newell,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M51.00S,2026-01-04T00:52:20.4Z,1,REGULAR,substitution,in,[],1630249,,,1610612761,9,11,2026-01-04T00:53:43Z,640000,False,,,0,,SUB in: V. Krejčí,[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M51.00S,2026-01-04T00:52:51.3Z,1,REGULAR,freethrow,1 of 1,[],1630193,,,1610612761,10,11,2026-01-04T00:52:51Z,650000,False,,,0,,I. Quickley Free Throw 1 of 1 (3 PTS),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
67,PT06M40.00S,2026-01-04T00:53:05.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630552,11.645860709592641,59.068627450980394,1610612737,10,13,2026-01-04T00:53:11Z,660000,False,-45.0,57.0,1,left,J. Johnson 7' driving floating bank Jump Shot (4 PTS) (D. Daniels 3 AST),"[1630552, 1630700]",1610612737.0,ATL,driving floating bank,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),0-8 Center,7.28,Made,4.0,,,,,,,D. Daniels,1630700.0,3.0,,,,,,,,
69,PT06M25.00S,2026-01-04T00:53:23.3Z,1,REGULAR,foul,personal,['2freethrow'],1642854,,,1610612761,10,13,2026-01-04T00:53:29Z,680000,False,,,0,,A. Newell shooting personal FOUL (1 PF) (Barrett 2 FT),"[1642854, 1629628]",1610612737.0,ATL,shooting,,,Newell,A. Newell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,202026.0,1.0,0.0,Barrett,1629628.0,,,
71,PT06M25.00S,2026-01-04T00:53:43.3Z,1,REGULAR,freethrow,1 of 2,[],1629628,,,1610612761,10,13,2026-01-04T00:53:43Z,700000,False,,,0,,MISS R. Barrett Free Throw 1 of 2,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
72,PT06M25.00S,2026-01-04T00:53:43.3Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,10,13,2026-01-04T00:53:43Z,710000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,71.0,,,,,,,,,,,,,,,,
73,PT06M25.00S,2026-01-04T00:53:57.3Z,1,REGULAR,freethrow,2 of 2,[],1629628,,,1610612761,11,13,2026-01-04T00:53:57Z,720000,False,,,0,,R. Barrett Free Throw 2 of 2 (1 PTS),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
74,PT06M11.00S,2026-01-04T00:54:14.5Z,1,REGULAR,turnover,out-of-bounds,[],1630552,,,1610612737,11,13,2026-01-04T00:54:37Z,730000,False,,,0,,J. Johnson bad pass out-of-bounds TURNOVER (1 TO),[1630552],1610612737.0,ATL,bad pass,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,1.0,,
75,PT06M02.00S,2026-01-04T00:54:35.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630572,93.77463863337714,98.2843137254902,1610612761,14,13,2026-01-04T00:54:40Z,740000,False,241.0,6.0,1,right,S. Mamukelashvili 24' 3PT  (3 PTS) (I. Quickley 1 AST),"[1630572, 1630193]",1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Right Corner 3,24+ Right,24.15,Made,3.0,,,,,,,I. Quickley,1630193.0,1.0,,,,,,,,
78,PT05M53.00S,2026-01-04T00:54:51.7Z,1,REGULAR,substitution,out,[],1629628,,,1610612737,14,13,2026-01-04T00:54:54Z,770000,False,,,0,,SUB out: R. Barrett,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M53.00S,2026-01-04T00:54:51.7Z,1,REGULAR,substitution,in,[],1642266,,,1610612737,14,13,2026-01-04T00:54:54Z,780000,False,,,0,,SUB in: J. Walter,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M48.00S,2026-01-04T00:55:09.0Z,1,REGULAR,turnover,bad pass,[],1630552,,,1610612737,14,13,2026-01-04T00:55:14Z,790000,False,,,0,,J. Johnson bad pass TURNOVER (2 TO),"[1630552, 1630572]",1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,2.0,Mamukelashvili,1630572.0
81,PT05M48.00S,2026-01-04T00:55:09.0Z,1,REGULAR,steal,,[],1630572,,,1610612761,14,13,2026-01-04T00:55:10Z,800000,False,,,0,,S. Mamukelashvili STEAL (1 STL),[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
82,PT05M42.00S,2026-01-04T00:55:15.2Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630572,91.01511169513797,51.225490196078425,1610612761,14,13,2026-01-04T00:59:09Z,810000,False,6.0,32.0,1,right,MISS S. Mamukelashvili running Layup,[1630572],1610612761.0,TOR,running,,,Mamukelashvili,S. Mamukelashvili,,,,,Restricted Area,0-8 Center,3.26,Missed,,,,,,,,,,,,,,,,,,
84,PT05M38.00S,2026-01-04T00:55:19.2Z,1,REGULAR,rebound,offensive,[],1630572,,,1610612761,14,13,2026-01-04T00:55:23Z,830000,False,,,0,,S. Mamukelashvili REBOUND (Off:1 Def:0),[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Restricted Area,0-8 Center,,,,82.0,1.0,0.0,1.0,,,,,,,,,,,,,
85,PT05M38.00S,2026-01-04T00:55:18.9Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1630572,94.40999984741211,50.0,1610612761,16,13,2026-01-04T00:55:37Z,840000,False,0.0,0.0,1,right,S. Mamukelashvili putback Layup (5 PTS),[1630572],1610612761.0,TOR,putback,,,Mamukelashvili,S. Mamukelashvili,,,,,Restricted Area,0-8 Center,0.0,Made,5.0,,,,,,,,,,,,,,,,,
