actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
17,PT10M46.00S,2026-04-12T22:13:52.1Z,1,REGULAR,rebound,defensive,[],1630604,,,1610612751,0,3,2026-04-12T22:13:52Z,170000,False,,,0,,E. Liddell REBOUND (Off:0 Def:1),[1630604],1610612751.0,BKN,,,,Liddell,E. Liddell,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,16.0,1.0,1.0,0.0,,,,,,,
18,PT10M40.00S,2026-04-12T22:14:01.9Z,1,REGULAR,foul,personal,[],1629628,,,1610612751,0,3,2026-04-12T22:14:15Z,180000,False,,,0,,R. Barrett personal FOUL (1 PF),"[1629628, 1641869]",1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,1148.0,1.0,0.0,Smith,1641869.0,,
20,PT10M35.00S,2026-04-12T22:14:23.8Z,1,REGULAR,turnover,bad pass,[],1630286,,,1610612751,0,3,2026-04-12T22:14:28Z,200000,False,,,0,,T. Scott bad pass TURNOVER (1 TO),"[1630286, 1630193]",1610612751.0,BKN,,,,Scott,T. Scott,,,,,Above the Break 3,24+ Right Center,1.0,Quickley,1630193.0,,,,,,,,,,,,,,,,,
21,PT10M35.00S,2026-04-12T22:14:23.8Z,1,REGULAR,steal,,[],1630193,,,1610612761,0,3,2026-04-12T22:14:26Z,210000,False,,,0,,I. Quickley STEAL (1 STL),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
22,PT10M31.00S,2026-04-12T22:14:26.9Z,1,REGULAR,turnover,bad pass,[],1630193,,,1610612761,0,3,2026-04-12T22:14:30Z,220000,False,,,0,,I. Quickley bad pass TURNOVER (1 TO),"[1630193, 1630286]",1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Right Center,1.0,Scott,1630286.0,,,,,,,,,,,,,,,,,
23,PT10M31.00S,2026-04-12T22:14:26.9Z,1,REGULAR,steal,,[],1630286,,,1610612751,0,3,2026-04-12T22:25:35Z,230000,False,,,0,,T. Scott STEAL (1 STL),[1630286],1610612751.0,BKN,,,,Scott,T. Scott,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
24,PT10M28.00S,2026-04-12T22:14:30.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1641869,17.559132720105126,94.85294117647058,1610612751,0,6,2026-04-12T22:14:34Z,240000,False,-224.0,113.0,1,left,M. Smith 25' 3PT  (3 PTS) (B. Saraf 1 AST),"[1641869, 1642879]",1610612751.0,BKN,,,,Smith,M. Smith,,,,,Above the Break 3,24+ Left Center,,,,25.1,Made,3.0,B. Saraf,1642879.0,1.0,,,,,,,,,,,
26,PT10M12.00S,2026-04-12T22:14:46.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627742,82.7365308804205,61.274509803921575,1610612761,2,6,2026-04-12T22:14:51Z,260000,False,56.0,110.0,1,right,B. Ingram 12' turnaround fadeaway Jump Shot (2 PTS),[1627742],1610612761.0,TOR,turnaround fadeaway,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),8-16 Center,,,,12.34,Made,2.0,,,,,,,,,,,,,,
27,PT10M02.00S,2026-04-12T22:14:58.1Z,1,REGULAR,turnover,out-of-bounds,[],1642879,,,1610612751,2,6,2026-04-12T22:15:05Z,270000,False,,,0,,B. Saraf bad pass out-of-bounds TURNOVER (1 TO),[1642879],1610612751.0,BKN,bad pass,,,Saraf,B. Saraf,,,,,Above the Break 3,24+ Left Center,1.0,,,,,,,,,,,,,1148.0,,,,,,
28,PT09M50.00S,2026-04-12T22:15:16.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629628,91.01511169513797,3.431372549019608,1610612761,2,6,2026-04-12T22:15:21Z,280000,False,-233.0,32.0,1,right,MISS R. Barrett 3PT,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Left Corner 3,24+ Left,,,,23.5,Missed,,,,,,,,,,,,,,,
29,PT09M47.00S,2026-04-12T22:15:19.6Z,1,REGULAR,rebound,defensive,[],1641869,,,1610612751,2,6,2026-04-12T22:15:21Z,290000,False,,,0,,M. Smith REBOUND (Off:0 Def:1),[1641869],1610612751.0,BKN,,,,Smith,M. Smith,,,,,Left Corner 3,24+ Left,,,,,,,,,,28.0,1.0,1.0,0.0,,,,,,,
30,PT09M40.00S,2026-04-12T22:15:26.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630604,6.521024967148489,40.19607843137255,1610612751,2,8,2026-04-12T22:16:14Z,300000,False,49.0,9.0,1,left,E. Liddell driving Layup (5 PTS),[1630604],1610612751.0,BKN,driving,,,Liddell,E. Liddell,,,,,In The Paint (Non-RA),0-8 Center,,,,4.98,Made,5.0,,,,,,,,,,,,,,
31,PT09M24.00S,2026-04-12T22:15:43.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1627751,93.51182654402102,49.50980392156863,1610612761,4,8,2026-04-12T22:15:47Z,310000,False,-2.0,8.0,1,right,J. Poeltl cutting DUNK (2 PTS) (S. Barnes 1 AST),"[1627751, 1630567]",1610612761.0,TOR,cutting,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,0.89,Made,2.0,S. Barnes,1630567.0,1.0,,,,,,,,,,,
33,PT09M03.00S,2026-04-12T22:16:03.3Z,1,REGULAR,2pt,Jump Shot,[],1642962,20.97568988173456,26.96078431372549,1610612751,4,8,2026-04-12T22:16:07Z,330000,False,115.0,145.0,1,left,MISS D. Powell 18' pullup Shot,[1642962],1610612751.0,BKN,pullup,,,Powell,D. Powell,,,,,Mid-Range,16-24 Right Center,,,,18.5,Missed,,,,,,,,,,,,,,,
34,PT09M00.00S,2026-04-12T22:16:06.3Z,1,REGULAR,rebound,defensive,[],1627742,,,1610612761,4,8,2026-04-12T22:16:07Z,340000,False,,,0,,B. Ingram REBOUND (Off:0 Def:1),[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,33.0,1.0,1.0,0.0,,,,,,,
35,PT08M55.00S,2026-04-12T22:16:11.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627751,92.9862023653088,50.49019607843137,1610612761,6,8,2026-04-12T22:16:19Z,350000,False,2.0,13.0,1,right,J. Poeltl cutting Layup (4 PTS) (S. Barnes 2 AST),"[1627751, 1630567]",1610612761.0,TOR,cutting,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,1.36,Made,4.0,S. Barnes,1630567.0,2.0,,,,,,,,,,,
37,PT08M38.00S,2026-04-12T22:16:29.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642879,5.469776609724048,47.05882352941176,1610612751,6,8,2026-04-12T22:16:36Z,370000,False,15.0,-1.0,1,left,MISS B. Saraf driving Layup - blocked,"[1642879, 1627751]",1610612751.0,BKN,driving,,,Saraf,B. Saraf,,,,,Restricted Area,0-8 Center,,,,1.47,Missed,,,,,,,,,,,,,,Poeltl,1627751.0
38,PT08M38.00S,2026-04-12T22:16:29.6Z,1,REGULAR,block,,[],1627751,,,1610612751,6,8,2026-04-12T22:16:32Z,380000,False,,,0,,J. Poeltl BLOCK (1 BLK),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
39,PT08M38.00S,2026-04-12T22:16:29.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612751,6,8,2026-04-12T22:16:36Z,390000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,37.0,,,,,,,,,,
41,PT08M36.00S,2026-04-12T22:16:45.9Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630604,5.995400788436268,51.9607843137255,1610612751,6,8,2026-04-12T22:16:51Z,410000,False,-10.0,4.0,1,left,MISS E. Liddell cutting DUNK - blocked,"[1630604, 1627742]",1610612751.0,BKN,cutting,,,Liddell,E. Liddell,,,,,Restricted Area,0-8 Center,,,,1.05,Missed,,,,,,,,,,,,,,Ingram,1627742.0
42,PT08M36.00S,2026-04-12T22:16:45.9Z,1,REGULAR,block,,[],1627742,,,1610612751,6,8,2026-04-12T22:16:48Z,420000,False,,,0,,B. Ingram BLOCK (1 BLK),[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
43,PT08M33.00S,2026-04-12T22:16:48.9Z,1,REGULAR,rebound,offensive,[],1630604,,,1610612751,6,8,2026-04-12T22:16:51Z,430000,False,,,0,,E. Liddell REBOUND (Off:1 Def:1),[1630604],1610612751.0,BKN,,,,Liddell,E. Liddell,,,,,Restricted Area,0-8 Center,,,,,,,,,,41.0,2.0,1.0,1.0,,,,,,,
44,PT08M31.00S,2026-04-12T22:16:50.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630604,7.5722733245729295,4.166666666666666,1610612751,6,8,2026-04-12T22:16:56Z,440000,False,229.0,19.0,1,left,MISS E. Liddell turnaround 3PT,[1630604],1610612751.0,BKN,turnaround,,,Liddell,E. Liddell,,,,,Right Corner 3,24+ Right,,,,23.0,Missed,,,,,,,,,,,,,,,
45,PT08M28.00S,2026-04-12T22:16:53.5Z,1,REGULAR,rebound,defensive,[],1630193,,,1610612761,6,8,2026-04-12T22:16:56Z,450000,False,,,0,,I. Quickley REBOUND (Off:0 Def:1),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Right Corner 3,24+ Right,,,,,,,,,,44.0,1.0,1.0,0.0,,,,,,,
46,PT08M21.00S,2026-04-12T22:17:02.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,89.83245729303549,57.107843137254896,1610612761,6,8,2026-04-12T22:17:16Z,460000,False,36.0,43.0,1,right,MISS S. Barnes turnaround Shot,[1630567],1610612761.0,TOR,turnaround,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,5.58,Missed,,,,,,,,,,,,,,,
47,PT08M20.00S,2026-04-12T22:17:03.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612761,6,8,2026-04-12T22:17:16Z,470000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,46.0,,,,,,,,,,
48,PT08M20.00S,2026-04-12T22:17:06.7Z,1,REGULAR,foul,personal,[],1630604,,,1610612761,6,8,2026-04-12T22:17:11Z,480000,False,,,0,,E. Liddell loose ball personal FOUL (1 PF),"[1630604, 1627751]",1610612751.0,BKN,loose ball,,,Liddell,E. Liddell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1626300.0,1.0,0.0,Poeltl,1627751.0,,
50,PT08M15.00S,2026-04-12T22:17:30.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630193,92.32917214191852,54.90196078431373,1610612761,6,8,2026-04-12T22:18:49Z,500000,False,25.0,20.0,1,right,MISS I. Quickley Layup,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Restricted Area,0-8 Center,,,,3.14,Missed,,,,,,,,,,,,,,,
52,PT08M15.00S,2026-04-12T22:17:30.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612751,6,8,2026-04-12T22:17:36Z,520000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,50.0,,,,,,,,,,
54,PT07M53.00S,2026-04-12T22:18:00.6Z,1,REGULAR,3pt,Jump Shot,[],1642962,25.837713534822605,82.59803921568627,1610612751,6,8,2026-04-12T22:18:05Z,540000,False,-163.0,190.0,1,left,MISS D. Powell 25' pullup 3PT - blocked,"[1642962, 1630567]",1610612751.0,BKN,pullup,,,Powell,D. Powell,,,,,Above the Break 3,24+ Left Center,,,,25.06,Missed,,,,,,,,,,,,,,Barnes,1630567.0
55,PT07M53.00S,2026-04-12T22:18:00.6Z,1,REGULAR,block,,[],1630567,,,1610612751,6,8,2026-04-12T22:18:03Z,550000,False,,,0,,S. Barnes BLOCK (1 BLK),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
56,PT07M52.00S,2026-04-12T22:18:01.6Z,1,REGULAR,rebound,defensive,[],1627742,,,1610612761,6,8,2026-04-12T22:18:05Z,560000,False,,,0,,B. Ingram REBOUND (Off:0 Def:2),[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,54.0,2.0,2.0,0.0,,,,,,,
57,PT07M52.00S,2026-04-12T22:18:05.2Z,1,REGULAR,foul,personal,[],1642879,,,1610612761,6,8,2026-04-12T22:18:15Z,570000,False,,,0,,B. Saraf personal FOUL (1 PF),"[1642879, 1630567]",1610612751.0,BKN,,,,Saraf,B. Saraf,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,203054.0,1.0,0.0,Barnes,1630567.0,,
59,PT07M46.00S,2026-04-12T22:18:27.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627751,93.11760840998686,48.529411764705884,1610612761,8,8,2026-04-12T22:18:32Z,590000,False,-7.0,12.0,1,right,J. Poeltl reverse Layup (6 PTS) (I. Quickley 1 AST),"[1627751, 1630193]",1610612761.0,TOR,reverse,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,1.43,Made,6.0,I. Quickley,1630193.0,1.0,,,,,,,,,,,
61,PT07M38.00S,2026-04-12T22:18:37.2Z,1,REGULAR,turnover,out-of-bounds,[],1630286,,,1610612751,8,8,2026-04-12T22:18:42Z,610000,False,,,0,,T. Scott bad pass out-of-bounds TURNOVER (2 TO),[1630286],1610612751.0,BKN,bad pass,,,Scott,T. Scott,,,,,Above the Break 3,24+ Right Center,2.0,,,,,,,,,,,,,1148.0,,,,,,
62,PT07M32.00S,2026-04-12T22:18:47.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629628,93.11760840998686,49.50980392156863,1610612761,10,8,2026-04-12T22:18:51Z,620000,False,-2.0,12.0,1,right,R. Barrett cutting finger roll Layup (2 PTS) (S. Barnes 3 AST),"[1629628, 1630567]",1610612761.0,TOR,cutting finger roll,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,,,,1.25,Made,2.0,S. Barnes,1630567.0,3.0,,,,,,,,,,,
64,PT07M32.00S,2026-04-12T22:18:52.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,10,8,2026-04-12T22:18:52Z,640000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT07M32.00S,2026-04-12T22:19:12.3Z,1,REGULAR,substitution,out,[],1642962,,,1610612751,10,8,2026-04-12T22:21:31Z,650000,False,,,0,,SUB out: D. Powell,[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT07M32.00S,2026-04-12T22:19:12.3Z,1,REGULAR,substitution,out,[],1630286,,,1610612751,10,8,2026-04-12T22:21:31Z,660000,False,,,0,,SUB out: T. Scott,[1630286],1610612751.0,BKN,,,,Scott,T. Scott,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT07M32.00S,2026-04-12T22:19:12.3Z,1,REGULAR,substitution,in,[],1643052,,,1610612751,10,8,2026-04-12T22:21:31Z,670000,False,,,0,,SUB in: C. Johnson,[1643052],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT07M32.00S,2026-04-12T22:19:12.3Z,1,REGULAR,substitution,in,[],1630592,,,1610612751,10,8,2026-04-12T22:21:31Z,680000,False,,,0,,SUB in: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT07M18.00S,2026-04-12T22:21:57.6Z,1,REGULAR,3pt,Jump Shot,[],1630604,31.61957950065703,71.81372549019608,1610612751,10,11,2026-04-12T22:22:03Z,690000,False,-109.0,245.0,1,left,E. Liddell 26' 3PT  (8 PTS) (C. Johnson 1 AST),"[1630604, 1643052]",1610612751.0,BKN,,,,Liddell,E. Liddell,,,,,Above the Break 3,24+ Left Center,,,,26.79,Made,8.0,C. Johnson,1643052.0,1.0,,,,,,,,,,,
71,PT07M01.00S,2026-04-12T22:22:14.8Z,1,REGULAR,foul,personal,['2freethrow'],1641869,,,1610612761,10,11,2026-04-12T22:22:21Z,710000,False,,,0,,M. Smith shooting personal FOUL (1 PF) (Ingram 2 FT),"[1641869, 1627742]",1610612751.0,BKN,shooting,,,Smith,M. Smith,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,1148.0,1.0,0.0,Ingram,1627742.0,,
73,PT07M01.00S,2026-04-12T22:22:41.7Z,1,REGULAR,freethrow,1 of 2,[],1627742,,,1610612761,11,11,2026-04-12T22:22:41Z,730000,False,,,0,,B. Ingram Free Throw 1 of 2 (3 PTS),[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
74,PT07M01.00S,2026-04-12T22:22:56.8Z,1,REGULAR,freethrow,2 of 2,[],1627742,,,1610612761,12,11,2026-04-12T22:22:56Z,740000,False,,,0,,B. Ingram Free Throw 2 of 2 (4 PTS),[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,
75,PT06M42.00S,2026-04-12T22:23:17.8Z,1,REGULAR,turnover,bad pass,[],1630592,,,1610612751,12,11,2026-04-12T22:23:22Z,750000,False,,,0,,J. Wilson bad pass TURNOVER (1 TO),"[1630592, 1627751]",1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Mid-Range,16-24 Right Center,1.0,Poeltl,1627751.0,,,,,,,,,,,,,,,,,
76,PT06M42.00S,2026-04-12T22:23:17.8Z,1,REGULAR,steal,,[],1627751,,,1610612761,12,11,2026-04-12T22:23:20Z,760000,False,,,0,,J. Poeltl STEAL (1 STL),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
77,PT06M34.00S,2026-04-12T22:23:26.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629628,93.77463863337714,49.01960784313725,1610612761,14,11,2026-04-12T22:23:33Z,770000,False,-5.0,6.0,1,right,R. Barrett Layup (4 PTS) (J. Poeltl 1 AST),"[1629628, 1627751]",1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,,,,0.77,Made,4.0,J. Poeltl,1627751.0,1.0,,,,,,,,,,,
79,PT06M19.00S,2026-04-12T22:23:41.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641869,6.783837056504599,52.20588235294118,1610612751,14,11,2026-04-12T22:23:49Z,790000,False,-11.0,11.0,1,left,MISS M. Smith driving Layup,[1641869],1610612751.0,BKN,driving,,,Smith,M. Smith,,,,,Restricted Area,0-8 Center,,,,1.58,Missed,,,,,,,,,,,,,,,
80,PT06M15.00S,2026-04-12T22:23:45.0Z,1,REGULAR,rebound,offensive,[],1643052,,,1610612751,14,11,2026-04-12T22:23:45Z,800000,False,,,0,,C. Johnson REBOUND (Off:1 Def:0),[1643052],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,79.0,1.0,0.0,1.0,,,,,,,
81,PT06M15.00S,2026-04-12T22:23:45.0Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1643052,5.590000152587891,50.0,1610612751,14,11,2026-04-12T22:32:10Z,810000,False,0.0,0.0,1,left,MISS C. Johnson tip Layup,[1643052],1610612751.0,BKN,tip,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,,,,0.0,Missed,,,,,,,,,,,,,,,
82,PT06M13.00S,2026-04-12T22:23:47.0Z,1,REGULAR,rebound,offensive,[],1643052,,,1610612751,14,11,2026-04-12T22:32:10Z,820000,False,,,0,,C. Johnson REBOUND (Off:2 Def:0),[1643052],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,81.0,2.0,0.0,2.0,,,,,,,
83,PT06M13.00S,2026-04-12T22:23:46.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1643052,5.590000152587891,50.0,1610612751,14,11,2026-04-12T22:23:46Z,830000,False,0.0,0.0,1,left,MISS C. Johnson putback Layup - blocked,"[1643052, 1630567]",1610612751.0,BKN,putback,,,Johnson,C. Johnson,,,,,Mid-Range,8-16 Left,,,,0.0,Missed,,,,,,,,,,,,,,Barnes,1630567.0
84,PT06M13.00S,2026-04-12T22:23:46.9Z,1,REGULAR,block,,[],1630567,,,1610612751,14,11,2026-04-12T22:23:48Z,840000,False,,,0,,S. Barnes BLOCK (2 BLK),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
85,PT06M12.00S,2026-04-12T22:23:48.4Z,1,REGULAR,rebound,defensive,[],1630567,,,1610612761,14,11,2026-04-12T22:23:48Z,850000,False,,,0,,S. Barnes REBOUND (Off:0 Def:1),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Mid-Range,8-16 Left,,,,,,,,,,83.0,1.0,1.0,0.0,,,,,,,
87,PT06M07.00S,2026-04-12T22:23:59.9Z,1,REGULAR,foul,personal,['2freethrow'],1630604,,,1610612761,14,11,2026-04-12T22:24:11Z,870000,False,,,0,,E. Liddell shooting personal FOUL (2 PF) (Poeltl 2 FT),"[1630604, 1627751]",1610612751.0,BKN,shooting,,,Liddell,E. Liddell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1626300.0,2.0,0.0,Poeltl,1627751.0,,
