actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2026-04-09T23:12:30.7Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-04-09T23:12:30Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2026-04-09T23:12:33.2Z,1,REGULAR,jumpball,recovered,[],1629639,,,1610612748,0,0,2026-04-09T23:12:33Z,40000,False,,,0,,Jump Ball B. Adebayo vs. J. Poeltl: Tip to T. Herro,"[1629639, 1628389, 1627751]",1610612748.0,MIA,startperiod,T. Herro,1629639.0,Herro,T. Herro,Adebayo,1628389.0,Poeltl,1627751.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M40.00S,2026-04-09T23:12:49.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629639,6.915243101182654,44.6078431372549,1610612748,0,2,2026-04-09T23:12:54Z,70000,False,27.0,13.0,1,left,T. Herro driving finger roll Layup (2 PTS) (P. Larsson 1 AST),"[1629639, 1641796]",1610612748.0,MIA,driving finger roll,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,2.98,Made,2.0,P. Larsson,1641796.0,1.0,,,,,,,,,,,,,,
8,PT11M21.00S,2026-04-09T23:13:09.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,87.33574244415243,46.81372549019608,1610612761,0,2,2026-04-09T23:16:03Z,80000,False,-16.0,67.0,1,right,MISS R. Barrett 6' floating Shot,[1629628],1610612761.0,TOR,floating,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,6.84,Missed,,,,,,,,,,,,,,,,,,
9,PT11M17.00S,2026-04-09T23:13:13.1Z,1,REGULAR,rebound,defensive,[],1641796,,,1610612748,0,2,2026-04-09T23:13:15Z,90000,False,,,0,,P. Larsson REBOUND (Off:0 Def:1),[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,8.0,1.0,1.0,0.0,,,,,,,,,,
10,PT11M02.00S,2026-04-09T23:13:27.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630558,4.28712220762155,54.65686274509803,1610612748,0,4,2026-04-09T23:14:55Z,100000,False,-23.0,-12.0,1,left,D. Mitchell driving Layup (2 PTS) (B. Adebayo 1 AST),"[1630558, 1628389]",1610612748.0,MIA,driving,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,2.63,Made,2.0,B. Adebayo,1628389.0,1.0,,,,,,,,,,,,,,
12,PT10M36.00S,2026-04-09T23:13:53.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627742,93.64323258869908,52.94117647058824,1610612761,0,4,2026-04-09T23:13:57Z,120000,False,15.0,7.0,1,right,MISS B. Ingram driving finger roll Layup,[1627742],1610612761.0,TOR,driving finger roll,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,1.64,Missed,,,,,,,,,,,,,,,,,,
13,PT10M34.00S,2026-04-09T23:13:55.7Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,0,4,2026-04-09T23:13:55Z,130000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:1),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,,,,12.0,1.0,1.0,0.0,,,,,,,,,,
14,PT10M26.00S,2026-04-09T23:14:03.3Z,1,REGULAR,3pt,Jump Shot,[],1628389,32.14520367936925,61.029411764705884,1610612748,0,7,2026-04-09T23:14:08Z,140000,False,-55.0,250.0,1,left,B. Adebayo 25' 3PT  (3 PTS) (A. Wiggins 1 AST),"[1628389, 203952]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Center,25.57,Made,3.0,A. Wiggins,203952.0,1.0,,,,,,,,,,,,,,
16,PT10M25.00S,2026-04-09T23:14:09.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,0,7,2026-04-09T23:14:09Z,160000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
