actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2026-02-25T00:41:55.4Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-02-25T00:41:55Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M54.00S,2026-02-25T00:41:59.9Z,1,REGULAR,jumpball,recovered,[],1641717,,,1610612760,0,0,2026-02-25T00:41:59Z,40000,False,,,0,,Jump Ball C. Holmgren vs. S. Barnes: Tip to C. Wallace,"[1641717, 1631096, 1630567]",1610612760.0,OKC,startperiod,C. Wallace,1641717.0,Wallace,C. Wallace,Holmgren,1631096.0,Barnes,1630567.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M36.00S,2026-02-25T00:42:18.5Z,1,REGULAR,3pt,Jump Shot,[],1630198,61.84296977660972,63.970588235294116,1610612760,0,0,2026-02-25T00:42:47Z,70000,False,70.0,306.0,1,right,MISS I. Joe 31' 3PT,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Center,31.41,Missed,,,,,,,,,,,,,,,,,,
8,PT11M32.00S,2026-02-25T00:42:22.5Z,1,REGULAR,rebound,defensive,[],1629628,,,1610612761,0,0,2026-02-25T00:42:25Z,80000,False,,,0,,R. Barrett REBOUND (Off:0 Def:1),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M27.00S,2026-02-25T00:42:26.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630193,29.6484888304862,71.07843137254902,1610612761,3,0,2026-02-25T00:42:32Z,90000,False,-105.0,226.0,1,left,I. Quickley 24' 3PT running (3 PTS) (R. Barrett 1 AST),"[1630193, 1629628]",1610612761.0,TOR,running,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Left Center,24.96,Made,,,,,3.0,R. Barrett,1629628.0,1.0,,,,,,,,,,
12,PT11M11.00S,2026-02-25T00:42:44.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631096,92.59198423127464,54.65686274509803,1610612760,3,0,2026-02-25T00:42:51Z,120000,False,23.0,17.0,1,right,MISS C. Holmgren driving Layup,[1631096],1610612760.0,OKC,driving,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,2.89,Missed,,,,,,,,,,,,,,,,,,
13,PT11M06.00S,2026-02-25T00:42:47.8Z,1,REGULAR,rebound,defensive,[],1627742,,,1610612761,3,0,2026-02-25T00:42:47Z,130000,False,,,0,,B. Ingram REBOUND (Off:0 Def:1),[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,,,12.0,1.0,1.0,0.0,,,,,,,,,,,,,,
14,PT11M03.00S,2026-02-25T00:42:51.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630193,29.122864651773984,22.54901960784314,1610612761,3,0,2026-02-25T00:43:48Z,140000,False,137.0,221.0,1,left,MISS I. Quickley 26' running pullup 3PT,[1630193],1610612761.0,TOR,running pullup,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Right Center,26.04,Missed,,,,,,,,,,,,,,,,,,
15,PT11M01.00S,2026-02-25T00:42:53.2Z,1,REGULAR,rebound,defensive,[],1628392,,,1610612760,3,0,2026-02-25T00:42:57Z,150000,False,,,0,,I. Hartenstein REBOUND (Off:0 Def:1),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Right Center,,,14.0,1.0,1.0,0.0,,,,,,,,,,,,,,
16,PT10M56.00S,2026-02-25T00:43:00.8Z,1,REGULAR,foul,personal,[],1642867,,,1610612760,3,0,2026-02-25T00:43:08Z,160000,False,,,0,,C. Murray-Boyles personal FOUL (1 PF),"[1642867, 1628392]",1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,Above the Break 3,24+ Center,,,,,,,,,,,201246.0,1.0,0.0,Hartenstein,1628392.0,,,,,
