actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
17,PT10M36.00S,2025-11-25T00:14:52.9Z,1,REGULAR,rebound,defensive,[],1630193,,,1610612761,3,3,2025-11-25T00:18:41Z,170000,False,,,0,,I. Quickley REBOUND (Off:0 Def:2),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Left Corner 3,24+ Left,,,,,,,16.0,2.0,2.0,0.0,,,,,,,,,,
18,PT10M28.00S,2025-11-25T00:14:59.9Z,1,REGULAR,3pt,Jump Shot,[],1627742,27.283180026281208,21.568627450980394,1610612761,6,3,2025-11-25T00:15:05Z,180000,False,142.0,204.0,1,left,B. Ingram 24' 3PT  (3 PTS) (S. Barnes 1 AST),"[1627742, 1630567]",1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Right Center,24.87,Made,3.0,,,,,,,,S. Barnes,1630567.0,1.0,,,,,,,
20,PT10M26.00S,2025-11-25T00:15:07.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,6,3,2025-11-25T00:15:07Z,200000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,PT10M06.00S,2025-11-25T00:18:59.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,93.64323258869908,51.71568627450981,1610612739,6,3,2025-11-25T00:19:05Z,210000,False,9.0,7.0,1,right,MISS D. Mitchell driving finger roll Layup,[1628378],1610612739.0,CLE,driving finger roll,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,1.13,Missed,,,,,,,,,,,,,,,,,,
22,PT10M04.00S,2025-11-25T00:19:01.6Z,1,REGULAR,rebound,defensive,[],1627751,,,1610612761,6,3,2025-11-25T00:19:01Z,220000,False,,,0,,J. Poeltl REBOUND (Off:0 Def:1),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,,,,21.0,1.0,1.0,0.0,,,,,,,,,,
23,PT09M53.00S,2025-11-25T00:19:12.2Z,1,REGULAR,3pt,Jump Shot,[],1642266,6.258212877792378,3.6764705882352944,1610612761,6,3,2025-11-25T00:19:17Z,230000,False,232.0,6.0,1,left,MISS J. Walter 3PT,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,Right Corner 3,24+ Right,23.17,Missed,,,,,,,,,,,,,,,,,,
24,PT09M49.00S,2025-11-25T00:19:16.2Z,1,REGULAR,rebound,offensive,[],1630567,,,1610612761,6,3,2025-11-25T00:19:17Z,240000,False,,,0,,S. Barnes REBOUND (Off:1 Def:0),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Right Corner 3,24+ Right,,,,,,,23.0,1.0,0.0,1.0,,,,,,,,,,
25,PT09M47.00S,2025-11-25T00:19:18.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1627742,27.414586070959263,83.08823529411765,1610612761,6,3,2025-11-25T00:19:22Z,250000,False,-165.0,205.0,1,left,MISS B. Ingram 26' 3PT,[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Left Center,26.36,Missed,,,,,,,,,,,,,,,,,,
26,PT09M44.00S,2025-11-25T00:19:21.5Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,6,3,2025-11-25T00:19:22Z,260000,False,,,0,,E. Mobley REBOUND (Off:0 Def:1),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Left Center,,,,,,,25.0,1.0,1.0,0.0,,,,,,,,,,
27,PT09M40.00S,2025-11-25T00:19:25.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642281,93.64323258869908,50.73529411764706,1610612739,6,5,2025-11-25T00:19:31Z,270000,False,4.0,7.0,1,right,J. Tyson running finger roll Layup (2 PTS) (E. Mobley 1 AST),"[1642281, 1630596]",1610612739.0,CLE,running finger roll,,,Tyson,J. Tyson,,,,,Restricted Area,0-8 Center,0.82,Made,2.0,,,,,,,,E. Mobley,1630596.0,1.0,,,,,,,
29,PT09M21.00S,2025-11-25T00:19:44.7Z,1,REGULAR,turnover,bad pass,[],1630193,,,1610612761,6,5,2025-11-25T00:19:48Z,290000,False,,,0,,I. Quickley bad pass TURNOVER (1 TO),"[1630193, 1626204]",1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),0-8 Center,,,,1.0,Nance Jr.,1626204.0,,,,,,,,,,,,,,
30,PT09M21.00S,2025-11-25T00:19:44.7Z,1,REGULAR,steal,,[],1626204,,,1610612739,6,5,2025-11-25T00:27:47Z,300000,False,,,0,,L. Nance Jr. STEAL (1 STL),[1626204],1610612739.0,CLE,,,,Nance Jr.,L. Nance Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
31,PT09M17.00S,2025-11-25T00:19:50.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642281,93.77463863337714,50.245098039215684,1610612739,6,7,2025-11-25T00:19:56Z,310000,False,1.0,6.0,1,right,J. Tyson running Layup (4 PTS),[1642281],1610612739.0,CLE,running,,,Tyson,J. Tyson,,,,,Restricted Area,0-8 Center,0.61,Made,4.0,,,,,,,,,,,,,,,,,
33,PT09M17.00S,2025-11-25T00:19:53.9Z,1,REGULAR,foul,personal,['1freethrow'],1642266,,,1610612739,6,7,2025-11-25T00:20:06Z,330000,False,,,0,,J. Walter shooting personal FOUL (1 PF) (Tyson 1 FT),"[1642266, 1642281]",1610612761.0,TOR,shooting,,,Walter,J. Walter,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,203593.0,1.0,0.0,Tyson,1642281.0,,
35,PT09M17.00S,2025-11-25T00:20:15.1Z,1,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1642281,,,1610612739,6,8,2025-11-25T00:20:15Z,350000,False,,,0,,J. Tyson Free Throw 1 of 1 (5 PTS),[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
36,PT09M02.00S,2025-11-25T00:20:33.1Z,1,REGULAR,turnover,bad pass,[],1627742,,,1610612761,6,8,2025-11-25T00:20:37Z,360000,False,,,0,,B. Ingram bad pass TURNOVER (2 TO),"[1627742, 1628366]",1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Right Center,,,,2.0,Ball,1628366.0,,,,,,,,,,,,,,
37,PT09M02.00S,2025-11-25T00:20:33.1Z,1,REGULAR,steal,,[],1628366,,,1610612739,6,8,2025-11-25T00:20:35Z,370000,False,,,0,,L. Ball STEAL (1 STL),[1628366],1610612739.0,CLE,,,,Ball,L. Ball,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
38,PT09M01.00S,2025-11-25T00:20:37.3Z,1,REGULAR,foul,personal,[],1630567,,,1610612739,6,8,2025-11-25T00:20:53Z,380000,False,,,0,,S. Barnes personal FOUL (1 PF),"[1630567, 1630596]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,200834.0,1.0,0.0,Mobley,1630596.0,,
40,PT08M51.00S,2025-11-25T00:21:01.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628366,94.69448094612353,3.1862745098039214,1610612739,6,8,2025-11-25T00:21:06Z,400000,False,-234.0,-3.0,1,right,MISS L. Ball 3PT,[1628366],1610612739.0,CLE,,,,Ball,L. Ball,,,,,Left Corner 3,24+ Left,23.41,Missed,,,,,,,,,,,,,,,,,,
41,PT08M48.00S,2025-11-25T00:21:04.7Z,1,REGULAR,rebound,defensive,[],1642266,,,1610612761,6,8,2025-11-25T00:21:06Z,410000,False,,,0,,J. Walter REBOUND (Off:0 Def:1),[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,Left Corner 3,24+ Left,,,,,,,40.0,1.0,1.0,0.0,,,,,,,,,,
42,PT08M40.00S,2025-11-25T00:21:12.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,14.668199737187912,41.66666666666667,1610612761,8,8,2025-11-25T00:21:17Z,420000,False,42.0,85.0,1,left,S. Barnes 9' turnaround Jump Shot (2 PTS),[1630567],1610612761.0,TOR,turnaround,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Center,9.5,Made,2.0,,,,,,,,,,,,,,,,,
43,PT08M22.00S,2025-11-25T00:21:30.2Z,1,REGULAR,turnover,lost ball,[],1630596,,,1610612739,8,8,2025-11-25T00:21:35Z,430000,False,,,0,,E. Mobley lost ball TURNOVER (1 TO),"[1630596, 1642266]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Center,,,,1.0,Walter,1642266.0,,,,,,,,,,,,,,
44,PT08M22.00S,2025-11-25T00:21:30.2Z,1,REGULAR,steal,,[],1642266,,,1610612761,8,8,2025-11-25T00:21:32Z,440000,False,,,0,,J. Walter STEAL (1 STL),[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
45,PT08M19.00S,2025-11-25T00:21:33.7Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642266,6.258212877792378,50.0,1610612761,10,8,2025-11-25T00:21:39Z,450000,False,0.0,6.0,1,left,J. Walter running DUNK (2 PTS),[1642266],1610612761.0,TOR,running,,,Walter,J. Walter,,,,,Restricted Area,0-8 Center,0.63,Made,2.0,,,,,,,,,,,,,,,,,
46,PT07M57.00S,2025-11-25T00:21:55.3Z,1,REGULAR,turnover,bad pass,[],1642281,,,1610612739,10,8,2025-11-25T00:21:59Z,460000,False,,,0,,J. Tyson bad pass TURNOVER (1 TO),"[1642281, 1642266]",1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,Mid-Range,16-24 Right,,,,1.0,Walter,1642266.0,,,,,,,,,,,,,,
47,PT07M57.00S,2025-11-25T00:21:55.3Z,1,REGULAR,steal,,[],1642266,,,1610612761,10,8,2025-11-25T00:21:57Z,470000,False,,,0,,J. Walter STEAL (2 STL),[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
48,PT07M42.00S,2025-11-25T00:22:11.0Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1630567,11.251642575558476,72.05882352941177,1610612761,12,8,2025-11-25T00:22:14Z,480000,False,-110.0,53.0,1,left,S. Barnes 12' pullup Jump Shot (4 PTS),[1630567],1610612761.0,TOR,pullup,,,Barnes,S. Barnes,,,,,Mid-Range,8-16 Left,12.25,Made,4.0,,,,,,,,,,,,,,,,,
49,PT07M30.00S,2025-11-25T00:22:21.9Z,1,REGULAR,3pt,Jump Shot,[],1628366,93.77463863337714,1.9607843137254901,1610612739,12,11,2025-11-25T00:22:26Z,490000,False,-240.0,6.0,1,right,L. Ball 24' 3PT  (3 PTS) (D. Mitchell 1 AST),"[1628366, 1628378]",1610612739.0,CLE,,,,Ball,L. Ball,,,,,Left Corner 3,24+ Left,24.03,Made,3.0,,,,,,,,D. Mitchell,1628378.0,1.0,,,,,,,
51,PT07M18.00S,2025-11-25T00:22:34.3Z,1,REGULAR,3pt,Jump Shot,[],1627742,29.517082785808146,74.01960784313727,1610612761,15,11,2025-11-25T00:22:38Z,510000,False,-120.0,225.0,1,left,B. Ingram 25' 3PT  (6 PTS) (I. Quickley 1 AST),"[1627742, 1630193]",1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Left Center,25.5,Made,6.0,,,,,,,,I. Quickley,1630193.0,1.0,,,,,,,
53,PT07M05.00S,2025-11-25T00:22:47.1Z,1,REGULAR,3pt,Jump Shot,[],1628366,66.44218134034165,48.529411764705884,1610612739,15,14,2025-11-25T00:22:51Z,530000,False,-7.0,263.0,1,right,L. Ball 26' 3PT pullup (6 PTS),[1628366],1610612739.0,CLE,pullup,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,26.3,Made,6.0,,,,,,,,,,,,,,,,,
54,PT06M49.00S,2025-11-25T00:23:03.6Z,1,REGULAR,2pt,Jump Shot,[],1630567,11.383048620236531,81.61764705882352,1610612761,15,14,2025-11-25T00:23:07Z,540000,False,-158.0,55.0,1,left,MISS S. Barnes 16' turnaround fadeaway Shot,[1630567],1610612761.0,TOR,turnaround fadeaway,,,Barnes,S. Barnes,,,,,Mid-Range,16-24 Left,16.72,Missed,,,,,,,,,,,,,,,,,,
55,PT06M46.00S,2025-11-25T00:23:06.6Z,1,REGULAR,rebound,defensive,[],1628366,,,1610612739,15,14,2025-11-25T00:23:07Z,550000,False,,,0,,L. Ball REBOUND (Off:0 Def:1),[1628366],1610612739.0,CLE,,,,Ball,L. Ball,,,,,Mid-Range,16-24 Left,,,,,,,54.0,1.0,1.0,0.0,,,,,,,,,,
56,PT06M37.00S,2025-11-25T00:23:15.6Z,1,REGULAR,turnover,bad pass,[],1642281,,,1610612739,15,14,2025-11-25T00:23:23Z,560000,False,,,0,,J. Tyson bad pass TURNOVER (2 TO),"[1642281, 1627751]",1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,Mid-Range,16-24 Left,,,,2.0,Poeltl,1627751.0,,,,,,,,,,,,,,
57,PT06M37.00S,2025-11-25T00:23:15.6Z,1,REGULAR,steal,,[],1627751,,,1610612761,15,14,2025-11-25T00:31:35Z,570000,False,,,0,,J. Poeltl STEAL (1 STL),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
58,PT06M28.00S,2025-11-25T00:23:24.6Z,1,REGULAR,turnover,lost ball,[],1627751,,,1610612761,15,14,2025-11-25T00:40:31Z,580000,False,,,0,,J. Poeltl lost ball TURNOVER (1 TO),"[1627751, 1628366]",1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,1.0,Ball,1628366.0,,,,,,,,,,,,,,
59,PT06M28.00S,2025-11-25T00:23:24.6Z,1,REGULAR,steal,,[],1628366,,,1610612739,15,14,2025-11-25T00:23:26Z,590000,False,,,0,,L. Ball STEAL (2 STL),[1628366],1610612739.0,CLE,,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
60,PT06M22.00S,2025-11-25T00:23:30.7Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1628378,71.04139290407359,21.568627450980394,1610612739,15,14,2025-11-25T00:33:12Z,600000,False,-142.0,220.0,1,right,MISS D. Mitchell 26' running pullup 3PT,[1628378],1610612739.0,CLE,running pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,26.17,Missed,,,,,,,,,,,,,,,,,,
61,PT06M20.00S,2025-11-25T00:23:32.7Z,1,REGULAR,rebound,offensive,[],1642281,,,1610612739,15,14,2025-11-25T00:33:12Z,610000,False,,,0,,J. Tyson REBOUND (Off:1 Def:0),[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,Above the Break 3,24+ Left Center,,,,,,,60.0,1.0,0.0,1.0,,,,,,,,,,
62,PT06M17.00S,2025-11-25T00:23:36.0Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1626204,93.38042049934296,2.696078431372549,1610612739,15,17,2025-11-25T00:23:41Z,620000,False,-237.0,10.0,1,right,L. Nance Jr. 3PT  (3 PTS) (D. Mitchell 2 AST),"[1626204, 1628378]",1610612739.0,CLE,,,,Nance Jr.,L. Nance Jr.,,,,,Left Corner 3,24+ Left,23.67,Made,3.0,,,,,,,,D. Mitchell,1628378.0,2.0,,,,,,,
64,PT06M15.00S,2025-11-25T00:23:41.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,15,17,2025-11-25T00:23:41Z,640000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M15.00S,2025-11-25T00:23:42.0Z,1,REGULAR,substitution,out,[],1642266,,,1610612761,15,17,2025-11-25T00:26:56Z,650000,False,,,0,,SUB out: J. Walter,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M15.00S,2025-11-25T00:23:42.0Z,1,REGULAR,substitution,out,[],1627751,,,1610612761,15,17,2025-11-25T00:26:56Z,660000,False,,,0,,SUB out: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M15.00S,2025-11-25T00:23:42.0Z,1,REGULAR,substitution,out,[],1630596,,,1610612761,15,17,2025-11-25T00:26:56Z,670000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M15.00S,2025-11-25T00:23:42.0Z,1,REGULAR,substitution,out,[],1628378,,,1610612761,15,17,2025-11-25T00:26:56Z,680000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M15.00S,2025-11-25T00:23:42.0Z,1,REGULAR,substitution,in,[],1641711,,,1610612761,15,17,2025-11-25T00:26:56Z,690000,False,,,0,,SUB in: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M15.00S,2025-11-25T00:23:42.0Z,1,REGULAR,substitution,in,[],1630572,,,1610612761,15,17,2025-11-25T00:26:56Z,700000,False,,,0,,SUB in: S. Mamukelashvili,[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M15.00S,2025-11-25T00:23:42.0Z,1,REGULAR,substitution,in,[],1642878,,,1610612761,15,17,2025-11-25T00:26:56Z,710000,False,,,0,,SUB in: T. Proctor,[1642878],1610612739.0,CLE,,,,Proctor,T. Proctor,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M15.00S,2025-11-25T00:23:42.0Z,1,REGULAR,substitution,in,[],1641772,,,1610612761,15,17,2025-11-25T00:26:56Z,720000,False,,,0,,SUB in: N. Tomlin,[1641772],1610612739.0,CLE,,,,Tomlin,N. Tomlin,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M03.00S,2025-11-25T00:27:24.4Z,1,REGULAR,2pt,Jump Shot,[],1627742,23.866622864651774,51.71568627450981,1610612761,17,17,2025-11-25T00:27:33Z,730000,False,-9.0,172.0,1,left,B. Ingram 17' fadeaway Jump Shot (8 PTS) (I. Quickley 2 AST),"[1627742, 1630193]",1610612761.0,TOR,fadeaway,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Center,17.2,Made,8.0,,,,,,,,I. Quickley,1630193.0,2.0,,,,,,,
75,PT05M49.00S,2025-11-25T00:27:39.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642281,88.78120893561103,55.14705882352941,1610612739,17,17,2025-11-25T00:37:52Z,750000,False,26.0,53.0,1,right,MISS J. Tyson driving Layup,[1642281],1610612739.0,CLE,driving,,,Tyson,J. Tyson,,,,,In The Paint (Non-RA),0-8 Center,5.89,Missed,,,,,,,,,,,,,,,,,,
76,PT05M46.00S,2025-11-25T00:27:42.5Z,1,REGULAR,rebound,defensive,[],1630567,,,1610612761,17,17,2025-11-25T00:27:43Z,760000,False,,,0,,S. Barnes REBOUND (Off:1 Def:1),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,75.0,2.0,1.0,1.0,,,,,,,,,,
77,PT05M41.00S,2025-11-25T00:27:46.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630193,6.389618922470433,48.03921568627451,1610612761,17,17,2025-11-25T00:27:52Z,770000,False,10.0,8.0,1,left,MISS I. Quickley running Layup,[1630193],1610612761.0,TOR,running,,,Quickley,I. Quickley,,,,,Restricted Area,0-8 Center,1.24,Missed,,,,,,,,,,,,,,,,,,
78,PT05M39.00S,2025-11-25T00:27:48.7Z,1,REGULAR,rebound,defensive,[],1641772,,,1610612739,17,17,2025-11-25T00:27:52Z,780000,False,,,0,,N. Tomlin REBOUND (Off:0 Def:1),[1641772],1610612739.0,CLE,,,,Tomlin,N. Tomlin,,,,,Restricted Area,0-8 Center,,,,,,,77.0,1.0,1.0,0.0,,,,,,,,,,
79,PT05M34.00S,2025-11-25T00:27:55.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641772,94.69448094612353,50.73529411764706,1610612739,17,19,2025-11-25T00:40:51Z,790000,False,4.0,-3.0,1,right,N. Tomlin alley-oop Layup (2 PTS) (L. Ball 1 AST),"[1641772, 1628366]",1610612739.0,CLE,alley-oop,,,Tomlin,N. Tomlin,,,,,Restricted Area,0-8 Center,0.45,Made,2.0,,,,,,,,L. Ball,1628366.0,1.0,,,,,,,
81,PT05M09.00S,2025-11-25T00:28:18.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627742,17.821944809461236,49.01960784313725,1610612761,17,19,2025-11-25T00:28:22Z,810000,False,5.0,115.0,1,left,MISS B. Ingram 11' turnaround fadeaway Shot,[1627742],1610612761.0,TOR,turnaround fadeaway,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),8-16 Center,11.51,Missed,,,,,,,,,,,,,,,,,,
82,PT05M07.00S,2025-11-25T00:28:20.5Z,1,REGULAR,rebound,defensive,[],1626204,,,1610612739,17,19,2025-11-25T00:28:22Z,820000,False,,,0,,L. Nance Jr. REBOUND (Off:0 Def:1),[1626204],1610612739.0,CLE,,,,Nance Jr.,L. Nance Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,81.0,1.0,1.0,0.0,,,,,,,,,,
