actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
2,PT12M00.00S,2026-02-08T20:12:03.6Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-02-08T20:12:03Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2026-02-08T20:12:05.7Z,1,REGULAR,jumpball,recovered,[],1630193,,,1610612761,0,0,2026-02-08T20:12:05Z,40000,False,,,0,,Jump Ball S. Barnes vs. J. Huff: Tip to I. Quickley,"[1630193, 1630567, 1630643]",1610612761.0,TOR,startperiod,I. Quickley,1630193.0,Quickley,I. Quickley,Barnes,1630567.0,Huff,1630643.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M36.00S,2026-02-08T20:12:25.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627742,19.579500657030223,37.201286764705884,1610612761,2,0,2026-02-08T20:12:33Z,70000,False,64.0,132.0,1,left,B. Ingram 14' pullup Jump Shot (2 PTS),[1627742],1610612761.0,TOR,pullup,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),8-16 Center,14.62,Made,2.0,,,,,,,,,,,,,,,,,
8,PT11M20.00S,2026-02-08T20:12:43.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1642277,93.77463863337714,50.98039215686274,1610612754,2,2,2026-02-08T20:12:49Z,80000,False,5.0,6.0,1,right,J. Furphy cutting DUNK (2 PTS) (J. Huff 1 AST),"[1642277, 1630643]",1610612754.0,IND,cutting,,,Furphy,J. Furphy,,,,,Restricted Area,0-8 Center,0.77,Made,2.0,J. Huff,1630643.0,1.0,,,,,,,,,,,,,,
10,PT11M02.00S,2026-02-08T20:12:59.9Z,1,REGULAR,3pt,Jump Shot,[],1629628,33.459264126149804,43.38235294117647,1610612761,2,2,2026-02-08T20:13:06Z,100000,False,33.0,262.0,1,left,MISS R. Barrett 26' 3PT,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Center,26.41,Missed,,,,,,,,,,,,,,,,,,
11,PT11M00.00S,2026-02-08T20:13:01.9Z,1,REGULAR,rebound,defensive,[],1642277,,,1610612754,2,2,2026-02-08T20:13:06Z,110000,False,,,0,,J. Furphy REBOUND (Off:0 Def:1),[1642277],1610612754.0,IND,,,,Furphy,J. Furphy,,,,,Above the Break 3,24+ Center,,,,,,,10.0,1.0,1.0,0.0,,,,,,,,,,
12,PT10M52.00S,2026-02-08T20:13:11.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629614,92.77266754270697,46.73330269607843,1610612754,2,4,2026-02-08T20:13:18Z,120000,False,-16.0,15.0,1,right,A. Nembhard driving Layup (2 PTS) (J. Furphy 1 AST),"[1629614, 1642277]",1610612754.0,IND,driving,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,2.24,Made,2.0,J. Furphy,1642277.0,1.0,,,,,,,,,,,,,,
14,PT10M44.00S,2026-02-08T20:13:18.6Z,1,REGULAR,3pt,Jump Shot,[],1627742,8.886333771353483,96.56862745098039,1610612761,2,4,2026-02-08T20:13:24Z,140000,False,-233.0,31.0,1,left,MISS B. Ingram 3PT,[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Left Corner 3,24+ Left,23.49,Missed,,,,,,,,,,,,,,,,,,
15,PT10M41.00S,2026-02-08T20:13:21.6Z,1,REGULAR,rebound,defensive,[],1629614,,,1610612754,2,4,2026-02-08T20:13:24Z,150000,False,,,0,,A. Nembhard REBOUND (Off:0 Def:1),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Left Corner 3,24+ Left,,,,,,,14.0,1.0,1.0,0.0,,,,,,,,,,
16,PT10M32.00S,2026-02-08T20:13:30.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629614,82.86793692509855,49.01960784313725,1610612754,2,4,2026-02-08T20:13:36Z,160000,False,-5.0,109.0,1,right,MISS A. Nembhard 10' fadeaway Shot - blocked,"[1629614, 1642867]",1610612754.0,IND,fadeaway,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),8-16 Center,10.86,Missed,,,,,,,,,Murray-Boyles,1642867.0,,,,,,,,
