actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2026-02-05T00:42:13.2Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-02-05T00:42:13Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2026-02-05T00:42:16.1Z,1,REGULAR,jumpball,recovered,[],1630162,,,1610612750,0,0,2026-02-05T00:42:16Z,40000,False,,,0,,Jump Ball R. Gobert vs. S. Barnes: Tip to A. Edwards,"[1630162, 203497, 1630567]",1610612750.0,MIN,startperiod,A. Edwards,1630162.0,Edwards,A. Edwards,Gobert,203497.0,Barnes,1630567.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M43.00S,2026-02-05T00:42:29.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,81.553876478318,57.59803921568627,1610612750,0,2,2026-02-05T00:42:40Z,70000,False,38.0,121.0,1,right,J. Randle 12' turnaround fadeaway Jump Shot (2 PTS),[203944],1610612750.0,MIN,turnaround fadeaway,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Center,12.67,Made,2.0,,,,,,,,,,,,,,,,,
8,PT11M19.00S,2026-02-05T00:42:52.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642867,6.1268068331143235,52.69607843137255,1610612761,2,2,2026-02-05T00:42:58Z,80000,False,-13.0,5.0,1,left,C. Murray-Boyles cutting Layup (2 PTS) (S. Barnes 1 AST),"[1642867, 1630567]",1610612761.0,TOR,cutting,,,Murray-Boyles,C. Murray-Boyles,,,,,Restricted Area,0-8 Center,1.44,Made,2.0,S. Barnes,1630567.0,1.0,,,,,,,,,,,,,,
10,PT11M05.00S,2026-02-05T00:43:07.0Z,1,REGULAR,3pt,Jump Shot,[],1630162,80.1084099868594,6.127450980392156,1610612750,2,5,2026-02-05T00:43:13Z,100000,False,-219.0,134.0,1,right,A. Edwards 25' 3PT  (3 PTS) (J. Randle 1 AST),"[1630162, 203944]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,25.73,Made,3.0,J. Randle,203944.0,1.0,,,,,,,,,,,,,,
12,PT10M47.00S,2026-02-05T00:43:24.6Z,1,REGULAR,3pt,Jump Shot,[],1629628,30.962549277266753,68.13725490196079,1610612761,2,5,2026-02-05T00:43:31Z,120000,False,-91.0,239.0,1,left,MISS R. Barrett 25' 3PT,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Left Center,25.52,Missed,,,,,,,,,,,,,,,,,,
13,PT10M45.00S,2026-02-05T00:43:26.6Z,1,REGULAR,rebound,defensive,[],1630162,,,1610612750,2,5,2026-02-05T00:43:31Z,130000,False,,,0,,A. Edwards REBOUND (Off:0 Def:1),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,,,,,,,12.0,1.0,1.0,0.0,,,,,,,,,,
14,PT10M38.00S,2026-02-05T00:43:34.2Z,1,REGULAR,2pt,Jump Shot,[],1630162,80.89684625492772,71.07843137254902,1610612750,2,5,2026-02-05T00:43:44Z,140000,False,105.0,127.0,1,right,MISS A. Edwards 16' pullup Shot,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Right Center,16.51,Missed,,,,,,,,,,,,,,,,,,
15,PT10M37.00S,2026-02-05T00:43:37.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612750,2,5,2026-02-05T00:43:37Z,150000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Mid-Range,16-24 Right Center,,,,,,,14.0,,,,,,,,,,,,,
17,PT10M31.00S,2026-02-05T00:44:01.8Z,1,REGULAR,foul,personal,['2freethrow'],1642867,,,1610612750,2,5,2026-02-05T00:44:14Z,170000,False,,,0,,C. Murray-Boyles shooting personal FOUL (1 PF) (McDaniels 2 FT),"[1642867, 1630183]",1610612761.0,TOR,shooting,,,Murray-Boyles,C. Murray-Boyles,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1627524.0,1.0,0.0,McDaniels,1630183.0,,,,,
19,PT10M31.00S,2026-02-05T00:44:24.9Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1630183,,,1610612750,2,6,2026-02-05T00:44:24Z,190000,False,,,0,,J. McDaniels Free Throw 1 of 2 (1 PTS),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
20,PT10M31.00S,2026-02-05T00:44:37.6Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1630183,,,1610612750,2,7,2026-02-05T00:44:37Z,200000,False,,,0,,J. McDaniels Free Throw 2 of 2 (2 PTS),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
21,PT10M21.00S,2026-02-05T00:44:48.3Z,1,REGULAR,3pt,Jump Shot,[],1627742,27.283180026281208,82.35294117647058,1610612761,2,7,2026-02-05T00:44:54Z,210000,False,-162.0,204.0,1,left,MISS B. Ingram 26' 3PT,[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Left Center,26.04,Missed,,,,,,,,,,,,,,,,,,
22,PT10M18.00S,2026-02-05T00:44:50.8Z,1,REGULAR,rebound,offensive,[],1642867,,,1610612761,2,7,2026-02-05T00:44:50Z,220000,False,,,0,,C. Murray-Boyles REBOUND (Off:1 Def:0),[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,Above the Break 3,24+ Left Center,,,,,,,21.0,1.0,0.0,1.0,,,,,,,,,,
23,PT10M16.00S,2026-02-05T00:44:52.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629628,20.45006570302234,6.862745098039216,1610612761,5,7,2026-02-05T00:44:58Z,230000,False,216.0,140.0,1,left,R. Barrett 25' 3PT  (3 PTS) (C. Murray-Boyles 1 AST),"[1629628, 1642867]",1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Right Center,25.7,Made,3.0,C. Murray-Boyles,1642867.0,1.0,,,,,,,,,,,,,,
25,PT10M03.00S,2026-02-05T00:45:06.3Z,1,REGULAR,3pt,Jump Shot,[],203944,73.80091984231275,84.55882352941177,1610612750,5,7,2026-02-05T00:45:13Z,250000,False,173.0,194.0,1,right,MISS J. Randle 25' step back 3PT,[203944],1610612750.0,MIN,step back,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,25.97,Missed,,,,,,,,,,,,,,,,,,
26,PT10M01.00S,2026-02-05T00:45:09.1Z,1,REGULAR,rebound,offensive,[],1628978,,,1610612750,5,7,2026-02-05T00:45:09Z,260000,False,,,0,,D. DiVincenzo REBOUND (Off:1 Def:0),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,,,,,,,25.0,1.0,0.0,1.0,,,,,,,,,,
27,PT09M59.00S,2026-02-05T00:45:12.7Z,1,REGULAR,foul,personal,['2freethrow'],1629628,,,1610612750,5,7,2026-02-05T00:45:23Z,270000,False,,,0,,R. Barrett shooting personal FOUL (1 PF) (Randle 2 FT),"[1629628, 203944]",1610612761.0,TOR,shooting,,,Barrett,R. Barrett,,,,,Mid-Range,8-16 Right,,,,,,,,,,,2002.0,1.0,0.0,Randle,203944.0,,,,,
29,PT09M59.00S,2026-02-05T00:45:37.3Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],203944,,,1610612750,5,7,2026-02-05T00:45:37Z,290000,False,,,0,,MISS J. Randle Free Throw 1 of 2,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
30,PT09M59.00S,2026-02-05T00:45:37.3Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,5,7,2026-02-05T00:45:37Z,300000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,29.0,,,,,,,,,,,,,
