actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
16,PT10M38.00S,2026-01-13T03:41:41.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,6.307490144546649,64.48376225490196,1610612746,0,2,2026-01-13T03:42:31Z,160000,False,-72.0,7.0,1,left,MISS I. Zubac 7' driving Hook,[1627826],1610612746.0,LAC,driving,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,7.27,Missed,,,,,,,,,,,,,,,,,,
17,PT10M36.00S,2026-01-13T03:41:43.8Z,1,REGULAR,rebound,defensive,[],1630163,,,1610612766,0,2,2026-01-13T03:41:47Z,170000,False,,,0,,L. Ball REBOUND (Off:0 Def:1),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,,,,,16.0,1.0,1.0,0.0,,,,,,,,,,,,
18,PT10M25.00S,2026-01-13T03:41:54.5Z,1,REGULAR,3pt,Jump Shot,[],1641706,69.72733245729303,75.98039215686273,1610612766,0,2,2026-01-13T03:42:00Z,180000,False,130.0,232.0,1,right,MISS B. Miller 26' 3PT,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Right Center,26.6,Missed,,,,,,,,,,,,,,,,,,
19,PT10M22.00S,2026-01-13T03:41:57.5Z,1,REGULAR,rebound,defensive,[],202695,,,1610612746,0,2,2026-01-13T03:42:00Z,190000,False,,,0,,K. Leonard REBOUND (Off:0 Def:1),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Right Center,,,,,18.0,1.0,1.0,0.0,,,,,,,,,,,,
20,PT10M10.00S,2026-01-13T03:42:10.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202695,15.243101182654403,58.111213235294116,1610612746,2,2,2026-01-13T03:42:16Z,200000,False,-41.0,91.0,1,left,K. Leonard 9' fadeaway Jump Shot (2 PTS),[202695],1610612746.0,LAC,fadeaway,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),8-16 Center,9.95,Made,,,,,,,2.0,,,,,,,,,,,
21,PT10M00.00S,2026-01-13T03:42:19.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,92.32917214191852,58.08823529411765,1610612766,2,2,2026-01-13T03:42:26Z,210000,False,40.0,20.0,1,right,MISS M. Bridges driving Layup,[1628970],1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,4.49,Missed,,,,,,,,,,,,,,,,,,
22,PT09M58.00S,2026-01-13T03:42:21.8Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,2,2,2026-01-13T03:42:26Z,220000,False,,,0,,I. Zubac REBOUND (Off:0 Def:2),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,,,21.0,2.0,2.0,0.0,,,,,,,,,,,,
23,PT09M48.00S,2026-01-13T03:42:32.4Z,1,REGULAR,3pt,Jump Shot,[],201935,30.305519053876477,66.17647058823529,1610612746,2,2,2026-01-13T03:42:37Z,230000,False,-81.0,232.0,1,left,MISS J. Harden 24' step back 3PT,[201935],1610612746.0,LAC,step back,,,Harden,J. Harden,,,,,Above the Break 3,24+ Left Center,24.61,Missed,,,,,,,,,,,,,,,,,,
24,PT09M44.00S,2026-01-13T03:42:36.4Z,1,REGULAR,rebound,defensive,[],1630163,,,1610612766,2,2,2026-01-13T03:42:37Z,240000,False,,,0,,L. Ball REBOUND (Off:0 Def:2),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,,,,,23.0,2.0,2.0,0.0,,,,,,,,,,,,
25,PT09M36.00S,2026-01-13T03:42:44.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641706,88.51839684625493,39.46078431372549,1610612766,2,2,2026-01-13T03:42:48Z,250000,False,-53.0,55.0,1,right,MISS B. Miller 7' driving floating Shot,[1641706],1610612766.0,CHA,driving floating,,,Miller,B. Miller,,,,,In The Paint (Non-RA),0-8 Center,7.65,Missed,,,,,,,,,,,,,,,,,,
26,PT09M34.00S,2026-01-13T03:42:46.2Z,1,REGULAR,rebound,defensive,[],201935,,,1610612746,2,2,2026-01-13T03:42:48Z,260000,False,,,0,,J. Harden REBOUND (Off:0 Def:1),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,,,,,25.0,1.0,1.0,0.0,,,,,,,,,,,,
27,PT09M23.00S,2026-01-13T03:42:57.7Z,1,REGULAR,2pt,Jump Shot,[],202695,6.258212877792378,66.42156862745098,1610612746,2,2,2026-01-13T03:43:01Z,270000,False,-82.0,6.0,1,left,MISS K. Leonard 8' fadeaway Shot,[202695],1610612746.0,LAC,fadeaway,,,Leonard,K. Leonard,,,,,Mid-Range,8-16 Left,8.23,Missed,,,,,,,,,,,,,,,,,,
28,PT09M18.00S,2026-01-13T03:43:01.5Z,1,REGULAR,rebound,offensive,[],1627826,,,1610612746,2,2,2026-01-13T03:43:01Z,280000,False,,,0,,I. Zubac REBOUND (Off:1 Def:2),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Mid-Range,8-16 Left,,,,,27.0,3.0,2.0,1.0,,,,,,,,,,,,
29,PT09M18.00S,2026-01-13T03:43:01.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627826,5.590000152587891,50.0,1610612746,4,2,2026-01-13T03:43:01Z,290000,False,0.0,0.0,1,left,I. Zubac tip Layup (2 PTS),[1627826],1610612746.0,LAC,tip,,,Zubac,I. Zubac,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,2.0,,,,,,,,,,,
30,PT09M12.00S,2026-01-13T03:43:09.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631217,90.09526938239159,48.03921568627451,1610612766,4,2,2026-01-13T03:54:48Z,300000,False,-10.0,41.0,1,right,MISS M. Diabaté cutting Layup,[1631217],1610612766.0,CHA,cutting,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,4.18,Missed,,,,,,,,,,,,,,,,,,
31,PT09M11.00S,2026-01-13T03:43:10.9Z,1,REGULAR,rebound,offensive,[],1631217,,,1610612766,4,2,2026-01-13T03:54:48Z,310000,False,,,0,,M. Diabaté REBOUND (Off:1 Def:0),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,,,,,30.0,1.0,0.0,1.0,,,,,,,,,,,,
32,PT09M10.00S,2026-01-13T03:43:14.5Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1631217,94.40999984741211,50.0,1610612766,4,4,2026-01-13T03:54:53Z,320000,False,0.0,0.0,1,right,M. Diabaté putback DUNK (4 PTS),[1631217],1610612766.0,CHA,putback,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,4.0,,,,,,,,,,,
33,PT08M55.00S,2026-01-13T03:43:24.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,13.14060446780552,49.919577205882355,1610612746,4,4,2026-01-13T03:43:29Z,330000,False,0.0,71.0,1,left,MISS J. Harden 7' driving floating Shot,[201935],1610612746.0,LAC,driving floating,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,7.1,Missed,,,,,,,,,,,,,,,,,,
34,PT08M53.00S,2026-01-13T03:43:26.5Z,1,REGULAR,rebound,defensive,[],1630163,,,1610612766,4,4,2026-01-13T03:43:29Z,340000,False,,,0,,L. Ball REBOUND (Off:0 Def:3),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,,,,,33.0,3.0,3.0,0.0,,,,,,,,,,,,
35,PT08M47.00S,2026-01-13T03:43:35.2Z,1,REGULAR,foul,personal,[],201935,,,1610612766,4,4,2026-01-13T03:43:41Z,350000,False,,,0,,J. Harden personal FOUL (1 PF),"[201935, 1630163]",1610612746.0,LAC,,,,Harden,J. Harden,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1628953.0,1.0,0.0,Ball,1630163.0,,,
38,PT08M39.00S,2026-01-13T03:44:15.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630163,90.40735873850197,63.99356617647059,1610612766,4,4,2026-01-13T03:46:57Z,380000,False,70.0,38.0,1,right,MISS L. Ball 7' driving floating Shot,[1630163],1610612766.0,CHA,driving floating,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,7.95,Missed,,,,,,,,,,,,,,,,,,
39,PT08M38.00S,2026-01-13T03:44:16.1Z,1,REGULAR,rebound,offensive,[],1631217,,,1610612766,4,4,2026-01-13T03:46:57Z,390000,False,,,0,,M. Diabaté REBOUND (Off:2 Def:0),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,In The Paint (Non-RA),0-8 Center,,,,,38.0,2.0,0.0,2.0,,,,,,,,,,,,
40,PT08M37.00S,2026-01-13T03:44:19.4Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1631217,94.40999984741211,50.0,1610612766,4,4,2026-01-13T03:47:06Z,400000,False,0.0,0.0,1,right,MISS M. Diabaté tip Layup,[1631217],1610612766.0,CHA,tip,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
41,PT08M37.00S,2026-01-13T03:44:19.4Z,1,REGULAR,rebound,offensive,[],1631217,,,1610612766,4,4,2026-01-13T03:47:06Z,410000,False,,,0,,M. Diabaté REBOUND (Off:3 Def:0),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,,,,,40.0,3.0,0.0,3.0,,,,,,,,,,,,
42,PT08M36.00S,2026-01-13T03:44:20.5Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1631217,94.40999984741211,50.0,1610612766,4,6,2026-01-13T03:47:12Z,420000,False,0.0,0.0,1,right,M. Diabaté tip Layup (6 PTS),[1631217],1610612766.0,CHA,tip,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,6.0,,,,,,,,,,,
43,PT08M18.00S,2026-01-13T03:44:34.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201935,7.046649145860711,56.86274509803921,1610612746,6,6,2026-01-13T03:44:38Z,430000,False,-34.0,14.0,1,left,J. Harden driving Layup (2 PTS),[201935],1610612746.0,LAC,driving,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,3.69,Made,,,,,,,2.0,,,,,,,,,,,
44,PT08M18.00S,2026-01-13T03:44:38.4Z,1,REGULAR,foul,personal,['1freethrow'],1641706,,,1610612746,6,6,2026-01-13T03:44:45Z,440000,False,,,0,,B. Miller shooting personal FOUL (1 PF) (Harden 1 FT),"[1641706, 201935]",1610612766.0,CHA,shooting,,,Miller,B. Miller,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1628953.0,1.0,0.0,Harden,201935.0,,,
46,PT08M18.00S,2026-01-13T03:45:09.4Z,1,REGULAR,freethrow,1 of 1,[],201935,,,1610612746,7,6,2026-01-13T03:45:09Z,460000,False,,,0,,J. Harden Free Throw 1 of 1 (3 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
47,PT08M02.00S,2026-01-13T03:45:26.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641706,89.17542706964521,59.80392156862745,1610612766,7,6,2026-01-13T03:48:50Z,470000,False,49.0,49.0,1,right,MISS B. Miller 6' driving floating Shot,[1641706],1610612766.0,CHA,driving floating,,,Miller,B. Miller,,,,,In The Paint (Non-RA),0-8 Center,6.95,Missed,,,,,,,,,,,,,,,,,,
48,PT08M02.00S,2026-01-13T03:45:26.9Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612746,7,6,2026-01-13T03:45:33Z,480000,False,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,47.0,,,,,,,,,,,,,,,
49,PT08M02.00S,2026-01-13T03:45:31.0Z,1,REGULAR,foul,personal,[],1631217,,,1610612746,7,6,2026-01-13T03:45:38Z,490000,False,,,0,,M. Diabaté loose ball personal FOUL (1 PF),"[1631217, 1627826]",1610612766.0,CHA,loose ball,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1162.0,1.0,0.0,Zubac,1627826.0,,,
51,PT07M50.00S,2026-01-13T03:45:59.9Z,1,REGULAR,3pt,Jump Shot,[],1627739,29.38567674113009,74.26470588235294,1610612746,7,6,2026-01-13T03:46:05Z,510000,False,-121.0,224.0,1,left,MISS K. Dunn 25' 3PT,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Above the Break 3,24+ Left Center,25.45,Missed,,,,,,,,,,,,,,,,,,
52,PT07M46.00S,2026-01-13T03:46:03.9Z,1,REGULAR,rebound,defensive,[],1641706,,,1610612766,7,6,2026-01-13T03:46:05Z,520000,False,,,0,,B. Miller REBOUND (Off:0 Def:1),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Left Center,,,,,51.0,1.0,1.0,0.0,,,,,,,,,,,,
53,PT07M36.00S,2026-01-13T03:46:14.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642851,92.59198423127464,55.63725490196079,1610612766,7,8,2026-01-13T03:46:21Z,530000,False,28.0,17.0,1,right,K. Knueppel driving Layup (2 PTS) (B. Miller 1 AST),"[1642851, 1641706]",1610612766.0,CHA,driving,,,Knueppel,K. Knueppel,,,,,Restricted Area,0-8 Center,3.3,Made,,,,,,,2.0,B. Miller,1641706.0,1.0,,,,,,,,
55,PT07M22.00S,2026-01-13T03:46:27.3Z,1,REGULAR,3pt,Jump Shot,[],1627739,27.54599211563732,19.11764705882353,1610612746,7,8,2026-01-13T03:46:33Z,550000,False,154.0,206.0,1,left,MISS K. Dunn 25' 3PT,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Above the Break 3,24+ Right Center,25.78,Missed,,,,,,,,,,,,,,,,,,
56,PT07M21.00S,2026-01-13T03:46:28.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612766,7,8,2026-01-13T03:46:33Z,560000,False,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,55.0,,,,,,,,,,,,,,,
58,PT07M10.00S,2026-01-13T03:46:52.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,92.85479632063075,45.588235294117645,1610612766,7,10,2026-01-13T03:46:57Z,580000,False,-22.0,15.0,1,right,M. Bridges driving reverse Layup (2 PTS),[1628970],1610612766.0,CHA,driving reverse,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,2.65,Made,,,,,,,2.0,,,,,,,,,,,
59,PT06M56.00S,2026-01-13T03:47:05.4Z,1,REGULAR,3pt,Jump Shot,[],1627739,13.61695137976347,95.58823529411765,1610612746,7,10,2026-01-13T03:47:09Z,590000,False,-228.0,75.0,1,left,MISS K. Dunn 24' 3PT,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Left Corner 3,24+ Left,24.01,Missed,,,,,,,,,,,,,,,,,,
60,PT06M53.00S,2026-01-13T03:47:08.4Z,1,REGULAR,rebound,defensive,[],1641706,,,1610612766,7,10,2026-01-13T03:47:09Z,600000,False,,,0,,B. Miller REBOUND (Off:0 Def:2),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Left Corner 3,24+ Left,,,,,59.0,2.0,2.0,0.0,,,,,,,,,,,,
61,PT06M40.00S,2026-01-13T03:47:20.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,92.32917214191852,43.13725490196079,1610612766,7,10,2026-01-13T03:47:24Z,610000,False,-34.0,20.0,1,right,MISS M. Bridges driving Layup,[1628970],1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,3.95,Missed,,,,,,,,,,,,,,,,,,
62,PT06M39.00S,2026-01-13T03:47:22.4Z,1,REGULAR,rebound,defensive,[],201935,,,1610612746,7,10,2026-01-13T03:47:22Z,620000,False,,,0,,J. Harden REBOUND (Off:0 Def:2),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,,,,,61.0,2.0,2.0,0.0,,,,,,,,,,,,
63,PT06M31.00S,2026-01-13T03:47:31.9Z,1,REGULAR,foul,personal,['3freethrow'],1642851,,,1610612746,7,10,2026-01-13T03:47:39Z,630000,False,,,0,,K. Knueppel shooting personal FOUL (1 PF) (Harden 3 FT),"[1642851, 201935]",1610612766.0,CHA,shooting,,,Knueppel,K. Knueppel,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,1628953.0,1.0,0.0,Harden,201935.0,,,
65,PT06M31.00S,2026-01-13T03:47:43.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,7,10,2026-01-13T03:47:43Z,650000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M31.00S,2026-01-13T03:50:17.6Z,1,REGULAR,substitution,out,[],1628381,,,1610612746,7,10,2026-01-13T03:50:21Z,660000,False,,,0,,SUB out: J. Collins,[1628381],1610612746.0,LAC,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M31.00S,2026-01-13T03:50:17.6Z,1,REGULAR,substitution,in,[],201587,,,1610612746,7,10,2026-01-13T03:50:21Z,670000,False,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M31.00S,2026-01-13T03:50:30.9Z,1,REGULAR,substitution,out,[],1642851,,,1610612746,7,10,2026-01-13T03:50:36Z,680000,False,,,0,,SUB out: K. Knueppel,[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M31.00S,2026-01-13T03:50:30.9Z,1,REGULAR,substitution,out,[],1631217,,,1610612746,7,10,2026-01-13T03:50:36Z,690000,False,,,0,,SUB out: M. Diabaté,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M31.00S,2026-01-13T03:50:30.9Z,1,REGULAR,substitution,in,[],1630182,,,1610612746,7,10,2026-01-13T03:50:36Z,700000,False,,,0,,SUB in: J. Green,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M31.00S,2026-01-13T03:50:30.9Z,1,REGULAR,substitution,in,[],1641750,,,1610612746,7,10,2026-01-13T03:50:36Z,710000,False,,,0,,SUB in: R. Kalkbrenner,[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M31.00S,2026-01-13T03:50:51.8Z,1,REGULAR,freethrow,1 of 3,[],201935,,,1610612746,8,10,2026-01-13T03:50:51Z,720000,False,,,0,,J. Harden Free Throw 1 of 3 (4 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
73,PT06M31.00S,2026-01-13T03:51:06.6Z,1,REGULAR,freethrow,2 of 3,[],201935,,,1610612746,9,10,2026-01-13T03:51:06Z,730000,False,,,0,,J. Harden Free Throw 2 of 3 (5 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
74,PT06M31.00S,2026-01-13T03:51:21.2Z,1,REGULAR,freethrow,3 of 3,[],201935,,,1610612746,10,10,2026-01-13T03:51:21Z,740000,False,,,0,,J. Harden Free Throw 3 of 3 (6 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,Made,,,,,,,6.0,,,,,,,,,,,
75,PT06M06.00S,2026-01-13T03:51:47.9Z,1,REGULAR,3pt,Jump Shot,[],1641706,73.27529566360053,14.215686274509803,1610612766,10,13,2026-01-13T03:51:53Z,750000,False,-179.0,199.0,1,right,B. Miller 26' 3PT  (3 PTS) (L. Ball 1 AST),"[1641706, 1630163]",1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Left Center,26.74,Made,,,,,,,3.0,L. Ball,1630163.0,1.0,,,,,,,,
77,PT05M48.00S,2026-01-13T03:52:07.1Z,1,REGULAR,2pt,Jump Shot,[],202695,6.389618922470433,22.30392156862745,1610612746,10,13,2026-01-13T03:52:10Z,770000,False,138.0,8.0,1,left,MISS K. Leonard 13' turnaround fadeaway Shot,[202695],1610612746.0,LAC,turnaround fadeaway,,,Leonard,K. Leonard,,,,,Mid-Range,8-16 Right,13.87,Missed,,,,,,,,,,,,,,,,,,
78,PT05M44.00S,2026-01-13T03:52:11.1Z,1,REGULAR,rebound,defensive,[],1630163,,,1610612766,10,13,2026-01-13T03:52:10Z,780000,False,,,0,,L. Ball REBOUND (Off:0 Def:4),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Mid-Range,8-16 Right,,,,,77.0,4.0,4.0,0.0,,,,,,,,,,,,
79,PT05M41.00S,2026-01-13T03:52:13.8Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630163,92.32917214191852,53.92156862745098,1610612766,10,15,2026-01-13T03:52:29Z,790000,False,20.0,20.0,1,right,L. Ball running finger roll Layup (2 PTS),[1630163],1610612766.0,CHA,running finger roll,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,2.77,Made,,,,,,,2.0,,,,,,,,,,,
80,PT05M29.00S,2026-01-13T03:52:25.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627826,11.908672798948752,41.42156862745098,1610612746,12,15,2026-01-13T03:52:29Z,800000,False,43.0,59.0,1,left,I. Zubac 7' floating Jump Shot (4 PTS) (J. Harden 1 AST),"[1627826, 201935]",1610612746.0,LAC,floating,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,7.33,Made,,,,,,,4.0,J. Harden,201935.0,1.0,,,,,,,,
