actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2026-04-13T00:41:32.3Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-04-13T00:41:32Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2026-04-13T00:41:34.6Z,1,REGULAR,jumpball,recovered,[],201939,,,1610612744,0,0,2026-04-13T00:41:34Z,40000,False,,,0,,Jump Ball K. Porziņģis vs. B. Lopez: Tip to S. Curry,"[201939, 204001, 201572]",1610612744.0,GSW,startperiod,S. Curry,201939.0,Curry,S. Curry,Porziņģis,204001.0,Lopez,201572.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M46.00S,2026-04-13T00:41:44.9Z,1,REGULAR,3pt,Jump Shot,[],204001,72.48685939553219,78.43137254901961,1610612744,0,0,2026-04-13T00:41:49Z,70000,False,142.0,206.0,1,right,MISS K. Porziņģis 25' 3PT,[204001],1610612744.0,GSW,,,,Porziņģis,K. Porziņģis,,,,,Above the Break 3,24+ Right Center,25.04,Missed,,,,,,,,,,,,,,,,,,
8,PT11M43.00S,2026-04-13T00:41:47.9Z,1,REGULAR,rebound,defensive,[],1629636,,,1610612746,0,0,2026-04-13T00:41:49Z,80000,False,,,0,,D. Garland REBOUND (Off:0 Def:1),[1629636],1610612746.0,LAC,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Right Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M31.00S,2026-04-13T00:42:00.2Z,1,REGULAR,3pt,Jump Shot,[],201572,28.597240473061763,22.30392156862745,1610612746,0,0,2026-04-13T00:42:07Z,90000,False,138.0,216.0,1,left,MISS B. Lopez 25' 3PT,[201572],1610612746.0,LAC,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Right Center,25.68,Missed,,,,,,,,,,,,,,,,,,
10,PT11M27.00S,2026-04-13T00:42:04.2Z,1,REGULAR,rebound,defensive,[],1641764,,,1610612744,0,0,2026-04-13T00:42:07Z,100000,False,,,0,,B. Podziemski REBOUND (Off:0 Def:1),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Right Center,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,
11,PT11M16.00S,2026-04-13T00:42:14.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],201143,88.78120893561103,37.5,1610612744,0,2,2026-04-13T00:42:21Z,110000,False,-62.0,53.0,1,right,A. Horford 8' driving Hook (2 PTS),[201143],1610612744.0,GSW,driving,,,Horford,A. Horford,,,,,In The Paint (Non-RA),8-16 Left,8.19,Made,,,,,2.0,,,,,,,,,,,,,
13,PT10M59.00S,2026-04-13T00:42:32.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,10.988830486202366,62.5,1610612746,0,2,2026-04-13T00:51:41Z,130000,False,-62.0,51.0,1,left,MISS D. Garland 8' driving floating bank Shot,[1629636],1610612746.0,LAC,driving floating bank,,,Garland,D. Garland,,,,,In The Paint (Non-RA),8-16 Left,8.05,Missed,,,,,,,,,,,,,,,,,,
15,PT10M55.00S,2026-04-13T00:42:36.7Z,1,REGULAR,rebound,offensive,[],201572,,,1610612746,0,2,2026-04-13T00:42:36Z,150000,False,,,0,,B. Lopez REBOUND (Off:1 Def:0),[201572],1610612746.0,LAC,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),8-16 Left,,,13.0,1.0,0.0,1.0,,,,,,,,,,,,,,
16,PT10M55.00S,2026-04-13T00:42:36.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201572,7.966491458607096,41.17647058823529,1610612746,2,2,2026-04-13T00:42:41Z,160000,False,44.0,22.0,1,left,B. Lopez putback Layup (2 PTS),[201572],1610612746.0,LAC,putback,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,4.95,Made,,,,,2.0,,,,,,,,,,,,,
