actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-11-04T03:40:59.0Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-11-04T03:40:59Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2025-11-04T03:41:01.5Z,1,REGULAR,jumpball,recovered,[],1626181,,,1610612748,0,0,2025-11-04T03:41:01Z,40000,False,,,0,,Jump Ball B. Adebayo vs. I. Zubac: Tip to N. Powell,"[1626181, 1628389, 1627826]",1610612748.0,MIA,startperiod,N. Powell,1626181.0,Powell,N. Powell,Adebayo,1628389.0,Zubac,1627826.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M43.00S,2025-11-04T03:41:15.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,9.149145860709593,51.225490196078425,1610612748,0,2,2025-11-04T03:41:31Z,70000,False,-6.0,34.0,1,left,B. Adebayo cutting Layup (2 PTS) (N. Powell 1 AST),"[1628389, 1626181]",1610612748.0,MIA,cutting,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,3.41,Made,2.0,N. Powell,1626181.0,1.0,,,,,,,,,,,,,,
9,PT11M25.00S,2025-11-04T03:41:33.5Z,1,REGULAR,2pt,Jump Shot,[],202695,75.50919842312747,60.049019607843135,1610612746,2,2,2025-11-04T03:41:47Z,90000,False,50.0,178.0,1,right,K. Leonard 18' pullup Jump Shot (2 PTS) (J. Harden 1 AST),"[202695, 201935]",1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,Mid-Range,16-24 Center,18.47,Made,2.0,J. Harden,201935.0,1.0,,,,,,,,,,,,,,
11,PT11M14.00S,2025-11-04T03:41:44.1Z,1,REGULAR,2pt,Jump Shot,[],1626181,20.45006570302234,53.431372549019606,1610612748,2,4,2025-11-04T03:41:51Z,110000,False,-17.0,140.0,1,left,N. Powell 14' driving floating Jump Shot (2 PTS) (B. Adebayo 1 AST),"[1626181, 1628389]",1610612748.0,MIA,driving floating,,,Powell,N. Powell,,,,,Mid-Range,8-16 Center,14.08,Made,2.0,B. Adebayo,1628389.0,1.0,,,,,,,,,,,,,,
12,PT10M56.00S,2025-11-04T03:42:02.2Z,1,REGULAR,turnover,bad pass,[],203078,,,1610612746,2,4,2025-11-04T03:42:06Z,120000,False,,,0,,B. Beal bad pass TURNOVER (1 TO),"[203078, 1628389]",1610612746.0,LAC,,,,Beal,B. Beal,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,Adebayo,1628389.0,,,,,,,,,,,
13,PT10M56.00S,2025-11-04T03:42:02.2Z,1,REGULAR,steal,,[],1628389,,,1610612748,2,4,2025-11-04T03:42:04Z,130000,False,,,0,,B. Adebayo STEAL (1 STL),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
14,PT10M47.00S,2025-11-04T03:42:12.1Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1630558,12.565703022339028,29.901960784313726,1610612748,2,4,2025-11-04T03:43:16Z,140000,False,100.0,66.0,1,left,MISS D. Mitchell 12' driving floating Shot,[1630558],1610612748.0,MIA,driving floating,,,Mitchell,D. Mitchell,,,,,Mid-Range,8-16 Right,12.0,Missed,,,,,,,,,,,,,,,,,,
15,PT10M44.00S,2025-11-04T03:42:15.1Z,1,REGULAR,rebound,offensive,[],1630558,,,1610612748,2,4,2025-11-04T03:43:16Z,150000,False,,,0,,D. Mitchell REBOUND (Off:1 Def:0),[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,Mid-Range,8-16 Right,,,,,,,,,,14.0,1.0,0.0,1.0,,,,,,,
16,PT10M40.00S,2025-11-04T03:42:18.4Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1626181,27.414586070959263,17.647058823529413,1610612748,2,7,2025-11-04T03:42:25Z,160000,False,162.0,205.0,1,left,N. Powell 26' 3PT  (5 PTS) (A. Wiggins 1 AST),"[1626181, 203952]",1610612748.0,MIA,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Right Center,26.13,Made,5.0,A. Wiggins,203952.0,1.0,,,,,,,,,,,,,,
18,PT10M19.00S,2025-11-04T03:42:39.5Z,1,REGULAR,3pt,Jump Shot,[],202695,67.23061760840999,67.8921568627451,1610612746,2,7,2025-11-04T03:42:44Z,180000,False,89.0,256.0,1,right,MISS K. Leonard 27' 3PT,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Right Center,27.07,Missed,,,,,,,,,,,,,,,,,,
20,PT10M16.00S,2025-11-04T03:42:42.5Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,2,7,2025-11-04T03:42:44Z,190000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:1),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,18.0,1.0,1.0,0.0,,,,,,,
