actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
24,PT09M42.00S,2025-11-30T03:13:04.3Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'defensivegoaltending']",1627826,91.27792378449409,50.245098039215684,1610612746,9,4,2025-11-30T03:13:14Z,230000,False,1.0,29.0,1,right,I. Zubac Hook (5 PTS) (J. Collins 1 AST),"[1627826, 1628381]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,2.95,Made,5.0,J. Collins,1628381.0,1.0,,,,,,,,,,,,,,
26,PT09M42.00S,2025-11-30T03:13:11.2Z,1,REGULAR,violation,defensive goaltending,[],1642843,,,1610612746,9,4,2025-11-30T03:13:14Z,250000,False,,,0,,C. Flagg defensive goaltending VIOLATION,[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,,,,,,,,,201639.0,,,,,,,,,,,,,
27,PT09M25.00S,2025-11-30T03:13:33.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203939,11.645860709592641,51.9607843137255,1610612742,9,4,2025-11-30T03:17:30Z,260000,False,-10.0,57.0,1,left,MISS D. Powell cutting Layup - blocked,"[203939, 1628381]",1610612742.0,DAL,cutting,,,Powell,D. Powell,,,,,In The Paint (Non-RA),0-8 Center,5.78,Missed,,,,,,,,,,,,,,,,,Collins,1628381.0
28,PT09M25.00S,2025-11-30T03:13:33.2Z,1,REGULAR,block,,[],1628381,,,1610612742,9,4,2025-11-30T03:13:39Z,270000,False,,,0,,J. Collins BLOCK (1 BLK),[1628381],1610612746.0,LAC,,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
29,PT09M25.00S,2025-11-30T03:13:33.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612742,9,4,2025-11-30T03:13:41Z,280000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,27.0,,,,,
31,PT09M17.00S,2025-11-30T03:13:57.7Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612742,9,4,2025-11-30T03:14:02Z,300000,False,,,0,,DAL shot clock Team TURNOVER,[],1610612742.0,DAL,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,201639.0,,,,,,,,,,,,,
32,PT09M02.00S,2025-11-30T03:14:22.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202695,82.21090670170827,41.42156862745098,1610612746,11,4,2025-11-30T03:19:26Z,310000,False,-43.0,115.0,1,right,K. Leonard 12' driving floating Jump Shot (4 PTS) (J. Harden 2 AST),"[202695, 201935]",1610612746.0,LAC,driving floating,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),8-16 Center,12.25,Made,4.0,J. Harden,201935.0,2.0,,,,,,,,,,,,,,
34,PT08M48.00S,2025-11-30T03:14:37.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642843,17.0335085413929,40.931372549019606,1610612742,11,6,2025-11-30T03:19:49Z,330000,False,45.0,108.0,1,left,C. Flagg 11' driving floating Jump Shot (6 PTS) (D. Powell 1 AST),"[1642843, 203939]",1610612742.0,DAL,driving floating,,,Flagg,C. Flagg,,,,,In The Paint (Non-RA),8-16 Center,11.67,Made,6.0,D. Powell,203939.0,1.0,,,,,,,,,,,,,,
36,PT08M40.00S,2025-11-30T03:14:44.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627739,90.88370565045992,47.30392156862745,1610612746,13,6,2025-11-30T03:20:17Z,340000,False,-13.0,33.0,1,right,K. Dunn cutting Layup (2 PTS) (J. Harden 3 AST),"[1627739, 201935]",1610612746.0,LAC,cutting,,,Dunn,K. Dunn,,,,,Restricted Area,0-8 Center,3.58,Made,2.0,J. Harden,201935.0,3.0,,,,,,,,,,,,,,
39,PT08M14.00S,2025-11-30T03:15:11.5Z,1,REGULAR,3pt,Jump Shot,[],1631108,32.933639947437584,56.372549019607845,1610612742,13,6,2025-11-30T03:20:58Z,360000,False,-32.0,257.0,1,left,MISS M. Christie 25' pullup 3PT - blocked,"[1631108, 201935]",1610612742.0,DAL,pullup,,,Christie,M. Christie,,,,,Above the Break 3,24+ Center,25.91,Missed,,,,,,,,,,,,,,,,,Harden,201935.0
40,PT08M14.00S,2025-11-30T03:15:11.5Z,1,REGULAR,block,,[],201935,,,1610612742,13,6,2025-11-30T03:15:13Z,370000,False,,,0,,J. Harden BLOCK (1 BLK),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
41,PT08M11.00S,2025-11-30T03:15:14.5Z,1,REGULAR,rebound,defensive,[],1628381,,,1610612746,13,6,2025-11-30T03:15:15Z,380000,False,,,0,,J. Collins REBOUND (Off:0 Def:1),[1628381],1610612746.0,LAC,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,39.0,1.0,1.0,0.0,,
42,PT08M05.00S,2025-11-30T03:15:20.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,82.21090670170827,50.0,1610612746,13,6,2025-11-30T03:15:24Z,390000,False,0.0,115.0,1,right,MISS I. Zubac 11' Hook,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),8-16 Center,11.47,Missed,,,,,,,,,,,,,,,,,,
43,PT08M02.00S,2025-11-30T03:15:23.4Z,1,REGULAR,rebound,defensive,[],1642843,,,1610612742,13,6,2025-11-30T03:15:24Z,400000,False,,,0,,C. Flagg REBOUND (Off:0 Def:1),[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,42.0,1.0,1.0,0.0,,
44,PT07M58.00S,2025-11-30T03:15:27.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1642843,32.013797634691194,67.64705882352942,1610612742,13,6,2025-11-30T03:21:45Z,410000,False,-88.0,248.0,1,left,MISS C. Flagg 26' running pullup 3PT,[1642843],1610612742.0,DAL,running pullup,,,Flagg,C. Flagg,,,,,Above the Break 3,24+ Left Center,26.36,Missed,,,,,,,,,,,,,,,,,,
45,PT07M57.00S,2025-11-30T03:15:28.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612746,13,6,2025-11-30T03:15:36Z,420000,False,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,44.0,,,,,
47,PT07M44.00S,2025-11-30T03:15:51.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201935,88.64980289093299,45.83333333333333,1610612746,13,6,2025-11-30T03:16:53Z,440000,False,-21.0,54.0,1,right,MISS J. Harden driving Layup - blocked,"[201935, 203939]",1610612746.0,LAC,driving,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,5.81,Missed,,,,,,,,,,,,,,,,,Powell,203939.0
48,PT07M44.00S,2025-11-30T03:15:51.4Z,1,REGULAR,block,,[],203939,,,1610612746,13,6,2025-11-30T03:16:48Z,450000,False,,,0,,D. Powell BLOCK (1 BLK),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
49,PT07M39.00S,2025-11-30T03:15:56.4Z,1,REGULAR,rebound,defensive,[],1630230,,,1610612742,13,6,2025-11-30T03:15:57Z,460000,False,,,0,,N. Marshall REBOUND (Off:0 Def:1),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,47.0,1.0,1.0,0.0,,
50,PT07M36.00S,2025-11-30T03:15:59.4Z,1,REGULAR,3pt,Jump Shot,[],1631108,21.50131406044678,8.333333333333332,1610612742,13,6,2025-11-30T03:16:05Z,470000,False,208.0,150.0,1,left,MISS M. Christie 25' 3PT,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,Above the Break 3,24+ Right Center,25.65,Missed,,,,,,,,,,,,,,,,,,
51,PT07M30.00S,2025-11-30T03:16:05.4Z,1,REGULAR,rebound,defensive,[],1627739,,,1610612746,13,6,2025-11-30T03:16:05Z,480000,False,,,0,,K. Dunn REBOUND (Off:0 Def:1),[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,50.0,1.0,1.0,0.0,,
52,PT07M17.00S,2025-11-30T03:16:17.1Z,1,REGULAR,3pt,Jump Shot,[],1628381,83.65637319316689,97.54901960784314,1610612746,13,6,2025-11-30T03:16:20Z,490000,False,238.0,101.0,1,right,MISS J. Collins 25' 3PT,[1628381],1610612746.0,LAC,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Right Center,25.83,Missed,,,,,,,,,,,,,,,,,,
53,PT07M15.00S,2025-11-30T03:16:19.1Z,1,REGULAR,rebound,defensive,[],1631108,,,1610612742,13,6,2025-11-30T03:16:20Z,500000,False,,,0,,M. Christie REBOUND (Off:0 Def:1),[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,52.0,1.0,1.0,0.0,,
54,PT07M09.00S,2025-11-30T03:16:25.6Z,1,REGULAR,3pt,Jump Shot,[],1630230,18.347568988173457,5.392156862745098,1610612742,13,6,2025-11-30T03:16:29Z,510000,False,223.0,120.0,1,left,MISS N. Marshall 25' 3PT,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Right Center,25.32,Missed,,,,,,,,,,,,,,,,,,
55,PT07M07.00S,2025-11-30T03:16:27.6Z,1,REGULAR,rebound,defensive,[],202695,,,1610612746,13,6,2025-11-30T03:16:29Z,520000,False,,,0,,K. Leonard REBOUND (Off:0 Def:2),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,54.0,2.0,2.0,0.0,,
56,PT07M02.00S,2025-11-30T03:16:33.2Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",202695,85.23324572930355,45.83333333333333,1610612746,13,6,2025-11-30T03:24:41Z,530000,False,-21.0,86.0,1,right,MISS K. Leonard 8' driving floating Shot,[202695],1610612746.0,LAC,driving floating,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),8-16 Center,8.88,Missed,,,,,,,,,,,,,,,,,,
57,PT06M59.00S,2025-11-30T03:16:36.2Z,1,REGULAR,rebound,defensive,[],1642843,,,1610612742,13,6,2025-11-30T03:24:41Z,540000,False,,,0,,C. Flagg REBOUND (Off:0 Def:2),[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,56.0,2.0,2.0,0.0,,
58,PT06M53.00S,2025-11-30T03:16:40.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1631108,26.49474375821288,13.970588235294118,1610612742,13,6,2025-11-30T03:25:47Z,550000,False,180.0,197.0,1,left,MISS M. Christie 26' running 3PT,[1631108],1610612742.0,DAL,running,,,Christie,M. Christie,,,,,Above the Break 3,24+ Right Center,26.66,Missed,,,,,,,,,,,,,,,,,,
59,PT06M51.00S,2025-11-30T03:16:42.9Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,13,6,2025-11-30T03:16:44Z,560000,False,,,0,,I. Zubac REBOUND (Off:0 Def:1),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,58.0,1.0,1.0,0.0,,
60,PT06M39.00S,2025-11-30T03:16:57.6Z,1,REGULAR,foul,personal,['3freethrow'],1642948,,,1610612746,13,6,2025-11-30T03:17:10Z,570000,False,,,0,,R. Nembhard shooting personal FOUL (1 PF) (Harden 3 FT),"[1642948, 201935]",1610612742.0,DAL,shooting,,,Nembhard,R. Nembhard,,,,,Above the Break 3,24+ Right Center,,,,,,,1627962.0,1.0,0.0,Harden,201935.0,,,,,,,,,
62,PT06M39.00S,2025-11-30T03:17:09.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,13,6,2025-11-30T03:17:09Z,590000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M39.00S,2025-11-30T03:19:11.0Z,1,REGULAR,substitution,out,[],1642948,,,1610612746,13,6,2025-11-30T03:20:09Z,600000,False,,,0,,SUB out: R. Nembhard,[1642948],1610612742.0,DAL,,,,Nembhard,R. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M39.00S,2025-11-30T03:19:11.0Z,1,REGULAR,substitution,out,[],203939,,,1610612746,13,6,2025-11-30T03:20:09Z,610000,False,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M39.00S,2025-11-30T03:19:11.0Z,1,REGULAR,substitution,out,[],1630230,,,1610612746,13,6,2025-11-30T03:20:09Z,620000,False,,,0,,SUB out: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M39.00S,2025-11-30T03:19:11.0Z,1,REGULAR,substitution,in,[],1630314,,,1610612746,13,6,2025-11-30T03:20:09Z,630000,False,,,0,,SUB in: B. Williams,[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M39.00S,2025-11-30T03:19:11.0Z,1,REGULAR,substitution,in,[],1630619,,,1610612746,13,6,2025-11-30T03:20:09Z,640000,False,,,0,,SUB in: M. Cisse,[1630619],1610612742.0,DAL,,,,Cisse,M. Cisse,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M39.00S,2025-11-30T03:19:11.0Z,1,REGULAR,substitution,in,[],1628997,,,1610612746,13,6,2025-11-30T03:20:09Z,650000,False,,,0,,SUB in: C. Martin,[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M39.00S,2025-11-30T03:20:21.7Z,1,REGULAR,freethrow,1 of 3,[],201935,,,1610612746,13,6,2025-11-30T03:20:21Z,660000,False,,,0,,MISS J. Harden Free Throw 1 of 3,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
70,PT06M39.00S,2025-11-30T03:20:21.7Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,13,6,2025-11-30T03:20:21Z,670000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,69.0,,,,,
71,PT06M39.00S,2025-11-30T03:20:32.6Z,1,REGULAR,freethrow,2 of 3,[],201935,,,1610612746,14,6,2025-11-30T03:20:32Z,680000,False,,,0,,J. Harden Free Throw 2 of 3 (1 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
72,PT06M39.00S,2025-11-30T03:20:50.4Z,1,REGULAR,freethrow,3 of 3,[],201935,,,1610612746,15,6,2025-11-30T03:20:50Z,690000,False,,,0,,J. Harden Free Throw 3 of 3 (2 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
73,PT06M14.00S,2025-11-30T03:21:15.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1642843,6.915243101182654,50.0,1610612742,15,8,2025-11-30T03:21:20Z,700000,False,0.0,13.0,1,left,C. Flagg driving Hook (8 PTS) (B. Williams 1 AST),"[1642843, 1630314]",1610612742.0,DAL,driving,,,Flagg,C. Flagg,,,,,Restricted Area,0-8 Center,1.25,Made,8.0,B. Williams,1630314.0,1.0,,,,,,,,,,,,,,
75,PT05M51.00S,2025-11-30T03:21:39.1Z,1,REGULAR,3pt,Jump Shot,[],201935,71.96123521681997,80.14705882352942,1610612746,18,8,2025-11-30T03:21:49Z,720000,False,151.0,211.0,1,right,J. Harden 25' 3PT pullup (5 PTS),[201935],1610612746.0,LAC,pullup,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,25.94,Made,5.0,,,,,,,,,,,,,,,,,
76,PT05M43.00S,2025-11-30T03:21:49.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630314,9.017739816031538,47.05882352941176,1610612742,18,10,2025-11-30T03:21:55Z,730000,False,15.0,32.0,1,left,B. Williams driving finger roll Layup (2 PTS),[1630314],1610612742.0,DAL,driving finger roll,,,Williams,B. Williams,,,,,Restricted Area,0-8 Center,3.55,Made,2.0,,,,,,,,,,,,,,,,,
77,PT05M43.00S,2025-11-30T03:21:52.8Z,1,REGULAR,foul,personal,['1freethrow'],1627739,,,1610612742,18,10,2025-11-30T03:22:03Z,740000,False,,,0,,K. Dunn shooting personal FOUL (1 PF) (Williams 1 FT),"[1627739, 1630314]",1610612746.0,LAC,shooting,,,Dunn,K. Dunn,,,,,Restricted Area,0-8 Center,,,,,,,203054.0,1.0,0.0,Williams,1630314.0,,,,,,,,,
79,PT05M43.00S,2025-11-30T03:22:12.4Z,1,REGULAR,substitution,out,[],202695,,,1610612742,18,10,2025-11-30T03:22:32Z,760000,False,,,0,,SUB out: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M43.00S,2025-11-30T03:22:12.4Z,1,REGULAR,substitution,in,[],201587,,,1610612742,18,10,2025-11-30T03:22:32Z,770000,False,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M43.00S,2025-11-30T03:22:31.8Z,1,REGULAR,freethrow,1 of 1,[],1630314,,,1610612742,18,10,2025-11-30T03:22:37Z,780000,False,,,0,,MISS B. Williams Free Throw 1 of 1,[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
82,PT05M40.00S,2025-11-30T03:22:34.8Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,18,10,2025-11-30T03:22:37Z,790000,False,,,0,,I. Zubac REBOUND (Off:0 Def:2),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,81.0,2.0,2.0,0.0,,
83,PT05M25.00S,2025-11-30T03:22:49.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'defensivegoaltending']",201935,89.96386333771353,52.94117647058824,1610612746,20,10,2025-11-30T03:29:35Z,800000,False,15.0,42.0,1,right,J. Harden driving floating bank Jump Shot (7 PTS),[201935],1610612746.0,LAC,driving floating bank,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,4.43,Made,7.0,,,,,,,,,,,,,,,,,
84,PT05M25.00S,2025-11-30T03:22:53.9Z,1,REGULAR,violation,defensive goaltending,[],1630619,,,1610612746,20,10,2025-11-30T03:22:57Z,810000,False,,,0,,M. Cisse defensive goaltending VIOLATION,[1630619],1610612742.0,DAL,,,,Cisse,M. Cisse,,,,,,,,,,,,,201639.0,,,,,,,,,,,,,
85,PT05M10.00S,2025-11-30T03:23:20.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642843,17.559132720105126,34.80392156862745,1610612742,20,12,2025-11-30T03:23:26Z,820000,False,76.0,113.0,1,left,C. Flagg 13' pullup Jump Shot (10 PTS),[1642843],1610612742.0,DAL,pullup,,,Flagg,C. Flagg,,,,,In The Paint (Non-RA),8-16 Right,13.58,Made,10.0,,,,,,,,,,,,,,,,,
