actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2026-03-05T03:40:24.9Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-03-05T03:40:24Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2026-03-05T03:40:28.6Z,1,REGULAR,jumpball,recovered,[],1642920,,,1610612746,0,0,2026-03-05T03:40:28Z,40000,False,,,0,,Jump Ball B. Lopez vs. J. Huff: Tip to K. Sanders,"[1642920, 201572, 1630643]",1610612746.0,LAC,startperiod,K. Sanders,1642920.0,Sanders,K. Sanders,Lopez,201572.0,Huff,1630643.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M41.00S,2026-03-05T03:40:42.9Z,1,REGULAR,3pt,Jump Shot,[],1627884,73.14388961892247,19.607843137254903,1610612746,0,0,2026-03-05T03:40:52Z,70000,False,-152.0,200.0,1,right,MISS D. Jones Jr. 25' 3PT,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Above the Break 3,24+ Left Center,25.11,Missed,,,,,,,,,,,,,,,,,,
8,PT11M37.00S,2026-03-05T03:40:46.9Z,1,REGULAR,rebound,defensive,[],1630174,,,1610612754,0,0,2026-03-05T03:40:52Z,80000,False,,,0,,A. Nesmith REBOUND (Off:0 Def:1),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Left Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M27.00S,2026-03-05T03:40:57.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630643,7.835085413929041,45.09803921568628,1610612754,0,2,2026-03-05T03:41:06Z,90000,False,25.0,21.0,1,left,J. Huff driving DUNK (2 PTS) (A. Nembhard 1 AST),"[1630643, 1629614]",1610612754.0,IND,driving,,,Huff,J. Huff,,,,,Restricted Area,0-8 Center,3.23,Made,,,,,2.0,A. Nembhard,1629614.0,1.0,,,,,,,,,,
11,PT11M13.00S,2026-03-05T03:41:10.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201572,91.80354796320631,50.49019607843137,1610612746,0,2,2026-03-05T03:41:15Z,110000,False,2.0,25.0,1,right,MISS B. Lopez Layup - blocked,"[201572, 1630643]",1610612746.0,LAC,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,2.46,Missed,,,,,,,,,Huff,1630643.0,,,,,,,,
12,PT11M13.00S,2026-03-05T03:41:10.2Z,1,REGULAR,block,,[],1630643,,,1610612746,0,2,2026-03-05T03:41:12Z,120000,False,,,0,,J. Huff BLOCK (1 BLK),[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
13,PT11M11.00S,2026-03-05T03:41:12.2Z,1,REGULAR,rebound,offensive,[],201572,,,1610612746,0,2,2026-03-05T03:41:15Z,130000,False,,,0,,B. Lopez REBOUND (Off:1 Def:0),[201572],1610612746.0,LAC,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,11.0,1.0,0.0,1.0,,,,,,,,,,,,,,
15,PT11M10.00S,2026-03-05T03:41:14.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201572,92.19776609724047,50.245098039215684,1610612746,2,2,2026-03-05T03:42:23Z,150000,False,1.0,21.0,1,right,B. Lopez putback Layup (2 PTS),[201572],1610612746.0,LAC,putback,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,2.08,Made,,,,,2.0,,,,,,,,,,,,,
16,PT10M54.00S,2026-03-05T03:41:30.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,7.440867279894875,47.05882352941176,1610612754,2,4,2026-03-05T03:41:33Z,160000,False,15.0,17.0,1,left,P. Siakam driving Layup (2 PTS) (A. Nembhard 2 AST),"[1627783, 1629614]",1610612754.0,IND,driving,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,2.28,Made,,,,,2.0,A. Nembhard,1629614.0,2.0,,,,,,,,,,
18,PT10M37.00S,2026-03-05T03:41:46.0Z,1,REGULAR,3pt,Jump Shot,[],202695,65.65374507227332,41.42156862745098,1610612746,5,4,2026-03-05T03:41:50Z,180000,False,-43.0,270.0,1,right,K. Leonard 27' 3PT pullup (3 PTS),[202695],1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Center,27.38,Made,,,,,3.0,,,,,,,,,,,,,
19,PT10M16.00S,2026-03-05T03:42:08.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641716,9.280551905387648,47.30392156862745,1610612754,5,6,2026-03-05T03:47:58Z,190000,False,13.0,35.0,1,left,J. Walker driving finger roll Layup (2 PTS),[1641716],1610612754.0,IND,driving finger roll,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,3.72,Made,,,,,2.0,,,,,,,,,,,,,
