actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2026-02-23T02:10:20.4Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-02-23T02:10:20Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2026-02-23T02:10:23.9Z,1,REGULAR,jumpball,recovered,[],202695,,,1610612746,0,0,2026-02-23T02:10:23Z,40000,False,,,0,,Jump Ball B. Lopez vs. W. Carter Jr.: Tip to K. Leonard,"[202695, 201572, 1628976]",1610612746.0,LAC,startperiod,K. Leonard,202695.0,Leonard,K. Leonard,Lopez,201572.0,Carter Jr.,1628976.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M33.00S,2026-02-23T02:10:46.5Z,1,REGULAR,3pt,Jump Shot,[],202695,91.40932982917214,3.9215686274509802,1610612746,0,0,2026-02-23T02:10:49Z,70000,False,-230.0,28.0,1,right,MISS K. Leonard 3PT,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Left Corner 3,24+ Left,23.21,Missed,,,,,,,,,,,,,,,,,,
8,PT11M31.00S,2026-02-23T02:10:48.5Z,1,REGULAR,rebound,defensive,[],1628976,,,1610612753,0,0,2026-02-23T02:10:49Z,80000,False,,,0,,W. Carter Jr. REBOUND (Off:0 Def:1),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Left Corner 3,24+ Left,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M25.00S,2026-02-23T02:10:54.6Z,1,REGULAR,turnover,bad pass,[],1641710,,,1610612753,0,0,2026-02-23T02:10:58Z,90000,False,,,0,,A. Black bad pass TURNOVER (1 TO),"[1641710, 202695]",1610612753.0,ORL,,,,Black,A. Black,,,,,Above the Break 3,24+ Right Center,,,,,,,1.0,Leonard,202695.0,,,,,,,,,,,
10,PT11M25.00S,2026-02-23T02:10:54.6Z,1,REGULAR,steal,,[],202695,,,1610612746,0,0,2026-02-23T02:10:56Z,100000,False,,,0,,K. Leonard STEAL (1 STL),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
11,PT11M21.00S,2026-02-23T02:10:58.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202695,92.72339027595268,49.50980392156863,1610612746,2,0,2026-02-23T02:11:03Z,110000,False,-2.0,16.0,1,right,K. Leonard running DUNK (2 PTS) (D. Jones Jr. 1 AST),"[202695, 1627884]",1610612746.0,LAC,running,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,1.61,Made,,,,,,,,2.0,D. Jones Jr.,1627884.0,1.0,,,,,,,
13,PT11M02.00S,2026-02-23T02:11:17.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628976,7.30946123521682,52.94117647058824,1610612753,2,2,2026-02-23T02:11:21Z,130000,False,-15.0,16.0,1,left,W. Carter Jr. Layup (2 PTS) (P. Banchero 1 AST),"[1628976, 1631094]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,2.19,Made,,,,,,,,2.0,P. Banchero,1631094.0,1.0,,,,,,,
14,PT10M49.00S,2026-02-23T02:11:34.8Z,1,REGULAR,foul,personal,[],1628976,,,1610612746,2,2,2026-02-23T02:11:40Z,140000,False,,,0,,W. Carter Jr. personal FOUL (1 PF),"[1628976, 201572]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,1628171.0,1.0,0.0,Lopez,201572.0,,
16,PT10M43.00S,2026-02-23T02:11:54.5Z,1,REGULAR,3pt,Jump Shot,[],201572,73.9323258869908,12.254901960784313,1610612746,5,2,2026-02-23T02:12:01Z,160000,False,-189.0,193.0,1,right,B. Lopez 26' 3PT  (3 PTS) (K. Leonard 1 AST),"[201572, 202695]",1610612746.0,LAC,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Left Center,26.96,Made,,,,,,,,3.0,K. Leonard,202695.0,1.0,,,,,,,
