actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2026-03-15T02:47:39.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-03-15T02:47:39Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2026-03-15T02:47:43.0Z,1,REGULAR,jumpball,recovered,[],1630173,,,1610612758,0,0,2026-03-15T02:47:43Z,40000,False,,,0,,Jump Ball M. Raynaud vs. B. Lopez: Tip to P. Achiuwa,"[1630173, 1642875, 201572]",1610612758.0,SAC,startperiod,P. Achiuwa,1630173.0,Achiuwa,P. Achiuwa,Raynaud,1642875.0,Lopez,201572.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M45.00S,2026-03-15T02:47:53.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642363,9.411957950065702,63.725490196078425,1610612758,0,0,2026-03-15T02:48:07Z,70000,False,-69.0,36.0,1,left,MISS N. Clifford 7' cutting Layup,[1642363],1610612758.0,SAC,cutting,,,Clifford,N. Clifford,,,,,In The Paint (Non-RA),0-8 Center,7.75,Missed,,,,,,,,,,,,,,,,,,
8,PT11M43.00S,2026-03-15T02:47:55.4Z,1,REGULAR,rebound,defensive,[],1629636,,,1610612746,0,0,2026-03-15T02:48:01Z,80000,False,,,0,,D. Garland REBOUND (Off:0 Def:1),[1629636],1610612746.0,LAC,,,,Garland,D. Garland,,,,,In The Paint (Non-RA),0-8 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M35.00S,2026-03-15T02:48:03.5Z,1,REGULAR,2pt,Jump Shot,[],201572,92.9862023653088,24.019607843137255,1610612746,0,0,2026-03-15T02:48:08Z,90000,False,-130.0,13.0,1,right,MISS B. Lopez 13' fadeaway Shot,[201572],1610612746.0,LAC,fadeaway,,,Lopez,B. Lopez,,,,,Mid-Range,8-16 Left,13.06,Missed,,,,,,,,,,,,,,,,,,
10,PT11M32.00S,2026-03-15T02:48:06.5Z,1,REGULAR,rebound,defensive,[],1630173,,,1610612758,0,0,2026-03-15T02:48:08Z,100000,False,,,0,,P. Achiuwa REBOUND (Off:0 Def:1),[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,Mid-Range,8-16 Left,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,
11,PT11M27.00S,2026-03-15T02:48:12.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642875,5.601182654402102,41.911764705882355,1610612758,0,2,2026-03-15T02:48:23Z,110000,False,40.0,0.0,1,left,M. Raynaud Layup (2 PTS) (R. Westbrook 1 AST),"[1642875, 201566]",1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,Restricted Area,0-8 Center,4.04,Made,,,,,2.0,R. Westbrook,201566.0,1.0,,,,,,,,,,
13,PT11M07.00S,2026-03-15T02:48:31.1Z,1,REGULAR,2pt,Jump Shot,[],202695,75.1149802890933,62.00980392156863,1610612746,2,2,2026-03-15T02:48:36Z,130000,False,60.0,181.0,1,right,K. Leonard 19' pullup Jump Shot (2 PTS),[202695],1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,Mid-Range,16-24 Right Center,19.11,Made,,,,,2.0,,,,,,,,,,,,,
14,PT10M54.00S,2026-03-15T02:48:44.9Z,1,REGULAR,3pt,Jump Shot,[],201566,23.258869908015768,84.58180147058823,1610612758,2,2,2026-03-15T02:48:58Z,140000,False,-173.0,166.0,1,left,MISS R. Westbrook 3PT,[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Left Center,23.98,Missed,,,,,,,,,,,,,,,,,,
15,PT10M52.00S,2026-03-15T02:48:46.9Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612746,2,2,2026-03-15T02:48:55Z,150000,False,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Mid-Range,16-24 Left Center,,,14.0,,,,,,,,,,,,,,,,,
17,PT10M33.00S,2026-03-15T02:49:09.2Z,1,REGULAR,2pt,Jump Shot,[],1629636,75.90341655716163,66.66666666666666,1610612746,2,2,2026-03-15T02:49:15Z,170000,False,83.0,174.0,1,right,MISS D. Garland 19' step back Shot,[1629636],1610612746.0,LAC,step back,,,Garland,D. Garland,,,,,Mid-Range,16-24 Right Center,19.29,Missed,,,,,,,,,,,,,,,,,,
18,PT10M29.00S,2026-03-15T02:49:13.2Z,1,REGULAR,rebound,defensive,[],201566,,,1610612758,2,2,2026-03-15T02:49:15Z,180000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:1),[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,Mid-Range,16-24 Right Center,,,17.0,1.0,1.0,0.0,,,,,,,,,,,,,,
19,PT10M20.00S,2026-03-15T02:49:22.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642875,17.95335085413929,54.90196078431373,1610612758,2,4,2026-03-15T02:49:29Z,190000,False,-25.0,116.0,1,left,M. Raynaud 11' floating Jump Shot (4 PTS) (D. DeRozan 1 AST),"[1642875, 201942]",1610612758.0,SAC,floating,,,Raynaud,M. Raynaud,,,,,In The Paint (Non-RA),8-16 Center,11.89,Made,,,,,4.0,D. DeRozan,201942.0,1.0,,,,,,,,,,
