actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-12-31T04:10:33.0Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-12-31T04:10:33Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M58.00S,2025-12-31T04:10:34.7Z,1,REGULAR,jumpball,recovered,[],201935,,,1610612746,0,0,2025-12-31T04:10:34Z,40000,False,,,0,,Jump Ball B. Lopez vs. M. Raynaud: Tip to J. Harden,"[201935, 201572, 1642875]",1610612746.0,LAC,startperiod,J. Harden,201935.0,Harden,J. Harden,Lopez,201572.0,Raynaud,1642875.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M33.00S,2025-12-31T04:10:59.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627739,89.43823915900131,52.450980392156865,1610612746,2,0,2025-12-31T04:11:04Z,70000,False,12.0,47.0,1,right,K. Dunn turnaround bank Hook (2 PTS) (J. Harden 1 AST),"[1627739, 201935]",1610612746.0,LAC,turnaround bank,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),0-8 Center,4.84,Made,2.0,J. Harden,201935.0,1.0,,,,,,,,,,,,,,
9,PT11M10.00S,2025-12-31T04:11:22.4Z,1,REGULAR,2pt,Jump Shot,[],201566,4.944152431011826,71.81372549019608,1610612758,2,2,2025-12-31T04:11:26Z,90000,False,-109.0,-6.0,1,left,R. Westbrook 10' fadeaway Jump Shot (2 PTS),[201566],1610612758.0,SAC,fadeaway,,,Westbrook,R. Westbrook,,,,,Mid-Range,8-16 Left,10.93,Made,2.0,,,,,,,,,,,,,,,,,
10,PT10M53.00S,2025-12-31T04:11:38.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201935,91.01511169513797,48.28431372549019,1610612746,4,2,2025-12-31T04:11:41Z,100000,False,-9.0,32.0,1,right,J. Harden driving Layup (2 PTS),[201935],1610612746.0,LAC,driving,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,3.31,Made,2.0,,,,,,,,,,,,,,,,,
11,PT10M42.00S,2025-12-31T04:11:49.7Z,1,REGULAR,turnover,bad pass,[],201942,,,1610612758,4,2,2025-12-31T04:11:53Z,110000,False,,,0,,D. DeRozan bad pass TURNOVER (1 TO),"[201942, 1627739]",1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Right,,,,,,,1.0,Dunn,1627739.0,,,,,,,,,,,
12,PT10M42.00S,2025-12-31T04:11:49.7Z,1,REGULAR,steal,,[],1627739,,,1610612746,4,2,2025-12-31T04:11:51Z,120000,False,,,0,,K. Dunn STEAL (1 STL),[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
13,PT10M37.00S,2025-12-31T04:11:54.7Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",201935,67.62483574244416,66.42156862745098,1610612746,4,2,2025-12-31T04:12:00Z,130000,False,82.0,252.0,1,right,MISS J. Harden 26' running pullup 3PT,[201935],1610612746.0,LAC,running pullup,,,Harden,J. Harden,,,,,Above the Break 3,24+ Center,26.48,Missed,,,,,,,,,,,,,,,,,,
14,PT10M35.00S,2025-12-31T04:11:56.7Z,1,REGULAR,rebound,defensive,[],201942,,,1610612758,4,2,2025-12-31T04:12:00Z,140000,False,,,0,,D. DeRozan REBOUND (Off:0 Def:1),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Center,,,,,,,,,,13.0,1.0,1.0,0.0,,,,,,,
15,PT10M20.00S,2025-12-31T04:12:12.7Z,1,REGULAR,2pt,Jump Shot,[],1630173,6.389618922470433,67.8921568627451,1610612758,4,2,2025-12-31T04:12:16Z,150000,False,-89.0,8.0,1,left,MISS P. Achiuwa 8' pullup Shot,[1630173],1610612758.0,SAC,pullup,,,Achiuwa,P. Achiuwa,,,,,Mid-Range,8-16 Left,8.98,Missed,,,,,,,,,,,,,,,,,,
