actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
17,PT10M05.00S,2025-12-24T03:44:40.8Z,1,REGULAR,3pt,Jump Shot,[],1629006,31.750985545335087,31.862745098039213,1610612745,2,2,2025-12-24T03:44:46Z,170000,False,91.0,246.0,1,left,MISS J. Okogie 26' 3PT,[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,Above the Break 3,24+ Right Center,26.22,Missed,,,,,,,,,,,,,,,,,,
18,PT10M01.00S,2025-12-24T03:44:44.8Z,1,REGULAR,rebound,defensive,[],201572,,,1610612746,2,2,2025-12-24T03:44:46Z,180000,False,,,0,,B. Lopez REBOUND (Off:0 Def:1),[201572],1610612746.0,LAC,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Right Center,,,17.0,1.0,1.0,0.0,,,,,,,,,,,,,,
19,PT09M57.00S,2025-12-24T03:44:49.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],201935,83.78777923784494,96.32352941176471,1610612746,2,2,2025-12-24T03:45:03Z,190000,False,232.0,100.0,1,right,MISS J. Harden 25' running 3PT,[201935],1610612746.0,LAC,running,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,25.22,Missed,,,,,,,,,,,,,,,,,,
20,PT09M55.00S,2025-12-24T03:44:51.2Z,1,REGULAR,rebound,defensive,[],1630578,,,1610612745,2,2,2025-12-24T03:45:03Z,200000,False,,,0,,A. Sengun REBOUND (Off:0 Def:2),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Right Center,,,19.0,2.0,2.0,0.0,,,,,,,,,,,,,,
21,PT09M55.00S,2025-12-24T03:45:01.9Z,1,REGULAR,foul,personal,[],1628381,,,1610612745,2,2,2025-12-24T03:45:07Z,210000,False,,,0,,J. Collins personal FOUL (1 PF),"[1628381, 1630578]",1610612746.0,LAC,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Center,,,,,,,,,,,201638.0,1.0,0.0,Sengun,1630578.0,,,,,
23,PT09M33.00S,2025-12-24T03:45:32.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630578,10.200394218134035,49.01960784313725,1610612745,2,2,2025-12-24T03:45:38Z,230000,False,5.0,43.0,1,left,MISS A. Sengun DUNK - blocked,"[1630578, 201572]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,4.37,Missed,,,,,,,,,,,,,,Lopez,201572.0,,,
24,PT09M33.00S,2025-12-24T03:45:32.4Z,1,REGULAR,block,,[],201572,,,1610612745,2,2,2025-12-24T03:45:34Z,240000,False,,,0,,B. Lopez BLOCK (1 BLK),[201572],1610612746.0,LAC,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
25,PT09M29.00S,2025-12-24T03:45:36.4Z,1,REGULAR,rebound,offensive,[],1641708,,,1610612745,2,2,2025-12-24T03:45:38Z,250000,False,,,0,,A. Thompson REBOUND (Off:1 Def:0),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,23.0,1.0,0.0,1.0,,,,,,,,,,,,,,
26,PT09M29.00S,2025-12-24T03:45:36.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1641708,8.360709592641262,52.450980392156865,1610612745,2,2,2025-12-24T03:45:41Z,260000,False,-12.0,26.0,1,left,MISS A. Thompson Jump Shot,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,2.89,Missed,,,,,,,,,,,,,,,,,,
28,PT09M29.00S,2025-12-24T03:45:36.3Z,1,REGULAR,rebound,defensive,[],1627739,,,1610612746,2,2,2025-12-24T03:45:41Z,280000,False,,,0,,K. Dunn REBOUND (Off:0 Def:1),[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Restricted Area,0-8 Center,,,26.0,1.0,1.0,0.0,,,,,,,,,,,,,,
29,PT09M25.00S,2025-12-24T03:45:40.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],201935,67.49342969776609,36.029411764705884,1610612746,2,2,2025-12-24T03:45:46Z,290000,False,-70.0,253.0,1,right,MISS J. Harden 26' running pullup 3PT,[201935],1610612746.0,LAC,running pullup,,,Harden,J. Harden,,,,,Above the Break 3,24+ Center,26.26,Missed,,,,,,,,,,,,,,,,,,
30,PT09M20.00S,2025-12-24T03:45:45.0Z,1,REGULAR,rebound,defensive,[],1629006,,,1610612745,2,2,2025-12-24T03:45:46Z,300000,False,,,0,,J. Okogie REBOUND (Off:0 Def:1),[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,Above the Break 3,24+ Center,,,29.0,1.0,1.0,0.0,,,,,,,,,,,,,,
31,PT09M11.00S,2025-12-24T03:45:53.0Z,1,REGULAR,3pt,Jump Shot,[],201142,27.94021024967148,18.872549019607842,1610612745,2,5,2025-12-24T03:45:58Z,310000,False,156.0,210.0,1,left,K. Durant 26' 3PT  (5 PTS) (A. Sengun 2 AST),"[201142, 1630578]",1610612745.0,HOU,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Right Center,26.14,Made,,,,,5.0,A. Sengun,1630578.0,2.0,,,,,,,,,,
33,PT09M00.00S,2025-12-24T03:46:05.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202695,88.64980289093299,58.82352941176471,1610612746,2,5,2025-12-24T03:46:08Z,330000,False,44.0,54.0,1,right,MISS K. Leonard 6' driving bank Shot,[202695],1610612746.0,LAC,driving bank,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),0-8 Center,6.99,Missed,,,,,,,,,,,,,,,,,,
34,PT08M58.00S,2025-12-24T03:46:07.3Z,1,REGULAR,rebound,defensive,[],1641708,,,1610612745,2,5,2025-12-24T03:46:08Z,340000,False,,,0,,A. Thompson REBOUND (Off:1 Def:1),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,33.0,2.0,1.0,1.0,,,,,,,,,,,,,,
35,PT08M53.00S,2025-12-24T03:46:12.8Z,1,REGULAR,3pt,Jump Shot,[],201142,31.61957950065703,28.676470588235293,1610612745,2,5,2025-12-24T03:46:17Z,350000,False,107.0,245.0,1,left,MISS K. Durant 26' 3PT,[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Right Center,26.69,Missed,,,,,,,,,,,,,,,,,,
36,PT08M48.00S,2025-12-24T03:46:17.8Z,1,REGULAR,rebound,defensive,[],1628381,,,1610612746,2,5,2025-12-24T03:46:17Z,360000,False,,,0,,J. Collins REBOUND (Off:0 Def:1),[1628381],1610612746.0,LAC,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Right Center,,,35.0,1.0,1.0,0.0,,,,,,,,,,,,,,
37,PT08M36.00S,2025-12-24T03:46:28.6Z,1,REGULAR,3pt,Jump Shot,[],1627739,67.62483574244416,34.31372549019608,1610612746,5,5,2025-12-24T03:46:36Z,370000,False,-78.0,252.0,1,right,K. Dunn 26' 3PT  (3 PTS) (J. Harden 1 AST),"[1627739, 201935]",1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Above the Break 3,24+ Center,26.37,Made,,,,,3.0,J. Harden,201935.0,1.0,,,,,,,,,,
39,PT08M19.00S,2025-12-24T03:46:46.0Z,1,REGULAR,turnover,lost ball,[],1630578,,,1610612745,5,5,2025-12-24T03:46:50Z,390000,False,,,0,,A. Sengun lost ball TURNOVER (1 TO),"[1630578, 201935]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,1.0,Harden,201935.0
40,PT08M19.00S,2025-12-24T03:46:46.0Z,1,REGULAR,steal,,[],201935,,,1610612746,5,5,2025-12-24T03:46:48Z,400000,False,,,0,,J. Harden STEAL (1 STL),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
41,PT08M14.00S,2025-12-24T03:46:50.6Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",202695,69.72733245729303,25.735294117647058,1610612746,8,5,2025-12-24T03:46:56Z,410000,False,-121.0,232.0,1,right,K. Leonard 26' 3PT running pullup (5 PTS) (J. Collins 2 AST),"[202695, 1628381]",1610612746.0,LAC,running pullup,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Left Center,26.19,Made,,,,,5.0,J. Collins,1628381.0,2.0,,,,,,,,,,
43,PT07M55.00S,2025-12-24T03:47:09.3Z,1,REGULAR,2pt,Jump Shot,[],201142,8.09789750328515,22.058823529411764,1610612745,8,7,2025-12-24T03:47:13Z,430000,False,140.0,24.0,1,left,K. Durant 14' turnaround fadeaway Jump Shot (7 PTS) (J. Okogie 1 AST),"[201142, 1629006]",1610612745.0,HOU,turnaround fadeaway,,,Durant,K. Durant,,,,,Mid-Range,8-16 Right,14.17,Made,,,,,7.0,J. Okogie,1629006.0,1.0,,,,,,,,,,
45,PT07M43.00S,2025-12-24T03:47:22.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202695,84.1819973718791,64.2156862745098,1610612746,8,7,2025-12-24T03:47:26Z,450000,False,71.0,96.0,1,right,MISS K. Leonard 11' turnaround Shot,[202695],1610612746.0,LAC,turnaround,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),8-16 Right,11.96,Missed,,,,,,,,,,,,,,,,,,
46,PT07M40.00S,2025-12-24T03:47:25.0Z,1,REGULAR,rebound,defensive,[],1630578,,,1610612745,8,7,2025-12-24T03:47:26Z,460000,False,,,0,,A. Sengun REBOUND (Off:0 Def:3),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Right,,,45.0,3.0,3.0,0.0,,,,,,,,,,,,,,
47,PT07M36.00S,2025-12-24T03:47:28.9Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1631095,5.995400788436268,49.754901960784316,1610612745,8,9,2025-12-24T03:47:36Z,470000,False,1.0,4.0,1,left,J. Smith Jr. running DUNK (2 PTS) (A. Thompson 1 AST),"[1631095, 1641708]",1610612745.0,HOU,running,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,0.41,Made,,,,,2.0,A. Thompson,1641708.0,1.0,,,,,,,,,,
49,PT07M36.00S,2025-12-24T03:47:35.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,8,9,2025-12-24T03:47:35Z,490000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,PT07M36.00S,2025-12-24T03:50:27.6Z,1,REGULAR,substitution,out,[],201572,,,1610612746,8,9,2025-12-24T03:50:57Z,500000,False,,,0,,SUB out: B. Lopez,[201572],1610612746.0,LAC,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
51,PT07M36.00S,2025-12-24T03:50:27.6Z,1,REGULAR,substitution,in,[],201587,,,1610612746,8,9,2025-12-24T03:50:57Z,510000,False,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT07M36.00S,2025-12-24T03:50:59.6Z,1,REGULAR,substitution,out,[],1627739,,,1610612746,8,9,2025-12-24T03:51:10Z,520000,False,,,0,,SUB out: K. Dunn,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT07M36.00S,2025-12-24T03:50:59.6Z,1,REGULAR,substitution,in,[],1642949,,,1610612746,8,9,2025-12-24T03:51:10Z,530000,False,,,0,,SUB in: Y. Niederhäuser,[1642949],1610612746.0,LAC,,,,Niederhäuser,Y. Niederhäuser,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT07M24.00S,2025-12-24T03:51:17.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201935,90.3580814717477,44.6078431372549,1610612746,8,9,2025-12-24T03:51:22Z,540000,False,-27.0,38.0,1,right,MISS J. Harden Layup - blocked,"[201935, 201142]",1610612746.0,LAC,,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,4.67,Missed,,,,,,,,,,,,,,Durant,201142.0,,,
56,PT07M24.00S,2025-12-24T03:51:17.8Z,1,REGULAR,block,,[],201142,,,1610612746,8,9,2025-12-24T03:51:19Z,550000,False,,,0,,K. Durant BLOCK (1 BLK),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
57,PT07M23.00S,2025-12-24T03:51:18.8Z,1,REGULAR,rebound,offensive,[],1642949,,,1610612746,8,9,2025-12-24T03:51:22Z,560000,False,,,0,,Y. Niederhäuser REBOUND (Off:1 Def:0),[1642949],1610612746.0,LAC,,,,Niederhäuser,Y. Niederhäuser,,,,,In The Paint (Non-RA),0-8 Center,,,55.0,1.0,0.0,1.0,,,,,,,,,,,,,,
58,PT07M23.00S,2025-12-24T03:51:21.3Z,1,REGULAR,foul,personal,['2freethrow'],1629006,,,1610612746,8,9,2025-12-24T03:51:27Z,570000,False,,,0,,J. Okogie shooting personal FOUL (1 PF) (Niederhäuser 2 FT),"[1629006, 1642949]",1610612745.0,HOU,shooting,,,Okogie,J. Okogie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,201638.0,1.0,0.0,Niederhäuser,1642949.0,,,,,
60,PT07M23.00S,2025-12-24T03:51:49.0Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1642949,,,1610612746,8,9,2025-12-24T03:51:49Z,590000,False,,,0,,MISS Y. Niederhäuser Free Throw 1 of 2,[1642949],1610612746.0,LAC,,,,Niederhäuser,Y. Niederhäuser,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
61,PT07M23.00S,2025-12-24T03:51:49.0Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,8,9,2025-12-24T03:51:49Z,600000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,
62,PT07M23.00S,2025-12-24T03:52:04.8Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1642949,,,1610612746,9,9,2025-12-24T03:52:04Z,610000,False,,,0,,Y. Niederhäuser Free Throw 2 of 2 (1 PTS),[1642949],1610612746.0,LAC,,,,Niederhäuser,Y. Niederhäuser,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
63,PT07M15.00S,2025-12-24T03:52:17.4Z,1,REGULAR,foul,personal,[],1642949,,,1610612745,9,9,2025-12-24T03:52:32Z,620000,False,,,0,,Y. Niederhäuser personal FOUL (1 PF),"[1642949, 1630578]",1610612746.0,LAC,,,,Niederhäuser,Y. Niederhäuser,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,201246.0,1.0,0.0,Sengun,1630578.0,,,,,
65,PT07M08.00S,2025-12-24T03:52:43.4Z,1,REGULAR,3pt,Jump Shot,[],1631095,33.590670170827856,55.63725490196079,1610612745,9,12,2025-12-24T03:53:12Z,640000,False,-28.0,263.0,1,left,J. Smith Jr. 26' 3PT step back (5 PTS),[1631095],1610612745.0,HOU,step back,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Center,26.48,Made,,,,,5.0,,,,,,,,,,,,,
66,PT06M51.00S,2025-12-24T03:53:01.6Z,1,REGULAR,foul,personal,[],1630578,,,1610612746,9,12,2025-12-24T03:53:09Z,650000,False,,,0,,A. Sengun personal FOUL (1 PF),"[1630578, 202695]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,201638.0,1.0,0.0,Leonard,202695.0,,,,,
68,PT06M51.00S,2025-12-24T03:53:21.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,9,12,2025-12-24T03:53:21Z,670000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M43.00S,2025-12-24T03:56:55.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,85.3646517739816,47.30392156862745,1610612746,9,12,2025-12-24T03:56:59Z,690000,False,-13.0,85.0,1,right,MISS J. Harden 8' driving floating Shot,[201935],1610612746.0,LAC,driving floating,,,Harden,J. Harden,,,,,In The Paint (Non-RA),8-16 Center,8.62,Missed,,,,,,,,,,,,,,,,,,
71,PT06M40.00S,2025-12-24T03:56:58.4Z,1,REGULAR,rebound,defensive,[],1630578,,,1610612745,9,12,2025-12-24T03:56:59Z,700000,False,,,0,,A. Sengun REBOUND (Off:0 Def:4),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,,,70.0,4.0,4.0,0.0,,,,,,,,,,,,,,
72,PT06M29.00S,2025-12-24T03:57:09.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201142,8.623521681997373,43.38235294117647,1610612745,9,14,2025-12-24T03:57:13Z,710000,False,33.0,29.0,1,left,K. Durant driving Layup (9 PTS) (A. Sengun 3 AST),"[201142, 1630578]",1610612745.0,HOU,driving,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,4.37,Made,,,,,9.0,A. Sengun,1630578.0,3.0,,,,,,,,,,
74,PT06M11.00S,2025-12-24T03:57:28.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1642949,95.0886990801577,49.26470588235294,1610612746,11,14,2025-12-24T03:57:36Z,730000,False,-4.0,-6.0,1,right,Y. Niederhäuser cutting DUNK (3 PTS) (J. Collins 3 AST),"[1642949, 1628381]",1610612746.0,LAC,cutting,,,Niederhäuser,Y. Niederhäuser,,,,,Restricted Area,0-8 Center,0.73,Made,,,,,3.0,J. Collins,1628381.0,3.0,,,,,,,,,,
76,PT05M44.00S,2025-12-24T03:57:54.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,10.85742444152431,47.30392156862745,1610612745,11,14,2025-12-24T03:58:00Z,750000,False,13.0,50.0,1,left,MISS A. Sengun turnaround Hook,[1630578],1610612745.0,HOU,turnaround,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,5.14,Missed,,,,,,,,,,,,,,,,,,
77,PT05M42.00S,2025-12-24T03:57:56.7Z,1,REGULAR,rebound,offensive,[],1630578,,,1610612745,11,14,2025-12-24T03:57:56Z,760000,False,,,0,,A. Sengun REBOUND (Off:1 Def:4),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,76.0,5.0,4.0,1.0,,,,,,,,,,,,,,
78,PT05M41.00S,2025-12-24T03:57:58.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630578,8.623521681997373,48.03921568627451,1610612745,11,16,2025-12-24T03:58:04Z,770000,False,10.0,29.0,1,left,A. Sengun Layup (2 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,3.02,Made,,,,,2.0,,,,,,,,,,,,,
79,PT05M25.00S,2025-12-24T03:58:13.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202695,92.19776609724047,48.28431372549019,1610612746,13,16,2025-12-24T03:58:17Z,780000,False,-9.0,21.0,1,right,K. Leonard driving Layup (7 PTS),[202695],1610612746.0,LAC,driving,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,2.25,Made,,,,,7.0,,,,,,,,,,,,,
80,PT05M18.00S,2025-12-24T03:58:21.6Z,1,REGULAR,foul,personal,['2freethrow'],201587,,,1610612745,13,16,2025-12-24T03:58:26Z,790000,False,,,0,,N. Batum shooting personal FOUL (1 PF) (Thompson 2 FT),"[201587, 1641708]",1610612746.0,LAC,shooting,,,Batum,N. Batum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,201638.0,1.0,0.0,Thompson,1641708.0,,,,,
82,PT05M18.00S,2025-12-24T03:58:52.7Z,1,REGULAR,freethrow,1 of 2,[],1641708,,,1610612745,13,16,2025-12-24T03:58:52Z,810000,False,,,0,,MISS A. Thompson Free Throw 1 of 2,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
83,PT05M18.00S,2025-12-24T03:58:52.7Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,13,16,2025-12-24T03:58:52Z,820000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,82.0,,,,,,,,,,,,,,,,,
84,PT05M18.00S,2025-12-24T03:58:53.7Z,1,REGULAR,substitution,out,[],1642949,,,1610612745,13,16,2025-12-24T03:59:03Z,830000,False,,,0,,SUB out: Y. Niederhäuser,[1642949],1610612746.0,LAC,,,,Niederhäuser,Y. Niederhäuser,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M18.00S,2025-12-24T03:58:53.7Z,1,REGULAR,substitution,out,[],1630578,,,1610612745,13,16,2025-12-24T03:59:03Z,840000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M18.00S,2025-12-24T03:58:53.7Z,1,REGULAR,substitution,in,[],201572,,,1610612745,13,16,2025-12-24T03:59:03Z,850000,False,,,0,,SUB in: B. Lopez,[201572],1610612746.0,LAC,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M18.00S,2025-12-24T03:58:53.7Z,1,REGULAR,substitution,in,[],203500,,,1610612745,13,16,2025-12-24T03:59:03Z,860000,False,,,0,,SUB in: S. Adams,[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT05M18.00S,2025-12-24T03:59:18.9Z,1,REGULAR,freethrow,2 of 2,[],1641708,,,1610612745,13,17,2025-12-24T03:59:18Z,870000,False,,,0,,A. Thompson Free Throw 2 of 2 (1 PTS),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
