actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
15,PT11M21.00S,2025-11-13T03:41:15.5Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,0,0,2025-11-13T03:42:34Z,150000,False,,,0,,I. Zubac REBOUND (Off:0 Def:1),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,14.0,1.0,1.0,0.0,,,,,,,,,,,,,,
16,PT11M02.00S,2025-11-13T03:41:31.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,92.59198423127464,47.549019607843135,1610612746,2,0,2025-11-13T03:41:45Z,160000,False,-12.0,17.0,1,right,I. Zubac driving bank Hook (2 PTS),[1627826],1610612746.0,LAC,driving bank,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,2.11,Made,,,,,,,2.0,,,,,,,,,,,
17,PT10M44.00S,2025-11-13T03:41:49.5Z,1,REGULAR,3pt,Jump Shot,[],1627750,21.50131406044678,89.95098039215686,1610612743,2,0,2025-11-13T03:41:54Z,170000,False,-200.0,150.0,1,left,MISS J. Murray 24' 3PT,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,24.96,Missed,,,,,,,,,,,,,,,,,,
18,PT10M41.00S,2025-11-13T03:41:52.5Z,1,REGULAR,rebound,defensive,[],1628381,,,1610612746,2,0,2025-11-13T03:41:54Z,180000,False,,,0,,J. Collins REBOUND (Off:0 Def:1),[1628381],1610612746.0,LAC,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Left Center,,,17.0,1.0,1.0,0.0,,,,,,,,,,,,,,
19,PT10M38.00S,2025-11-13T03:41:55.9Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1627884,91.67214191852825,51.225490196078425,1610612746,4,0,2025-11-13T03:42:04Z,190000,False,6.0,26.0,1,right,D. Jones Jr. running DUNK (2 PTS) (J. Harden 1 AST),"[1627884, 201935]",1610612746.0,LAC,running,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,2.65,Made,,,,,,,2.0,J. Harden,201935.0,1.0,,,,,,,,
21,PT10M11.00S,2025-11-13T03:42:22.3Z,1,REGULAR,3pt,Jump Shot,[],203932,9.017739816031538,96.07843137254902,1610612743,4,0,2025-11-13T03:42:26Z,210000,False,-230.0,32.0,1,left,MISS A. Gordon 3PT,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Left Corner 3,24+ Left,23.27,Missed,,,,,,,,,,,,,,,,,,
22,PT10M08.00S,2025-11-13T03:42:25.6Z,1,REGULAR,rebound,offensive,[],1629661,,,1610612743,4,0,2025-11-13T03:42:25Z,220000,False,,,0,,C. Johnson REBOUND (Off:1 Def:1),[1629661],1610612743.0,DEN,,,,Johnson,C. Johnson,,,,,Left Corner 3,24+ Left,,,21.0,2.0,1.0,1.0,,,,,,,,,,,,,,
23,PT10M03.00S,2025-11-13T03:42:33.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627750,9.017739816031538,50.245098039215684,1610612743,4,2,2025-11-13T04:49:53Z,230000,False,-1.0,32.0,1,left,J. Murray driving Layup (2 PTS),[1627750],1610612743.0,DEN,driving,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,3.23,Made,,,,,,,2.0,,,,,,,,,,,
25,PT10M03.00S,2025-11-13T03:42:36.4Z,1,REGULAR,foul,personal,['1freethrow'],1627739,,,1610612743,4,2,2025-11-13T03:42:44Z,250000,False,,,0,,K. Dunn shooting personal FOUL (1 PF) (Murray 1 FT),"[1627739, 1627750]",1610612746.0,LAC,shooting,,,Dunn,K. Dunn,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,204059.0,1.0,0.0,Murray,1627750.0,,,
27,PT10M03.00S,2025-11-13T03:43:03.1Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],1627750,,,1610612743,4,3,2025-11-13T03:43:03Z,270000,False,,,0,,J. Murray Free Throw 1 of 1 (3 PTS),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
28,PT09M47.00S,2025-11-13T03:43:26.5Z,1,REGULAR,foul,offensive,[],1627884,,,1610612746,4,3,2025-11-13T03:43:34Z,280000,False,,,0,,D. Jones Jr. offensive FOUL (1 PF),"[1627884, 1627750]",1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,1627541.0,1.0,0.0,Murray,1627750.0,,,
30,PT09M47.00S,2025-11-13T03:43:26.5Z,1,REGULAR,turnover,offensive foul,[],1627884,,,1610612746,4,3,2025-11-13T03:43:26Z,300000,False,,,0,,D. Jones Jr. offensive foul TURNOVER (1 TO),[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,1627541.0,,,,,1.0,,
31,PT09M32.00S,2025-11-13T03:43:52.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629661,31.882391590013142,22.794117647058822,1610612743,4,3,2025-11-13T03:44:00Z,310000,False,136.0,247.0,1,left,MISS C. Johnson 28' 3PT,[1629661],1610612743.0,DEN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Right Center,28.21,Missed,,,,,,,,,,,,,,,,,,
32,PT09M31.00S,2025-11-13T03:43:53.1Z,1,REGULAR,rebound,defensive,[],1627884,,,1610612746,4,3,2025-11-13T03:45:21Z,320000,False,,,0,,D. Jones Jr. REBOUND (Off:0 Def:1),[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Above the Break 3,24+ Right Center,,,31.0,1.0,1.0,0.0,,,,,,,,,,,,,,
33,PT09M21.00S,2025-11-13T03:44:03.9Z,1,REGULAR,2pt,Jump Shot,[],1628381,91.93495400788436,66.17647058823529,1610612746,6,3,2025-11-13T03:44:11Z,330000,False,81.0,23.0,1,right,J. Collins 8' turnaround Jump Shot (2 PTS) (K. Dunn 1 AST),"[1628381, 1627739]",1610612746.0,LAC,turnaround,,,Collins,J. Collins,,,,,Mid-Range,8-16 Right,8.42,Made,,,,,,,2.0,K. Dunn,1627739.0,1.0,,,,,,,,
35,PT09M07.00S,2025-11-13T03:44:17.6Z,1,REGULAR,2pt,Jump Shot,[],1627750,21.76412614980289,64.95098039215686,1610612743,6,3,2025-11-13T03:44:22Z,350000,False,-75.0,152.0,1,left,MISS J. Murray 16' step back Shot,[1627750],1610612743.0,DEN,step back,,,Murray,J. Murray,,,,,Mid-Range,16-24 Left Center,16.95,Missed,,,,,,,,,,,,,,,,,,
36,PT09M04.00S,2025-11-13T03:44:20.6Z,1,REGULAR,rebound,defensive,[],201935,,,1610612746,6,3,2025-11-13T03:44:22Z,360000,False,,,0,,J. Harden REBOUND (Off:0 Def:1),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Mid-Range,16-24 Left Center,,,35.0,1.0,1.0,0.0,,,,,,,,,,,,,,
37,PT08M52.00S,2025-11-13T03:44:32.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,90.75229960578186,62.00980392156863,1610612746,8,3,2025-11-13T03:44:40Z,370000,False,60.0,34.0,1,right,I. Zubac 6' driving Hook (4 PTS) (K. Dunn 2 AST),"[1627826, 1627739]",1610612746.0,LAC,driving,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,6.92,Made,,,,,,,4.0,K. Dunn,1627739.0,2.0,,,,,,,,
39,PT08M35.00S,2025-11-13T03:44:49.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203999,9.543363994743759,51.470588235294116,1610612743,8,5,2025-11-13T03:44:54Z,390000,False,-7.0,37.0,1,left,N. Jokić turnaround Hook (2 PTS),[203999],1610612743.0,DEN,turnaround,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,3.79,Made,,,,,,,2.0,,,,,,,,,,,
40,PT08M24.00S,2025-11-13T03:45:00.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201935,90.3580814717477,47.30392156862745,1610612746,10,5,2025-11-13T03:45:04Z,400000,False,-13.0,38.0,1,right,J. Harden driving Layup (2 PTS),[201935],1610612746.0,LAC,driving,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,4.04,Made,,,,,,,2.0,,,,,,,,,,,
41,PT08M14.00S,2025-11-13T03:45:14.0Z,1,REGULAR,turnover,out-of-bounds,[],1631128,,,1610612743,10,5,2025-11-13T03:45:19Z,410000,False,,,0,,C. Braun step out-of-bounds TURNOVER (1 TO),[1631128],1610612743.0,DEN,step,,,Braun,C. Braun,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,204059.0,,,,,1.0,,
42,PT08M06.00S,2025-11-13T03:45:29.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201935,82.60512483574244,39.950980392156865,1610612746,12,5,2025-11-13T03:45:33Z,420000,False,-50.0,111.0,1,right,J. Harden 12' driving floating Jump Shot (4 PTS),[201935],1610612746.0,LAC,driving floating,,,Harden,J. Harden,,,,,In The Paint (Non-RA),8-16 Center,12.18,Made,,,,,,,4.0,,,,,,,,,,,
43,PT07M46.00S,2025-11-13T03:45:48.4Z,1,REGULAR,3pt,Jump Shot,[],203999,28.203022339027594,23.774509803921568,1610612743,12,5,2025-11-13T03:45:53Z,430000,False,131.0,213.0,1,left,MISS N. Jokić 24' 3PT,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Right Center,24.98,Missed,,,,,,,,,,,,,,,,,,
44,PT07M45.00S,2025-11-13T03:45:49.4Z,1,REGULAR,rebound,offensive,[],1631128,,,1610612743,12,5,2025-11-13T03:45:53Z,440000,False,,,0,,C. Braun REBOUND (Off:1 Def:0),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Above the Break 3,24+ Right Center,,,43.0,1.0,0.0,1.0,,,,,,,,,,,,,,
45,PT07M45.00S,2025-11-13T03:45:53.8Z,1,REGULAR,foul,personal,['2freethrow'],1627739,,,1610612743,12,5,2025-11-13T03:46:16Z,450000,False,,,0,,K. Dunn shooting personal FOUL (2 PF) (Braun 2 FT),"[1627739, 1631128]",1610612746.0,LAC,shooting,,,Dunn,K. Dunn,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627541.0,2.0,0.0,Braun,1631128.0,,,
47,PT07M45.00S,2025-11-13T03:46:19.9Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1631128,,,1610612743,12,6,2025-11-13T03:46:19Z,470000,False,,,0,,C. Braun Free Throw 1 of 2 (1 PTS),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
48,PT07M45.00S,2025-11-13T03:46:38.9Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1631128,,,1610612743,12,7,2025-11-13T03:46:38Z,480000,False,,,0,,C. Braun Free Throw 2 of 2 (2 PTS),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,Made,,,,,,,2.0,,,,,,,,,,,
49,PT07M37.00S,2025-11-13T03:46:48.5Z,1,REGULAR,turnover,bad pass,[],201935,,,1610612746,12,7,2025-11-13T03:46:55Z,490000,False,,,0,,J. Harden bad pass TURNOVER (1 TO),"[201935, 1627750]",1610612746.0,LAC,,,,Harden,J. Harden,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,1.0,Murray,1627750.0
50,PT07M37.00S,2025-11-13T03:46:48.5Z,1,REGULAR,steal,,[],1627750,,,1610612743,12,7,2025-11-13T03:46:50Z,500000,False,,,0,,J. Murray STEAL (1 STL),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
51,PT07M33.00S,2025-11-13T03:46:52.7Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627750,7.440867279894875,51.9607843137255,1610612743,12,7,2025-11-13T03:50:14Z,510000,False,-10.0,17.0,1,left,MISS J. Murray running reverse Layup - blocked,"[1627750, 1627884]",1610612743.0,DEN,running reverse,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,2.0,Missed,,,,,Jones Jr.,1627884.0,,,,,,,,,,,,
52,PT07M33.00S,2025-11-13T03:46:52.7Z,1,REGULAR,block,,[],1627884,,,1610612743,12,7,2025-11-13T03:46:55Z,520000,False,,,0,,D. Jones Jr. BLOCK (1 BLK),[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
53,PT07M32.00S,2025-11-13T03:46:53.7Z,1,REGULAR,rebound,offensive,[],1631128,,,1610612743,12,7,2025-11-13T03:50:29Z,530000,False,,,0,,C. Braun REBOUND (Off:2 Def:0),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,,,51.0,2.0,0.0,2.0,,,,,,,,,,,,,,
54,PT07M31.00S,2025-11-13T03:46:58.2Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover', '2ndchance']",1631128,7.5722733245729295,50.245098039215684,1610612743,12,9,2025-11-13T03:50:34Z,540000,False,-1.0,19.0,1,left,C. Braun putback Layup (4 PTS),[1631128],1610612743.0,DEN,putback,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,1.87,Made,,,,,,,4.0,,,,,,,,,,,
55,PT07M22.00S,2025-11-13T03:47:03.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627739,90.75229960578186,46.07843137254902,1610612746,12,9,2025-11-13T03:47:10Z,550000,False,-20.0,34.0,1,right,MISS K. Dunn driving Layup,[1627739],1610612746.0,LAC,driving,,,Dunn,K. Dunn,,,,,Restricted Area,0-8 Center,3.96,Missed,,,,,,,,,,,,,,,,,,
57,PT07M22.00S,2025-11-13T03:47:03.5Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,12,9,2025-11-13T03:47:10Z,570000,False,,,0,,N. Jokić REBOUND (Off:1 Def:1),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,,,55.0,2.0,1.0,1.0,,,,,,,,,,,,,,
58,PT07M16.00S,2025-11-13T03:47:10.3Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",203999,5.601182654402102,50.49019607843137,1610612743,12,11,2025-11-13T03:52:55Z,580000,False,-2.0,0.0,1,left,N. Jokić running DUNK (4 PTS) (C. Braun 1 AST),"[203999, 1631128]",1610612743.0,DEN,running,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,0.25,Made,,,,,,,4.0,C. Braun,1631128.0,1.0,,,,,,,,
60,PT07M16.00S,2025-11-13T03:47:17.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,12,11,2025-11-13T03:47:17Z,600000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M56.00S,2025-11-13T03:50:27.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,86.41590013140605,39.46078431372549,1610612746,14,11,2025-11-13T03:50:33Z,610000,False,-53.0,75.0,1,right,I. Zubac 9' driving Hook (6 PTS) (D. Jones Jr. 1 AST),"[1627826, 1627884]",1610612746.0,LAC,driving,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),8-16 Left,9.18,Made,,,,,,,6.0,D. Jones Jr.,1627884.0,1.0,,,,,,,,
63,PT06M35.00S,2025-11-13T03:50:48.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203999,7.703679369250986,47.05882352941176,1610612743,14,13,2025-11-13T03:50:52Z,630000,False,15.0,20.0,1,left,N. Jokić driving Layup (6 PTS),[203999],1610612743.0,DEN,driving,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,2.47,Made,,,,,,,6.0,,,,,,,,,,,
64,PT06M21.00S,2025-11-13T03:51:04.4Z,1,REGULAR,3pt,Jump Shot,[],201935,64.73390275952694,43.872549019607845,1610612746,14,13,2025-11-13T03:54:07Z,640000,False,-31.0,279.0,1,right,MISS J. Harden 28' pullup 3PT,[201935],1610612746.0,LAC,pullup,,,Harden,J. Harden,,,,,Above the Break 3,24+ Center,28.07,Missed,,,,,,,,,,,,,,,,,,
65,PT06M18.00S,2025-11-13T03:51:07.4Z,1,REGULAR,rebound,defensive,[],1627750,,,1610612743,14,13,2025-11-13T03:54:07Z,650000,False,,,0,,J. Murray REBOUND (Off:0 Def:1),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Center,,,64.0,1.0,1.0,0.0,,,,,,,,,,,,,,
66,PT06M07.00S,2025-11-13T03:51:19.7Z,1,REGULAR,turnover,out-of-bounds,[],1627750,,,1610612743,14,13,2025-11-13T03:51:24Z,660000,False,,,0,,J. Murray bad pass out-of-bounds TURNOVER (1 TO),[1627750],1610612743.0,DEN,bad pass,,,Murray,J. Murray,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,204059.0,,,,,1.0,,
67,PT06M07.00S,2025-11-13T03:51:24.2Z,1,REGULAR,substitution,out,[],1627739,,,1610612746,14,13,2025-11-13T03:51:31Z,670000,False,,,0,,SUB out: K. Dunn,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M07.00S,2025-11-13T03:51:24.2Z,1,REGULAR,substitution,out,[],1627750,,,1610612746,14,13,2025-11-13T03:51:31Z,680000,False,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M07.00S,2025-11-13T03:51:24.2Z,1,REGULAR,substitution,in,[],201587,,,1610612746,14,13,2025-11-13T03:51:31Z,690000,False,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M07.00S,2025-11-13T03:51:24.2Z,1,REGULAR,substitution,in,[],203501,,,1610612746,14,13,2025-11-13T03:51:31Z,700000,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT05M57.00S,2025-11-13T03:51:45.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627884,66.70499342969777,38.970588235294116,1610612746,14,13,2025-11-13T03:51:49Z,710000,False,-55.0,260.0,1,right,MISS D. Jones Jr. 26' 3PT,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Above the Break 3,24+ Center,26.63,Missed,,,,,,,,,,,,,,,,,,
72,PT05M53.00S,2025-11-13T03:51:49.1Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,14,13,2025-11-13T03:51:49Z,720000,False,,,0,,N. Jokić REBOUND (Off:1 Def:2),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Center,,,71.0,3.0,2.0,1.0,,,,,,,,,,,,,,
73,PT05M46.00S,2025-11-13T03:51:56.8Z,1,REGULAR,3pt,Jump Shot,[],203932,22.683968462549277,91.17647058823529,1610612743,14,13,2025-11-13T03:52:02Z,730000,False,-206.0,161.0,1,left,MISS A. Gordon 26' step back 3PT - blocked,"[203932, 1627884]",1610612743.0,DEN,step back,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Left Center,26.12,Missed,,,,,Jones Jr.,1627884.0,,,,,,,,,,,,
74,PT05M46.00S,2025-11-13T03:51:56.8Z,1,REGULAR,block,,[],1627884,,,1610612743,14,13,2025-11-13T03:51:59Z,740000,False,,,0,,D. Jones Jr. BLOCK (2 BLK),[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
75,PT05M45.00S,2025-11-13T03:51:57.8Z,1,REGULAR,rebound,defensive,[],201935,,,1610612746,14,13,2025-11-13T03:56:16Z,750000,False,,,0,,J. Harden REBOUND (Off:0 Def:2),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Left Center,,,73.0,2.0,2.0,0.0,,,,,,,,,,,,,,
76,PT05M43.00S,2025-11-13T03:52:04.0Z,1,REGULAR,foul,offensive,[],1627884,,,1610612746,14,13,2025-11-13T03:52:12Z,760000,False,,,0,,D. Jones Jr. charge offensive FOUL (2 PF),"[1627884, 203501]",1610612746.0,LAC,charge,,,Jones Jr.,D. Jones Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1627541.0,2.0,0.0,Hardaway Jr.,203501.0,,,
78,PT05M43.00S,2025-11-13T03:52:04.0Z,1,REGULAR,turnover,offensive foul,[],1627884,,,1610612746,14,13,2025-11-13T03:52:04Z,780000,False,,,0,,D. Jones Jr. offensive foul TURNOVER (2 TO),[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1627541.0,,,,,2.0,,
79,PT05M43.00S,2025-11-13T03:52:20.5Z,1,REGULAR,substitution,out,[],1627884,,,1610612743,14,13,2025-11-13T03:52:27Z,790000,False,,,0,,SUB out: D. Jones Jr.,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M43.00S,2025-11-13T03:52:20.5Z,1,REGULAR,substitution,in,[],1642920,,,1610612743,14,13,2025-11-13T03:52:27Z,800000,False,,,0,,SUB in: K. Sanders,[1642920],1610612746.0,LAC,,,,Sanders,K. Sanders,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M22.00S,2025-11-13T03:52:52.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629661,6.915243101182654,46.568627450980394,1610612743,14,13,2025-11-13T03:53:06Z,810000,False,17.0,13.0,1,left,MISS C. Johnson cutting Layup - blocked,"[1629661, 1627826]",1610612743.0,DEN,cutting,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,2.13,Missed,,,,,Zubac,1627826.0,,,,,,,,,,,,
