actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
38,PT08M21.00S,2026-03-12T02:48:05.9Z,1,REGULAR,3pt,Jump Shot,[],1630162,64.20827858081472,37.99019607843137,1610612750,12,7,2026-03-12T02:48:19Z,380000,False,-60.0,284.0,1,right,A. Edwards 29' 3PT pullup (5 PTS) (J. McDaniels 1 AST),"[1630162, 1630183]",1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,,,29.02,Made,5.0,J. McDaniels,1630183.0,1.0,,,,,,,,,,,,
40,PT07M57.00S,2026-03-12T02:48:29.8Z,1,REGULAR,3pt,Jump Shot,[],202695,31.882391590013142,60.049019607843135,1610612746,12,7,2026-03-12T02:48:33Z,400000,False,-50.0,247.0,1,left,MISS K. Leonard 25' 3PT,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Center,,,25.22,Missed,,,,,,,,,,,,,,,,
41,PT07M54.00S,2026-03-12T02:48:32.8Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,12,7,2026-03-12T02:48:33Z,410000,False,,,0,,R. Gobert REBOUND (Off:0 Def:2),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Center,,,,,,,,,,,40.0,2.0,2.0,0.0,,,,,,
42,PT07M48.00S,2026-03-12T02:48:38.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,92.64126149802891,47.713694852941174,1610612750,12,7,2026-03-12T02:49:07Z,420000,False,-11.0,17.0,1,right,MISS R. Gobert cutting DUNK - blocked,"[203497, 1627884]",1610612750.0,MIN,cutting,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,2.02,Missed,,,,,,,,,,,,,,,Jones Jr.,1627884.0
43,PT07M48.00S,2026-03-12T02:48:38.6Z,1,REGULAR,block,,[],1627884,,,1610612750,12,7,2026-03-12T02:48:40Z,430000,False,,,0,,D. Jones Jr. BLOCK (1 BLK),[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
44,PT07M45.00S,2026-03-12T02:48:41.6Z,1,REGULAR,rebound,defensive,[],1629636,,,1610612746,12,7,2026-03-12T02:48:45Z,440000,False,,,0,,D. Garland REBOUND (Off:0 Def:1),[1629636],1610612746.0,LAC,,,,Garland,D. Garland,,,,,Restricted Area,0-8 Center,,,,,,,,,,,42.0,1.0,1.0,0.0,,,,,,
45,PT07M42.00S,2026-03-12T02:48:46.5Z,1,REGULAR,foul,personal,['2freethrow'],203497,,,1610612746,12,7,2026-03-12T02:48:52Z,450000,False,,,0,,R. Gobert shooting personal FOUL (1 PF) (Jones Jr. 2 FT),"[203497, 1627884]",1610612750.0,MIN,shooting,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,1627962.0,,,,,,,,,,,,,,1.0,0.0,Jones Jr.,1627884.0,,
47,PT07M42.00S,2026-03-12T02:49:20.8Z,1,REGULAR,freethrow,1 of 2,[],1627884,,,1610612746,13,7,2026-03-12T02:49:20Z,470000,False,,,0,,D. Jones Jr. Free Throw 1 of 2 (3 PTS),[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,,
48,PT07M42.00S,2026-03-12T02:49:20.8Z,1,REGULAR,freethrow,2 of 2,[],1627884,,,1610612746,14,7,2026-03-12T02:49:42Z,480000,False,,,0,,D. Jones Jr. Free Throw 2 of 2 (4 PTS),[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,,
49,PT07M24.00S,2026-03-12T02:49:56.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630183,89.43823915900131,50.245098039215684,1610612750,14,9,2026-03-12T02:50:06Z,490000,False,1.0,47.0,1,right,J. McDaniels driving Layup (4 PTS),[1630183],1610612750.0,MIN,driving,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,4.68,Made,4.0,,,,,,,,,,,,,,,
50,PT07M13.00S,2026-03-12T02:50:06.2Z,1,REGULAR,3pt,Jump Shot,[],1629636,34.37910643889619,60.29411764705882,1610612746,14,9,2026-03-12T02:50:27Z,500000,False,-51.0,271.0,1,left,MISS D. Garland 27' pullup 3PT,[1629636],1610612746.0,LAC,pullup,,,Garland,D. Garland,,,,,Above the Break 3,24+ Center,,,27.56,Missed,,,,,,,,,,,,,,,,
51,PT07M09.00S,2026-03-12T02:50:10.2Z,1,REGULAR,rebound,defensive,[],1630183,,,1610612750,14,9,2026-03-12T02:50:13Z,510000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:1),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Center,,,,,,,,,,,50.0,1.0,1.0,0.0,,,,,,
52,PT07M02.00S,2026-03-12T02:50:16.7Z,1,REGULAR,turnover,bad pass,[],203944,,,1610612750,14,9,2026-03-12T02:50:22Z,520000,False,,,0,,J. Randle bad pass TURNOVER (1 TO),"[203944, 1627739]",1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,,1.0,,,,,,,Dunn,1627739.0,,,,,,,,,,
53,PT07M02.00S,2026-03-12T02:50:16.7Z,1,REGULAR,steal,,[],1627739,,,1610612746,14,9,2026-03-12T02:50:20Z,530000,False,,,0,,K. Dunn STEAL (3 STL),[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
54,PT06M57.00S,2026-03-12T02:50:21.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627739,7.835085413929041,49.26470588235294,1610612746,14,9,2026-03-12T02:50:25Z,540000,False,4.0,21.0,1,left,MISS K. Dunn running Layup,[1627739],1610612746.0,LAC,running,,,Dunn,K. Dunn,,,,,Restricted Area,0-8 Center,,,2.14,Missed,,,,,,,,,,,,,,,,
55,PT06M56.00S,2026-03-12T02:50:23.5Z,1,REGULAR,rebound,offensive,[],202695,,,1610612746,14,9,2026-03-12T02:50:23Z,550000,False,,,0,,K. Leonard REBOUND (Off:1 Def:0),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,,,,,,,,,,,54.0,1.0,0.0,1.0,,,,,,
56,PT06M51.00S,2026-03-12T02:50:28.7Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629636,32.14520367936925,63.23529411764706,1610612746,14,9,2026-03-12T02:50:34Z,560000,False,-66.0,250.0,1,left,MISS D. Garland 25' 3PT,[1629636],1610612746.0,LAC,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Center,,,25.83,Missed,,,,,,,,,,,,,,,,
57,PT06M47.00S,2026-03-12T02:50:32.7Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,14,9,2026-03-12T02:50:34Z,570000,False,,,0,,R. Gobert REBOUND (Off:0 Def:3),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Center,,,,,,,,,,,56.0,3.0,3.0,0.0,,,,,,
58,PT06M40.00S,2026-03-12T02:50:41.7Z,1,REGULAR,turnover,out-of-bounds,[],1630162,,,1610612750,14,9,2026-03-12T02:50:54Z,580000,False,,,0,,A. Edwards bad pass out-of-bounds TURNOVER (3 TO),[1630162],1610612750.0,MIN,bad pass,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,202058.0,3.0,,,,,,,,,,,,,,,,,,
59,PT06M40.00S,2026-03-12T02:50:53.7Z,1,REGULAR,substitution,out,[],1629636,,,1610612746,14,9,2026-03-12T02:50:57Z,590000,False,,,0,,SUB out: D. Garland,[1629636],1610612746.0,LAC,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT06M40.00S,2026-03-12T02:50:53.7Z,1,REGULAR,substitution,in,[],1631097,,,1610612746,14,9,2026-03-12T02:50:57Z,600000,False,,,0,,SUB in: B. Mathurin,[1631097],1610612746.0,LAC,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M27.00S,2026-03-12T02:51:13.6Z,1,REGULAR,foul,personal,[],1628978,,,1610612746,14,9,2026-03-12T02:51:22Z,610000,False,,,0,,D. DiVincenzo personal FOUL (1 PF),"[1628978, 202695]",1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Mid-Range,16-24 Right,202058.0,,,,,,,,,,,,,,1.0,0.0,Leonard,202695.0,,
63,PT06M24.00S,2026-03-12T02:51:40.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631097,7.835085413929041,49.754901960784316,1610612746,16,9,2026-03-12T02:51:44Z,630000,False,1.0,21.0,1,left,B. Mathurin cutting Layup (2 PTS) (K. Dunn 3 AST),"[1631097, 1627739]",1610612746.0,LAC,cutting,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,2.11,Made,2.0,K. Dunn,1627739.0,3.0,,,,,,,,,,,,
66,PT06M00.00S,2026-03-12T02:52:11.7Z,1,REGULAR,2pt,Jump Shot,[],203944,78.84362680683311,49.04258578431372,1610612750,16,9,2026-03-12T02:52:16Z,660000,False,-5.0,146.0,1,right,MISS J. Randle 14' driving floating Shot,[203944],1610612750.0,MIN,driving floating,,,Randle,J. Randle,,,,,Mid-Range,8-16 Center,,,14.65,Missed,,,,,,,,,,,,,,,,
67,PT05M58.00S,2026-03-12T02:52:13.7Z,1,REGULAR,rebound,offensive,[],203944,,,1610612750,16,9,2026-03-12T02:52:16Z,670000,False,,,0,,J. Randle REBOUND (Off:1 Def:1),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Mid-Range,8-16 Center,,,,,,,,,,,66.0,2.0,1.0,1.0,,,,,,
68,PT05M57.00S,2026-03-12T02:52:15.4Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",203944,86.67871222076215,53.431372549019606,1610612750,16,9,2026-03-12T02:52:19Z,680000,False,17.0,73.0,1,right,MISS J. Randle 7' Hook,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,,,7.47,Missed,,,,,,,,,,,,,,,,
69,PT05M57.00S,2026-03-12T02:52:15.4Z,1,REGULAR,rebound,defensive,[],1627739,,,1610612746,16,9,2026-03-12T02:52:19Z,690000,False,,,0,,K. Dunn REBOUND (Off:0 Def:1),[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,68.0,1.0,1.0,0.0,,,,,,
70,PT05M46.00S,2026-03-12T02:52:26.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],202695,7.30946123521682,47.549019607843135,1610612746,18,9,2026-03-12T02:52:32Z,700000,False,12.0,16.0,1,left,K. Leonard cutting DUNK (6 PTS) (B. Mathurin 1 AST),"[202695, 1631097]",1610612746.0,LAC,cutting,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,,,2.03,Made,6.0,B. Mathurin,1631097.0,1.0,,,,,,,,,,,,
73,PT05M31.00S,2026-03-12T02:52:50.1Z,1,REGULAR,foul,personal,[],1627739,,,1610612750,18,9,2026-03-12T02:53:00Z,730000,False,,,0,,K. Dunn personal FOUL (1 PF),"[1627739, 1630183]",1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Mid-Range,8-16 Left,202058.0,,,,,,,,,,,,,,1.0,0.0,McDaniels,1630183.0,,
75,PT05M31.00S,2026-03-12T02:52:54.3Z,1,REGULAR,substitution,out,[],203944,,,1610612750,18,9,2026-03-12T02:52:58Z,750000,False,,,0,,SUB out: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M31.00S,2026-03-12T02:52:54.3Z,1,REGULAR,substitution,in,[],1629675,,,1610612750,18,9,2026-03-12T02:52:58Z,760000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M21.00S,2026-03-12T02:53:12.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203497,90.3580814717477,47.794117647058826,1610612750,18,11,2026-03-12T02:53:16Z,770000,False,-11.0,38.0,1,right,R. Gobert cutting Layup (2 PTS) (A. Edwards 1 AST),"[203497, 1630162]",1610612750.0,MIN,cutting,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,3.97,Made,2.0,A. Edwards,1630162.0,1.0,,,,,,,,,,,,
79,PT05M03.00S,2026-03-12T02:53:29.7Z,1,REGULAR,3pt,Jump Shot,[],202695,29.122864651773984,19.11764705882353,1610612746,21,11,2026-03-12T02:53:34Z,790000,False,154.0,221.0,1,left,K. Leonard 26' 3PT pullup (9 PTS),[202695],1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Right Center,,,26.98,Made,9.0,,,,,,,,,,,,,,,
80,PT04M50.00S,2026-03-12T02:53:43.7Z,1,REGULAR,2pt,Hook,[],1629675,88.43626806833115,67.1798406862745,1610612750,21,11,2026-03-12T02:53:49Z,800000,False,86.0,56.0,1,right,MISS N. Reid 10' turnaround Hook,[1629675],1610612750.0,MIN,turnaround,,,Reid,N. Reid,,,,,Mid-Range,8-16 Right,,,10.27,Missed,,,,,,,,,,,,,,,,
81,PT04M48.00S,2026-03-12T02:53:45.7Z,1,REGULAR,rebound,defensive,[],1627884,,,1610612746,21,11,2026-03-12T02:53:49Z,810000,False,,,0,,D. Jones Jr. REBOUND (Off:0 Def:1),[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Mid-Range,8-16 Right,,,,,,,,,,,80.0,1.0,1.0,0.0,,,,,,
82,PT04M38.00S,2026-03-12T02:53:56.0Z,1,REGULAR,2pt,Jump Shot,[],1631097,14.668199737187912,30.392156862745097,1610612746,23,11,2026-03-12T02:53:59Z,820000,False,98.0,85.0,1,left,B. Mathurin 13' pullup Jump Shot (4 PTS),[1631097],1610612746.0,LAC,pullup,,,Mathurin,B. Mathurin,,,,,Mid-Range,8-16 Right,,,13.0,Made,4.0,,,,,,,,,,,,,,,
83,PT04M26.00S,2026-03-12T02:54:11.1Z,1,REGULAR,foul,personal,['2freethrow'],1631097,,,1610612750,23,11,2026-03-12T02:54:16Z,830000,False,,,0,,B. Mathurin shooting personal FOUL (1 PF) (DiVincenzo 2 FT),"[1631097, 1628978]",1610612746.0,LAC,shooting,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),8-16 Center,1627962.0,,,,,,,,,,,,,,1.0,0.0,DiVincenzo,1628978.0,,
85,PT04M26.00S,2026-03-12T02:54:37.5Z,1,REGULAR,freethrow,1 of 2,[],1628978,,,1610612750,23,11,2026-03-12T02:54:37Z,850000,False,,,0,,MISS D. DiVincenzo Free Throw 1 of 2,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
86,PT04M26.00S,2026-03-12T02:54:37.5Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,23,11,2026-03-12T02:54:37Z,860000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,85.0,,,,,,,,,
