actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
15,PT11M03.00S,2026-03-24T02:41:33.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629636,89.96386333771353,56.61764705882353,1610612746,2,0,2026-03-24T02:41:38Z,150000,False,33.0,42.0,1,right,D. Garland driving Layup (2 PTS),[1629636],1610612746.0,LAC,driving,,,Garland,D. Garland,,,,,In The Paint (Non-RA),0-8 Center,5.33,Made,,,,,2.0,,,,,,,,,,,,,
16,PT10M42.00S,2026-03-24T02:41:54.1Z,1,REGULAR,3pt,Jump Shot,[],1631172,25.443495400788436,14.950980392156863,1610612749,2,0,2026-03-24T02:42:52Z,160000,False,175.0,187.0,1,left,MISS O. Dieng 25' pullup 3PT,[1631172],1610612749.0,MIL,pullup,,,Dieng,O. Dieng,,,,,Above the Break 3,24+ Right Center,25.6,Missed,,,,,,,,,,,,,,,,,,
17,PT10M38.00S,2026-03-24T02:41:58.1Z,1,REGULAR,rebound,defensive,[],202695,,,1610612746,2,0,2026-03-24T02:41:59Z,170000,False,,,0,,K. Leonard REBOUND (Off:0 Def:1),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Right Center,,,16.0,1.0,1.0,0.0,,,,,,,,,,,,,,
18,PT10M35.00S,2026-03-24T02:42:01.9Z,1,REGULAR,foul,personal,['2freethrow'],1626167,,,1610612746,2,0,2026-03-24T02:42:10Z,180000,False,,,0,,M. Turner shooting personal FOUL (1 PF) (Leonard 2 FT),"[1626167, 202695]",1610612749.0,MIL,shooting,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,1627534.0,1.0,0.0,Leonard,202695.0,,,,,,,,
20,PT10M35.00S,2026-03-24T02:42:28.3Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],202695,,,1610612746,3,0,2026-03-24T02:42:28Z,200000,False,,,0,,K. Leonard Free Throw 1 of 2 (1 PTS),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
21,PT10M35.00S,2026-03-24T02:42:45.1Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],202695,,,1610612746,4,0,2026-03-24T02:42:45Z,210000,False,,,0,,K. Leonard Free Throw 2 of 2 (2 PTS),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
22,PT10M18.00S,2026-03-24T02:43:05.1Z,1,REGULAR,3pt,Jump Shot,[],1626167,30.699737187910642,57.84313725490197,1610612749,4,3,2026-03-24T02:43:12Z,220000,False,-39.0,236.0,1,left,M. Turner 3PT step back (3 PTS) (O. Dieng 1 AST),"[1626167, 1631172]",1610612749.0,MIL,step back,,,Turner,M. Turner,,,,,Mid-Range,16-24 Center,23.93,Made,,,,,3.0,,,,,,O. Dieng,1631172.0,1.0,,,,,
24,PT10M03.00S,2026-03-24T02:43:19.7Z,1,REGULAR,3pt,Jump Shot,[],1629636,66.44218134034165,30.637254901960787,1610612746,7,3,2026-03-24T02:43:56Z,240000,False,-97.0,263.0,1,right,D. Garland 28' 3PT pullup (5 PTS) (B. Lopez 1 AST),"[1629636, 201572]",1610612746.0,LAC,pullup,,,Garland,D. Garland,,,,,Above the Break 3,24+ Left Center,28.02,Made,,,,,5.0,,,,,,B. Lopez,201572.0,1.0,,,,,
26,PT09M52.00S,2026-03-24T02:43:30.4Z,1,REGULAR,3pt,Jump Shot,[],1631157,31.225361366622867,38.72549019607843,1610612749,7,3,2026-03-24T02:44:17Z,260000,False,56.0,241.0,1,left,MISS R. Rollins 24' pullup 3PT,[1631157],1610612749.0,MIL,pullup,,,Rollins,R. Rollins,,,,,Above the Break 3,24+ Center,24.75,Missed,,,,,,,,,,,,,,,,,,
27,PT09M49.00S,2026-03-24T02:43:33.4Z,1,REGULAR,rebound,defensive,[],201572,,,1610612746,7,3,2026-03-24T02:43:36Z,270000,False,,,0,,B. Lopez REBOUND (Off:0 Def:2),[201572],1610612746.0,LAC,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Center,,,26.0,2.0,2.0,0.0,,,,,,,,,,,,,,
28,PT09M33.00S,2026-03-24T02:43:52.7Z,1,REGULAR,turnover,out-of-bounds,[],1629636,,,1610612746,7,3,2026-03-24T02:44:00Z,280000,False,,,0,,D. Garland lost ball out-of-bounds TURNOVER (1 TO),[1629636],1610612746.0,LAC,lost ball,,,Garland,D. Garland,,,,,Mid-Range,16-24 Right Center,,,,,,,,2530.0,,,,,,,,1.0,,,,
29,PT09M19.00S,2026-03-24T02:44:13.2Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631157,7.30946123521682,39.705882352941174,1610612749,7,5,2026-03-24T02:44:19Z,290000,False,51.0,16.0,1,left,R. Rollins driving bank Jump Shot (2 PTS),[1631157],1610612749.0,MIL,driving bank,,,Rollins,R. Rollins,,,,,In The Paint (Non-RA),0-8 Center,5.4,Made,,,,,2.0,,,,,,,,,,,,,
30,PT09M07.00S,2026-03-24T02:44:26.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],202695,86.94152431011827,51.225490196078425,1610612746,9,5,2026-03-24T02:44:33Z,300000,False,6.0,70.0,1,right,K. Leonard 7' driving Hook (4 PTS) (D. Jones Jr. 1 AST),"[202695, 1627884]",1610612746.0,LAC,driving,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),0-8 Center,7.05,Made,,,,,4.0,,,,,,D. Jones Jr.,1627884.0,1.0,,,,,
36,PT08M48.00S,2026-03-24T02:45:18.4Z,1,REGULAR,foul,personal,[],201572,,,1610612749,9,5,2026-03-24T02:45:30Z,360000,False,,,0,,B. Lopez personal FOUL (1 PF),"[201572, 1631157]",1610612746.0,LAC,,,,Lopez,B. Lopez,,,,,Mid-Range,16-24 Right Center,,,,,,,,2530.0,1.0,0.0,Rollins,1631157.0,,,,,,,,
38,PT08M44.00S,2026-03-24T02:45:35.2Z,1,REGULAR,3pt,Jump Shot,[],1627752,32.802233902759525,59.55882352941176,1610612749,9,5,2026-03-24T02:55:54Z,380000,False,-48.0,256.0,1,left,MISS T. Prince 26' 3PT,[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,Above the Break 3,24+ Center,26.02,Missed,,,,,,,,,,,,,,,,,,
39,PT08M41.00S,2026-03-24T02:45:38.2Z,1,REGULAR,rebound,defensive,[],201572,,,1610612746,9,5,2026-03-24T02:45:41Z,390000,False,,,0,,B. Lopez REBOUND (Off:0 Def:3),[201572],1610612746.0,LAC,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Center,,,38.0,3.0,3.0,0.0,,,,,,,,,,,,,,
40,PT08M33.00S,2026-03-24T02:45:46.5Z,1,REGULAR,turnover,bad pass,[],1629636,,,1610612746,9,5,2026-03-24T02:45:51Z,400000,False,,,0,,D. Garland bad pass TURNOVER (2 TO),"[1629636, 1630579]",1610612746.0,LAC,,,,Garland,D. Garland,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,2.0,Sims,1630579.0,,
41,PT08M33.00S,2026-03-24T02:45:46.5Z,1,REGULAR,steal,,[],1630579,,,1610612749,9,5,2026-03-24T02:45:48Z,410000,False,,,0,,J. Sims STEAL (1 STL),[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
42,PT08M27.00S,2026-03-24T02:45:52.1Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'fromturnover']",1627752,8.886333771353483,30.14705882352941,1610612749,9,7,2026-03-24T02:48:54Z,420000,False,99.0,31.0,1,left,T. Prince 10' running Jump Shot (2 PTS) (J. Sims 1 AST),"[1627752, 1630579]",1610612749.0,MIL,running,,,Prince,T. Prince,,,,,Mid-Range,8-16 Right,10.4,Made,,,,,2.0,,,,,,J. Sims,1630579.0,1.0,,,,,
44,PT08M14.00S,2026-03-24T02:46:08.3Z,1,REGULAR,turnover,traveling,[],201572,,,1610612746,9,7,2026-03-24T02:46:14Z,440000,False,,,0,,B. Lopez traveling TURNOVER (1 TO),[201572],1610612746.0,LAC,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1179.0,,,,,,,,1.0,,,,
45,PT07M53.00S,2026-03-24T02:46:41.8Z,1,REGULAR,foul,personal,['3freethrow'],1627884,,,1610612749,9,7,2026-03-24T02:46:47Z,450000,False,,,0,,D. Jones Jr. shooting personal FOUL (1 PF) (Turner 3 FT),"[1627884, 1626167]",1610612746.0,LAC,shooting,,,Jones Jr.,D. Jones Jr.,,,,,Left Corner 3,24+ Left,,,,,,,,1179.0,1.0,0.0,Turner,1626167.0,,,,,,,,
47,PT07M53.00S,2026-03-24T02:47:16.2Z,1,REGULAR,freethrow,1 of 3,['fromturnover'],1626167,,,1610612749,9,8,2026-03-24T02:47:16Z,470000,False,,,0,,M. Turner Free Throw 1 of 3 (4 PTS),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
48,PT07M53.00S,2026-03-24T02:47:16.2Z,1,REGULAR,freethrow,2 of 3,['fromturnover'],1626167,,,1610612749,9,9,2026-03-24T02:47:57Z,480000,False,,,0,,M. Turner Free Throw 2 of 3 (5 PTS),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
49,PT07M53.00S,2026-03-24T02:47:29.7Z,1,REGULAR,substitution,out,[],1629636,,,1610612749,9,9,2026-03-24T02:47:33Z,490000,False,,,0,,SUB out: D. Garland,[1629636],1610612746.0,LAC,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
50,PT07M53.00S,2026-03-24T02:47:29.7Z,1,REGULAR,substitution,in,[],1627739,,,1610612749,9,9,2026-03-24T02:47:33Z,500000,False,,,0,,SUB in: K. Dunn,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
51,PT07M53.00S,2026-03-24T02:47:16.2Z,1,REGULAR,freethrow,3 of 3,['fromturnover'],1626167,,,1610612749,9,9,2026-03-24T02:47:57Z,510000,False,,,0,,MISS M. Turner Free Throw 3 of 3,[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
52,PT07M50.00S,2026-03-24T02:47:19.2Z,1,REGULAR,rebound,defensive,[],202695,,,1610612746,9,9,2026-03-24T02:47:57Z,520000,False,,,0,,K. Leonard REBOUND (Off:0 Def:2),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,51.0,2.0,2.0,0.0,,,,,,,,,,,,,,
53,PT07M44.00S,2026-03-24T02:47:55.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202695,89.56964520367937,56.372549019607845,1610612746,9,9,2026-03-24T02:48:00Z,530000,False,32.0,46.0,1,right,MISS K. Leonard driving Layup - blocked,"[202695, 1626167]",1610612746.0,LAC,driving,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),0-8 Center,5.56,Missed,,,,,,,,,,,,,,,,,Turner,1626167.0
54,PT07M44.00S,2026-03-24T02:47:55.0Z,1,REGULAR,block,,[],1626167,,,1610612746,9,9,2026-03-24T02:47:58Z,540000,False,,,0,,M. Turner BLOCK (1 BLK),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
55,PT07M44.00S,2026-03-24T02:47:55.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612746,9,9,2026-03-24T02:48:00Z,550000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,53.0,,,,,,,,,,,,,,,,,
57,PT07M37.00S,2026-03-24T02:48:15.7Z,1,REGULAR,turnover,bad pass,[],202695,,,1610612746,9,9,2026-03-24T02:48:19Z,570000,False,,,0,,K. Leonard bad pass TURNOVER (1 TO),"[202695, 1631157]",1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,1.0,Rollins,1631157.0,,
58,PT07M37.00S,2026-03-24T02:48:15.7Z,1,REGULAR,steal,,[],1631157,,,1610612749,9,9,2026-03-24T02:48:17Z,580000,False,,,0,,R. Rollins STEAL (1 STL),[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
59,PT07M24.00S,2026-03-24T02:48:28.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631157,7.178055190538765,55.63725490196079,1610612749,9,11,2026-03-24T02:48:33Z,590000,False,-28.0,15.0,1,left,R. Rollins driving Layup (4 PTS) (O. Dieng 2 AST),"[1631157, 1631172]",1610612749.0,MIL,driving,,,Rollins,R. Rollins,,,,,Restricted Area,0-8 Center,3.19,Made,,,,,4.0,,,,,,O. Dieng,1631172.0,2.0,,,,,
60,PT07M11.00S,2026-03-24T02:48:42.1Z,1,REGULAR,2pt,Jump Shot,[],202695,82.47371879106439,66.42156862745098,1610612746,9,11,2026-03-24T02:48:46Z,600000,False,82.0,112.0,1,right,MISS K. Leonard 13' pullup Shot,[202695],1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,Mid-Range,8-16 Right,13.9,Missed,,,,,,,,,,,,,,,,,,
61,PT07M09.00S,2026-03-24T02:48:44.1Z,1,REGULAR,rebound,defensive,[],1627752,,,1610612749,9,11,2026-03-24T02:48:46Z,610000,False,,,0,,T. Prince REBOUND (Off:1 Def:2),[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,Mid-Range,8-16 Right,,,60.0,3.0,2.0,1.0,,,,,,,,,,,,,,
63,PT07M02.00S,2026-03-24T02:48:50.2Z,1,REGULAR,turnover,bad pass,[],1631172,,,1610612749,9,11,2026-03-24T02:48:56Z,620000,False,,,0,,O. Dieng bad pass TURNOVER (1 TO),"[1631172, 1627739]",1610612749.0,MIL,,,,Dieng,O. Dieng,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,1.0,Dunn,1627739.0,,
64,PT07M02.00S,2026-03-24T02:48:50.2Z,1,REGULAR,steal,,[],1627739,,,1610612746,9,11,2026-03-24T02:48:52Z,630000,False,,,0,,K. Dunn STEAL (1 STL),[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
65,PT07M00.00S,2026-03-24T02:48:54.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak', 'defensivegoaltending']",1627739,93.51182654402102,53.431372549019606,1610612746,11,11,2026-03-24T02:49:16Z,640000,False,17.0,8.0,1,right,K. Dunn running Layup (2 PTS),[1627739],1610612746.0,LAC,running,,,Dunn,K. Dunn,,,,,Restricted Area,0-8 Center,1.92,Made,,,,,2.0,,,,,,,,,,,,,
66,PT07M00.00S,2026-03-24T02:49:01.1Z,1,REGULAR,violation,defensive goaltending,[],1626167,,,1610612746,11,11,2026-03-24T02:49:16Z,650000,False,,,0,,M. Turner defensive goaltending VIOLATION,[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,,,,,,,,,,1179.0,,,,,,,,,,,,
67,PT06M41.00S,2026-03-24T02:49:28.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631172,4.5499342969776615,64.95098039215686,1610612749,11,11,2026-03-24T02:49:35Z,660000,False,-75.0,-10.0,1,left,MISS O. Dieng 7' fadeaway Shot,[1631172],1610612749.0,MIL,fadeaway,,,Dieng,O. Dieng,,,,,In The Paint (Non-RA),0-8 Center,7.54,Missed,,,,,,,,,,,,,,,,,,
68,PT06M39.00S,2026-03-24T02:49:30.8Z,1,REGULAR,rebound,defensive,[],1627884,,,1610612746,11,11,2026-03-24T02:49:35Z,670000,False,,,0,,D. Jones Jr. REBOUND (Off:1 Def:1),[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,67.0,2.0,1.0,1.0,,,,,,,,,,,,,,
69,PT06M33.00S,2026-03-24T02:49:39.2Z,1,REGULAR,foul,personal,[],1627752,,,1610612746,11,11,2026-03-24T02:51:48Z,680000,False,,,0,,T. Prince personal FOUL (1 PF),"[1627752, 1627884]",1610612749.0,MIL,,,,Prince,T. Prince,,,,,Mid-Range,8-16 Left,,,,,,,,1627534.0,1.0,0.0,Jones Jr.,1627884.0,,,,,,,,
71,PT06M33.00S,2026-03-24T02:49:46.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,11,11,2026-03-24T02:49:46Z,700000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M33.00S,2026-03-24T02:52:19.9Z,1,REGULAR,substitution,out,[],1631172,,,1610612746,11,11,2026-03-24T02:52:33Z,710000,False,,,0,,SUB out: O. Dieng,[1631172],1610612749.0,MIL,,,,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M33.00S,2026-03-24T02:52:19.9Z,1,REGULAR,substitution,in,[],1629018,,,1610612746,11,11,2026-03-24T02:52:33Z,720000,False,,,0,,SUB in: G. Trent Jr.,[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M26.00S,2026-03-24T02:52:54.2Z,1,REGULAR,foul,personal,['2freethrow'],1627752,,,1610612746,11,11,2026-03-24T02:53:14Z,730000,False,,,0,,T. Prince shooting personal FOUL (2 PF) (Leonard 2 FT),"[1627752, 202695]",1610612749.0,MIL,shooting,,,Prince,T. Prince,,,,,Restricted Area,0-8 Center,,,,,,,,1179.0,2.0,0.0,Leonard,202695.0,,,,,,,,
76,PT06M26.00S,2026-03-24T02:53:26.3Z,1,REGULAR,freethrow,1 of 2,[],202695,,,1610612746,12,11,2026-03-24T02:53:26Z,750000,False,,,0,,K. Leonard Free Throw 1 of 2 (5 PTS),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
77,PT06M26.00S,2026-03-24T02:53:49.6Z,1,REGULAR,freethrow,2 of 2,[],202695,,,1610612746,13,11,2026-03-24T02:53:49Z,760000,False,,,0,,K. Leonard Free Throw 2 of 2 (6 PTS),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
78,PT06M18.00S,2026-03-24T02:53:59.4Z,1,REGULAR,3pt,Jump Shot,[],1631157,29.6484888304862,70.58823529411765,1610612749,13,11,2026-03-24T02:54:31Z,770000,False,-103.0,226.0,1,left,MISS R. Rollins 24' pullup 3PT,[1631157],1610612749.0,MIL,pullup,,,Rollins,R. Rollins,,,,,Above the Break 3,24+ Left Center,24.85,Missed,,,,,,,,,,,,,,,,,,
79,PT06M13.00S,2026-03-24T02:54:04.4Z,1,REGULAR,rebound,defensive,[],201587,,,1610612746,13,11,2026-03-24T02:54:19Z,780000,False,,,0,,N. Batum REBOUND (Off:0 Def:1),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Left Center,,,78.0,1.0,1.0,0.0,,,,,,,,,,,,,,
80,PT05M52.00S,2026-03-24T02:54:25.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201572,87.86136662286465,43.38235294117647,1610612746,13,11,2026-03-24T02:54:37Z,790000,False,-33.0,62.0,1,right,MISS B. Lopez 6' driving bank Shot,[201572],1610612746.0,LAC,driving bank,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,6.99,Missed,,,,,,,,,,,,,,,,,,
82,PT05M50.00S,2026-03-24T02:54:27.0Z,1,REGULAR,rebound,defensive,[],1631157,,,1610612749,13,11,2026-03-24T02:57:52Z,810000,False,,,0,,R. Rollins REBOUND (Off:0 Def:1),[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,In The Paint (Non-RA),0-8 Center,,,80.0,1.0,1.0,0.0,,,,,,,,,,,,,,
83,PT05M43.00S,2026-03-24T02:54:33.7Z,1,REGULAR,turnover,bad pass,[],1631157,,,1610612749,13,11,2026-03-24T02:54:40Z,820000,False,,,0,,R. Rollins bad pass TURNOVER (1 TO),"[1631157, 202695]",1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,1.0,Leonard,202695.0,,
84,PT05M43.00S,2026-03-24T02:54:33.7Z,1,REGULAR,steal,,[],202695,,,1610612746,13,11,2026-03-24T02:54:36Z,830000,False,,,0,,K. Leonard STEAL (1 STL),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
85,PT05M23.00S,2026-03-24T02:54:53.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],201587,88.12417871222075,95.34313725490196,1610612746,16,11,2026-03-24T02:55:00Z,840000,False,227.0,59.0,1,right,N. Batum 3PT  (3 PTS) (B. Lopez 2 AST),"[201587, 201572]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,Right Corner 3,24+ Right,23.43,Made,,,,,3.0,,,,,,B. Lopez,201572.0,2.0,,,,,
87,PT04M59.00S,2026-03-24T02:55:17.3Z,1,REGULAR,2pt,Jump Shot,[],1626167,4.418528252299605,85.5392156862745,1610612749,16,13,2026-03-24T02:55:24Z,860000,False,-178.0,-11.0,1,left,M. Turner 17' Jump Shot (7 PTS) (R. Rollins 1 AST),"[1626167, 1631157]",1610612749.0,MIL,,,,Turner,M. Turner,,,,,Mid-Range,16-24 Left,17.8,Made,,,,,7.0,,,,,,R. Rollins,1631157.0,1.0,,,,,
89,PT04M51.00S,2026-03-24T02:55:25.1Z,1,REGULAR,3pt,Jump Shot,[],202695,69.33311432325887,75.24509803921569,1610612746,16,13,2026-03-24T02:55:31Z,880000,False,126.0,236.0,1,right,MISS K. Leonard 26' pullup 3PT,[202695],1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Right Center,26.74,Missed,,,,,,,,,,,,,,,,,,
