actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-12-29T02:10:26.7Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-12-29T02:10:26Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2025-12-29T02:10:29.0Z,1,REGULAR,jumpball,recovered,[],201935,,,1610612746,0,0,2025-12-29T02:10:29Z,40000,False,,,0,,Jump Ball B. Lopez vs. J. Duren: Tip to J. Harden,"[201935, 201572, 1631105]",1610612746.0,LAC,startperiod,J. Harden,201935.0,Harden,J. Harden,Lopez,201572.0,Duren,1631105.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M34.00S,2025-12-29T02:10:51.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202695,91.14651773981603,46.568627450980394,1610612746,2,0,2025-12-29T02:10:54Z,70000,False,-17.0,31.0,1,right,K. Leonard turnaround fadeaway Jump Shot (2 PTS),[202695],1610612746.0,LAC,turnaround fadeaway,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,3.52,Made,2.0,,,,,,,,,,,,,,,,,
8,PT11M18.00S,2025-12-29T02:11:08.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202699,6.652431011826544,45.83333333333333,1610612765,2,2,2025-12-29T02:11:57Z,80000,False,21.0,10.0,1,left,T. Harris cutting Layup (2 PTS) (J. Duren 1 AST),"[202699, 1631105]",1610612765.0,DET,cutting,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,2.31,Made,2.0,J. Duren,1631105.0,1.0,,,,,,,,,,,,,,
10,PT11M03.00S,2025-12-29T02:11:24.5Z,1,REGULAR,foul,personal,['2freethrow'],1630595,,,1610612746,2,2,2025-12-29T02:11:33Z,100000,False,,,0,,C. Cunningham shooting personal FOUL (1 PF) (Harden 2 FT),"[1630595, 201935]",1610612765.0,DET,shooting,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,,,,,,,1628159.0,1.0,0.0,Harden,201935.0,,,,,,,,,
12,PT11M03.00S,2025-12-29T02:11:55.0Z,1,REGULAR,freethrow,1 of 2,[],201935,,,1610612746,3,2,2025-12-29T02:11:55Z,120000,False,,,0,,J. Harden Free Throw 1 of 2 (1 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
13,PT11M03.00S,2025-12-29T02:12:12.4Z,1,REGULAR,freethrow,2 of 2,[],201935,,,1610612746,4,2,2025-12-29T02:12:12Z,130000,False,,,0,,J. Harden Free Throw 2 of 2 (2 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
14,PT10M49.00S,2025-12-29T02:12:29.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,10.5946123521682,42.15686274509804,1610612765,4,4,2025-12-29T02:12:36Z,140000,False,39.0,47.0,1,left,T. Harris 6' driving floating Jump Shot (4 PTS) (C. Cunningham 1 AST),"[202699, 1630595]",1610612765.0,DET,driving floating,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,6.13,Made,4.0,C. Cunningham,1630595.0,1.0,,,,,,,,,,,,,,
16,PT10M35.00S,2025-12-29T02:12:43.3Z,1,REGULAR,3pt,Jump Shot,[],202695,66.5735873850197,40.19607843137255,1610612746,7,4,2025-12-29T02:12:49Z,160000,False,-49.0,262.0,1,right,K. Leonard 26' 3PT step back (5 PTS),[202695],1610612746.0,LAC,step back,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Center,26.62,Made,5.0,,,,,,,,,,,,,,,,,
17,PT10M13.00S,2025-12-29T02:13:06.1Z,1,REGULAR,2pt,Jump Shot,[],1630595,19.530223390275953,67.15686274509804,1610612765,7,4,2025-12-29T02:13:09Z,170000,False,-86.0,131.0,1,left,MISS C. Cunningham 15' pullup Shot,[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,Mid-Range,8-16 Left,15.67,Missed,,,,,,,,,,,,,,,,,,
18,PT10M11.00S,2025-12-29T02:13:08.1Z,1,REGULAR,rebound,defensive,[],201935,,,1610612746,7,4,2025-12-29T02:13:09Z,180000,False,,,0,,J. Harden REBOUND (Off:0 Def:1),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,17.0,1.0,1.0,0.0,,,,,
19,PT10M02.00S,2025-12-29T02:13:16.9Z,1,REGULAR,3pt,Jump Shot,[],201935,69.99014454664915,82.84313725490196,1610612746,7,4,2025-12-29T02:14:42Z,190000,False,164.0,230.0,1,right,MISS J. Harden 28' pullup 3PT,[201935],1610612746.0,LAC,pullup,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,28.23,Missed,,,,,,,,,,,,,,,,,,
20,PT10M00.00S,2025-12-29T02:13:18.9Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612765,7,4,2025-12-29T02:13:25Z,200000,False,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,19.0,,,,,,,,
22,PT09M50.00S,2025-12-29T02:13:37.4Z,1,REGULAR,foul,personal,['2freethrow'],201572,,,1610612765,7,4,2025-12-29T02:14:06Z,220000,False,,,0,,B. Lopez shooting personal FOUL (1 PF) (Duren 2 FT),"[201572, 1631105]",1610612746.0,LAC,shooting,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,200832.0,1.0,0.0,Duren,1631105.0,,,,,,,,,
24,PT09M50.00S,2025-12-29T02:14:06.9Z,1,REGULAR,freethrow,1 of 2,[],1631105,,,1610612765,7,5,2025-12-29T02:14:06Z,240000,False,,,0,,J. Duren Free Throw 1 of 2 (1 PTS),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
25,PT09M50.00S,2025-12-29T02:14:20.4Z,1,REGULAR,freethrow,2 of 2,[],1631105,,,1610612765,7,6,2025-12-29T02:14:20Z,250000,False,,,0,,J. Duren Free Throw 2 of 2 (2 PTS),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
