actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
2,PT12M00.00S,2025-11-01T02:40:17.2Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-11-01T02:40:17Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2025-11-01T02:40:20.1Z,1,REGULAR,jumpball,recovered,[],1629627,,,1610612740,0,0,2025-11-01T02:40:20Z,40000,False,,,0,,Jump Ball Y. Missi vs. I. Zubac: Tip to Z. Williamson,"[1629627, 1642274, 1627826]",1610612740.0,NOP,startperiod,Z. Williamson,1629627.0,Williamson,Z. Williamson,Missi,1642274.0,Zubac,1627826.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M46.00S,2025-11-01T02:40:30.3Z,1,REGULAR,3pt,Jump Shot,[],1630529,77.87450722733246,10.049019607843137,1610612740,0,3,2025-11-01T02:40:37Z,70000,False,-200.0,155.0,1,right,H. Jones 25' 3PT  (3 PTS) (Z. Williamson 1 AST),"[1630529, 1629627]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Left Center,25.32,Made,3.0,Z. Williamson,1629627.0,1.0,,,,,,,,,,,,,,
9,PT11M25.00S,2025-11-01T02:40:51.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627826,17.296320630749015,49.50980392156863,1610612746,2,3,2025-11-01T02:40:55Z,90000,False,2.0,110.0,1,left,I. Zubac 11' floating Jump Shot (2 PTS) (K. Leonard 1 AST),"[1627826, 202695]",1610612746.0,LAC,floating,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),8-16 Center,11.01,Made,2.0,K. Leonard,202695.0,1.0,,,,,,,,,,,,,,
11,PT11M14.00S,2025-11-01T02:41:02.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,92.9862023653088,49.01960784313725,1610612740,2,5,2025-11-01T02:41:07Z,110000,False,-5.0,13.0,1,right,Z. Williamson driving reverse Layup (2 PTS) (T. Murphy III 1 AST),"[1629627, 1630530]",1610612740.0,NOP,driving reverse,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,1.43,Made,2.0,T. Murphy III,1630530.0,1.0,,,,,,,,,,,,,,
13,PT10M54.00S,2025-11-01T02:41:22.2Z,1,REGULAR,3pt,Jump Shot,[],202695,7.440867279894875,4.166666666666666,1610612746,2,5,2025-11-01T02:41:27Z,130000,False,229.0,17.0,1,left,MISS K. Leonard 3PT,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Right Corner 3,24+ Right,22.99,Missed,,,,,,,,,,,,,,,,,,
14,PT10M53.00S,2025-11-01T02:41:23.2Z,1,REGULAR,rebound,offensive,[],1627884,,,1610612746,2,5,2025-11-01T02:42:02Z,140000,False,,,0,,D. Jones Jr. REBOUND (Off:1 Def:0),[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Right Corner 3,24+ Right,,,,,,,13.0,1.0,0.0,1.0,,,,,,,,,,
15,PT10M52.00S,2025-11-01T02:41:26.6Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1627884,5.590000152587891,50.0,1610612746,4,5,2025-11-01T02:42:08Z,150000,False,0.0,0.0,1,left,D. Jones Jr. tip DUNK (2 PTS),[1627884],1610612746.0,LAC,tip,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,0.0,Made,2.0,,,,,,,,,,,,,,,,,
16,PT10M37.00S,2025-11-01T02:41:39.1Z,1,REGULAR,turnover,bad pass,[],1629627,,,1610612740,4,5,2025-11-01T02:41:48Z,160000,False,,,0,,Z. Williamson bad pass TURNOVER (1 TO),"[1629627, 201935]",1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1.0,Harden,201935.0,,,,,,,
17,PT10M37.00S,2025-11-01T02:41:39.1Z,1,REGULAR,steal,,[],201935,,,1610612746,4,5,2025-11-01T02:41:40Z,170000,False,,,0,,J. Harden STEAL (1 STL),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
