actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-11-29T03:10:18.0Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-11-29T03:10:18Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2025-11-29T03:10:20.5Z,1,REGULAR,jumpball,recovered,[],1631246,,,1610612763,0,0,2025-11-29T03:10:20Z,40000,False,,,0,,Jump Ball Z. Edey vs. I. Zubac: Tip to V. Williams Jr.,"[1631246, 1641744, 1627826]",1610612763.0,MEM,startperiod,V. Williams Jr.,1631246.0,Williams Jr.,V. Williams Jr.,Edey,1641744.0,Zubac,1627826.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M43.00S,2025-11-29T03:10:36.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,8.886333771353483,37.254901960784316,1610612763,0,0,2025-11-29T03:15:20Z,70000,False,64.0,31.0,1,left,MISS J. Jackson Jr. 7' driving floating bank Shot,[1628991],1610612763.0,MEM,driving floating bank,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,7.08,Missed,,,,,,,,,,,,,,,,,,
8,PT11M41.00S,2025-11-29T03:10:38.0Z,1,REGULAR,rebound,offensive,[],1641744,,,1610612763,0,0,2025-11-29T03:15:20Z,80000,False,,,0,,Z. Edey REBOUND (Off:1 Def:0),[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,In The Paint (Non-RA),0-8 Center,,,7.0,1.0,0.0,1.0,,,,,,,,,,,,,,
25,PT11M40.00S,2025-11-29T03:10:40.8Z,1,REGULAR,turnover,lost ball,[],1641744,,,1610612763,0,0,2025-11-29T03:15:30Z,85000,False,,,0,,Z. Edey lost ball TURNOVER (1 TO),"[1641744, 201935]",1610612763.0,MEM,,,,Edey,Z. Edey,,,,,Restricted Area,0-8 Center,,,,,,,1.0,Harden,201935.0,,,,,,,,,,,
26,PT11M40.00S,2025-11-29T03:10:40.8Z,1,REGULAR,steal,,[],201935,,,1610612746,0,0,2025-11-29T03:14:24Z,87500,False,,,0,,J. Harden STEAL (1 STL),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
9,PT11M32.00S,2025-11-29T03:10:45.6Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1627739,71.04139290407359,75.73529411764706,1610612746,3,0,2025-11-29T03:14:24Z,90000,False,129.0,220.0,1,right,K. Dunn 25' 3PT running (3 PTS) (J. Harden 1 AST),"[1627739, 201935]",1610612746.0,LAC,running,,,Dunn,K. Dunn,,,,,Above the Break 3,24+ Right Center,25.46,Made,,,,,,,,3.0,J. Harden,201935.0,1.0,,,,,,,
11,PT11M16.00S,2025-11-29T03:11:00.8Z,1,REGULAR,3pt,Jump Shot,[],1642377,30.436925098554536,62.99019607843137,1610612763,3,0,2025-11-29T03:15:34Z,110000,False,-65.0,234.0,1,left,MISS J. Wells 24' pullup 3PT,[1642377],1610612763.0,MEM,pullup,,,Wells,J. Wells,,,,,Above the Break 3,24+ Center,24.25,Missed,,,,,,,,,,,,,,,,,,
12,PT11M15.00S,2025-11-29T03:11:01.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612746,3,0,2025-11-29T03:11:08Z,120000,False,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Above the Break 3,24+ Center,,,11.0,,,,,,,,,,,,,,,,,
13,PT11M15.00S,2025-11-29T03:11:07.0Z,1,REGULAR,foul,personal,[],1641744,,,1610612746,3,0,2025-11-29T03:11:15Z,130000,False,,,0,,Z. Edey loose ball personal FOUL (1 PF),"[1641744, 1627826]",1610612763.0,MEM,loose ball,,,Edey,Z. Edey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,202035.0,1.0,0.0,Zubac,1627826.0,,
