actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-03-21T02:14:02.1Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-03-21T02:14:02Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2024-03-21T02:14:04.3Z,1,REGULAR,jumpball,recovered,[],201939,,,1610612744,0,0,2024-03-21T02:14:04Z,40000,False,,,0,,Jump Ball D. Green vs. J. Jackson Jr.: Tip to S. Curry,"[201939, 203110, 1628991]",1610612744.0,GSW,startperiod,S. Curry,201939.0,Curry,S. Curry,Green,203110.0,Jackson Jr.,1628991.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M39.00S,2024-03-21T02:14:22.5Z,1,REGULAR,2pt,Jump Shot,[],203952,15.193823915900131,24.264705882352942,1610612744,2,0,2024-03-21T02:14:27Z,70000,False,129.0,90.0,1,left,A. Wiggins 15' step back Jump Shot (2 PTS) (J. Kuminga 1 AST),"[203952, 1630228]",1610612744.0,GSW,step back,,,Wiggins,A. Wiggins,,,,,Mid-Range,8-16 Right,15.72,Made,2.0,J. Kuminga,1630228.0,1.0,,,,,,,,,,,,,,
9,PT11M21.00S,2024-03-21T02:14:39.8Z,1,REGULAR,turnover,bad pass,[],1630583,,,1610612763,2,0,2024-03-21T02:14:44Z,90000,False,,,0,,S. Aldama bad pass TURNOVER (1 TO),"[1630583, 1641764]",1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Mid-Range,16-24 Left,,,,,,,1.0,Podziemski,1641764.0,,,,,,,,,,,
10,PT11M21.00S,2024-03-21T02:14:39.8Z,1,REGULAR,steal,,[],1641764,,,1610612744,2,0,2024-03-21T02:29:05Z,100000,False,,,0,,B. Podziemski STEAL (1 STL),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
11,PT11M08.00S,2024-03-21T02:14:53.7Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1630228,7.440867279894875,10.784313725490197,1610612744,2,0,2024-03-21T02:16:11Z,110000,False,196.0,17.0,1,left,MISS J. Kuminga 19' pullup Shot,[1630228],1610612744.0,GSW,pullup,,,Kuminga,J. Kuminga,,,,,Mid-Range,16-24 Right,19.69,Missed,,,,,,,,,,,,,,,,,,
12,PT11M05.00S,2024-03-21T02:14:56.7Z,1,REGULAR,rebound,defensive,[],1630583,,,1610612763,2,0,2024-03-21T02:14:59Z,120000,False,,,0,,S. Aldama REBOUND (Off:0 Def:1),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Mid-Range,16-24 Right,,,,,,,,,,11.0,1.0,1.0,0.0,,,,,,,
13,PT10M57.00S,2024-03-21T02:15:04.4Z,1,REGULAR,3pt,Jump Shot,[],1630583,75.64060446780552,10.53921568627451,1610612763,2,0,2024-03-21T02:15:09Z,130000,False,-197.0,176.0,1,right,MISS S. Aldama 26' 3PT,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Left Center,26.47,Missed,,,,,,,,,,,,,,,,,,
14,PT10M55.00S,2024-03-21T02:15:06.4Z,1,REGULAR,rebound,defensive,[],1630228,,,1610612744,2,0,2024-03-21T02:15:21Z,140000,False,,,0,,J. Kuminga REBOUND (Off:0 Def:1),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,13.0,1.0,1.0,0.0,,,,,,,
15,PT10M49.00S,2024-03-21T02:15:12.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1641764,27.808804204993432,84.31372549019608,1610612744,2,0,2024-03-21T02:16:59Z,150000,False,-172.0,209.0,1,left,MISS B. Podziemski 27' running 3PT,[1641764],1610612744.0,GSW,running,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Left Center,27.03,Missed,,,,,,,,,,,,,,,,,,
