actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-04-13T02:11:01.3Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-04-13T02:11:01Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M59.00S,2024-04-13T02:11:02.3Z,1,REGULAR,jumpball,recovered,[],1629627,,,1610612740,0,0,2024-04-13T02:11:02Z,40000,False,,,0,,Jump Ball J. Valanciunas vs. T. Jackson-Davis: Tip to Z. Williamson,"[1629627, 202685, 1631218]",1610612740.0,NOP,startperiod,Z. Williamson,1629627.0,Williamson,Z. Williamson,Valanciunas,202685.0,Jackson-Davis,1631218.0,,,,,,,,,,,,,,,,,,,,,,
8,PT11M39.00S,2024-04-13T02:11:37.7Z,1,REGULAR,3pt,Jump Shot,[],1630530,73.80091984231275,83.82352941176471,1610612740,0,0,2024-04-13T02:11:45Z,80000,False,169.0,194.0,1,right,MISS T. Murphy III 25' 3PT,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Right Center,25.72,Missed,,,,,,,,,,,,,,,,,,
9,PT11M36.00S,2024-04-13T02:11:40.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612744,0,0,2024-04-13T02:11:45Z,90000,False,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Right Center,,,8.0,,,,,,,,,,,,,,,,,
11,PT11M23.00S,2024-04-13T02:12:00.3Z,1,REGULAR,3pt,Jump Shot,[],202691,32.670827858081466,31.127450980392158,1610612744,0,0,2024-04-13T02:12:04Z,110000,False,94.0,255.0,1,left,MISS K. Thompson 27' 3PT,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,27.15,Missed,,,,,,,,,,,,,,,,,,
12,PT11M20.00S,2024-04-13T02:12:03.3Z,1,REGULAR,rebound,defensive,[],1630529,,,1610612740,0,0,2024-04-13T02:12:04Z,120000,False,,,0,,H. Jones REBOUND (Off:0 Def:1),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Right Center,,,11.0,1.0,1.0,0.0,,,,,,,,,,,,,,
13,PT11M11.00S,2024-04-13T02:12:13.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629627,89.56964520367937,41.66666666666667,1610612740,0,0,2024-04-13T02:12:19Z,130000,False,-42.0,46.0,1,right,MISS Z. Williamson 6' turnaround bank Hook,[1629627],1610612740.0,NOP,turnaround bank,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,6.17,Missed,,,,,,,,,,,,,,,,,,
14,PT11M08.00S,2024-04-13T02:12:16.2Z,1,REGULAR,rebound,offensive,[],202685,,,1610612740,0,0,2024-04-13T02:12:19Z,140000,False,,,0,,J. Valanciunas REBOUND (Off:1 Def:0),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),0-8 Center,,,13.0,1.0,0.0,1.0,,,,,,,,,,,,,,
15,PT11M08.00S,2024-04-13T02:12:16.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202685,94.40999984741211,50.0,1610612740,0,2,2024-04-13T02:12:16Z,150000,False,0.0,0.0,1,right,J. Valanciunas putback Layup (2 PTS),[202685],1610612740.0,NOP,putback,,,Valanciunas,J. Valanciunas,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,2.0,,,,,,,,,,,,,
16,PT10M54.00S,2024-04-13T02:12:30.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203952,8.492115637319317,52.450980392156865,1610612744,2,2,2024-04-13T02:12:37Z,160000,False,-12.0,27.0,1,left,A. Wiggins cutting finger roll Layup (2 PTS) (T. Jackson-Davis 1 AST),"[203952, 1631218]",1610612744.0,GSW,cutting finger roll,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,2.99,Made,,,,,2.0,T. Jackson-Davis,1631218.0,1.0,,,,,,,,,,
