actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
27,PT09M23.00S,2024-02-15T03:16:18.7Z,1,REGULAR,3pt,Jump Shot,[],201935,74.19513797634691,87.25490196078431,1610612746,5,5,2024-02-15T03:20:47Z,270000,False,186.0,190.0,1,right,J. Harden 26' 3PT step back (5 PTS),[201935],1610612746.0,LAC,step back,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,26.62,Made,,,,,5.0,,,,,,,,,,,,,
28,PT09M17.00S,2024-02-15T03:16:25.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202691,6.652431011826544,39.705882352941174,1610612744,7,5,2024-02-15T03:16:35Z,280000,False,51.0,10.0,1,left,K. Thompson cutting Layup (2 PTS) (J. Kuminga 1 AST),"[202691, 1630228]",1610612744.0,GSW,cutting,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),0-8 Center,5.25,Made,,,,,2.0,J. Kuminga,1630228.0,1.0,,,,,,,,,,
30,PT09M17.00S,2024-02-15T03:16:35.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,7,5,2024-02-15T03:16:35Z,300000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,PT09M00.00S,2024-02-15T03:20:08.4Z,1,REGULAR,2pt,Jump Shot,[],1629599,89.83245729303549,21.323529411764707,1610612746,7,5,2024-02-15T03:20:13Z,310000,False,-143.0,43.0,1,right,MISS A. Coffey 14' pullup Shot,[1629599],1610612746.0,LAC,pullup,,,Coffey,A. Coffey,,,,,Mid-Range,8-16 Left,14.97,Missed,,,,,,,,,,,,,,,,,,
32,PT08M57.00S,2024-02-15T03:20:11.4Z,1,REGULAR,rebound,offensive,[],1629611,,,1610612746,7,5,2024-02-15T03:20:13Z,320000,False,,,0,,T. Mann REBOUND (Off:1 Def:0),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,Mid-Range,8-16 Left,,,31.0,1.0,0.0,1.0,,,,,,,,,,,,,,
33,PT08M50.00S,2024-02-15T03:20:17.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629611,90.09526938239159,98.77450980392157,1610612746,7,5,2024-02-15T03:20:22Z,330000,False,244.0,41.0,1,right,MISS T. Mann 24' 3PT,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,Right Corner 3,24+ Right,24.73,Missed,,,,,,,,,,,,,,,,,,
34,PT08M46.00S,2024-02-15T03:20:21.6Z,1,REGULAR,rebound,defensive,[],203952,,,1610612744,7,5,2024-02-15T03:20:22Z,340000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:1),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Right Corner 3,24+ Right,,,33.0,1.0,1.0,0.0,,,,,,,,,,,,,,
35,PT08M34.00S,2024-02-15T03:20:34.9Z,1,REGULAR,3pt,Jump Shot,[],1630228,32.802233902759525,23.03921568627451,1610612744,7,5,2024-02-15T03:20:40Z,350000,False,135.0,256.0,1,left,MISS J. Kuminga 28' 3PT,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Right Center,28.91,Missed,,,,,,,,,,,,,,,,,,
36,PT08M31.00S,2024-02-15T03:20:37.9Z,1,REGULAR,rebound,defensive,[],1629599,,,1610612746,7,5,2024-02-15T03:20:40Z,360000,False,,,0,,A. Coffey REBOUND (Off:0 Def:3),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Above the Break 3,24+ Right Center,,,35.0,3.0,3.0,0.0,,,,,,,,,,,,,,
37,PT08M23.00S,2024-02-15T03:20:45.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1627826,90.88370565045992,47.549019607843135,1610612746,7,7,2024-02-15T03:20:49Z,370000,False,-12.0,33.0,1,right,I. Zubac DUNK (2 PTS) (T. Mann 1 AST),"[1627826, 1629611]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,3.54,Made,,,,,2.0,T. Mann,1629611.0,1.0,,,,,,,,,,
39,PT08M09.00S,2024-02-15T03:20:59.5Z,1,REGULAR,3pt,Jump Shot,[],201939,34.510512483574246,51.71568627450981,1610612744,10,7,2024-02-15T03:21:05Z,390000,False,-9.0,272.0,1,left,S. Curry 27' 3PT pullup (3 PTS),[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,27.2,Made,,,,,3.0,,,,,,,,,,,,,
40,PT07M48.00S,2024-02-15T03:21:21.2Z,1,REGULAR,3pt,Jump Shot,[],1629599,91.67214191852825,96.81372549019608,1610612746,10,7,2024-02-15T03:21:26Z,400000,False,234.0,26.0,1,right,MISS A. Coffey 3PT,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Right Corner 3,24+ Right,23.55,Missed,,,,,,,,,,,,,,,,,,
41,PT07M43.00S,2024-02-15T03:21:25.0Z,1,REGULAR,rebound,defensive,[],203110,,,1610612744,10,7,2024-02-15T03:21:25Z,410000,False,,,0,,D. Green REBOUND (Off:0 Def:2),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Right Corner 3,24+ Right,,,40.0,2.0,2.0,0.0,,,,,,,,,,,,,,
42,PT07M42.00S,2024-02-15T03:21:27.9Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",201939,13.87976346911958,62.254901960784316,1610612744,10,7,2024-02-15T03:24:42Z,420000,False,-61.0,78.0,1,left,MISS S. Curry 9' running pullup Shot,[201939],1610612744.0,GSW,running pullup,,,Curry,S. Curry,,,,,In The Paint (Non-RA),8-16 Left,9.92,Missed,,,,,,,,,,,,,,,,,,
43,PT07M42.00S,2024-02-15T03:21:27.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612744,10,7,2024-02-15T03:24:42Z,430000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,In The Paint (Non-RA),8-16 Left,,,42.0,,,,,,,,,,,,,,,,,
44,PT07M42.00S,2024-02-15T03:21:33.0Z,1,REGULAR,foul,personal,[],1629599,,,1610612744,10,7,2024-02-15T03:21:53Z,440000,False,,,0,,A. Coffey personal FOUL (1 PF),"[1629599, 203952]",1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,1628951.0,1.0,0.0,Wiggins,203952.0
46,PT07M30.00S,2024-02-15T03:22:01.2Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],203110,21.107095926412615,49.754901960784316,1610612744,10,7,2024-02-15T03:22:06Z,460000,False,1.0,146.0,1,left,MISS D. Green 14' floating Shot,[203110],1610612744.0,GSW,floating,,,Green,D. Green,,,,,Mid-Range,8-16 Center,14.59,Missed,,,,,,,,,,,,,,,,,,
47,PT07M27.00S,2024-02-15T03:22:04.2Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,10,7,2024-02-15T03:22:06Z,470000,False,,,0,,I. Zubac REBOUND (Off:0 Def:2),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Mid-Range,8-16 Center,,,46.0,2.0,2.0,0.0,,,,,,,,,,,,,,
48,PT07M20.00S,2024-02-15T03:22:11.2Z,1,REGULAR,2pt,Jump Shot,[],202331,78.53153745072274,26.47058823529412,1610612746,10,9,2024-02-15T03:25:25Z,480000,False,-118.0,149.0,1,right,P. George 19' pullup Jump Shot (2 PTS),[202331],1610612746.0,LAC,pullup,,,George,P. George,,,,,Mid-Range,16-24 Left Center,19.01,Made,,,,,2.0,,,,,,,,,,,,,
49,PT06M58.00S,2024-02-15T03:22:33.7Z,1,REGULAR,3pt,Jump Shot,[],203110,18.74178712220762,2.2058823529411766,1610612744,10,9,2024-02-15T03:22:38Z,490000,False,239.0,124.0,1,left,MISS D. Green 26' 3PT,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Right Center,26.91,Missed,,,,,,,,,,,,,,,,,,
50,PT06M55.00S,2024-02-15T03:22:36.7Z,1,REGULAR,rebound,defensive,[],1629599,,,1610612746,10,9,2024-02-15T03:22:38Z,500000,False,,,0,,A. Coffey REBOUND (Off:0 Def:4),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Above the Break 3,24+ Right Center,,,49.0,4.0,4.0,0.0,,,,,,,,,,,,,,
51,PT06M49.00S,2024-02-15T03:22:42.0Z,1,REGULAR,2pt,Jump Shot,[],1629599,82.21090670170827,27.205882352941174,1610612746,10,11,2024-02-15T03:27:03Z,510000,False,-114.0,115.0,1,right,A. Coffey 16' pullup Jump Shot (2 PTS),[1629599],1610612746.0,LAC,pullup,,,Coffey,A. Coffey,,,,,Mid-Range,16-24 Left Center,16.17,Made,,,,,2.0,,,,,,,,,,,,,
53,PT06M35.00S,2024-02-15T03:22:56.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201939,10.33180026281209,50.245098039215684,1610612744,12,11,2024-02-15T03:23:01Z,530000,False,-1.0,45.0,1,left,S. Curry cutting Layup (5 PTS) (D. Green 1 AST),"[201939, 203110]",1610612744.0,GSW,cutting,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,4.46,Made,,,,,5.0,D. Green,203110.0,1.0,,,,,,,,,,
55,PT06M23.00S,2024-02-15T03:23:08.1Z,1,REGULAR,3pt,Jump Shot,[],201935,66.17936925098554,67.8921568627451,1610612746,12,11,2024-02-15T03:23:12Z,550000,False,89.0,265.0,1,right,MISS J. Harden 28' pullup 3PT,[201935],1610612746.0,LAC,pullup,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,28.01,Missed,,,,,,,,,,,,,,,,,,
56,PT06M20.00S,2024-02-15T03:23:11.1Z,1,REGULAR,rebound,defensive,[],203110,,,1610612744,12,11,2024-02-15T03:23:12Z,560000,False,,,0,,D. Green REBOUND (Off:0 Def:3),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Right Center,,,55.0,3.0,3.0,0.0,,,,,,,,,,,,,,
57,PT06M14.00S,2024-02-15T03:23:17.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201939,7.966491458607096,55.14705882352941,1610612744,12,11,2024-02-15T03:27:50Z,570000,False,-26.0,22.0,1,left,MISS S. Curry driving finger roll Layup,[201939],1610612744.0,GSW,driving finger roll,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,3.41,Missed,,,,,,,,,,,,,,,,,,
58,PT06M13.00S,2024-02-15T03:23:18.5Z,1,REGULAR,rebound,offensive,[],1630228,,,1610612744,12,11,2024-02-15T03:23:25Z,580000,False,,,0,,J. Kuminga REBOUND (Off:1 Def:0),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,,,57.0,1.0,0.0,1.0,,,,,,,,,,,,,,
59,PT06M13.00S,2024-02-15T03:23:24.3Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1630228,5.590000152587891,50.0,1610612744,14,11,2024-02-15T03:28:10Z,590000,False,0.0,0.0,1,left,J. Kuminga tip DUNK (4 PTS),[1630228],1610612744.0,GSW,tip,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,4.0,,,,,,,,,,,,,
60,PT05M57.00S,2024-02-15T03:23:41.6Z,1,REGULAR,2pt,Jump Shot,[],202331,77.61169513797634,63.725490196078425,1610612746,14,13,2024-02-15T03:30:12Z,600000,False,69.0,158.0,1,right,P. George 17' pullup Jump Shot (4 PTS) (J. Harden 1 AST),"[202331, 201935]",1610612746.0,LAC,pullup,,,George,P. George,,,,,Mid-Range,16-24 Right Center,17.22,Made,,,,,4.0,J. Harden,201935.0,1.0,,,,,,,,,,
61,PT05M57.00S,2024-02-15T03:23:49.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,14,13,2024-02-15T03:23:49Z,610000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT05M57.00S,2024-02-15T03:26:31.5Z,1,REGULAR,substitution,out,[],202691,,,1610612744,14,13,2024-02-15T03:27:28Z,620000,False,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT05M57.00S,2024-02-15T03:26:31.5Z,1,REGULAR,substitution,out,[],1630228,,,1610612744,14,13,2024-02-15T03:27:28Z,630000,False,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT05M57.00S,2024-02-15T03:26:31.5Z,1,REGULAR,substitution,out,[],201935,,,1610612744,14,13,2024-02-15T03:27:28Z,640000,False,,,0,,SUB out: J. Harden,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT05M57.00S,2024-02-15T03:26:31.5Z,1,REGULAR,substitution,out,[],1627826,,,1610612744,14,13,2024-02-15T03:27:28Z,650000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT05M57.00S,2024-02-15T03:26:31.5Z,1,REGULAR,substitution,in,[],1641764,,,1610612744,14,13,2024-02-15T03:27:28Z,660000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT05M57.00S,2024-02-15T03:26:31.5Z,1,REGULAR,substitution,in,[],1627780,,,1610612744,14,13,2024-02-15T03:27:28Z,670000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT05M57.00S,2024-02-15T03:26:31.5Z,1,REGULAR,substitution,in,[],203486,,,1610612744,14,13,2024-02-15T03:27:28Z,680000,False,,,0,,SUB in: M. Plumlee,[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT05M57.00S,2024-02-15T03:26:31.5Z,1,REGULAR,substitution,in,[],201566,,,1610612744,14,13,2024-02-15T03:27:28Z,690000,False,,,0,,SUB in: R. Westbrook,[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT05M38.00S,2024-02-15T03:27:42.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1627780,12.434296977660972,46.81372549019608,1610612744,16,13,2024-02-15T03:27:50Z,700000,False,16.0,64.0,1,left,G. Payton II 6' cutting DUNK (2 PTS) (B. Podziemski 1 AST),"[1627780, 1641764]",1610612744.0,GSW,cutting,,,Payton II,G. Payton II,,,,,In The Paint (Non-RA),0-8 Center,6.63,Made,,,,,2.0,B. Podziemski,1641764.0,1.0,,,,,,,,,,
74,PT05M16.00S,2024-02-15T03:28:05.6Z,1,REGULAR,3pt,Jump Shot,[],202331,66.3107752956636,47.794117647058826,1610612746,16,16,2024-02-15T03:28:10Z,720000,False,-11.0,264.0,1,right,P. George 26' 3PT pullup (7 PTS),[202331],1610612746.0,LAC,pullup,,,George,P. George,,,,,Above the Break 3,24+ Center,26.44,Made,,,,,7.0,,,,,,,,,,,,,
75,PT04M57.00S,2024-02-15T03:28:24.0Z,1,REGULAR,3pt,Jump Shot,[],203952,20.05584756898817,97.30392156862744,1610612744,19,16,2024-02-15T03:28:32Z,730000,False,-237.0,136.0,1,left,A. Wiggins 27' 3PT  (3 PTS) (B. Podziemski 2 AST),"[203952, 1641764]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,27.28,Made,,,,,3.0,B. Podziemski,1641764.0,2.0,,,,,,,,,,
77,PT04M41.00S,2024-02-15T03:28:40.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201566,90.09526938239159,40.68627450980392,1610612746,19,16,2024-02-15T04:58:51Z,750000,False,-47.0,41.0,1,right,MISS R. Westbrook 6' driving Layup,[201566],1610612746.0,LAC,driving,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,6.18,Missed,,,,,,,,,,,,,,,,,,
78,PT04M38.00S,2024-02-15T03:28:43.2Z,1,REGULAR,rebound,defensive,[],203952,,,1610612744,19,16,2024-02-15T03:28:44Z,760000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:2),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,77.0,2.0,2.0,0.0,,,,,,,,,,,,,,
80,PT04M37.00S,2024-02-15T03:28:48.9Z,1,REGULAR,substitution,out,[],203110,,,1610612744,19,16,2024-02-15T03:29:02Z,780000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT04M37.00S,2024-02-15T03:28:48.9Z,1,REGULAR,substitution,out,[],1629611,,,1610612744,19,16,2024-02-15T03:29:02Z,790000,False,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT04M37.00S,2024-02-15T03:28:48.9Z,1,REGULAR,substitution,in,[],1626172,,,1610612744,19,16,2024-02-15T03:29:02Z,800000,False,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
