actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
88,PT05M59.00S,2023-11-19T01:55:56.3Z,1,REGULAR,rebound,defensive,[],203967,,,1610612744,19,16,2023-11-19T01:56:01Z,880000,False,,,0,,D. Saric REBOUND (Off:0 Def:1),[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,In The Paint (Non-RA),0-8 Center,,,,,87.0,1.0,1.0,0.0,,,,,,,,,,,,
89,PT05M56.00S,2023-11-19T01:55:59.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],201939,72.88107752956637,12.009803921568627,1610612744,19,16,2023-11-19T01:56:08Z,890000,False,-190.0,202.0,1,right,MISS S. Curry 27' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,27.76,Missed,,,,,,,,,,,,,,,,,,
90,PT05M56.00S,2023-11-19T01:55:59.4Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612760,19,16,2023-11-19T01:56:08Z,900000,False,,,0,,J. Giddey REBOUND (Off:1 Def:1),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Left Center,,,,,89.0,2.0,1.0,1.0,,,,,,,,,,,,
91,PT05M48.00S,2023-11-19T01:56:07.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1630581,13.87976346911958,45.83333333333333,1610612760,19,18,2023-11-19T01:56:14Z,910000,False,21.0,78.0,1,left,J. Giddey 8' floating Jump Shot (4 PTS),[1630581],1610612760.0,OKC,floating,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Center,8.07,Made,,,,,,,,,,,,4.0,,,,,,
92,PT05M28.00S,2023-11-19T01:56:27.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203967,91.5407358738502,41.911764705882355,1610612744,19,18,2023-11-19T01:56:31Z,920000,False,-40.0,27.0,1,right,MISS D. Saric driving Layup - blocked,"[203967, 1630581]",1610612744.0,GSW,driving,,,Saric,D. Saric,,,,,In The Paint (Non-RA),0-8 Center,4.86,Missed,Giddey,1630581.0,,,,,,,,,,,,,,,,
93,PT05M28.00S,2023-11-19T01:56:27.6Z,1,REGULAR,block,,[],1630581,,,1610612744,19,18,2023-11-19T01:56:30Z,930000,False,,,0,,J. Giddey BLOCK (1 BLK),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
94,PT05M27.00S,2023-11-19T01:56:28.6Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612760,19,18,2023-11-19T01:56:31Z,940000,False,,,0,,J. Giddey REBOUND (Off:1 Def:2),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,,,,,92.0,3.0,2.0,1.0,,,,,,,,,,,,
95,PT05M27.00S,2023-11-19T01:56:32.9Z,1,REGULAR,foul,personal,[],202691,,,1610612760,19,18,2023-11-19T01:56:38Z,950000,False,,,0,,K. Thompson personal FOUL (1 PF),"[202691, 1630581]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1627961.0,1.0,0.0,Giddey,1630581.0,,,,,,,
97,PT05M27.00S,2023-11-19T01:56:46.1Z,1,REGULAR,substitution,out,[],203952,,,1610612760,19,18,2023-11-19T01:56:56Z,970000,False,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT05M27.00S,2023-11-19T01:56:46.1Z,1,REGULAR,substitution,in,[],1630228,,,1610612760,19,18,2023-11-19T01:56:56Z,980000,False,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT05M18.00S,2023-11-19T01:57:15.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,9.280551905387648,53.67647058823529,1610612760,19,18,2023-11-19T01:57:19Z,990000,False,-18.0,35.0,1,left,MISS S. Gilgeous-Alexander driving Layup,[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,3.93,Missed,,,,,,,,,,,,,,,,,,
100,PT05M15.00S,2023-11-19T01:57:18.6Z,1,REGULAR,rebound,defensive,[],1630228,,,1610612744,19,18,2023-11-19T01:57:19Z,1000000,False,,,0,,J. Kuminga REBOUND (Off:0 Def:1),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,,,,,99.0,1.0,1.0,0.0,,,,,,,,,,,,
101,PT05M06.00S,2023-11-19T01:57:29.7Z,1,REGULAR,turnover,traveling,[],1641764,,,1610612744,19,18,2023-11-19T01:57:34Z,1010000,False,,,0,,B. Podziemski traveling TURNOVER (1 TO),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Mid-Range,16-24 Left,,,,,,,,,2882.0,,,,,,,,,1.0,,
102,PT05M06.00S,2023-11-19T01:57:38.8Z,1,REGULAR,substitution,out,[],1630581,,,1610612760,19,18,2023-11-19T01:57:45Z,1020000,False,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT05M06.00S,2023-11-19T01:57:38.8Z,1,REGULAR,substitution,out,[],1631114,,,1610612760,19,18,2023-11-19T01:57:45Z,1030000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT05M06.00S,2023-11-19T01:57:38.8Z,1,REGULAR,substitution,in,[],1630198,,,1610612760,19,18,2023-11-19T01:57:45Z,1040000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT05M06.00S,2023-11-19T01:57:38.8Z,1,REGULAR,substitution,in,[],1641717,,,1610612760,19,18,2023-11-19T01:57:45Z,1050000,False,,,0,,SUB in: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT05M06.00S,2023-11-19T01:57:52.1Z,1,REGULAR,substitution,out,[],202691,,,1610612760,19,18,2023-11-19T01:57:55Z,1060000,False,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT05M06.00S,2023-11-19T01:57:52.1Z,1,REGULAR,substitution,in,[],1630541,,,1610612760,19,18,2023-11-19T01:57:55Z,1070000,False,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT04M54.00S,2023-11-19T01:58:02.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628983,8.492115637319317,41.42156862745098,1610612760,19,20,2023-11-19T01:58:06Z,1080000,False,43.0,27.0,1,left,S. Gilgeous-Alexander driving Layup (2 PTS) (C. Holmgren 2 AST),"[1628983, 1631096]",1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,5.08,Made,,,,,,,,,,,,2.0,C. Holmgren,1631096.0,2.0,,,
109,PT04M47.00S,2023-11-19T01:58:12.5Z,1,REGULAR,foul,personal,[],1641717,,,1610612744,19,20,2023-11-19T01:58:16Z,1090000,False,,,0,,C. Wallace personal FOUL (1 PF),"[1641717, 1630228]",1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,1627961.0,1.0,0.0,Kuminga,1630228.0,,,,,,,
111,PT04M47.00S,2023-11-19T01:58:18.4Z,1,REGULAR,substitution,out,[],1631096,,,1610612744,19,20,2023-11-19T01:58:23Z,1110000,False,,,0,,SUB out: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT04M47.00S,2023-11-19T01:58:18.4Z,1,REGULAR,substitution,in,[],1629026,,,1610612744,19,20,2023-11-19T01:58:23Z,1120000,False,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT04M45.00S,2023-11-19T01:58:38.7Z,1,REGULAR,foul,personal,[],1628983,,,1610612744,19,20,2023-11-19T01:58:59Z,1130000,False,,,0,,S. Gilgeous-Alexander personal FOUL (1 PF),"[1628983, 1641764]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,16-24 Left,,,,,,,,,1628951.0,1.0,0.0,Podziemski,1641764.0,,,,,,,
115,PT04M39.00S,2023-11-19T01:59:03.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630228,89.43823915900131,43.627450980392155,1610612744,21,20,2023-11-19T01:59:08Z,1150000,False,-32.0,47.0,1,right,J. Kuminga cutting Layup (2 PTS) (B. Podziemski 2 AST),"[1630228, 1641764]",1610612744.0,GSW,cutting,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),0-8 Center,5.66,Made,,,,,,,,,,,,2.0,B. Podziemski,1641764.0,2.0,,,
117,PT04M33.00S,2023-11-19T01:59:09.7Z,1,REGULAR,2pt,Jump Shot,[],1628983,3.7614980289093296,72.30392156862744,1610612760,21,22,2023-11-19T01:59:16Z,1170000,False,-112.0,-17.0,1,left,S. Gilgeous-Alexander 11' step back Jump Shot (4 PTS),[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Left,11.28,Made,,,,,,,,,,,,4.0,,,,,,
119,PT04M06.00S,2023-11-19T01:59:57.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629026,,,1610612744,21,22,2023-11-19T02:00:06Z,1190000,False,,,0,,K. Williams shooting personal FOUL (1 PF) (Moody 2 FT),"[1629026, 1630541]",1610612760.0,OKC,shooting,,,Williams,K. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,1627961.0,1.0,0.0,Moody,1630541.0,,,,,,,
121,PT04M06.00S,2023-11-19T02:00:24.0Z,1,REGULAR,freethrow,1 of 2,[],1630541,,,1610612744,22,22,2023-11-19T02:00:24Z,1210000,False,,,0,,M. Moody Free Throw 1 of 2 (1 PTS),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,Made,,,,,,,,,,,,1.0,,,,,,
122,PT04M06.00S,2023-11-19T02:00:38.6Z,1,REGULAR,freethrow,2 of 2,[],1630541,,,1610612744,23,22,2023-11-19T02:00:38Z,1220000,False,,,0,,M. Moody Free Throw 2 of 2 (2 PTS),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,Made,,,,,,,,,,,,2.0,,,,,,
123,PT03M48.00S,2023-11-19T02:01:00.3Z,1,REGULAR,foul,personal,['2freethrow'],1630541,,,1610612760,23,22,2023-11-19T02:01:12Z,1230000,False,,,0,,M. Moody shooting personal FOUL (1 PF) (Williams 2 FT),"[1630541, 1629026]",1610612744.0,GSW,shooting,,,Moody,M. Moody,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1628951.0,1.0,0.0,Williams,1629026.0,,,,,,,
125,PT03M48.00S,2023-11-19T02:01:24.1Z,1,REGULAR,freethrow,1 of 2,[],1629026,,,1610612760,23,22,2023-11-19T02:01:24Z,1250000,False,,,0,,MISS K. Williams Free Throw 1 of 2,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
126,PT03M48.00S,2023-11-19T02:01:24.1Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,23,22,2023-11-19T02:01:24Z,1260000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,125.0,,,,,,,,,,,,,,,
127,PT03M48.00S,2023-11-19T02:01:36.9Z,1,REGULAR,freethrow,2 of 2,[],1629026,,,1610612760,23,23,2023-11-19T02:01:36Z,1270000,False,,,0,,K. Williams Free Throw 2 of 2 (1 PTS),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,Made,,,,,,,,,,,,1.0,,,,,,
128,PT03M37.00S,2023-11-19T02:01:49.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203967,90.75229960578186,58.57843137254902,1610612744,25,23,2023-11-19T02:01:53Z,1280000,False,43.0,34.0,1,right,D. Saric driving Layup (2 PTS),[203967],1610612744.0,GSW,driving,,,Saric,D. Saric,,,,,In The Paint (Non-RA),0-8 Center,5.5,Made,,,,,,,,,,,,2.0,,,,,,
129,PT03M23.00S,2023-11-19T02:02:03.1Z,1,REGULAR,2pt,Jump Shot,[],1628983,23.47240473061761,46.32352941176471,1610612760,25,25,2023-11-19T02:02:07Z,1290000,False,18.0,168.0,1,left,S. Gilgeous-Alexander 16' step back Jump Shot (6 PTS),[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,16-24 Center,16.91,Made,,,,,,,,,,,,6.0,,,,,,
130,PT03M12.00S,2023-11-19T02:02:16.4Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641717,,,1610612744,25,25,2023-11-19T02:02:23Z,1300000,False,,,0,,C. Wallace shooting personal FOUL (2 PF) (Podziemski 2 FT),"[1641717, 1641764]",1610612760.0,OKC,shooting,,,Wallace,C. Wallace,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1627961.0,2.0,0.0,Podziemski,1641764.0,,,,,,,
132,PT03M12.00S,2023-11-19T02:02:47.9Z,1,REGULAR,freethrow,1 of 2,[],1641764,,,1610612744,25,25,2023-11-19T02:02:47Z,1320000,False,,,0,,MISS B. Podziemski Free Throw 1 of 2,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
133,PT03M12.00S,2023-11-19T02:02:47.9Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,25,25,2023-11-19T02:02:47Z,1330000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,132.0,,,,,,,,,,,,,,,
134,PT03M12.00S,2023-11-19T02:02:49.1Z,1,REGULAR,substitution,out,[],203967,,,1610612744,25,25,2023-11-19T02:02:56Z,1340000,False,,,0,,SUB out: D. Saric,[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT03M12.00S,2023-11-19T02:02:49.1Z,1,REGULAR,substitution,out,[],201939,,,1610612744,25,25,2023-11-19T02:02:56Z,1350000,False,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT03M12.00S,2023-11-19T02:02:49.1Z,1,REGULAR,substitution,out,[],1629652,,,1610612744,25,25,2023-11-19T02:02:56Z,1360000,False,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT03M12.00S,2023-11-19T02:02:49.1Z,1,REGULAR,substitution,in,[],1626172,,,1610612744,25,25,2023-11-19T02:02:56Z,1370000,False,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT03M12.00S,2023-11-19T02:02:49.1Z,1,REGULAR,substitution,in,[],101108,,,1610612744,25,25,2023-11-19T02:02:56Z,1380000,False,,,0,,SUB in: C. Paul,[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT03M12.00S,2023-11-19T02:02:49.1Z,1,REGULAR,substitution,in,[],1630598,,,1610612744,25,25,2023-11-19T02:02:56Z,1390000,False,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT03M12.00S,2023-11-19T02:03:09.6Z,1,REGULAR,freethrow,2 of 2,[],1641764,,,1610612744,26,25,2023-11-19T02:03:09Z,1400000,False,,,0,,B. Podziemski Free Throw 2 of 2 (1 PTS),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,Made,,,,,,,,,,,,1.0,,,,,,
141,PT03M02.00S,2023-11-19T02:03:20.5Z,1,REGULAR,turnover,lost ball,[],1628983,,,1610612760,26,25,2023-11-19T02:03:29Z,1410000,False,,,0,,S. Gilgeous-Alexander lost ball TURNOVER (2 TO),"[1628983, 1630228]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,2.0,Kuminga,1630228.0
142,PT03M02.00S,2023-11-19T02:03:20.5Z,1,REGULAR,steal,,[],1630228,,,1610612744,26,25,2023-11-19T03:34:49Z,1420000,False,,,0,,J. Kuminga STEAL (1 STL),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
143,PT02M58.00S,2023-11-19T02:03:26.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630228,87.33574244415243,48.03921568627451,1610612744,26,25,2023-11-19T02:03:54Z,1430000,False,-10.0,67.0,1,right,MISS J. Kuminga 6' driving Layup,[1630228],1610612744.0,GSW,driving,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),0-8 Center,6.72,Missed,,,,,,,,,,,,,,,,,,
144,PT02M57.00S,2023-11-19T02:03:27.9Z,1,REGULAR,rebound,offensive,[],1630228,,,1610612744,26,25,2023-11-19T02:03:54Z,1440000,False,,,0,,J. Kuminga REBOUND (Off:1 Def:1),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),0-8 Center,,,,,143.0,2.0,1.0,1.0,,,,,,,,,,,,
145,PT02M57.00S,2023-11-19T02:03:30.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630198,,,1610612744,26,25,2023-11-19T02:03:38Z,1450000,False,,,0,,I. Joe shooting personal FOUL (1 PF) (Kuminga 2 FT),"[1630198, 1630228]",1610612760.0,OKC,shooting,,,Joe,I. Joe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,2882.0,1.0,0.0,Kuminga,1630228.0,,,,,,,
147,PT02M57.00S,2023-11-19T02:03:56.2Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1630228,,,1610612744,27,25,2023-11-19T02:03:56Z,1470000,False,,,0,,J. Kuminga Free Throw 1 of 2 (3 PTS),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,Made,,,,,,,,,,,,3.0,,,,,,
148,PT02M57.00S,2023-11-19T02:04:11.6Z,1,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1630228,,,1610612744,27,25,2023-11-19T02:04:11Z,1480000,False,,,0,,MISS J. Kuminga Free Throw 2 of 2,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
149,PT02M55.00S,2023-11-19T02:04:12.7Z,1,REGULAR,rebound,defensive,[],1629026,,,1610612760,27,25,2023-11-19T02:04:12Z,1490000,False,,,0,,K. Williams REBOUND (Off:0 Def:1),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,148.0,1.0,1.0,0.0,,,,,,,,,,,,
150,PT02M45.00S,2023-11-19T02:04:22.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,15.982260183968464,39.46078431372549,1610612760,27,25,2023-11-19T02:04:28Z,1500000,False,53.0,98.0,1,left,MISS S. Gilgeous-Alexander 11' pullup Shot,[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,11.1,Missed,,,,,,,,,,,,,,,,,,
151,PT02M42.00S,2023-11-19T02:04:25.2Z,1,REGULAR,rebound,defensive,[],1641764,,,1610612744,27,25,2023-11-19T02:04:28Z,1510000,False,,,0,,B. Podziemski REBOUND (Off:0 Def:1),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),8-16 Center,,,,,150.0,1.0,1.0,0.0,,,,,,,,,,,,
152,PT02M34.00S,2023-11-19T02:04:34.2Z,1,REGULAR,3pt,Jump Shot,[],1630541,72.61826544021025,14.950980392156863,1610612744,27,25,2023-11-19T02:04:38Z,1520000,False,-175.0,205.0,1,right,MISS M. Moody 26' 3PT,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Left Center,26.96,Missed,,,,,,,,,,,,,,,,,,
153,PT02M31.00S,2023-11-19T02:04:37.2Z,1,REGULAR,rebound,defensive,[],1628983,,,1610612760,27,25,2023-11-19T02:04:38Z,1530000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:3),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Left Center,,,,,152.0,3.0,3.0,0.0,,,,,,,,,,,,
154,PT02M23.00S,2023-11-19T02:04:44.0Z,1,REGULAR,turnover,bad pass,[],1630598,,,1610612760,27,25,2023-11-19T02:04:47Z,1540000,False,,,0,,A. Wiggins bad pass TURNOVER (1 TO),"[1630598, 1630541]",1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Moody,1630541.0
155,PT02M23.00S,2023-11-19T02:04:44.0Z,1,REGULAR,steal,,[],1630541,,,1610612744,27,25,2023-11-19T02:04:45Z,1550000,False,,,0,,M. Moody STEAL (1 STL),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
156,PT02M12.00S,2023-11-19T02:04:55.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630228,92.32917214191852,43.627450980392155,1610612744,29,25,2023-11-19T02:04:59Z,1560000,False,-32.0,20.0,1,right,J. Kuminga driving Layup (5 PTS) (C. Paul 2 AST),"[1630228, 101108]",1610612744.0,GSW,driving,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,3.74,Made,,,,,,,,,,,,5.0,C. Paul,101108.0,2.0,,,
158,PT02M12.00S,2023-11-19T02:05:00.2Z,1,REGULAR,timeout,full,['team'],0,,,1610612760,29,25,2023-11-19T02:05:00Z,1580000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT02M01.00S,2023-11-19T02:06:44.4Z,1,REGULAR,3pt,Jump Shot,[],1629026,26.757555847568987,13.480392156862745,1610612760,29,25,2023-11-19T02:06:49Z,1590000,False,183.0,199.0,1,left,MISS K. Williams 27' 3PT,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Above the Break 3,24+ Right Center,27.01,Missed,,,,,,,,,,,,,,,,,,
160,PT01M56.00S,2023-11-19T02:06:49.4Z,1,REGULAR,rebound,defensive,[],1630228,,,1610612744,29,25,2023-11-19T02:06:49Z,1600000,False,,,0,,J. Kuminga REBOUND (Off:1 Def:2),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Right Center,,,,,159.0,3.0,2.0,1.0,,,,,,,,,,,,
161,PT01M45.00S,2023-11-19T02:06:59.2Z,1,REGULAR,3pt,Jump Shot,[],1630228,75.24638633377135,10.53921568627451,1610612744,29,25,2023-11-19T02:07:03Z,1610000,False,-197.0,180.0,1,right,MISS J. Kuminga 26' 3PT,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Left Center,26.72,Missed,,,,,,,,,,,,,,,,,,
162,PT01M44.00S,2023-11-19T02:07:00.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612760,29,25,2023-11-19T02:07:03Z,1620000,False,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,161.0,,,,,,,,,,,,,,,
164,PT01M28.00S,2023-11-19T02:07:28.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641717,7.5722733245729295,41.911764705882355,1610612760,29,27,2023-11-19T02:07:37Z,1640000,False,40.0,19.0,1,left,C. Wallace driving Layup (2 PTS) (A. Wiggins 1 AST),"[1641717, 1630598]",1610612760.0,OKC,driving,,,Wallace,C. Wallace,,,,,In The Paint (Non-RA),0-8 Center,4.45,Made,,,,,,,,,,,,2.0,A. Wiggins,1630598.0,1.0,,,
165,PT01M28.00S,2023-11-19T02:07:34.3Z,1,REGULAR,foul,personal,['1freethrow'],1630541,,,1610612760,29,27,2023-11-19T02:07:46Z,1650000,False,,,0,,M. Moody shooting personal FOUL (2 PF) (Wallace 1 FT),"[1630541, 1641717]",1610612744.0,GSW,shooting,,,Moody,M. Moody,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,2882.0,2.0,0.0,Wallace,1641717.0,,,,,,,
168,PT01M28.00S,2023-11-19T02:07:52.2Z,1,REGULAR,freethrow,1 of 1,[],1641717,,,1610612760,29,28,2023-11-19T02:07:52Z,1670000,False,,,0,,C. Wallace Free Throw 1 of 1 (3 PTS),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,Made,,,,,,,,,,,,3.0,,,,,,
169,PT01M07.00S,2023-11-19T02:08:14.1Z,1,REGULAR,2pt,Jump Shot,[],1630228,94.08672798948751,88.50337009803921,1610612744,31,28,2023-11-19T02:08:28Z,1680000,False,193.0,3.0,1,right,J. Kuminga 19' Jump Shot (7 PTS) (K. Looney 3 AST),"[1630228, 1626172]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Mid-Range,16-24 Right,19.25,Made,,,,,,,,,,,,7.0,K. Looney,1626172.0,3.0,,,
171,PT00M53.00S,2023-11-19T02:08:29.3Z,1,REGULAR,2pt,Jump Shot,[],1630198,7.30946123521682,72.30392156862744,1610612760,31,28,2023-11-19T02:08:33Z,1700000,False,-112.0,16.0,1,left,MISS I. Joe 11' pullup Shot,[1630198],1610612760.0,OKC,pullup,,,Joe,I. Joe,,,,,Mid-Range,8-16 Left,11.27,Missed,,,,,,,,,,,,,,,,,,
