actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
2,PT12M00.00S,2024-01-06T03:10:46.3Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-01-06T03:10:46Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M58.00S,2024-01-06T03:10:47.8Z,1,REGULAR,jumpball,recovered,[],202691,,,1610612744,0,0,2024-01-06T03:10:47Z,40000,False,,,0,,Jump Ball K. Looney vs. J. Duren: Tip to K. Thompson,"[202691, 1626172, 1631105]",1610612744.0,GSW,startperiod,K. Thompson,202691.0,Thompson,K. Thompson,Looney,1626172.0,Duren,1631105.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M39.00S,2024-01-06T03:11:06.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202691,7.30946123521682,42.15686274509804,1610612744,2,0,2024-01-06T03:11:08Z,70000,False,39.0,16.0,1,left,K. Thompson driving Layup (2 PTS),[202691],1610612744.0,GSW,driving,,,Thompson,K. Thompson,,,,,Restricted Area,0-8 Center,4.24,Made,2.0,,,,,,,,,,,,,,,,,
8,PT11M24.00S,2024-01-06T03:11:21.4Z,1,REGULAR,3pt,Jump Shot,[],1630587,91.5407358738502,3.9215686274509802,1610612765,2,3,2024-01-06T03:11:24Z,80000,False,-230.0,27.0,1,right,I. Livers 3PT  (3 PTS) (B. Bogdanovic 1 AST),"[1630587, 202711]",1610612765.0,DET,,,,Livers,I. Livers,,,,,Left Corner 3,24+ Left,23.2,Made,3.0,B. Bogdanovic,202711.0,1.0,,,,,,,,,,,,,,
10,PT11M12.00S,2024-01-06T03:11:33.8Z,1,REGULAR,3pt,Jump Shot,[],202691,33.196452036793694,44.11764705882353,1610612744,2,3,2024-01-06T03:11:36Z,100000,False,29.0,260.0,1,left,MISS K. Thompson 26' 3PT,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Center,26.12,Missed,,,,,,,,,,,,,,,,,,
11,PT11M10.00S,2024-01-06T03:11:35.8Z,1,REGULAR,rebound,defensive,[],1630587,,,1610612765,2,3,2024-01-06T03:37:10Z,110000,False,,,0,,I. Livers REBOUND (Off:0 Def:1),[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,Above the Break 3,24+ Center,,,,,,,10.0,1.0,1.0,0.0,,,,,,,,,,
12,PT11M03.00S,2024-01-06T03:11:43.5Z,1,REGULAR,turnover,out-of-bounds,[],1631093,,,1610612765,2,3,2024-01-06T03:11:45Z,120000,False,,,0,,J. Ivey bad pass out-of-bounds TURNOVER (1 TO),[1631093],1610612765.0,DET,bad pass,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,200834.0,1.0,,,,,,,,
13,PT10M50.00S,2024-01-06T03:12:04.7Z,1,REGULAR,foul,personal,['2freethrow'],1631093,,,1610612744,2,3,2024-01-06T03:12:18Z,130000,False,,,0,,J. Ivey shooting personal FOUL (1 PF) (Looney 2 FT),"[1631093, 1626172]",1610612765.0,DET,shooting,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,200834.0,,1.0,0.0,Looney,1626172.0,,,,
15,PT10M50.00S,2024-01-06T03:12:34.6Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1626172,,,1610612744,3,3,2024-01-06T03:12:34Z,150000,False,,,0,,K. Looney Free Throw 1 of 2 (1 PTS),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
16,PT10M50.00S,2024-01-06T03:12:51.7Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1626172,,,1610612744,4,3,2024-01-06T03:12:51Z,160000,False,,,0,,K. Looney Free Throw 2 of 2 (2 PTS),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
17,PT10M29.00S,2024-01-06T03:13:14.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202711,92.19776609724047,58.333333333333336,1610612765,4,3,2024-01-06T03:13:16Z,170000,False,42.0,21.0,1,right,MISS B. Bogdanovic driving Layup,[202711],1610612765.0,DET,driving,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),0-8 Center,4.66,Missed,,,,,,,,,,,,,,,,,,
18,PT10M28.00S,2024-01-06T03:13:15.6Z,1,REGULAR,rebound,offensive,[],1631105,,,1610612765,4,3,2024-01-06T03:13:52Z,180000,False,,,0,,J. Duren REBOUND (Off:1 Def:0),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,17.0,1.0,0.0,1.0,,,,,,,,,,
19,PT10M28.00S,2024-01-06T03:13:46.3Z,1,REGULAR,jumpball,recovered,[],1630587,,,1610612765,4,3,2024-01-06T03:14:03Z,190000,False,,,0,,Jump Ball J. Duren vs. K. Thompson: Tip to I. Livers,"[1630587, 1631105, 202691]",1610612765.0,DET,heldball,I. Livers,1630587.0,Livers,I. Livers,Duren,1631105.0,Thompson,202691.0,,,,,,,,,,,,,,,,,,,,,,
22,PT10M17.00S,2024-01-06T03:13:54.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1631105,92.85479632063075,47.05882352941176,1610612765,4,5,2024-01-06T03:14:00Z,220000,False,-15.0,15.0,1,right,J. Duren cutting DUNK (2 PTS) (C. Cunningham 1 AST),"[1631105, 1630595]",1610612765.0,DET,cutting,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,2.08,Made,2.0,C. Cunningham,1630595.0,1.0,,,,,,,,,,,,,,
24,PT10M05.00S,2024-01-06T03:14:07.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626172,7.966491458607096,57.35294117647059,1610612744,6,5,2024-01-06T03:14:09Z,240000,False,-37.0,22.0,1,left,K. Looney cutting Layup (4 PTS) (S. Curry 1 AST),"[1626172, 201939]",1610612744.0,GSW,cutting,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,4.31,Made,4.0,S. Curry,201939.0,1.0,,,,,,,,,,,,,,
79,PT09M52.00S,2024-01-06T03:14:13.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,87.72996057818659,48.529411764705884,1610612765,6,5,2024-01-06T03:21:12Z,260000,False,-7.0,63.0,1,right,MISS C. Cunningham 6' driving Layup - blocked,"[1630595, 201939]",1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,6.32,Missed,,,,,,,,,,,,,,,Curry,201939.0,,
80,PT09M52.00S,2024-01-06T03:14:13.6Z,1,REGULAR,block,,[],201939,,,1610612765,6,5,2024-01-06T03:21:12Z,265000,False,,,0,,S. Curry BLOCK (1 BLK),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
81,PT09M50.00S,2024-01-06T03:14:15.6Z,1,REGULAR,rebound,defensive,[],201939,,,1610612744,6,5,2024-01-06T03:21:12Z,267500,False,,,0,,S. Curry REBOUND (Off:0 Def:1),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,79.0,1.0,1.0,0.0,,,,,,,,,,
29,PT09M46.00S,2024-01-06T03:14:25.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],201939,32.40801576872536,69.36274509803921,1610612744,6,5,2024-01-06T04:09:21Z,290000,False,-97.0,252.0,1,left,MISS S. Curry 27' running pullup 3PT,[201939],1610612744.0,GSW,running pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,27.0,Missed,,,,,,,,,,,,,,,,,,
