actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
83,PT05M22.00S,2023-12-29T03:22:13.3Z,1,REGULAR,substitution,out,[],1628389,,,1610612748,13,17,2023-12-29T03:22:50Z,820000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M22.00S,2023-12-29T03:22:13.3Z,1,REGULAR,substitution,out,[],1631170,,,1610612748,13,17,2023-12-29T03:22:50Z,830000,False,,,0,,SUB out: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M22.00S,2023-12-29T03:22:13.3Z,1,REGULAR,substitution,in,[],101108,,,1610612748,13,17,2023-12-29T03:22:50Z,840000,False,,,0,,SUB in: C. Paul,[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M22.00S,2023-12-29T03:22:13.3Z,1,REGULAR,substitution,in,[],203952,,,1610612748,13,17,2023-12-29T03:22:50Z,850000,False,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M22.00S,2023-12-29T03:22:13.3Z,1,REGULAR,substitution,in,[],1631218,,,1610612748,13,17,2023-12-29T03:22:50Z,860000,False,,,0,,SUB in: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT05M22.00S,2023-12-29T03:22:13.3Z,1,REGULAR,substitution,in,[],203967,,,1610612748,13,17,2023-12-29T03:22:50Z,870000,False,,,0,,SUB in: D. Saric,[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT05M22.00S,2023-12-29T03:22:13.3Z,1,REGULAR,substitution,in,[],1629130,,,1610612748,13,17,2023-12-29T03:22:50Z,880000,False,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT05M22.00S,2023-12-29T03:22:13.3Z,1,REGULAR,substitution,in,[],201567,,,1610612748,13,17,2023-12-29T03:22:50Z,890000,False,,,0,,SUB in: K. Love,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT05M07.00S,2023-12-29T03:23:12.7Z,1,REGULAR,foul,personal,['2freethrow'],203967,,,1610612748,13,17,2023-12-29T03:23:17Z,910000,False,,,0,,D. Saric shooting personal FOUL (1 PF) (Herro 2 FT),"[203967, 1629639]",1610612744.0,GSW,shooting,,,Saric,D. Saric,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,202058.0,1.0,0.0,Herro,1629639.0
94,PT05M07.00S,2023-12-29T03:23:32.1Z,1,REGULAR,freethrow,1 of 2,[],1629639,,,1610612748,13,18,2023-12-29T03:23:32Z,930000,False,,,0,,T. Herro Free Throw 1 of 2 (7 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,Made,,,,,,,,,,7.0,,,,,,,,
95,PT05M07.00S,2023-12-29T03:23:32.1Z,1,REGULAR,freethrow,2 of 2,[],1629639,,,1610612748,13,18,2023-12-29T03:23:49Z,940000,False,,,0,,MISS T. Herro Free Throw 2 of 2,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
96,PT05M05.00S,2023-12-29T03:23:34.1Z,1,REGULAR,rebound,defensive,[],1631218,,,1610612744,13,18,2023-12-29T03:23:49Z,950000,False,,,0,,T. Jackson-Davis REBOUND (Off:0 Def:1),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,95.0,1.0,1.0,0.0,,,,,,,,,,,,,,
97,PT04M46.00S,2023-12-29T03:24:09.2Z,1,REGULAR,turnover,out-of-bounds,[],203952,,,1610612744,13,18,2023-12-29T03:24:14Z,960000,False,,,0,,A. Wiggins lost ball out-of-bounds TURNOVER (1 TO),[203952],1610612744.0,GSW,lost ball,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,,,,,,,1.0,,,,,,,,,1630886.0,,,,
98,PT04M23.00S,2023-12-29T03:24:39.1Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1630181,7.046649145860711,27.696078431372552,1610612748,13,18,2023-12-29T03:24:56Z,970000,False,112.0,14.0,1,left,MISS R. Hampton 11' pullup Shot,[1630181],1610612748.0,MIA,pullup,,,Hampton,R. Hampton,,,,,Mid-Range,8-16 Right,11.23,Missed,,,,,,,,,,,,,,,,,,
99,PT04M22.00S,2023-12-29T03:24:40.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612748,13,18,2023-12-29T03:25:01Z,980000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Mid-Range,8-16 Right,,,98.0,,,,,,,,,,,,,,,,,
107,PT04M22.00S,2023-12-29T03:24:53.3Z,1,REGULAR,foul,personal,[],101108,,,1610612748,13,18,2023-12-29T03:27:28Z,990000,False,,,0,,C. Paul loose ball personal FOUL (1 PF),"[101108, 201567]",1610612744.0,GSW,loose ball,,,Paul,C. Paul,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202058.0,1.0,0.0,Love,201567.0
101,PT04M14.00S,2023-12-29T03:25:07.6Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629130,28.597240473061763,13.970588235294118,1610612748,13,18,2023-12-29T03:26:30Z,1000000,False,180.0,216.0,1,left,MISS D. Robinson 28' pullup 3PT,[1629130],1610612748.0,MIA,pullup,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Right Center,28.15,Missed,,,,,,,,,,,,,,,,,,
102,PT04M09.00S,2023-12-29T03:25:12.6Z,1,REGULAR,rebound,defensive,[],1631218,,,1610612744,13,18,2023-12-29T03:25:13Z,1010000,False,,,0,,T. Jackson-Davis REBOUND (Off:0 Def:2),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Above the Break 3,24+ Right Center,,,101.0,2.0,2.0,0.0,,,,,,,,,,,,,,
103,PT04M01.00S,2023-12-29T03:25:21.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203952,84.1819973718791,54.41176470588235,1610612744,13,18,2023-12-29T04:17:30Z,1020000,False,22.0,96.0,1,right,MISS A. Wiggins 9' turnaround Shot,[203952],1610612744.0,GSW,turnaround,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),8-16 Center,9.87,Missed,,,,,,,,,,,,,,,,,,
104,PT03M57.00S,2023-12-29T03:25:24.6Z,1,REGULAR,rebound,defensive,[],201567,,,1610612748,13,18,2023-12-29T03:25:24Z,1030000,False,,,0,,K. Love REBOUND (Off:0 Def:1),[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,In The Paint (Non-RA),8-16 Center,,,103.0,1.0,1.0,0.0,,,,,,,,,,,,,,
105,PT03M50.00S,2023-12-29T03:25:31.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,11.777266754270697,55.392156862745104,1610612748,13,18,2023-12-29T03:31:16Z,1040000,False,-27.0,58.0,1,left,MISS T. Herro 6' turnaround fadeaway Shot - blocked,"[1629639, 1631218]",1610612748.0,MIA,turnaround fadeaway,,,Herro,T. Herro,,,,,In The Paint (Non-RA),0-8 Center,6.42,Missed,,,,,,,,Jackson-Davis,1631218.0,,,,,,,,,
106,PT03M50.00S,2023-12-29T03:25:31.5Z,1,REGULAR,block,,[],1631218,,,1610612748,13,18,2023-12-29T03:25:39Z,1050000,False,,,0,,T. Jackson-Davis BLOCK (1 BLK),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
109,PT03M50.00S,2023-12-29T03:25:31.5Z,1,REGULAR,rebound,defensive,[],203967,,,1610612744,13,18,2023-12-29T03:31:16Z,1060000,False,,,0,,D. Saric REBOUND (Off:0 Def:1),[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,In The Paint (Non-RA),0-8 Center,,,105.0,1.0,1.0,0.0,,,,,,,,,,,,,,
110,PT03M29.00S,2023-12-29T03:25:52.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631218,93.38042049934296,55.14705882352941,1610612744,15,18,2023-12-29T03:26:09Z,1070000,False,26.0,10.0,1,right,T. Jackson-Davis Layup (2 PTS) (D. Saric 1 AST),"[1631218, 203967]",1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,2.75,Made,,,,,,,,,,2.0,D. Saric,203967.0,1.0,,,,,
111,PT03M22.00S,2023-12-29T03:26:03.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631218,,,1610612748,15,18,2023-12-29T03:26:16Z,1080000,False,,,0,,T. Jackson-Davis shooting personal FOUL (1 PF) (Love 2 FT),"[1631218, 201567]",1610612744.0,GSW,shooting,,,Jackson-Davis,T. Jackson-Davis,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,202058.0,1.0,0.0,Love,201567.0
113,PT03M22.00S,2023-12-29T03:26:34.2Z,1,REGULAR,freethrow,1 of 2,[],201567,,,1610612748,15,19,2023-12-29T03:26:34Z,1100000,False,,,0,,K. Love Free Throw 1 of 2 (1 PTS),[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
114,PT03M22.00S,2023-12-29T03:26:35.5Z,1,REGULAR,substitution,out,[],201939,,,1610612748,15,19,2023-12-29T03:26:44Z,1110000,False,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M22.00S,2023-12-29T03:26:35.5Z,1,REGULAR,substitution,out,[],1629639,,,1610612748,15,19,2023-12-29T03:26:44Z,1120000,False,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M22.00S,2023-12-29T03:26:35.5Z,1,REGULAR,substitution,out,[],1629312,,,1610612748,15,19,2023-12-29T03:26:44Z,1130000,False,,,0,,SUB out: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M22.00S,2023-12-29T03:26:35.5Z,1,REGULAR,substitution,in,[],1641764,,,1610612748,15,19,2023-12-29T03:26:44Z,1140000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M22.00S,2023-12-29T03:26:35.5Z,1,REGULAR,substitution,in,[],1631288,,,1610612748,15,19,2023-12-29T03:26:44Z,1150000,False,,,0,,SUB in: J. Cain,[1631288],1610612748.0,MIA,,,,Cain,J. Cain,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT03M22.00S,2023-12-29T03:26:35.5Z,1,REGULAR,substitution,in,[],1631170,,,1610612748,15,19,2023-12-29T03:26:44Z,1160000,False,,,0,,SUB in: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT03M22.00S,2023-12-29T03:26:57.6Z,1,REGULAR,freethrow,2 of 2,[],201567,,,1610612748,15,20,2023-12-29T03:26:57Z,1170000,False,,,0,,K. Love Free Throw 2 of 2 (2 PTS),[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,Made,,,,,,,,,,2.0,,,,,,,,
121,PT03M07.00S,2023-12-29T03:27:13.3Z,1,REGULAR,foul,personal,['2freethrow'],201567,,,1610612744,15,20,2023-12-29T03:27:21Z,1180000,False,,,0,,K. Love shooting personal FOUL (1 PF) (Jackson-Davis 2 FT),"[201567, 1631218]",1610612748.0,MIA,shooting,,,Love,K. Love,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202058.0,1.0,0.0,Jackson-Davis,1631218.0
123,PT03M07.00S,2023-12-29T03:27:36.9Z,1,REGULAR,freethrow,1 of 2,[],1631218,,,1610612744,16,20,2023-12-29T03:27:36Z,1200000,False,,,0,,T. Jackson-Davis Free Throw 1 of 2 (3 PTS),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,Made,,,,,,,,,,3.0,,,,,,,,
124,PT03M07.00S,2023-12-29T03:27:49.8Z,1,REGULAR,freethrow,2 of 2,[],1631218,,,1610612744,17,20,2023-12-29T03:27:49Z,1210000,False,,,0,,T. Jackson-Davis Free Throw 2 of 2 (4 PTS),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,Made,,,,,,,,,,4.0,,,,,,,,
125,PT02M56.00S,2023-12-29T03:28:01.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631170,6.389618922470433,57.107843137254896,1610612748,17,20,2023-12-29T03:28:15Z,1220000,False,-36.0,8.0,1,left,MISS J. Jaquez Jr. Layup,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,3.63,Missed,,,,,,,,,,,,,,,,,,
126,PT02M52.00S,2023-12-29T03:28:05.5Z,1,REGULAR,rebound,defensive,[],1631218,,,1610612744,17,20,2023-12-29T03:28:08Z,1230000,False,,,0,,T. Jackson-Davis REBOUND (Off:0 Def:3),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,,,125.0,3.0,3.0,0.0,,,,,,,,,,,,,,
127,PT02M44.00S,2023-12-29T03:28:13.3Z,1,REGULAR,3pt,Jump Shot,[],1641764,66.17936925098554,62.99019607843137,1610612744,20,20,2023-12-29T03:28:17Z,1240000,False,65.0,265.0,1,right,B. Podziemski 27' 3PT  (6 PTS) (A. Wiggins 1 AST),"[1641764, 203952]",1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Center,27.32,Made,,,,,,,,,,6.0,A. Wiggins,203952.0,1.0,,,,,
129,PT02M35.00S,2023-12-29T03:28:22.9Z,1,REGULAR,3pt,Jump Shot,[],201567,31.488173455978973,66.91176470588235,1610612748,20,20,2023-12-29T03:28:26Z,1260000,False,-85.0,243.0,1,left,MISS K. Love 25' 3PT,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,Above the Break 3,24+ Left Center,25.78,Missed,,,,,,,,,,,,,,,,,,
130,PT02M32.00S,2023-12-29T03:28:25.9Z,1,REGULAR,rebound,defensive,[],101108,,,1610612744,20,20,2023-12-29T03:28:26Z,1270000,False,,,0,,C. Paul REBOUND (Off:0 Def:1),[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,Above the Break 3,24+ Left Center,,,129.0,1.0,1.0,0.0,,,,,,,,,,,,,,
131,PT02M17.00S,2023-12-29T03:28:41.4Z,1,REGULAR,3pt,Jump Shot,[],1641764,81.15965834428384,6.127450980392156,1610612744,20,20,2023-12-29T03:28:45Z,1280000,False,-219.0,125.0,1,right,MISS B. Podziemski 25' 3PT,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Left Center,25.23,Missed,,,,,,,,,,,,,,,,,,
132,PT02M13.00S,2023-12-29T03:28:45.4Z,1,REGULAR,rebound,defensive,[],1631288,,,1610612748,20,20,2023-12-29T03:28:45Z,1290000,False,,,0,,J. Cain REBOUND (Off:0 Def:1),[1631288],1610612748.0,MIA,,,,Cain,J. Cain,,,,,Above the Break 3,24+ Left Center,,,131.0,1.0,1.0,0.0,,,,,,,,,,,,,,
133,PT01M57.00S,2023-12-29T03:29:00.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629130,7.440867279894875,41.911764705882355,1610612748,20,20,2023-12-29T03:31:47Z,1300000,False,40.0,17.0,1,left,MISS D. Robinson driving Layup - blocked,"[1629130, 1631218]",1610612748.0,MIA,driving,,,Robinson,D. Robinson,,,,,In The Paint (Non-RA),0-8 Center,4.4,Missed,,,,,,,,Jackson-Davis,1631218.0,,,,,,,,,
134,PT01M57.00S,2023-12-29T03:29:00.3Z,1,REGULAR,block,,[],1631218,,,1610612748,20,20,2023-12-29T03:29:04Z,1310000,False,,,0,,T. Jackson-Davis BLOCK (2 BLK),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
135,PT01M53.00S,2023-12-29T03:29:04.3Z,1,REGULAR,rebound,offensive,[],1629130,,,1610612748,20,20,2023-12-29T03:29:08Z,1320000,False,,,0,,D. Robinson REBOUND (Off:1 Def:0),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,In The Paint (Non-RA),0-8 Center,,,133.0,1.0,0.0,1.0,,,,,,,,,,,,,,
136,PT01M52.00S,2023-12-29T03:29:06.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1631288,4.812746386333772,94.85294117647058,1610612748,20,20,2023-12-29T03:29:11Z,1330000,False,-224.0,-7.0,1,left,MISS J. Cain 3PT,[1631288],1610612748.0,MIA,,,,Cain,J. Cain,,,,,Left Corner 3,24+ Left,22.44,Missed,,,,,,,,,,,,,,,,,,
137,PT01M52.00S,2023-12-29T03:29:06.3Z,1,REGULAR,rebound,defensive,[],1631218,,,1610612744,20,20,2023-12-29T03:29:11Z,1340000,False,,,0,,T. Jackson-Davis REBOUND (Off:0 Def:4),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Left Corner 3,24+ Left,,,136.0,4.0,4.0,0.0,,,,,,,,,,,,,,
138,PT01M43.00S,2023-12-29T03:29:15.1Z,1,REGULAR,3pt,Jump Shot,[],203952,92.32917214191852,94.85294117647058,1610612744,20,20,2023-12-29T03:29:20Z,1350000,False,224.0,20.0,1,right,MISS A. Wiggins 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Right Corner 3,24+ Right,22.52,Missed,,,,,,,,,,,,,,,,,,
139,PT01M38.00S,2023-12-29T03:29:20.1Z,1,REGULAR,rebound,defensive,[],201567,,,1610612748,20,20,2023-12-29T03:29:22Z,1360000,False,,,0,,K. Love REBOUND (Off:0 Def:2),[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,Right Corner 3,24+ Right,,,138.0,2.0,2.0,0.0,,,,,,,,,,,,,,
140,PT01M33.00S,2023-12-29T03:29:25.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630181,7.178055190538765,42.64705882352941,1610612748,20,22,2023-12-29T03:29:31Z,1370000,False,37.0,15.0,1,left,R. Hampton running Layup (2 PTS),[1630181],1610612748.0,MIA,running,,,Hampton,R. Hampton,,,,,Restricted Area,0-8 Center,3.97,Made,,,,,,,,,,2.0,,,,,,,,
142,PT01M29.00S,2023-12-29T03:29:33.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,20,22,2023-12-29T03:29:33Z,1390000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT01M29.00S,2023-12-29T03:31:48.5Z,1,REGULAR,substitution,out,[],1630181,,,1610612744,20,22,2023-12-29T03:32:24Z,1400000,False,,,0,,SUB out: R. Hampton,[1630181],1610612748.0,MIA,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT01M29.00S,2023-12-29T03:31:48.5Z,1,REGULAR,substitution,in,[],1628389,,,1610612744,20,22,2023-12-29T03:32:24Z,1410000,False,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT01M21.00S,2023-12-29T03:32:36.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203952,91.80354796320631,43.627450980392155,1610612744,22,22,2023-12-29T03:33:52Z,1420000,False,-32.0,25.0,1,right,A. Wiggins driving Layup (2 PTS) (C. Paul 1 AST),"[203952, 101108]",1610612744.0,GSW,driving,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,4.02,Made,,,,,,,,,,2.0,C. Paul,101108.0,1.0,,,,,
148,PT01M04.00S,2023-12-29T03:32:53.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],201567,13.354139290407357,58.333333333333336,1610612748,22,22,2023-12-29T03:33:02Z,1440000,False,-42.0,73.0,1,left,MISS K. Love 8' turnaround Hook,[201567],1610612748.0,MIA,turnaround,,,Love,K. Love,,,,,In The Paint (Non-RA),8-16 Center,8.41,Missed,,,,,,,,,,,,,,,,,,
149,PT01M01.00S,2023-12-29T03:32:56.4Z,1,REGULAR,rebound,defensive,[],203967,,,1610612744,22,22,2023-12-29T03:32:58Z,1450000,False,,,0,,D. Saric REBOUND (Off:0 Def:2),[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,In The Paint (Non-RA),8-16 Center,,,148.0,2.0,2.0,0.0,,,,,,,,,,,,,,
150,PT00M48.80S,2023-12-29T03:33:09.8Z,1,REGULAR,3pt,Jump Shot,[],203967,93.9060446780552,2.696078431372549,1610612744,25,22,2023-12-29T03:33:14Z,1460000,False,-237.0,5.0,1,right,D. Saric 3PT  (3 PTS) (A. Wiggins 2 AST),"[203967, 203952]",1610612744.0,GSW,,,,Saric,D. Saric,,,,,Left Corner 3,24+ Left,23.65,Made,,,,,,,,,,3.0,A. Wiggins,203952.0,2.0,,,,,
152,PT00M24.30S,2023-12-29T03:33:38.3Z,1,REGULAR,2pt,Jump Shot,[],1628389,11.957950065703022,69.87591911764706,1610612748,25,22,2023-12-29T03:34:26Z,1480000,False,-99.0,60.0,1,left,MISS B. Adebayo 11' Jump Shot,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Left,11.61,Missed,,,,,,,,,,,,,,,,,,
153,PT00M19.90S,2023-12-29T03:33:42.7Z,1,REGULAR,rebound,defensive,[],1631218,,,1610612744,25,22,2023-12-29T03:33:43Z,1490000,False,,,0,,T. Jackson-Davis REBOUND (Off:0 Def:5),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Mid-Range,8-16 Left,,,152.0,5.0,5.0,0.0,,,,,,,,,,,,,,
154,PT00M04.00S,2023-12-29T03:33:58.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203952,86.15308804204993,45.09803921568628,1610612744,25,22,2023-12-29T03:34:12Z,1500000,False,-25.0,78.0,1,right,MISS A. Wiggins 8' driving floating Shot,[203952],1610612744.0,GSW,driving floating,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),8-16 Center,8.15,Missed,,,,,,,,,,,,,,,,,,
155,PT00M00.70S,2023-12-29T03:34:01.9Z,1,REGULAR,rebound,defensive,[],201567,,,1610612748,25,22,2023-12-29T03:34:01Z,1510000,False,,,0,,K. Love REBOUND (Off:0 Def:3),[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,In The Paint (Non-RA),8-16 Center,,,154.0,3.0,3.0,0.0,,,,,,,,,,,,,,
156,PT00M00.00S,2023-12-29T03:35:20.1Z,1,REGULAR,period,end,[],0,,,1610612748,25,22,2023-12-29T03:35:20Z,1520000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2023-12-29T03:35:23.4Z,2,REGULAR,substitution,out,['startperiod'],1641764,,,1610612748,25,22,2023-12-29T03:37:02Z,1530000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2023-12-29T03:35:23.4Z,2,REGULAR,substitution,out,['startperiod'],201567,,,1610612748,25,22,2023-12-29T03:37:02Z,1540000,False,,,0,,SUB out: K. Love,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2023-12-29T03:35:23.4Z,2,REGULAR,substitution,in,['startperiod'],202691,,,1610612748,25,22,2023-12-29T03:37:02Z,1550000,False,,,0,,SUB in: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2023-12-29T03:35:23.4Z,2,REGULAR,substitution,in,['startperiod'],1631107,,,1610612748,25,22,2023-12-29T03:37:02Z,1560000,False,,,0,,SUB in: N. Jovic,[1631107],1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2023-12-29T03:36:58.5Z,2,REGULAR,period,start,[],0,,,1610612744,25,22,2023-12-29T03:37:02Z,1570000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT11M47.00S,2023-12-29T03:37:11.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203952,93.51182654402102,56.61764705882353,1610612744,27,22,2023-12-29T03:37:14Z,1580000,False,33.0,8.0,1,right,A. Wiggins Layup (4 PTS) (C. Paul 2 AST),"[203952, 101108]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,3.42,Made,,,,,,,,,,4.0,C. Paul,101108.0,2.0,,,,,
163,PT11M27.00S,2023-12-29T03:37:30.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631288,10.726018396846255,39.705882352941174,1610612748,27,24,2023-12-29T03:37:35Z,1590000,False,51.0,48.0,1,left,J. Cain 7' cutting Layup (2 PTS) (D. Robinson 1 AST),"[1631288, 1629130]",1610612748.0,MIA,cutting,,,Cain,J. Cain,,,,,In The Paint (Non-RA),0-8 Center,7.06,Made,,,,,,,,,,2.0,D. Robinson,1629130.0,1.0,,,,,
165,PT11M14.00S,2023-12-29T03:37:43.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203967,93.9060446780552,55.63725490196079,1610612744,27,24,2023-12-29T03:37:49Z,1610000,False,28.0,5.0,1,right,MISS D. Saric driving Layup - blocked,"[203967, 1631107]",1610612744.0,GSW,driving,,,Saric,D. Saric,,,,,Restricted Area,0-8 Center,2.86,Missed,,,,,,,,Jovic,1631107.0,,,,,,,,,
169,PT11M14.00S,2023-12-29T03:37:43.3Z,2,REGULAR,block,,[],1631107,,,1610612744,27,24,2023-12-29T03:38:09Z,1615000,False,,,0,,N. Jovic BLOCK (1 BLK),[1631107],1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
