actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
86,PT05M32.00S,2023-12-07T03:24:35.5Z,1,REGULAR,foul,personal,['2freethrow'],1630703,,,1610612744,8,13,2023-12-07T03:24:47Z,850000,False,,,0,,S. Henderson shooting personal FOUL (1 PF) (Green 2 FT),"[1630703, 203110]",1610612757.0,POR,shooting,,,Henderson,S. Henderson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1626302.0,1.0,0.0,Green,203110.0,,,,,,,,,
88,PT05M32.00S,2023-12-07T03:25:06.7Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],203110,,,1610612744,9,13,2023-12-07T03:25:06Z,870000,False,,,0,,D. Green Free Throw 1 of 2 (3 PTS),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,Made,,,,,,,,,,3.0,,,,,,,,
89,PT05M32.00S,2023-12-07T03:25:07.5Z,1,REGULAR,substitution,out,[],1626172,,,1610612744,9,13,2023-12-07T03:25:10Z,880000,False,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT05M32.00S,2023-12-07T03:25:07.5Z,1,REGULAR,substitution,in,[],203967,,,1610612744,9,13,2023-12-07T03:25:10Z,890000,False,,,0,,SUB in: D. Saric,[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M32.00S,2023-12-07T03:25:26.1Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],203110,,,1610612744,10,13,2023-12-07T03:25:26Z,900000,False,,,0,,D. Green Free Throw 2 of 2 (4 PTS),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,Made,,,,,,,,,,4.0,,,,,,,,
92,PT05M23.00S,2023-12-07T03:25:38.2Z,1,REGULAR,3pt,Jump Shot,[],1631101,12.828515111695138,94.11764705882352,1610612757,10,16,2023-12-07T03:25:42Z,910000,False,-221.0,68.0,1,left,S. Sharpe 3PT  (8 PTS) (M. Brogdon 1 AST),"[1631101, 1627763]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Left Corner 3,24+ Left,23.09,Made,,,,,,,,,,8.0,,M. Brogdon,1627763.0,1.0,,,,
94,PT05M02.00S,2023-12-07T03:25:59.4Z,1,REGULAR,3pt,Jump Shot,[],203110,67.09921156373193,70.58823529411765,1610612744,10,16,2023-12-07T03:26:07Z,930000,False,103.0,257.0,1,right,MISS D. Green 27' 3PT,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Right Center,27.66,Missed,,,,,,,,,,,,,,,,,,
95,PT05M00.00S,2023-12-07T03:26:01.4Z,1,REGULAR,rebound,offensive,[],1630541,,,1610612744,10,16,2023-12-07T03:26:07Z,940000,False,,,0,,M. Moody REBOUND (Off:2 Def:0),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Right Center,,,94.0,2.0,0.0,2.0,,,,,,,,,,,,,,
96,PT04M54.00S,2023-12-07T03:26:07.3Z,1,REGULAR,turnover,bad pass,[],203967,,,1610612744,10,16,2023-12-07T03:26:14Z,950000,False,,,0,,D. Saric bad pass TURNOVER (1 TO),"[203967, 1631133]",1610612744.0,GSW,,,,Saric,D. Saric,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,,,,Walker,1631133.0,,
97,PT04M54.00S,2023-12-07T03:26:07.3Z,1,REGULAR,steal,,[],1631133,,,1610612757,10,16,2023-12-07T03:38:15Z,960000,False,,,0,,J. Walker STEAL (1 STL),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
98,PT04M50.00S,2023-12-07T03:26:11.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631101,8.754927726675426,48.529411764705884,1610612757,10,18,2023-12-07T03:26:20Z,970000,False,7.0,30.0,1,left,S. Sharpe running DUNK (10 PTS),[1631101],1610612757.0,POR,running,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,3.07,Made,,,,,,,,,,10.0,,,,,,,,
99,PT04M33.00S,2023-12-07T03:26:27.6Z,1,REGULAR,3pt,Jump Shot,[],201939,71.04139290407359,84.55882352941177,1610612744,13,18,2023-12-07T03:26:32Z,980000,False,173.0,220.0,1,right,S. Curry 27' 3PT  (3 PTS) (A. Wiggins 1 AST),"[201939, 203952]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,27.95,Made,,,,,,,,,,3.0,,A. Wiggins,203952.0,1.0,,,,
101,PT04M19.00S,2023-12-07T03:26:43.0Z,1,REGULAR,3pt,Jump Shot,[],1631133,33.196452036793694,44.85294117647059,1610612757,13,18,2023-12-07T03:26:50Z,1000000,False,26.0,260.0,1,left,MISS J. Walker 26' 3PT,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Center,26.08,Missed,,,,,,,,,,,,,,,,,,
102,PT04M15.00S,2023-12-07T03:26:47.0Z,1,REGULAR,rebound,defensive,[],203110,,,1610612744,13,18,2023-12-07T03:26:50Z,1010000,False,,,0,,D. Green REBOUND (Off:1 Def:3),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Center,,,101.0,4.0,3.0,1.0,,,,,,,,,,,,,,
103,PT04M12.00S,2023-12-07T03:26:51.1Z,1,REGULAR,foul,personal,['2freethrow'],1631133,,,1610612744,13,18,2023-12-07T03:26:57Z,1020000,False,,,0,,J. Walker shooting personal FOUL (1 PF) (Curry 2 FT),"[1631133, 201939]",1610612757.0,POR,shooting,,,Walker,J. Walker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628487.0,1.0,0.0,Curry,201939.0,,,,,,,,,
105,PT04M12.00S,2023-12-07T03:27:17.1Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],201939,,,1610612744,13,18,2023-12-07T03:27:17Z,1040000,False,,,0,,MISS S. Curry Free Throw 1 of 2,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
106,PT04M12.00S,2023-12-07T03:27:17.1Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,13,18,2023-12-07T03:27:17Z,1050000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,105.0,,,,,,,,,,,,,,,,,
107,PT04M12.00S,2023-12-07T03:27:18.7Z,1,REGULAR,substitution,out,[],203952,,,1610612744,13,18,2023-12-07T03:27:26Z,1060000,False,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT04M12.00S,2023-12-07T03:27:18.7Z,1,REGULAR,substitution,out,[],203110,,,1610612744,13,18,2023-12-07T03:27:26Z,1070000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT04M12.00S,2023-12-07T03:27:18.7Z,1,REGULAR,substitution,out,[],1627763,,,1610612744,13,18,2023-12-07T03:27:26Z,1080000,False,,,0,,SUB out: M. Brogdon,[1627763],1610612757.0,POR,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT04M12.00S,2023-12-07T03:27:18.7Z,1,REGULAR,substitution,in,[],101108,,,1610612744,13,18,2023-12-07T03:27:26Z,1090000,False,,,0,,SUB in: C. Paul,[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT04M12.00S,2023-12-07T03:27:18.7Z,1,REGULAR,substitution,in,[],1641764,,,1610612744,13,18,2023-12-07T03:27:26Z,1100000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT04M12.00S,2023-12-07T03:27:18.7Z,1,REGULAR,substitution,in,[],1629680,,,1610612744,13,18,2023-12-07T03:27:26Z,1110000,False,,,0,,SUB in: M. Thybulle,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT04M12.00S,2023-12-07T03:27:39.2Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],201939,,,1610612744,14,18,2023-12-07T03:27:39Z,1120000,False,,,0,,S. Curry Free Throw 2 of 2 (4 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,Made,,,,,,,,,,4.0,,,,,,,,
114,PT04M03.00S,2023-12-07T03:27:53.3Z,1,REGULAR,foul,personal,[],201939,,,1610612757,14,18,2023-12-07T03:28:04Z,1130000,False,,,0,,S. Curry personal FOUL (1 PF),"[201939, 1630703]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Mid-Range,16-24 Right,,,,,,,1626302.0,1.0,0.0,Henderson,1630703.0,,,,,,,,,
116,PT04M03.00S,2023-12-07T03:28:03.9Z,1,REGULAR,substitution,out,[],201939,,,1610612757,14,18,2023-12-07T03:28:08Z,1150000,False,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT04M03.00S,2023-12-07T03:28:03.9Z,1,REGULAR,substitution,in,[],202691,,,1610612757,14,18,2023-12-07T03:28:08Z,1160000,False,,,0,,SUB in: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M55.00S,2023-12-07T03:28:29.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641739,8.360709592641262,52.20588235294118,1610612757,14,18,2023-12-07T03:28:34Z,1170000,False,-11.0,26.0,1,left,MISS T. Camara cutting Layup - blocked,"[1641739, 1630541]",1610612757.0,POR,cutting,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,2.83,Missed,,,,,,,,,,,,,,,,,Moody,1630541.0
119,PT03M55.00S,2023-12-07T03:28:29.0Z,1,REGULAR,block,,[],1630541,,,1610612757,14,18,2023-12-07T03:28:32Z,1180000,False,,,0,,M. Moody BLOCK (1 BLK),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
120,PT03M51.00S,2023-12-07T03:28:33.0Z,1,REGULAR,rebound,defensive,[],203967,,,1610612744,14,18,2023-12-07T03:28:36Z,1190000,False,,,0,,D. Saric REBOUND (Off:0 Def:1),[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,Restricted Area,0-8 Center,,,118.0,1.0,1.0,0.0,,,,,,,,,,,,,,
121,PT03M47.00S,2023-12-07T03:28:36.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630541,91.40932982917214,57.84313725490197,1610612744,16,18,2023-12-07T03:28:43Z,1200000,False,39.0,28.0,1,right,M. Moody running Layup (2 PTS),[1630541],1610612744.0,GSW,running,,,Moody,M. Moody,,,,,In The Paint (Non-RA),0-8 Center,4.83,Made,,,,,,,,,,2.0,,,,,,,,
122,PT03M36.00S,2023-12-07T03:28:47.7Z,1,REGULAR,3pt,Jump Shot,[],1629680,26.757555847568987,11.029411764705882,1610612757,16,18,2023-12-07T03:28:52Z,1210000,False,195.0,199.0,1,left,MISS M. Thybulle 27' 3PT,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Above the Break 3,24+ Right Center,27.85,Missed,,,,,,,,,,,,,,,,,,
123,PT03M33.00S,2023-12-07T03:28:50.7Z,1,REGULAR,rebound,defensive,[],202691,,,1610612744,16,18,2023-12-07T03:28:52Z,1220000,False,,,0,,K. Thompson REBOUND (Off:0 Def:3),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,,,122.0,3.0,3.0,0.0,,,,,,,,,,,,,,
124,PT03M27.00S,2023-12-07T03:28:56.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630541,91.27792378449409,44.11764705882353,1610612744,18,18,2023-12-07T03:31:26Z,1230000,False,-29.0,29.0,1,right,M. Moody driving Layup (4 PTS) (K. Thompson 1 AST),"[1630541, 202691]",1610612744.0,GSW,driving,,,Moody,M. Moody,,,,,Restricted Area,0-8 Center,4.16,Made,,,,,,,,,,4.0,,K. Thompson,202691.0,1.0,,,,
126,PT03M27.00S,2023-12-07T03:29:02.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,18,18,2023-12-07T03:29:02Z,1250000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT03M27.00S,2023-12-07T03:31:15.6Z,1,REGULAR,substitution,out,[],1631101,,,1610612757,18,18,2023-12-07T03:31:50Z,1260000,False,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT03M27.00S,2023-12-07T03:31:15.6Z,1,REGULAR,substitution,in,[],1629014,,,1610612757,18,18,2023-12-07T03:31:50Z,1270000,False,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT03M15.00S,2023-12-07T03:32:08.8Z,1,REGULAR,3pt,Jump Shot,[],1629014,25.837713534822605,82.59803921568627,1610612757,18,18,2023-12-07T03:32:14Z,1280000,False,-163.0,190.0,1,left,MISS A. Simons 25' 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,25.06,Missed,,,,,,,,,,,,,,,,,,
130,PT03M12.00S,2023-12-07T03:32:11.9Z,1,REGULAR,rebound,defensive,[],1641764,,,1610612744,18,18,2023-12-07T03:32:11Z,1290000,False,,,0,,B. Podziemski REBOUND (Off:0 Def:1),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Left Center,,,129.0,1.0,1.0,0.0,,,,,,,,,,,,,,
131,PT02M58.00S,2023-12-07T03:32:27.1Z,1,REGULAR,turnover,out-of-bounds,[],203967,,,1610612744,18,18,2023-12-07T03:32:35Z,1300000,False,,,0,,D. Saric lost ball out-of-bounds TURNOVER (2 TO),[203967],1610612744.0,GSW,lost ball,,,Saric,D. Saric,,,,,Mid-Range,8-16 Right,,,,,,,1626302.0,,,,,,2.0,,,,,,,
132,PT02M50.00S,2023-12-07T03:32:43.2Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1630703,18.084756898817346,68.38235294117648,1610612757,18,18,2023-12-07T03:33:10Z,1310000,False,-92.0,117.0,1,left,MISS S. Henderson 14' pullup Shot,[1630703],1610612757.0,POR,pullup,,,Henderson,S. Henderson,,,,,Mid-Range,8-16 Left,14.92,Missed,,,,,,,,,,,,,,,,,,
133,PT02M47.00S,2023-12-07T03:32:48.2Z,1,REGULAR,rebound,offensive,[],1631133,,,1610612757,18,18,2023-12-07T03:32:48Z,1320000,False,,,0,,J. Walker REBOUND (Off:1 Def:0),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Mid-Range,8-16 Left,,,132.0,1.0,0.0,1.0,,,,,,,,,,,,,,
134,PT02M47.00S,2023-12-07T03:32:49.0Z,1,REGULAR,turnover,out-of-bounds,[],1631133,,,1610612757,18,18,2023-12-07T03:33:02Z,1330000,False,,,0,,J. Walker step out-of-bounds TURNOVER (1 TO),[1631133],1610612757.0,POR,step,,,Walker,J. Walker,,,,,Mid-Range,8-16 Left,,,,,,,1179.0,,,,,,1.0,,,,,,,
135,PT02M32.00S,2023-12-07T03:33:12.8Z,1,REGULAR,turnover,bad pass,[],101108,,,1610612744,18,18,2023-12-07T03:33:16Z,1340000,False,,,0,,C. Paul bad pass TURNOVER (1 TO),"[101108, 1629680]",1610612744.0,GSW,,,,Paul,C. Paul,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,1.0,,,,Thybulle,1629680.0,,
136,PT02M32.00S,2023-12-07T03:33:12.8Z,1,REGULAR,steal,,[],1629680,,,1610612757,18,18,2023-12-07T03:33:14Z,1350000,False,,,0,,M. Thybulle STEAL (1 STL),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
137,PT02M23.00S,2023-12-07T03:33:22.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629014,7.5722733245729295,38.970588235294116,1610612757,18,18,2023-12-07T03:33:28Z,1360000,False,55.0,19.0,1,left,MISS A. Simons driving Layup,[1629014],1610612757.0,POR,driving,,,Simons,A. Simons,,,,,In The Paint (Non-RA),0-8 Center,5.82,Missed,,,,,,,,,,,,,,,,,,
138,PT02M20.00S,2023-12-07T03:33:25.3Z,1,REGULAR,rebound,offensive,[],1631133,,,1610612757,18,18,2023-12-07T04:44:21Z,1370000,False,,,0,,J. Walker REBOUND (Off:2 Def:0),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,In The Paint (Non-RA),0-8 Center,,,137.0,2.0,0.0,2.0,,,,,,,,,,,,,,
139,PT02M19.00S,2023-12-07T03:33:26.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629014,11.777266754270697,47.549019607843135,1610612757,18,20,2023-12-07T03:33:38Z,1380000,False,12.0,58.0,1,left,A. Simons floating Jump Shot (5 PTS) (J. Walker 1 AST),"[1629014, 1631133]",1610612757.0,POR,floating,,,Simons,A. Simons,,,,,In The Paint (Non-RA),0-8 Center,5.95,Made,,,,,,,,,,5.0,,J. Walker,1631133.0,1.0,,,,
140,PT01M55.00S,2023-12-07T03:33:52.1Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641739,,,1610612744,18,20,2023-12-07T03:33:57Z,1390000,False,,,0,,T. Camara personal FOUL (1 PF) (Saric 2 FT),"[1641739, 203967]",1610612757.0,POR,,,,Camara,T. Camara,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1626302.0,1.0,0.0,Saric,203967.0,,,,,,,,,
142,PT01M55.00S,2023-12-07T03:33:52.1Z,1,REGULAR,freethrow,1 of 2,[],203967,,,1610612744,19,20,2023-12-07T05:00:21Z,1410000,False,,,0,,D. Saric Free Throw 1 of 2 (1 PTS),[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
143,PT01M55.00S,2023-12-07T03:33:52.1Z,1,REGULAR,substitution,out,[],1641739,,,1610612744,19,20,2023-12-07T03:34:32Z,1420000,False,,,0,,SUB out: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT01M55.00S,2023-12-07T03:33:52.1Z,1,REGULAR,substitution,in,[],1631200,,,1610612744,19,20,2023-12-07T03:34:32Z,1430000,False,,,0,,SUB in: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT01M55.00S,2023-12-07T03:33:52.1Z,1,REGULAR,freethrow,2 of 2,[],203967,,,1610612744,20,20,2023-12-07T05:00:21Z,1440000,False,,,0,,D. Saric Free Throw 2 of 2 (2 PTS),[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,,,,Made,,,,,,,,,,2.0,,,,,,,,
179,PT01M50.00S,2023-12-07T03:34:25.1Z,1,REGULAR,3pt,Jump Shot,[],1629014,27.54599211563732,78.43137254901961,1610612757,20,23,2023-12-07T03:39:42Z,1455000,False,-142.0,206.0,1,left,A. Simons 25' 3PT pullup (8 PTS),[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,25.06,Made,,,,,,,,,,8.0,,,,,,,,
510,PT01M28.00S,2023-12-07T03:34:50.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203967,90.8508541392904,55.14705882352941,1610612744,20,23,2023-12-07T04:52:47Z,1462500,False,26.0,34.0,1,right,MISS D. Saric driving Layup,[203967],1610612744.0,GSW,driving,,,Saric,D. Saric,,,,,Restricted Area,0-8 Center,4.22,Missed,,,,,,,,,,,,,,,,,,
511,PT01M28.00S,2023-12-07T03:34:50.0Z,1,REGULAR,rebound,defensive,[],1631133,,,1610612757,20,23,2023-12-07T04:52:47Z,1466250,False,,,0,,J. Walker REBOUND (Off:2 Def:1),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,,510.0,3.0,1.0,2.0,,,,,,,,,,,,,,
150,PT01M24.00S,2023-12-07T03:35:21.8Z,1,REGULAR,foul,personal,['2freethrow'],1630541,,,1610612757,20,23,2023-12-07T03:35:30Z,1490000,False,,,0,,M. Moody shooting personal FOUL (1 PF) (Henderson 2 FT),"[1630541, 1630703]",1610612744.0,GSW,shooting,,,Moody,M. Moody,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1626302.0,1.0,0.0,Henderson,1630703.0,,,,,,,,,
152,PT01M24.00S,2023-12-07T03:35:54.4Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1630703,,,1610612757,20,24,2023-12-07T04:52:52Z,1510000,False,,,0,,S. Henderson Free Throw 1 of 2 (1 PTS),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
153,PT01M24.00S,2023-12-07T03:35:54.4Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1630703,,,1610612757,20,24,2023-12-07T04:52:52Z,1520000,False,,,0,,MISS S. Henderson Free Throw 2 of 2,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
154,PT01M21.00S,2023-12-07T03:35:57.4Z,1,REGULAR,rebound,defensive,[],1630541,,,1610612744,20,24,2023-12-07T03:36:04Z,1530000,False,,,0,,M. Moody REBOUND (Off:2 Def:1),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,153.0,3.0,1.0,2.0,,,,,,,,,,,,,,
155,PT01M20.00S,2023-12-07T03:36:03.1Z,1,REGULAR,turnover,bad pass,[],1630541,,,1610612744,20,24,2023-12-07T03:36:07Z,1540000,False,,,0,,M. Moody bad pass TURNOVER (1 TO),"[1630541, 1631200]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1.0,,,,Murray,1631200.0,,
156,PT01M20.00S,2023-12-07T03:36:03.1Z,1,REGULAR,steal,,[],1631200,,,1610612757,20,24,2023-12-07T03:36:04Z,1550000,False,,,0,,K. Murray STEAL (1 STL),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
157,PT01M11.00S,2023-12-07T03:36:12.0Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1629014,21.895532194480946,28.186274509803923,1610612757,20,24,2023-12-07T03:37:23Z,1560000,False,109.0,153.0,1,left,MISS A. Simons 18' step back Shot,[1629014],1610612757.0,POR,step back,,,Simons,A. Simons,,,,,Mid-Range,16-24 Right Center,18.82,Missed,,,,,,,,,,,,,,,,,,
158,PT01M07.00S,2023-12-07T03:36:15.9Z,1,REGULAR,rebound,offensive,[],1630703,,,1610612757,20,24,2023-12-07T03:36:15Z,1570000,False,,,0,,S. Henderson REBOUND (Off:1 Def:0),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Mid-Range,16-24 Right Center,,,157.0,1.0,0.0,1.0,,,,,,,,,,,,,,
159,PT01M06.00S,2023-12-07T03:36:16.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630703,11.514454664914586,51.225490196078425,1610612757,20,26,2023-12-07T03:38:47Z,1580000,False,-6.0,56.0,1,left,S. Henderson putback Layup (3 PTS),[1630703],1610612757.0,POR,putback,,,Henderson,S. Henderson,,,,,In The Paint (Non-RA),0-8 Center,5.6,Made,,,,,,,,,,3.0,,,,,,,,
160,PT00M53.10S,2023-12-07T03:36:30.3Z,1,REGULAR,3pt,Jump Shot,[],202691,72.48685939553219,13.970588235294118,1610612744,20,26,2023-12-07T03:36:36Z,1590000,False,-180.0,206.0,1,right,MISS K. Thompson 27' 3PT,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,27.37,Missed,,,,,,,,,,,,,,,,,,
161,PT00M49.90S,2023-12-07T03:36:33.5Z,1,REGULAR,rebound,defensive,[],1631200,,,1610612757,20,26,2023-12-07T03:36:39Z,1600000,False,,,0,,K. Murray REBOUND (Off:0 Def:1),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,,,160.0,1.0,1.0,0.0,,,,,,,,,,,,,,
162,PT00M44.70S,2023-12-07T03:36:38.7Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629014,8.623521681997373,54.90196078431373,1610612757,20,26,2023-12-07T03:42:37Z,1610000,False,-25.0,29.0,1,left,MISS A. Simons running Layup,[1629014],1610612757.0,POR,running,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,3.77,Missed,,,,,,,,,,,,,,,,,,
163,PT00M43.20S,2023-12-07T03:36:40.2Z,1,REGULAR,rebound,defensive,[],202691,,,1610612744,20,26,2023-12-07T03:36:43Z,1620000,False,,,0,,K. Thompson REBOUND (Off:0 Def:4),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Restricted Area,0-8 Center,,,162.0,4.0,4.0,0.0,,,,,,,,,,,,,,
164,PT00M39.30S,2023-12-07T03:36:44.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630541,90.09526938239159,48.529411764705884,1610612744,22,26,2023-12-07T03:36:50Z,1630000,False,-7.0,41.0,1,right,M. Moody running Layup (6 PTS) (B. Podziemski 1 AST),"[1630541, 1641764]",1610612744.0,GSW,running,,,Moody,M. Moody,,,,,Restricted Area,0-8 Center,4.13,Made,,,,,,,,,,6.0,,B. Podziemski,1641764.0,1.0,,,,
166,PT00M32.80S,2023-12-07T03:36:55.0Z,1,REGULAR,3pt,Jump Shot,[],1630703,31.35676741130092,22.30392156862745,1610612757,22,26,2023-12-07T03:37:05Z,1650000,False,138.0,242.0,1,left,MISS S. Henderson 27' pullup 3PT,[1630703],1610612757.0,POR,pullup,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Right Center,27.91,Missed,,,,,,,,,,,,,,,,,,
