actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
18,PT10M58.00S,2024-01-26T03:18:01.3Z,1,REGULAR,foul,offensive,[],203952,,,1610612744,4,3,2024-01-26T03:18:22Z,180000,False,,,0,,A. Wiggins charge offensive FOUL (1 PF),"[203952, 1631099]",1610612744.0,GSW,charge,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628951.0,1.0,0.0,Murray,1631099.0,,,,,,,,,
20,PT10M58.00S,2024-01-26T03:18:01.3Z,1,REGULAR,turnover,offensive foul,[],203952,,,1610612744,4,3,2024-01-26T03:18:01Z,200000,False,,,0,,A. Wiggins offensive foul TURNOVER (1 TO),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628951.0,,,,,,,,,1.0,,,,
21,PT10M37.00S,2024-01-26T03:18:38.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628989,26.49474375821288,12.254901960784313,1610612758,4,3,2024-01-26T03:18:53Z,210000,False,189.0,197.0,1,left,MISS K. Huerter 27' fadeaway 3PT,[1628989],1610612758.0,SAC,fadeaway,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Right Center,27.25,Missed,,,,,,,,,,,,,,,,,,
22,PT10M33.00S,2024-01-26T03:18:42.0Z,1,REGULAR,rebound,defensive,[],1626172,,,1610612744,4,3,2024-01-26T03:18:43Z,220000,False,,,0,,K. Looney REBOUND (Off:0 Def:1),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,21.0,1.0,1.0,0.0,,,,,
23,PT10M23.00S,2024-01-26T03:18:51.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203967,91.27792378449409,41.911764705882355,1610612744,4,3,2024-01-26T03:18:57Z,230000,False,-40.0,29.0,1,right,MISS D. Saric driving Layup - blocked,"[203967, 1631099]",1610612744.0,GSW,driving,,,Saric,D. Saric,,,,,In The Paint (Non-RA),0-8 Center,5.0,Missed,,,,,,,,,,,,,,,Murray,1631099.0,,
24,PT10M23.00S,2024-01-26T03:18:51.6Z,1,REGULAR,block,,[],1631099,,,1610612744,4,3,2024-01-26T03:18:54Z,240000,False,,,0,,K. Murray BLOCK (1 BLK),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
25,PT10M23.00S,2024-01-26T03:18:51.6Z,1,REGULAR,rebound,defensive,[],1631099,,,1610612758,4,3,2024-01-26T03:18:57Z,250000,False,,,0,,K. Murray REBOUND (Off:0 Def:1),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,23.0,1.0,1.0,0.0,,,,,
26,PT10M15.00S,2024-01-26T03:18:59.2Z,1,REGULAR,3pt,Jump Shot,[],1628368,6.389618922470433,5.637254901960785,1610612758,4,3,2024-01-26T03:19:36Z,260000,False,222.0,8.0,1,left,MISS D. Fox pullup 3PT,[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,Right Corner 3,24+ Right,22.19,Missed,,,,,,,,,,,,,,,,,,
27,PT10M13.00S,2024-01-26T03:19:01.2Z,1,REGULAR,rebound,defensive,[],201939,,,1610612744,4,3,2024-01-26T03:19:11Z,270000,False,,,0,,S. Curry REBOUND (Off:0 Def:2),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,26.0,2.0,2.0,0.0,,,,,
28,PT10M05.00S,2024-01-26T03:19:09.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201939,80.76544021024968,48.529411764705884,1610612744,4,3,2024-01-26T03:19:13Z,280000,False,-7.0,128.0,1,right,MISS S. Curry 12' pullup Shot,[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,In The Paint (Non-RA),8-16 Center,12.85,Missed,,,,,,,,,,,,,,,,,,
29,PT10M05.00S,2024-01-26T03:19:09.4Z,1,REGULAR,rebound,offensive,[],201939,,,1610612744,4,3,2024-01-26T03:19:13Z,290000,False,,,0,,S. Curry REBOUND (Off:1 Def:2),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,28.0,3.0,2.0,1.0,,,,,
30,PT09M52.00S,2024-01-26T03:19:22.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203967,72.22404730617609,15.441176470588236,1610612744,7,3,2024-01-26T03:19:28Z,300000,False,-173.0,209.0,1,right,D. Saric 27' 3PT  (3 PTS) (A. Wiggins 2 AST),"[203967, 203952]",1610612744.0,GSW,,,,Saric,D. Saric,,,,,Above the Break 3,24+ Left Center,27.09,Made,3.0,A. Wiggins,203952.0,2.0,,,,,,,,,,,,,,
32,PT09M33.00S,2024-01-26T03:19:41.2Z,1,REGULAR,3pt,Jump Shot,[],203084,3.7614980289093296,94.6078431372549,1610612758,7,6,2024-01-26T03:19:45Z,320000,False,-223.0,-17.0,1,left,H. Barnes 3PT  (3 PTS) (D. Sabonis 1 AST),"[203084, 1627734]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Left Corner 3,24+ Left,22.37,Made,3.0,D. Sabonis,1627734.0,1.0,,,,,,,,,,,,,,
34,PT09M21.00S,2024-01-26T03:19:53.7Z,1,REGULAR,3pt,Jump Shot,[],202691,83.39356110381078,3.1862745098039214,1610612744,7,6,2024-01-26T03:20:04Z,340000,False,-234.0,104.0,1,right,MISS K. Thompson 25' step back 3PT,[202691],1610612744.0,GSW,step back,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,25.6,Missed,,,,,,,,,,,,,,,,,,
35,PT09M19.00S,2024-01-26T03:19:57.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612744,7,6,2024-01-26T03:19:57Z,350000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,34.0,,,,,,,,
37,PT09M15.00S,2024-01-26T03:20:17.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],201939,70.38436268068331,78.18627450980392,1610612744,7,6,2024-01-26T03:20:22Z,370000,False,141.0,226.0,1,right,MISS S. Curry 26' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,26.62,Missed,,,,,,,,,,,,,,,,,,
38,PT09M12.00S,2024-01-26T03:20:20.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612758,7,6,2024-01-26T03:20:22Z,380000,False,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,37.0,,,,,,,,
40,PT09M00.00S,2024-01-26T03:20:37.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627734,19.267411300919843,49.26470588235294,1610612758,7,8,2024-01-26T03:20:44Z,400000,False,4.0,129.0,1,left,D. Sabonis 12' Jump Shot (2 PTS) (K. Huerter 1 AST),"[1627734, 1628989]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),8-16 Center,12.87,Made,2.0,K. Huerter,1628989.0,1.0,,,,,,,,,,,,,,
42,PT08M47.00S,2024-01-26T03:20:51.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203967,92.19776609724047,56.61764705882353,1610612744,9,8,2024-01-26T03:20:54Z,420000,False,33.0,21.0,1,right,D. Saric cutting Layup (5 PTS) (K. Thompson 1 AST),"[203967, 202691]",1610612744.0,GSW,cutting,,,Saric,D. Saric,,,,,Restricted Area,0-8 Center,3.91,Made,5.0,K. Thompson,202691.0,1.0,,,,,,,,,,,,,,
44,PT08M40.00S,2024-01-26T03:20:58.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,11.251642575558476,53.431372549019606,1610612758,9,10,2024-01-26T03:22:37Z,440000,False,-17.0,53.0,1,left,D. Fox pullup Jump Shot (2 PTS),[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,5.6,Made,2.0,,,,,,,,,,,,,,,,,
45,PT08M27.00S,2024-01-26T03:21:10.3Z,1,REGULAR,turnover,bad pass,[],201939,,,1610612744,9,10,2024-01-26T03:21:15Z,450000,False,,,0,,S. Curry bad pass TURNOVER (1 TO),"[201939, 1628989]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,,,Huerter,1628989.0
46,PT08M27.00S,2024-01-26T03:21:10.3Z,1,REGULAR,steal,,[],1628989,,,1610612758,9,10,2024-01-26T03:21:11Z,460000,False,,,0,,K. Huerter STEAL (1 STL),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
47,PT08M27.00S,2024-01-26T03:21:14.2Z,1,REGULAR,foul,personal,[],202691,,,1610612758,9,10,2024-01-26T03:21:28Z,470000,False,,,0,,K. Thompson personal FOUL (1 PF),"[202691, 1628989]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,,,,,,,1628951.0,1.0,0.0,Huerter,1628989.0,,,,,,,,,
49,PT08M13.00S,2024-01-26T03:21:46.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203084,8.754927726675426,2.941176470588235,1610612758,9,13,2024-01-26T03:21:50Z,490000,False,235.0,30.0,1,left,H. Barnes 3PT  (6 PTS) (D. Sabonis 2 AST),"[203084, 1627734]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Right Corner 3,24+ Right,23.72,Made,6.0,D. Sabonis,1627734.0,2.0,,,,,,,,,,,,,,
51,PT07M54.00S,2024-01-26T03:22:05.7Z,1,REGULAR,foul,personal,['2freethrow'],1628368,,,1610612744,9,13,2024-01-26T03:22:18Z,510000,False,,,0,,D. Fox shooting personal FOUL (1 PF) (Wiggins 2 FT),"[1628368, 203952]",1610612758.0,SAC,shooting,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,200833.0,1.0,0.0,Wiggins,203952.0,,,,,,,,,
53,PT07M54.00S,2024-01-26T03:22:35.4Z,1,REGULAR,freethrow,1 of 2,[],203952,,,1610612744,10,13,2024-01-26T03:22:35Z,530000,False,,,0,,A. Wiggins Free Throw 1 of 2 (2 PTS),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
54,PT07M54.00S,2024-01-26T03:22:52.1Z,1,REGULAR,freethrow,2 of 2,[],203952,,,1610612744,11,13,2024-01-26T03:22:52Z,540000,False,,,0,,A. Wiggins Free Throw 2 of 2 (3 PTS),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
55,PT07M40.00S,2024-01-26T03:23:07.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,7.046649145860711,54.90196078431373,1610612758,11,15,2024-01-26T03:23:11Z,550000,False,-25.0,14.0,1,left,D. Sabonis Layup (4 PTS) (D. Fox 2 AST),"[1627734, 1628368]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,2.81,Made,4.0,D. Fox,1628368.0,2.0,,,,,,,,,,,,,,
57,PT07M25.00S,2024-01-26T03:23:23.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202691,93.11760840998686,58.57843137254902,1610612744,11,15,2024-01-26T03:23:26Z,570000,False,43.0,12.0,1,right,MISS K. Thompson Layup,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),0-8 Center,4.46,Missed,,,,,,,,,,,,,,,,,,
58,PT07M23.00S,2024-01-26T03:23:25.1Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,11,15,2024-01-26T03:23:26Z,580000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:1),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,57.0,1.0,1.0,0.0,,,,,
59,PT07M20.00S,2024-01-26T03:23:28.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203084,22.683968462549277,7.107843137254902,1610612758,11,18,2024-01-26T03:24:14Z,590000,False,214.0,161.0,1,left,H. Barnes 26' 3PT running pullup (9 PTS) (D. Sabonis 3 AST),"[203084, 1627734]",1610612758.0,SAC,running pullup,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Right Center,26.8,Made,9.0,D. Sabonis,1627734.0,3.0,,,,,,,,,,,,,,
61,PT07M02.00S,2024-01-26T03:23:45.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626172,92.19776609724047,46.81372549019608,1610612744,13,18,2024-01-26T03:23:49Z,610000,False,-16.0,21.0,1,right,K. Looney reverse Layup (2 PTS),[1626172],1610612744.0,GSW,reverse,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,2.62,Made,2.0,,,,,,,,,,,,,,,,,
62,PT06M52.00S,2024-01-26T03:23:56.0Z,1,REGULAR,3pt,Jump Shot,[],1627734,33.196452036793694,44.85294117647059,1610612758,13,21,2024-01-26T03:23:59Z,620000,False,26.0,260.0,1,left,D. Sabonis 26' 3PT  (7 PTS) (D. Fox 3 AST),"[1627734, 1628368]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Center,26.08,Made,7.0,D. Fox,1628368.0,3.0,,,,,,,,,,,,,,
64,PT06M39.00S,2024-01-26T03:24:10.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201939,89.96386333771353,42.8921568627451,1610612744,15,21,2024-01-26T03:24:17Z,640000,False,-36.0,42.0,1,right,S. Curry driving Layup (5 PTS),[201939],1610612744.0,GSW,driving,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,5.48,Made,5.0,,,,,,,,,,,,,,,,,
65,PT06M39.00S,2024-01-26T03:24:12.6Z,1,REGULAR,foul,personal,['1freethrow'],1628368,,,1610612744,15,21,2024-01-26T03:24:27Z,650000,False,,,0,,D. Fox shooting personal FOUL (2 PF) (Curry 1 FT),"[1628368, 201939]",1610612758.0,SAC,shooting,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628951.0,2.0,0.0,Curry,201939.0,,,,,,,,,
67,PT06M39.00S,2024-01-26T03:24:23.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,15,21,2024-01-26T03:24:24Z,670000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M39.00S,2024-01-26T03:27:48.0Z,1,REGULAR,substitution,out,[],1628368,,,1610612744,15,21,2024-01-26T03:27:52Z,680000,False,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M39.00S,2024-01-26T03:27:48.0Z,1,REGULAR,substitution,in,[],1630558,,,1610612744,15,21,2024-01-26T03:27:52Z,690000,False,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M39.00S,2024-01-26T03:28:25.9Z,1,REGULAR,freethrow,1 of 1,[],201939,,,1610612744,16,21,2024-01-26T03:28:26Z,700000,False,,,0,,S. Curry Free Throw 1 of 1 (6 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
71,PT06M16.00S,2024-01-26T03:28:50.0Z,1,REGULAR,turnover,lost ball,[],1628989,,,1610612758,16,21,2024-01-26T03:28:54Z,710000,False,,,0,,K. Huerter lost ball TURNOVER (1 TO),"[1628989, 201939]",1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,1.0,,,Curry,201939.0
72,PT06M16.00S,2024-01-26T03:28:50.0Z,1,REGULAR,steal,,[],201939,,,1610612744,16,21,2024-01-26T03:28:51Z,720000,False,,,0,,S. Curry STEAL (1 STL),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
73,PT06M03.00S,2024-01-26T03:29:03.2Z,1,REGULAR,turnover,bad pass,[],203967,,,1610612744,16,21,2024-01-26T03:29:06Z,730000,False,,,0,,D. Saric bad pass TURNOVER (1 TO),"[203967, 1628989]",1610612744.0,GSW,,,,Saric,D. Saric,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,1.0,,,Huerter,1628989.0
74,PT06M03.00S,2024-01-26T03:29:03.2Z,1,REGULAR,steal,,[],1628989,,,1610612758,16,21,2024-01-26T03:29:04Z,740000,False,,,0,,K. Huerter STEAL (2 STL),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
75,PT05M59.00S,2024-01-26T03:29:07.3Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203084,20.581471747700395,6.372549019607843,1610612758,16,21,2024-01-26T03:29:50Z,750000,False,218.0,141.0,1,left,MISS H. Barnes 25' running 3PT,[203084],1610612758.0,SAC,running,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Right Center,25.97,Missed,,,,,,,,,,,,,,,,,,
76,PT05M56.00S,2024-01-26T03:29:10.8Z,1,REGULAR,rebound,offensive,[],1628989,,,1610612758,16,21,2024-01-26T03:29:10Z,760000,False,,,0,,K. Huerter REBOUND (Off:1 Def:0),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,75.0,1.0,0.0,1.0,,,,,
77,PT05M53.00S,2024-01-26T03:29:13.3Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1631099,3.235873850197109,95.58823529411765,1610612758,16,21,2024-01-26T03:29:18Z,770000,False,-228.0,-22.0,1,left,MISS K. Murray 3PT,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Left Corner 3,24+ Left,22.9,Missed,,,,,,,,,,,,,,,,,,
78,PT05M49.00S,2024-01-26T03:29:17.3Z,1,REGULAR,rebound,defensive,[],201939,,,1610612744,16,21,2024-01-26T03:29:18Z,780000,False,,,0,,S. Curry REBOUND (Off:1 Def:3),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,77.0,4.0,3.0,1.0,,,,,
79,PT05M41.00S,2024-01-26T03:29:25.4Z,1,REGULAR,3pt,Jump Shot,[],202691,66.96780551905388,26.225490196078432,1610612744,16,21,2024-01-26T03:29:29Z,790000,False,-119.0,258.0,1,right,MISS K. Thompson 28' step back 3PT,[202691],1610612744.0,GSW,step back,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,28.41,Missed,,,,,,,,,,,,,,,,,,
80,PT05M37.00S,2024-01-26T03:29:29.4Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,16,21,2024-01-26T03:29:29Z,800000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:2),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,79.0,2.0,2.0,0.0,,,,,
81,PT05M30.00S,2024-01-26T03:29:35.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203084,7.178055190538765,41.911764705882355,1610612758,16,23,2024-01-26T03:50:05Z,810000,False,40.0,15.0,1,left,H. Barnes driving Layup (11 PTS) (D. Sabonis 4 AST),"[203084, 1627734]",1610612758.0,SAC,driving,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,4.31,Made,11.0,D. Sabonis,1627734.0,4.0,,,,,,,,,,,,,,
83,PT05M16.00S,2024-01-26T03:29:50.0Z,1,REGULAR,3pt,Jump Shot,[],203952,73.66951379763469,12.5,1610612744,16,23,2024-01-26T03:29:54Z,830000,False,-188.0,195.0,1,right,MISS A. Wiggins 27' 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,27.05,Missed,,,,,,,,,,,,,,,,,,
84,PT05M13.00S,2024-01-26T03:29:53.0Z,1,REGULAR,rebound,defensive,[],1628989,,,1610612758,16,23,2024-01-26T03:29:54Z,840000,False,,,0,,K. Huerter REBOUND (Off:1 Def:1),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,83.0,2.0,1.0,1.0,,,,,
85,PT05M01.00S,2024-01-26T03:30:06.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627734,10.85742444152431,50.73529411764706,1610612758,16,25,2024-01-26T03:31:15Z,850000,False,-4.0,50.0,1,left,D. Sabonis turnaround Hook (9 PTS),[1627734],1610612758.0,SAC,turnaround,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,4.97,Made,9.0,,,,,,,,,,,,,,,,,
86,PT04M43.00S,2024-01-26T03:30:23.2Z,1,REGULAR,3pt,Jump Shot,[],201939,71.04139290407359,12.990196078431374,1610612744,19,25,2024-01-26T03:30:27Z,860000,False,-185.0,220.0,1,right,S. Curry 28' 3PT  (9 PTS) (D. Saric 1 AST),"[201939, 203967]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,28.72,Made,9.0,D. Saric,203967.0,1.0,,,,,,,,,,,,,,
88,PT04M24.00S,2024-01-26T03:30:41.6Z,1,REGULAR,3pt,Jump Shot,[],1630558,30.17411300919842,69.11764705882352,1610612758,19,28,2024-01-26T03:30:45Z,880000,False,-96.0,231.0,1,left,D. Mitchell 25' 3PT  (3 PTS) (D. Sabonis 5 AST),"[1630558, 1627734]",1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,25.01,Made,3.0,D. Sabonis,1627734.0,5.0,,,,,,,,,,,,,,
