actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-12-20T03:08:53.5Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-12-20T03:08:53Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M58.00S,2023-12-20T03:08:55.3Z,1,REGULAR,jumpball,recovered,[],1628401,,,1610612738,0,0,2023-12-20T03:08:55Z,40000,False,,,0,,Jump Ball A. Horford vs. K. Looney: Tip to D. White,"[1628401, 201143, 1626172]",1610612738.0,BOS,startperiod,D. White,1628401.0,White,D. White,Horford,201143.0,Looney,1626172.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M41.00S,2023-12-20T03:09:12.4Z,1,REGULAR,3pt,Jump Shot,[],201950,64.86530880420499,35.294117647058826,1610612738,0,0,2023-12-20T03:09:24Z,70000,False,-74.0,278.0,1,right,MISS J. Holiday 28' 3PT,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Center,28.74,Missed,,,,,,,,,,,,,,,,,,
8,PT11M39.00S,2023-12-20T03:09:14.4Z,1,REGULAR,rebound,defensive,[],1626172,,,1610612744,0,0,2023-12-20T03:09:32Z,80000,False,,,0,,K. Looney REBOUND (Off:0 Def:1),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Above the Break 3,24+ Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
10,PT11M21.00S,2023-12-20T03:09:51.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201939,18.347568988173457,40.44117647058824,1610612744,2,0,2023-12-20T03:18:24Z,100000,False,48.0,120.0,1,left,S. Curry 12' driving floating Jump Shot (2 PTS) (K. Thompson 1 AST),"[201939, 202691]",1610612744.0,GSW,driving floating,,,Curry,S. Curry,,,,,In The Paint (Non-RA),8-16 Center,12.92,Made,,,,,2.0,K. Thompson,202691.0,1.0,,,,,,,,,,
12,PT11M10.00S,2023-12-20T03:10:02.1Z,1,REGULAR,3pt,Jump Shot,[],1628401,96.13994743758212,95.58823529411765,1610612738,2,3,2023-12-20T03:10:12Z,120000,False,228.0,-16.0,1,right,D. White 3PT  (3 PTS) (A. Horford 1 AST),"[1628401, 201143]",1610612738.0,BOS,,,,White,D. White,,,,,Right Corner 3,24+ Right,22.85,Made,,,,,3.0,A. Horford,201143.0,1.0,,,,,,,,,,
14,PT10M56.00S,2023-12-20T03:10:15.8Z,1,REGULAR,3pt,Jump Shot,[],202691,20.844283837056505,92.15686274509804,1610612744,2,3,2023-12-20T03:10:28Z,140000,False,-211.0,143.0,1,left,MISS K. Thompson 25' 3PT,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,25.5,Missed,,,,,,,,,,,,,,,,,,
15,PT10M53.00S,2023-12-20T03:10:18.8Z,1,REGULAR,rebound,defensive,[],201143,,,1610612738,2,3,2023-12-20T03:10:28Z,150000,False,,,0,,A. Horford REBOUND (Off:0 Def:1),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Left Center,,,14.0,1.0,1.0,0.0,,,,,,,,,,,,,,
16,PT10M47.00S,2023-12-20T03:10:25.8Z,1,REGULAR,3pt,Jump Shot,[],201143,71.04139290407359,18.627450980392158,1610612738,2,3,2023-12-20T03:10:33Z,160000,False,-157.0,220.0,1,right,MISS A. Horford 27' 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Left Center,27.0,Missed,,,,,,,,,,,,,,,,,,
17,PT10M47.00S,2023-12-20T03:10:25.8Z,1,REGULAR,rebound,offensive,[],1628369,,,1610612738,2,3,2023-12-20T03:10:33Z,170000,False,,,0,,J. Tatum REBOUND (Off:1 Def:0),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,,,16.0,1.0,0.0,1.0,,,,,,,,,,,,,,
