actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
87,PT05M39.00S,2024-04-03T02:20:15.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201939,89.30683311432325,52.450980392156865,1610612744,14,16,2024-04-03T02:20:20Z,860000,False,12.0,48.0,1,right,MISS S. Curry driving Layup,[201939],1610612744.0,GSW,driving,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,4.96,Missed,,,,,,,,,,,,,,,,,,
89,PT05M37.00S,2024-04-03T02:20:17.3Z,1,REGULAR,rebound,defensive,[],203957,,,1610612742,14,16,2024-04-03T02:20:20Z,880000,False,,,0,,D. Exum REBOUND (Off:0 Def:1),[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,In The Paint (Non-RA),0-8 Center,,,87.0,1.0,1.0,0.0,,,,,,,,,,,,,,
90,PT05M35.00S,2024-04-03T02:20:19.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203501,25.443495400788436,84.55882352941177,1610612742,14,16,2024-04-03T02:30:48Z,890000,False,-173.0,187.0,1,left,MISS T. Hardaway Jr. 25' running pullup 3PT,[203501],1610612742.0,DAL,running pullup,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Left Center,25.44,Missed,,,,,,,,,,,,,,,,,,
91,PT05M32.00S,2024-04-03T02:20:22.3Z,1,REGULAR,rebound,defensive,[],1631218,,,1610612744,14,16,2024-04-03T02:20:25Z,900000,False,,,0,,T. Jackson-Davis REBOUND (Off:0 Def:3),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Above the Break 3,24+ Left Center,,,90.0,3.0,3.0,0.0,,,,,,,,,,,,,,
92,PT05M24.00S,2024-04-03T02:20:33.1Z,1,REGULAR,foul,personal,['2freethrow'],1629655,,,1610612744,14,16,2024-04-03T02:20:44Z,910000,False,,,0,,D. Gafford shooting personal FOUL (1 PF) (Wiggins 2 FT),"[1629655, 203952]",1610612742.0,DAL,shooting,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1626302.0,,,,,,,,1.0,0.0,Wiggins,203952.0,,
94,PT05M24.00S,2024-04-03T02:20:57.3Z,1,REGULAR,freethrow,1 of 2,[],203952,,,1610612744,15,16,2024-04-03T02:20:57Z,930000,False,,,0,,A. Wiggins Free Throw 1 of 2 (4 PTS),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
95,PT05M24.00S,2024-04-03T02:20:58.0Z,1,REGULAR,substitution,out,[],1629655,,,1610612744,15,16,2024-04-03T02:21:02Z,940000,False,,,0,,SUB out: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT05M24.00S,2024-04-03T02:20:58.0Z,1,REGULAR,substitution,in,[],203939,,,1610612744,15,16,2024-04-03T02:21:02Z,950000,False,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT05M24.00S,2024-04-03T02:21:17.5Z,1,REGULAR,freethrow,2 of 2,[],203952,,,1610612744,16,16,2024-04-03T02:21:17Z,960000,False,,,0,,A. Wiggins Free Throw 2 of 2 (5 PTS),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
98,PT05M12.00S,2024-04-03T02:21:30.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203957,9.280551905387648,41.911764705882355,1610612742,16,16,2024-04-03T02:31:45Z,970000,False,40.0,35.0,1,left,MISS D. Exum driving finger roll Layup,[203957],1610612742.0,DAL,driving finger roll,,,Exum,D. Exum,,,,,In The Paint (Non-RA),0-8 Center,5.33,Missed,,,,,,,,,,,,,,,,,,
99,PT05M10.00S,2024-04-03T02:21:32.8Z,1,REGULAR,rebound,defensive,[],1631218,,,1610612744,16,16,2024-04-03T02:21:36Z,980000,False,,,0,,T. Jackson-Davis REBOUND (Off:0 Def:4),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,In The Paint (Non-RA),0-8 Center,,,98.0,4.0,4.0,0.0,,,,,,,,,,,,,,
100,PT05M07.00S,2024-04-03T02:21:35.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203952,92.72339027595268,57.35294117647059,1610612744,18,16,2024-04-03T02:21:42Z,990000,False,37.0,16.0,1,right,A. Wiggins running finger roll Layup (7 PTS) (S. Curry 3 AST),"[203952, 201939]",1610612744.0,GSW,running finger roll,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,4.01,Made,,,,,,,7.0,S. Curry,201939.0,3.0,,,,,,,,
102,PT04M55.00S,2024-04-03T02:21:47.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,12.040078843626807,47.05882352941176,1610612742,18,18,2024-04-03T02:21:51Z,1010000,False,15.0,61.0,1,left,L. Doncic 6' driving floating Jump Shot (5 PTS),[1629029],1610612742.0,DAL,driving floating,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),0-8 Center,6.25,Made,,,,,,,5.0,,,,,,,,,,,
103,PT04M47.00S,2024-04-03T02:21:55.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1631218,88.64980289093299,50.0,1610612744,20,18,2024-04-03T02:21:59Z,1020000,False,0.0,54.0,1,right,T. Jackson-Davis Hook (4 PTS) (B. Podziemski 1 AST),"[1631218, 1641764]",1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,In The Paint (Non-RA),0-8 Center,5.42,Made,,,,,,,4.0,B. Podziemski,1641764.0,1.0,,,,,,,,
105,PT04M28.00S,2024-04-03T02:22:13.8Z,1,REGULAR,3pt,Jump Shot,[],1629023,28.86005256241787,72.30392156862744,1610612742,20,18,2024-04-03T02:22:18Z,1040000,False,-112.0,219.0,1,left,MISS P. Washington 24' 3PT,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Left Center,24.56,Missed,,,,,,,,,,,,,,,,,,
106,PT04M25.00S,2024-04-03T02:22:16.8Z,1,REGULAR,rebound,defensive,[],203110,,,1610612744,20,18,2024-04-03T02:22:18Z,1050000,False,,,0,,D. Green REBOUND (Off:1 Def:3),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Left Center,,,105.0,4.0,3.0,1.0,,,,,,,,,,,,,,
107,PT04M23.00S,2024-04-03T02:22:21.2Z,1,REGULAR,turnover,out-of-bounds,[],203110,,,1610612744,20,18,2024-04-03T02:22:30Z,1060000,False,,,0,,D. Green bad pass out-of-bounds TURNOVER (2 TO),[203110],1610612744.0,GSW,bad pass,,,Green,D. Green,,,,,Above the Break 3,24+ Left Center,,,,,,,2005.0,2.0,,,,,,,,,,,,
108,PT04M23.00S,2024-04-03T02:22:29.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,20,18,2024-04-03T02:22:29Z,1070000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT04M23.00S,2024-04-03T02:25:12.9Z,1,REGULAR,substitution,out,[],203952,,,1610612742,20,18,2024-04-03T02:25:49Z,1080000,False,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT04M23.00S,2024-04-03T02:25:12.9Z,1,REGULAR,substitution,out,[],203110,,,1610612742,20,18,2024-04-03T02:25:49Z,1090000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT04M23.00S,2024-04-03T02:25:12.9Z,1,REGULAR,substitution,out,[],1631218,,,1610612742,20,18,2024-04-03T02:25:49Z,1100000,False,,,0,,SUB out: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT04M23.00S,2024-04-03T02:25:12.9Z,1,REGULAR,substitution,out,[],1629023,,,1610612742,20,18,2024-04-03T02:25:49Z,1110000,False,,,0,,SUB out: P. Washington,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT04M23.00S,2024-04-03T02:25:12.9Z,1,REGULAR,substitution,in,[],1627780,,,1610612742,20,18,2024-04-03T02:25:49Z,1120000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT04M23.00S,2024-04-03T02:25:12.9Z,1,REGULAR,substitution,in,[],1626172,,,1610612742,20,18,2024-04-03T02:25:49Z,1130000,False,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT04M23.00S,2024-04-03T02:25:12.9Z,1,REGULAR,substitution,in,[],1630541,,,1610612742,20,18,2024-04-03T02:25:49Z,1140000,False,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT04M23.00S,2024-04-03T02:25:12.9Z,1,REGULAR,substitution,in,[],1628467,,,1610612742,20,18,2024-04-03T02:25:49Z,1150000,False,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT04M06.00S,2024-04-03T02:26:12.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629029,8.229303547963205,57.59803921568627,1610612742,20,20,2024-04-03T02:33:36Z,1160000,False,-38.0,25.0,1,left,L. Doncic finger roll Layup (7 PTS),[1629029],1610612742.0,DAL,finger roll,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),0-8 Center,4.54,Made,,,,,,,7.0,,,,,,,,,,,
118,PT03M44.00S,2024-04-03T02:26:34.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627780,92.85479632063075,40.44117647058824,1610612744,20,20,2024-04-03T02:26:41Z,1170000,False,-48.0,15.0,1,right,MISS G. Payton II driving Layup,[1627780],1610612744.0,GSW,driving,,,Payton II,G. Payton II,,,,,In The Paint (Non-RA),0-8 Center,5.0,Missed,,,,,,,,,,,,,,,,,,
119,PT03M44.00S,2024-04-03T02:26:34.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612742,20,20,2024-04-03T02:26:41Z,1180000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,118.0,,,,,,,,,,,,,,,,,
120,PT03M44.00S,2024-04-03T02:26:37.9Z,1,REGULAR,foul,personal,[],1626172,,,1610612742,20,20,2024-04-03T02:26:57Z,1190000,False,,,0,,K. Looney loose ball personal FOUL (1 PF),"[1626172, 1628467]",1610612744.0,GSW,loose ball,,,Looney,K. Looney,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2005.0,,,,,,,,1.0,0.0,Kleber,1628467.0,,
122,PT03M44.00S,2024-04-03T02:26:47.0Z,1,REGULAR,substitution,out,[],201939,,,1610612742,20,20,2024-04-03T02:26:53Z,1210000,False,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT03M44.00S,2024-04-03T02:26:47.0Z,1,REGULAR,substitution,in,[],101108,,,1610612742,20,20,2024-04-03T02:26:53Z,1220000,False,,,0,,SUB in: C. Paul,[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT03M29.00S,2024-04-03T02:27:17.7Z,1,REGULAR,2pt,Jump Shot,[],1629029,15.193823915900131,70.09803921568627,1610612742,20,22,2024-04-03T02:36:05Z,1230000,False,-100.0,90.0,1,left,L. Doncic 13' fadeaway Jump Shot (9 PTS),[1629029],1610612742.0,DAL,fadeaway,,,Doncic,L. Doncic,,,,,Mid-Range,8-16 Left,13.51,Made,,,,,,,9.0,,,,,,,,,,,
125,PT03M17.00S,2024-04-03T02:27:29.8Z,1,REGULAR,3pt,Jump Shot,[],1627780,72.22404730617609,84.31372549019608,1610612744,20,22,2024-04-03T02:27:34Z,1240000,False,172.0,209.0,1,right,MISS G. Payton II 27' 3PT,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Right Center,27.01,Missed,,,,,,,,,,,,,,,,,,
126,PT03M13.00S,2024-04-03T02:27:33.8Z,1,REGULAR,rebound,defensive,[],203501,,,1610612742,20,22,2024-04-03T02:27:34Z,1250000,False,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:1),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Right Center,,,125.0,1.0,1.0,0.0,,,,,,,,,,,,,,
127,PT03M10.00S,2024-04-03T02:27:38.6Z,1,REGULAR,foul,personal,[],1641764,,,1610612742,20,22,2024-04-03T02:27:44Z,1260000,False,,,0,,B. Podziemski personal FOUL (1 PF),"[1641764, 1629029]",1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Mid-Range,16-24 Left,,,,,,,2005.0,,,,,,,,1.0,0.0,Doncic,1629029.0,,
129,PT02M58.00S,2024-04-03T02:28:07.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627780,,,1610612742,20,22,2024-04-03T02:28:13Z,1280000,False,,,0,,G. Payton II shooting personal FOUL (1 PF) (Doncic 2 FT),"[1627780, 1629029]",1610612744.0,GSW,shooting,,,Payton II,G. Payton II,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,101284.0,,,,,,,,1.0,0.0,Doncic,1629029.0,,
131,PT02M58.00S,2024-04-03T02:28:41.7Z,1,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,20,23,2024-04-03T02:29:08Z,1300000,False,,,0,,L. Doncic Free Throw 1 of 2 (10 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Made,,,,,,,10.0,,,,,,,,,,,
132,PT02M58.00S,2024-04-03T02:28:41.7Z,1,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,20,23,2024-04-03T02:29:08Z,1310000,False,,,0,,MISS L. Doncic Free Throw 2 of 2,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
133,PT02M56.00S,2024-04-03T02:28:43.7Z,1,REGULAR,rebound,defensive,[],1626172,,,1610612744,20,23,2024-04-03T02:29:08Z,1320000,False,,,0,,K. Looney REBOUND (Off:0 Def:1),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,132.0,1.0,1.0,0.0,,,,,,,,,,,,,,
134,PT02M45.00S,2024-04-03T02:29:13.4Z,1,REGULAR,3pt,Jump Shot,[],1630541,91.14651773981603,94.36274509803921,1610612744,23,23,2024-04-03T02:29:18Z,1330000,False,222.0,31.0,1,right,M. Moody 3PT  (3 PTS) (C. Paul 1 AST),"[1630541, 101108]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,Right Corner 3,24+ Right,22.39,Made,,,,,,,3.0,C. Paul,101108.0,1.0,,,,,,,,
136,PT02M34.00S,2024-04-03T02:29:29.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627780,,,1610612742,23,23,2024-04-03T02:29:57Z,1350000,False,,,0,,G. Payton II personal FOUL (2 PF) (Doncic 2 FT),"[1627780, 1629029]",1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Center,,,,,,,101284.0,,,,,,,,2.0,0.0,Doncic,1629029.0,,
138,PT02M34.00S,2024-04-03T02:29:59.0Z,1,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,23,24,2024-04-03T02:29:59Z,1370000,False,,,0,,L. Doncic Free Throw 1 of 2 (11 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Made,,,,,,,11.0,,,,,,,,,,,
139,PT02M34.00S,2024-04-03T02:30:00.7Z,1,REGULAR,substitution,out,[],203957,,,1610612742,23,24,2024-04-03T02:30:04Z,1380000,False,,,0,,SUB out: D. Exum,[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT02M34.00S,2024-04-03T02:30:00.7Z,1,REGULAR,substitution,in,[],202681,,,1610612742,23,24,2024-04-03T02:30:04Z,1390000,False,,,0,,SUB in: K. Irving,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT02M34.00S,2024-04-03T02:30:18.4Z,1,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,23,25,2024-04-03T02:30:18Z,1400000,False,,,0,,L. Doncic Free Throw 2 of 2 (12 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Made,,,,,,,12.0,,,,,,,,,,,
142,PT02M26.00S,2024-04-03T02:30:30.4Z,1,REGULAR,3pt,Jump Shot,[],1630541,70.77858081471747,79.90196078431373,1610612744,23,25,2024-04-03T02:30:36Z,1410000,False,150.0,222.0,1,right,MISS M. Moody 26' 3PT,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Right Center,26.78,Missed,,,,,,,,,,,,,,,,,,
143,PT02M22.00S,2024-04-03T02:30:34.4Z,1,REGULAR,rebound,defensive,[],203501,,,1610612742,23,25,2024-04-03T02:30:36Z,1420000,False,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:2),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Right Center,,,142.0,2.0,2.0,0.0,,,,,,,,,,,,,,
144,PT02M04.00S,2024-04-03T02:30:51.4Z,1,REGULAR,3pt,Jump Shot,[],203501,9.149145860709593,3.6764705882352944,1610612742,23,25,2024-04-03T02:30:56Z,1430000,False,232.0,34.0,1,left,MISS T. Hardaway Jr. 3PT,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Right Corner 3,24+ Right,23.4,Missed,,,,,,,,,,,,,,,,,,
145,PT02M02.00S,2024-04-03T02:30:53.4Z,1,REGULAR,rebound,defensive,[],1627780,,,1610612744,23,25,2024-04-03T02:30:56Z,1440000,False,,,0,,G. Payton II REBOUND (Off:0 Def:1),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Right Corner 3,24+ Right,,,144.0,1.0,1.0,0.0,,,,,,,,,,,,,,
146,PT01M48.00S,2024-04-03T02:31:07.8Z,1,REGULAR,2pt,Jump Shot,[],101108,84.70762155059133,76.7156862745098,1610612744,23,25,2024-04-03T02:31:12Z,1450000,False,134.0,91.0,1,right,MISS C. Paul 16' pullup Shot,[101108],1610612744.0,GSW,pullup,,,Paul,C. Paul,,,,,Mid-Range,16-24 Right,16.18,Missed,,,,,,,,,,,,,,,,,,
147,PT01M45.00S,2024-04-03T02:31:10.8Z,1,REGULAR,rebound,defensive,[],203501,,,1610612742,23,25,2024-04-03T02:31:12Z,1460000,False,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:3),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Mid-Range,16-24 Right,,,146.0,3.0,3.0,0.0,,,,,,,,,,,,,,
148,PT01M39.00S,2024-04-03T02:31:16.2Z,1,REGULAR,3pt,Jump Shot,[],1629029,23.73521681997372,90.68627450980392,1610612742,23,25,2024-04-03T02:38:22Z,1470000,False,-203.0,171.0,1,left,MISS L. Doncic 26' pullup 3PT,[1629029],1610612742.0,DAL,pullup,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,26.55,Missed,,,,,,,,,,,,,,,,,,
149,PT01M37.00S,2024-04-03T02:31:18.2Z,1,REGULAR,rebound,defensive,[],1641764,,,1610612744,23,25,2024-04-03T02:31:20Z,1480000,False,,,0,,B. Podziemski REBOUND (Off:0 Def:1),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Left Center,,,148.0,1.0,1.0,0.0,,,,,,,,,,,,,,
150,PT01M34.00S,2024-04-03T02:31:22.9Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1641764,92.19776609724047,58.333333333333336,1610612744,23,25,2024-04-03T02:38:46Z,1490000,False,42.0,21.0,1,right,MISS B. Podziemski running Layup - blocked,"[1641764, 1628467]",1610612744.0,GSW,running,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),0-8 Center,4.66,Missed,,,,,,,,,,,,,,,,,Kleber,1628467.0
151,PT01M34.00S,2024-04-03T02:31:22.9Z,1,REGULAR,block,,[],1628467,,,1610612744,23,25,2024-04-03T02:31:24Z,1500000,False,,,0,,M. Kleber BLOCK (1 BLK),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
152,PT01M34.00S,2024-04-03T02:31:22.9Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612742,23,25,2024-04-03T02:31:30Z,1510000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,150.0,,,,,,,,,,,,,,,,,
154,PT01M21.00S,2024-04-03T02:31:43.7Z,1,REGULAR,3pt,Jump Shot,[],1629029,34.641918528252305,50.73529411764706,1610612742,23,25,2024-04-03T02:31:49Z,1530000,False,-4.0,273.0,1,left,MISS L. Doncic 27' 3PT,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Center,27.31,Missed,,,,,,,,,,,,,,,,,,
155,PT01M18.00S,2024-04-03T02:31:46.7Z,1,REGULAR,rebound,defensive,[],1626172,,,1610612744,23,25,2024-04-03T02:31:49Z,1540000,False,,,0,,K. Looney REBOUND (Off:0 Def:2),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Above the Break 3,24+ Center,,,154.0,2.0,2.0,0.0,,,,,,,,,,,,,,
156,PT01M03.00S,2024-04-03T02:32:02.4Z,1,REGULAR,3pt,Jump Shot,[],1627780,89.70105124835742,2.941176470588235,1610612744,23,25,2024-04-03T02:32:07Z,1550000,False,-235.0,44.0,1,right,MISS G. Payton II 3PT,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Left Corner 3,24+ Left,23.94,Missed,,,,,,,,,,,,,,,,,,
157,PT00M59.10S,2024-04-03T02:32:06.3Z,1,REGULAR,rebound,defensive,[],203939,,,1610612742,23,25,2024-04-03T02:32:07Z,1560000,False,,,0,,D. Powell REBOUND (Off:0 Def:1),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Left Corner 3,24+ Left,,,156.0,1.0,1.0,0.0,,,,,,,,,,,,,,
159,PT00M44.80S,2024-04-03T02:32:31.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202681,9.937582128777924,48.529411764705884,1610612742,23,27,2024-04-03T02:32:37Z,1580000,False,7.0,41.0,1,left,K. Irving driving finger roll Layup (5 PTS) (D. Powell 1 AST),"[202681, 203939]",1610612742.0,DAL,driving finger roll,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,4.16,Made,,,,,,,5.0,D. Powell,203939.0,1.0,,,,,,,,
161,PT00M34.10S,2024-04-03T02:32:45.0Z,1,REGULAR,3pt,Jump Shot,[],101108,71.96123521681997,17.647058823529413,1610612744,26,27,2024-04-03T02:32:59Z,1600000,False,-162.0,211.0,1,right,C. Paul 26' 3PT pullup (3 PTS),[101108],1610612744.0,GSW,pullup,,,Paul,C. Paul,,,,,Above the Break 3,24+ Left Center,26.6,Made,,,,,,,3.0,,,,,,,,,,,
162,PT00M10.80S,2024-04-03T02:33:13.3Z,1,REGULAR,turnover,traveling,[],202681,,,1610612742,26,27,2024-04-03T02:33:22Z,1610000,False,,,0,,K. Irving traveling TURNOVER (3 TO),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,Left Corner 3,24+ Left,,,,,,,101284.0,3.0,,,,,,,,,,,,
163,PT00M10.80S,2024-04-03T02:33:21.8Z,1,REGULAR,substitution,out,[],1627780,,,1610612744,26,27,2024-04-03T02:33:30Z,1620000,False,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT00M10.80S,2024-04-03T02:33:21.8Z,1,REGULAR,substitution,out,[],1641764,,,1610612744,26,27,2024-04-03T02:33:30Z,1630000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT00M10.80S,2024-04-03T02:33:21.8Z,1,REGULAR,substitution,in,[],201939,,,1610612744,26,27,2024-04-03T02:33:30Z,1640000,False,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT00M10.80S,2024-04-03T02:33:21.8Z,1,REGULAR,substitution,in,[],202691,,,1610612744,26,27,2024-04-03T02:33:30Z,1650000,False,,,0,,SUB in: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT00M10.80S,2024-04-03T02:33:36.1Z,1,REGULAR,substitution,out,[],1629029,,,1610612744,26,27,2024-04-03T02:33:39Z,1660000,False,,,0,,SUB out: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT00M10.80S,2024-04-03T02:33:36.1Z,1,REGULAR,substitution,in,[],1627884,,,1610612744,26,27,2024-04-03T02:33:39Z,1670000,False,,,0,,SUB in: D. Jones Jr.,[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT00M04.20S,2024-04-03T02:33:51.3Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],101108,92.72339027595268,16.666666666666664,1610612744,28,27,2024-04-03T02:35:10Z,1680000,False,-167.0,16.0,1,right,C. Paul 16' fadeaway Jump Shot (5 PTS),[101108],1610612744.0,GSW,fadeaway,,,Paul,C. Paul,,,,,Mid-Range,16-24 Left,16.75,Made,,,,,,,5.0,,,,,,,,,,,
170,PT00M00.00S,2024-04-03T02:34:03.5Z,1,REGULAR,period,end,[],0,,,1610612742,28,27,2024-04-03T02:34:03Z,1690000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
