actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
16,PT10M06.00S,2024-03-19T02:15:59.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628973,30.56833114323259,76.47058823529412,1610612752,0,4,2024-03-19T02:17:59Z,160000,False,-132.0,235.0,1,left,MISS J. Brunson 26' running pullup 3PT,[1628973],1610612752.0,NYK,running pullup,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Left Center,26.96,Missed,,,,,,,,,,,,,,,,,,
17,PT10M01.00S,2024-03-19T02:16:04.2Z,1,REGULAR,rebound,defensive,[],201939,,,1610612744,0,4,2024-03-19T02:16:06Z,170000,False,,,0,,S. Curry REBOUND (Off:0 Def:1),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,,,,,,,,,16.0,1.0,1.0,0.0,,,,,,,,
18,PT09M53.00S,2024-03-19T02:16:11.5Z,1,REGULAR,3pt,Jump Shot,[],203952,93.38042049934296,4.901960784313726,1610612744,0,4,2024-03-19T02:16:15Z,180000,False,-225.0,10.0,1,right,MISS A. Wiggins 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Left Corner 3,24+ Left,22.57,Missed,,,,,,,,,,,,,,,,,,
19,PT09M49.00S,2024-03-19T02:16:15.5Z,1,REGULAR,rebound,defensive,[],1628978,,,1610612752,0,4,2024-03-19T02:16:15Z,190000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:1),[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Left Corner 3,24+ Left,,,,,,,,,18.0,1.0,1.0,0.0,,,,,,,,
20,PT09M36.00S,2024-03-19T02:16:28.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628392,8.754927726675426,42.8921568627451,1610612752,0,6,2024-03-19T02:16:31Z,200000,False,36.0,30.0,1,left,I. Hartenstein driving Layup (2 PTS) (J. Brunson 1 AST),"[1628392, 1628973]",1610612752.0,NYK,driving,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,4.63,Made,2.0,J. Brunson,1628973.0,1.0,,,,,,,,,,,,,,
22,PT09M28.00S,2024-03-19T02:16:37.4Z,1,REGULAR,3pt,Jump Shot,[],201939,63.02562417871223,31.61764705882353,1610612744,0,6,2024-03-19T02:16:42Z,220000,False,-92.0,295.0,1,right,MISS S. Curry 30' pullup 3PT,[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,30.91,Missed,,,,,,,,,,,,,,,,,,
23,PT09M24.00S,2024-03-19T02:16:41.4Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612752,0,6,2024-03-19T02:16:42Z,230000,False,,,0,,J. Hart REBOUND (Off:0 Def:1),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Center,,,,,,,,,22.0,1.0,1.0,0.0,,,,,,,,
24,PT09M14.00S,2024-03-19T02:16:50.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,15.588042049934298,41.911764705882355,1610612752,0,6,2024-03-19T02:16:56Z,240000,False,40.0,94.0,1,left,MISS J. Brunson 10' pullup Shot,[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,10.23,Missed,,,,,,,,,,,,,,,,,,
25,PT09M13.00S,2024-03-19T02:16:51.1Z,1,REGULAR,rebound,offensive,[],1628392,,,1610612752,0,6,2024-03-19T02:16:56Z,250000,False,,,0,,I. Hartenstein REBOUND (Off:1 Def:0),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,24.0,1.0,0.0,1.0,,,,,,,,
26,PT09M11.00S,2024-03-19T02:16:53.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628392,14.931011826544022,45.09803921568628,1610612752,0,8,2024-03-19T02:19:31Z,260000,False,25.0,88.0,1,left,I. Hartenstein 9' putback Layup (4 PTS),[1628392],1610612752.0,NYK,putback,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),8-16 Center,9.13,Made,4.0,,,,,,,,,,,,,,,,,
27,PT08M51.00S,2024-03-19T02:17:13.5Z,1,REGULAR,turnover,bad pass,[],203952,,,1610612744,0,8,2024-03-19T02:17:17Z,270000,False,,,0,,A. Wiggins bad pass TURNOVER (1 TO),"[203952, 1628392]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Center,,,,,,,,1.0,,,,,Hartenstein,1628392.0,,,,,,
28,PT08M51.00S,2024-03-19T02:17:13.5Z,1,REGULAR,steal,,[],1628392,,,1610612752,0,8,2024-03-19T02:17:14Z,280000,False,,,0,,I. Hartenstein STEAL (1 STL),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
29,PT08M41.00S,2024-03-19T02:17:23.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628978,12.434296977660972,65.19607843137256,1610612752,0,8,2024-03-19T02:17:27Z,290000,False,-76.0,64.0,1,left,MISS D. DiVincenzo 9' driving floating bank Shot,[1628978],1610612752.0,NYK,driving floating bank,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),8-16 Left,9.96,Missed,,,,,,,,,,,,,,,,,,
30,PT08M38.00S,2024-03-19T02:17:26.9Z,1,REGULAR,rebound,defensive,[],203952,,,1610612744,0,8,2024-03-19T02:17:27Z,300000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:1),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,29.0,1.0,1.0,0.0,,,,,,,,
31,PT08M28.00S,2024-03-19T02:17:36.6Z,1,REGULAR,3pt,Jump Shot,[],1630228,74.06373193166885,12.254901960784313,1610612744,0,8,2024-03-19T02:17:43Z,310000,False,-189.0,191.0,1,right,MISS J. Kuminga 26' 3PT,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Left Center,26.87,Missed,,,,,,,,,,,,,,,,,,
32,PT08M24.00S,2024-03-19T02:17:40.6Z,1,REGULAR,rebound,defensive,[],1628392,,,1610612752,0,8,2024-03-19T02:17:43Z,320000,False,,,0,,I. Hartenstein REBOUND (Off:1 Def:1),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Left Center,,,,,,,,,31.0,2.0,1.0,1.0,,,,,,,,
33,PT08M15.00S,2024-03-19T02:17:48.9Z,1,REGULAR,3pt,Jump Shot,[],1628973,32.53942181340342,63.970588235294116,1610612752,0,8,2024-03-19T02:17:56Z,330000,False,-70.0,253.0,1,left,MISS J. Brunson 26' pullup 3PT,[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Center,26.29,Missed,,,,,,,,,,,,,,,,,,
34,PT08M13.00S,2024-03-19T02:17:50.9Z,1,REGULAR,rebound,defensive,[],201939,,,1610612744,0,8,2024-03-19T02:17:56Z,340000,False,,,0,,S. Curry REBOUND (Off:0 Def:2),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,,,,,,,,,33.0,2.0,2.0,0.0,,,,,,,,
35,PT08M06.00S,2024-03-19T02:18:00.5Z,1,REGULAR,foul,personal,['2freethrow'],1628404,,,1610612744,0,8,2024-03-19T02:18:06Z,350000,False,,,0,,J. Hart shooting personal FOUL (1 PF) (Curry 2 FT),"[1628404, 201939]",1610612752.0,NYK,shooting,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2534.0,,,,,,,,1.0,0.0,Curry,201939.0,,
37,PT08M06.00S,2024-03-19T02:18:31.2Z,1,REGULAR,freethrow,1 of 2,[],201939,,,1610612744,1,8,2024-03-19T02:18:31Z,370000,False,,,0,,S. Curry Free Throw 1 of 2 (1 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
38,PT08M06.00S,2024-03-19T02:18:51.5Z,1,REGULAR,freethrow,2 of 2,[],201939,,,1610612744,2,8,2024-03-19T02:18:51Z,380000,False,,,0,,S. Curry Free Throw 2 of 2 (2 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
39,PT07M54.00S,2024-03-19T02:19:04.7Z,1,REGULAR,3pt,Jump Shot,[],1628978,27.677398160315374,85.7843137254902,1610612752,2,11,2024-03-19T02:19:09Z,390000,False,-179.0,208.0,1,left,D. DiVincenzo 27' 3PT pullup (5 PTS),[1628978],1610612752.0,NYK,pullup,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,27.41,Made,5.0,,,,,,,,,,,,,,,,,
40,PT07M42.00S,2024-03-19T02:19:16.6Z,1,REGULAR,2pt,Jump Shot,[],1630228,84.70762155059133,69.85294117647058,1610612744,4,11,2024-03-19T02:19:21Z,400000,False,99.0,91.0,1,right,J. Kuminga 13' turnaround Jump Shot (2 PTS) (D. Green 1 AST),"[1630228, 203110]",1610612744.0,GSW,turnaround,,,Kuminga,J. Kuminga,,,,,Mid-Range,8-16 Right,13.48,Made,2.0,D. Green,203110.0,1.0,,,,,,,,,,,,,,
42,PT07M31.00S,2024-03-19T02:19:27.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628392,13.485545335085414,47.30392156862745,1610612752,4,13,2024-03-19T02:19:32Z,420000,False,13.0,74.0,1,left,I. Hartenstein 7' floating Jump Shot (6 PTS) (J. Brunson 2 AST),"[1628392, 1628973]",1610612752.0,NYK,floating,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,7.55,Made,6.0,J. Brunson,1628973.0,2.0,,,,,,,,,,,,,,
44,PT07M25.00S,2024-03-19T02:19:36.9Z,1,REGULAR,turnover,out-of-bounds,[],1641764,,,1610612744,4,13,2024-03-19T02:19:46Z,440000,False,,,0,,B. Podziemski bad pass out-of-bounds TURNOVER (1 TO),[1641764],1610612744.0,GSW,bad pass,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Right Center,,,,,,,1627534.0,1.0,,,,,,,,,,,,
45,PT07M06.00S,2024-03-19T02:20:03.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628392,13.87976346911958,43.38235294117647,1610612752,4,15,2024-03-19T02:20:10Z,450000,False,33.0,78.0,1,left,I. Hartenstein 8' floating Jump Shot (8 PTS) (J. Brunson 3 AST),"[1628392, 1628973]",1610612752.0,NYK,floating,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),8-16 Center,8.47,Made,8.0,J. Brunson,1628973.0,3.0,,,,,,,,,,,,,,
47,PT07M05.00S,2024-03-19T02:20:08.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,4,15,2024-03-19T02:20:08Z,470000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,PT07M05.00S,2024-03-19T02:23:04.6Z,1,REGULAR,substitution,out,[],203952,,,1610612744,4,15,2024-03-19T02:23:30Z,480000,False,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
49,PT07M05.00S,2024-03-19T02:23:04.6Z,1,REGULAR,substitution,in,[],1627780,,,1610612744,4,15,2024-03-19T02:23:30Z,490000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT06M59.00S,2024-03-19T02:24:11.1Z,1,REGULAR,foul,personal,[],1628978,,,1610612744,4,15,2024-03-19T02:24:34Z,510000,False,,,0,,D. DiVincenzo personal FOUL (1 PF),"[1628978, 1627780]",1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627534.0,,,,,,,,1.0,0.0,Payton II,1627780.0,,
54,PT06M52.00S,2024-03-19T02:24:23.1Z,1,REGULAR,2pt,Jump Shot,[],201939,76.2976346911958,59.80392156862745,1610612744,4,15,2024-03-19T02:24:32Z,530000,False,49.0,170.0,1,right,MISS S. Curry 17' driving floating Shot,[201939],1610612744.0,GSW,driving floating,,,Curry,S. Curry,,,,,Mid-Range,16-24 Center,17.72,Missed,,,,,,,,,,,,,,,,,,
55,PT06M50.00S,2024-03-19T02:24:25.6Z,1,REGULAR,rebound,defensive,[],1628392,,,1610612752,4,15,2024-03-19T02:24:25Z,540000,False,,,0,,I. Hartenstein REBOUND (Off:1 Def:2),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Mid-Range,16-24 Center,,,,,,,,,54.0,3.0,2.0,1.0,,,,,,,,
56,PT06M37.00S,2024-03-19T02:24:38.9Z,1,REGULAR,3pt,Jump Shot,[],1630540,7.835085413929041,95.34313725490196,1610612752,4,18,2024-03-19T02:24:41Z,550000,False,-227.0,21.0,1,left,M. McBride 3PT  (3 PTS) (I. Hartenstein 1 AST),"[1630540, 1628392]",1610612752.0,NYK,,,,McBride,M. McBride,,,,,Left Corner 3,24+ Left,22.77,Made,3.0,I. Hartenstein,1628392.0,1.0,,,,,,,,,,,,,,
58,PT06M23.00S,2024-03-19T02:24:51.7Z,1,REGULAR,3pt,Jump Shot,[],201939,70.90998685939553,14.705882352941178,1610612744,4,18,2024-03-19T02:24:57Z,570000,False,-176.0,221.0,1,right,MISS S. Curry 28' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,28.28,Missed,,,,,,,,,,,,,,,,,,
59,PT06M20.00S,2024-03-19T02:24:54.9Z,1,REGULAR,rebound,offensive,[],1641764,,,1610612744,4,18,2024-03-19T02:24:54Z,580000,False,,,0,,B. Podziemski REBOUND (Off:1 Def:0),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Left Center,,,,,,,,,58.0,1.0,0.0,1.0,,,,,,,,
61,PT06M19.00S,2024-03-19T02:25:00.1Z,1,REGULAR,substitution,out,[],1641764,,,1610612744,4,18,2024-03-19T02:25:13Z,600000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M19.00S,2024-03-19T02:25:00.1Z,1,REGULAR,substitution,out,[],1628392,,,1610612744,4,18,2024-03-19T02:25:13Z,610000,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M19.00S,2024-03-19T02:25:00.1Z,1,REGULAR,substitution,in,[],202691,,,1610612744,4,18,2024-03-19T02:25:13Z,620000,False,,,0,,SUB in: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M19.00S,2024-03-19T02:25:00.1Z,1,REGULAR,substitution,in,[],1630173,,,1610612744,4,18,2024-03-19T02:25:13Z,630000,False,,,0,,SUB in: P. Achiuwa,[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M16.00S,2024-03-19T02:25:27.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630228,92.19776609724047,43.13725490196079,1610612744,6,18,2024-03-19T02:25:30Z,640000,False,-34.0,21.0,1,right,J. Kuminga cutting Layup (4 PTS) (S. Curry 1 AST),"[1630228, 201939]",1610612744.0,GSW,cutting,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,4.01,Made,4.0,S. Curry,201939.0,1.0,,,,,,,,,,,,,,
67,PT05M53.00S,2024-03-19T02:25:50.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,12.171484888304862,36.51960784313725,1610612752,6,20,2024-03-19T02:25:56Z,660000,False,67.0,62.0,1,left,J. Brunson 9' driving floating bank Jump Shot (4 PTS),[1628973],1610612752.0,NYK,driving floating bank,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Right,9.15,Made,4.0,,,,,,,,,,,,,,,,,
68,PT05M38.00S,2024-03-19T02:26:07.0Z,1,REGULAR,turnover,out-of-bounds,[],201939,,,1610612744,6,20,2024-03-19T02:26:18Z,670000,False,,,0,,S. Curry bad pass out-of-bounds TURNOVER (2 TO),[201939],1610612744.0,GSW,bad pass,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627534.0,2.0,,,,,,,,,,,,
69,PT05M23.00S,2024-03-19T02:26:26.5Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1628973,12.434296977660972,18.38235294117647,1610612752,6,20,2024-03-19T02:28:51Z,680000,False,158.0,64.0,1,left,MISS J. Brunson 17' pullup Shot,[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Right,17.07,Missed,,,,,,,,,,,,,,,,,,
70,PT05M21.00S,2024-03-19T02:26:28.5Z,1,REGULAR,rebound,defensive,[],1630228,,,1610612744,6,20,2024-03-19T02:34:28Z,690000,False,,,0,,J. Kuminga REBOUND (Off:0 Def:1),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Mid-Range,16-24 Right,,,,,,,,,69.0,1.0,1.0,0.0,,,,,,,,
73,PT05M11.00S,2024-03-19T02:26:39.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630228,91.67214191852825,61.029411764705884,1610612744,6,20,2024-03-19T02:26:44Z,720000,False,55.0,26.0,1,right,MISS J. Kuminga 6' driving Layup,[1630228],1610612744.0,GSW,driving,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),0-8 Center,6.08,Missed,,,,,,,,,,,,,,,,,,
74,PT05M09.00S,2024-03-19T02:26:41.0Z,1,REGULAR,rebound,offensive,[],203110,,,1610612744,6,20,2024-03-19T02:27:18Z,730000,False,,,0,,D. Green REBOUND (Off:1 Def:1),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,73.0,2.0,1.0,1.0,,,,,,,,
79,PT05M09.00S,2024-03-19T02:26:40.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203110,91.27792378449409,45.83333333333333,1610612744,6,20,2024-03-19T02:27:35Z,735000,False,-21.0,29.0,1,right,MISS D. Green tip Layup,[203110],1610612744.0,GSW,tip,,,Green,D. Green,,,,,Restricted Area,0-8 Center,3.61,Missed,,,,,,,,,,,,,,,,,,
80,PT05M08.00S,2024-03-19T02:26:41.8Z,1,REGULAR,rebound,offensive,[],203110,,,1610612744,6,20,2024-03-19T02:27:35Z,737500,False,,,0,,D. Green REBOUND (Off:2 Def:1),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,79.0,3.0,1.0,2.0,,,,,,,,
75,PT05M07.00S,2024-03-19T02:26:42.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203110,94.40999984741211,50.0,1610612744,6,20,2024-03-19T02:27:35Z,740000,False,0.0,0.0,1,right,MISS D. Green putback Layup,[203110],1610612744.0,GSW,putback,,,Green,D. Green,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
76,PT05M05.00S,2024-03-19T02:26:44.7Z,1,REGULAR,rebound,offensive,[],203110,,,1610612744,6,20,2024-03-19T02:26:51Z,750000,False,,,0,,D. Green REBOUND (Off:3 Def:1),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,75.0,4.0,1.0,3.0,,,,,,,,
77,PT05M05.00S,2024-03-19T02:26:44.4Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203110,94.40999984741211,50.0,1610612744,8,20,2024-03-19T02:26:48Z,760000,False,0.0,0.0,1,right,D. Green tip Layup (2 PTS),[203110],1610612744.0,GSW,tip,,,Green,D. Green,,,,,Restricted Area,0-8 Center,0.0,Made,2.0,,,,,,,,,,,,,,,,,
78,PT05M01.00S,2024-03-19T02:26:55.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,8,20,2024-03-19T02:26:55Z,770000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M01.00S,2024-03-19T02:29:50.2Z,1,REGULAR,substitution,out,[],203110,,,1610612752,8,20,2024-03-19T02:30:00Z,780000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M01.00S,2024-03-19T02:29:50.2Z,1,REGULAR,substitution,in,[],1631218,,,1610612752,8,20,2024-03-19T02:30:00Z,790000,False,,,0,,SUB in: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT04M53.00S,2024-03-19T02:30:24.5Z,1,REGULAR,3pt,Jump Shot,[],1628978,35.29894875164258,43.872549019607845,1610612752,8,20,2024-03-19T02:30:40Z,800000,False,31.0,279.0,1,left,MISS D. DiVincenzo 28' 3PT,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Center,28.1,Missed,,,,,,,,,,,,,,,,,,
84,PT04M51.00S,2024-03-19T02:30:27.3Z,1,REGULAR,rebound,offensive,[],1630540,,,1610612752,8,20,2024-03-19T02:30:27Z,810000,False,,,0,,M. McBride REBOUND (Off:1 Def:0),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Above the Break 3,24+ Center,,,,,,,,,83.0,1.0,0.0,1.0,,,,,,,,
