actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-03-29T23:41:52.5Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-03-29T23:41:52Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2024-03-29T23:41:56.4Z,1,REGULAR,jumpball,recovered,[],1630596,,,1610612739,0,0,2024-03-29T23:41:56Z,40000,False,,,0,,Jump Ball J. Allen vs. M. Bamba: Tip to E. Mobley,"[1630596, 1628386, 1628964]",1610612739.0,CLE,startperiod,E. Mobley,1630596.0,Mobley,E. Mobley,Allen,1628386.0,Bamba,1628964.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M44.00S,2024-03-29T23:42:08.2Z,1,REGULAR,turnover,bad pass,[],1630596,,,1610612739,0,0,2024-03-29T23:42:23Z,70000,False,,,0,,E. Mobley bad pass TURNOVER (1 TO),"[1630596, 202699]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Mid-Range,8-16 Left,1.0,Harris,202699.0,,,,,,,,,,,,,,,,,
8,PT11M44.00S,2024-03-29T23:42:08.2Z,1,REGULAR,steal,,[],202699,,,1610612755,0,0,2024-03-29T23:42:10Z,80000,False,,,0,,T. Harris STEAL (1 STL),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
9,PT11M33.00S,2024-03-29T23:42:19.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],202699,31.488173455978973,62.745098039215684,1610612755,0,0,2024-03-29T23:42:26Z,90000,False,-64.0,243.0,1,left,MISS T. Harris 25' pullup 3PT,[202699],1610612755.0,PHI,pullup,,,Harris,T. Harris,,,,,Above the Break 3,24+ Center,,,,25.17,Missed,,,,,,,,,,,,,,,
10,PT11M29.00S,2024-03-29T23:42:22.5Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,0,0,2024-03-29T23:42:22Z,100000,False,,,0,,E. Mobley REBOUND (Off:0 Def:1),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Center,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,,
12,PT11M22.00S,2024-03-29T23:42:40.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628386,87.46714848883047,61.51960784313726,1610612739,0,0,2024-03-29T23:42:46Z,120000,False,58.0,65.0,1,right,MISS J. Allen 8' floating Shot,[1628386],1610612739.0,CLE,floating,,,Allen,J. Allen,,,,,In The Paint (Non-RA),8-16 Right,,,,8.71,Missed,,,,,,,,,,,,,,,
13,PT11M18.00S,2024-03-29T23:42:44.0Z,1,REGULAR,rebound,defensive,[],202699,,,1610612755,0,0,2024-03-29T23:42:46Z,130000,False,,,0,,T. Harris REBOUND (Off:0 Def:1),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,In The Paint (Non-RA),8-16 Right,,,,,,12.0,1.0,1.0,0.0,,,,,,,,,,,
14,PT11M11.00S,2024-03-29T23:42:53.6Z,1,REGULAR,foul,personal,['2freethrow'],1629622,,,1610612755,0,0,2024-03-29T23:43:03Z,140000,False,,,0,,M. Strus shooting personal FOUL (1 PF) (Lowry 2 FT),"[1629622, 200768]",1610612739.0,CLE,shooting,,,Strus,M. Strus,,,,,Mid-Range,8-16 Center,,,,,,,,,,2003.0,1.0,0.0,Lowry,200768.0,,,,,,
16,PT11M11.00S,2024-03-29T23:43:22.6Z,1,REGULAR,freethrow,1 of 2,[],200768,,,1610612755,0,1,2024-03-29T23:43:22Z,160000,False,,,0,,K. Lowry Free Throw 1 of 2 (1 PTS),[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,,,,,,,Made,,,,,,,,,,1.0,,,,,
