actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-04-12T23:40:39.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-04-12T23:40:39Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2024-04-12T23:40:42.8Z,1,REGULAR,jumpball,recovered,[],1630596,,,1610612739,0,0,2024-04-12T23:40:42Z,40000,False,,,0,,Jump Ball J. Allen vs. M. Turner: Tip to E. Mobley,"[1630596, 1628386, 1626167]",1610612739.0,CLE,startperiod,E. Mobley,1630596.0,Mobley,E. Mobley,Allen,1628386.0,Turner,1626167.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M40.00S,2024-04-12T23:40:59.0Z,1,REGULAR,3pt,Jump Shot,[],1629622,29.25427069645204,74.50980392156863,1610612739,0,0,2024-04-12T23:41:04Z,70000,False,-123.0,222.0,1,left,MISS M. Strus 25' 3PT,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Left Center,25.4,Missed,,,,,,,,,,,,,,,,,,
8,PT11M37.00S,2024-04-12T23:41:02.0Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612754,0,0,2024-04-12T23:41:04Z,80000,False,,,0,,P. Siakam REBOUND (Off:0 Def:1),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Left Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M25.00S,2024-04-12T23:41:13.1Z,1,REGULAR,turnover,lost ball,[],1626167,,,1610612754,0,0,2024-04-12T23:41:18Z,90000,False,,,0,,M. Turner lost ball TURNOVER (1 TO),"[1626167, 1628378]",1610612754.0,IND,,,,Turner,M. Turner,,,,,Mid-Range,16-24 Left Center,,,,,,,1.0,Mitchell,1628378.0,,,,,,,,,,,
10,PT11M25.00S,2024-04-12T23:41:13.1Z,1,REGULAR,steal,,[],1628378,,,1610612739,0,0,2024-04-12T23:41:16Z,100000,False,,,0,,D. Mitchell STEAL (1 STL),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
11,PT11M17.00S,2024-04-12T23:41:21.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628378,10.726018396846255,98.2843137254902,1610612739,0,0,2024-04-12T23:41:26Z,110000,False,-241.0,48.0,1,left,MISS D. Mitchell 24' 3PT,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Left Corner 3,24+ Left,24.62,Missed,,,,,,,,,,,,,,,,,,
12,PT11M14.00S,2024-04-12T23:41:24.8Z,1,REGULAR,rebound,defensive,[],1630169,,,1610612754,0,0,2024-04-12T23:41:26Z,120000,False,,,0,,T. Haliburton REBOUND (Off:0 Def:1),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Left Corner 3,24+ Left,,,11.0,1.0,1.0,0.0,,,,,,,,,,,,,,
13,PT11M10.00S,2024-04-12T23:41:31.4Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1626167,93.77463863337714,50.49019607843137,1610612754,0,2,2024-04-12T23:42:05Z,130000,False,2.0,6.0,1,right,M. Turner running reverse Layup (2 PTS) (T. Haliburton 1 AST),"[1626167, 1630169]",1610612754.0,IND,running reverse,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,0.65,Made,,,,,,,,2.0,T. Haliburton,1630169.0,1.0,,,,,,,
15,PT11M10.00S,2024-04-12T23:41:35.3Z,1,REGULAR,foul,personal,['1freethrow'],1630596,,,1610612754,0,2,2024-04-12T23:41:49Z,150000,False,,,0,,E. Mobley shooting personal FOUL (1 PF) (Turner 1 FT),"[1630596, 1626167]",1610612739.0,CLE,shooting,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,204058.0,1.0,0.0,Turner,1626167.0,,
