actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2024-01-30T00:11:06.3Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-01-30T00:11:06Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2024-01-30T00:11:09.8Z,1,REGULAR,jumpball,recovered,[],1628378,,,1610612739,0,0,2024-01-30T00:11:09Z,40000,False,,,0,,Jump Ball J. Allen vs. M. Plumlee: Tip to D. Mitchell,"[1628378, 1628386, 203486]",1610612739.0,CLE,startperiod,D. Mitchell,1628378.0,Mitchell,D. Mitchell,Allen,1628386.0,Plumlee,203486.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M35.00S,2024-01-30T00:11:30.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628386,7.046649145860711,49.01960784313725,1610612739,0,0,2024-01-30T00:11:36Z,70000,False,5.0,14.0,1,left,MISS J. Allen cutting Layup - blocked,"[1628386, 202331]",1610612739.0,CLE,cutting,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,1.45,Missed,George,202331.0,,,,,,,,,,,,,,,,
49,PT11M35.00S,2024-01-30T00:11:30.0Z,1,REGULAR,block,,[],202331,,,1610612739,0,0,2024-01-30T00:17:04Z,75000,False,,,0,,P. George BLOCK (1 BLK),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
8,PT11M34.00S,2024-01-30T00:11:31.0Z,1,REGULAR,rebound,offensive,[],1630596,,,1610612739,0,0,2024-01-30T00:17:04Z,80000,False,,,0,,E. Mobley REBOUND (Off:1 Def:0),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,7.0,1.0,0.0,1.0,,,,,,,,,,,,
10,PT11M25.00S,2024-01-30T00:11:56.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628378,27.020367936925098,81.61764705882352,1610612739,3,0,2024-01-30T00:12:01Z,100000,False,-158.0,201.0,1,left,D. Mitchell 25' 3PT  (3 PTS) (M. Strus 1 AST),"[1628378, 1629622]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,25.61,Made,,,,,,,3.0,M. Strus,1629622.0,1.0,,,,,,,,
12,PT11M08.00S,2024-01-30T00:12:13.6Z,1,REGULAR,2pt,Jump Shot,[],202695,77.21747700394218,42.64705882352941,1610612746,3,2,2024-01-30T00:12:20Z,120000,False,-37.0,162.0,1,right,K. Leonard 16' pullup Jump Shot (2 PTS) (J. Harden 1 AST),"[202695, 201935]",1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,Mid-Range,16-24 Center,16.58,Made,,,,,,,2.0,J. Harden,201935.0,1.0,,,,,,,,
14,PT11M00.00S,2024-01-30T00:12:27.2Z,1,REGULAR,foul,personal,[],202695,,,1610612739,3,2,2024-01-30T00:12:37Z,140000,False,,,0,,K. Leonard personal FOUL (1 PF),"[202695, 1630596]",1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1627541.0,1.0,0.0,Mobley,1630596.0,,,
16,PT10M51.00S,2024-01-30T00:12:55.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628386,7.30946123521682,53.431372549019606,1610612739,3,2,2024-01-30T00:13:00Z,160000,False,-17.0,16.0,1,left,MISS J. Allen Layup - blocked,"[1628386, 203486]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,2.36,Missed,Plumlee,203486.0,,,,,,,,,,,,,,,,
17,PT10M51.00S,2024-01-30T00:12:55.8Z,1,REGULAR,block,,[],203486,,,1610612739,3,2,2024-01-30T00:21:47Z,170000,False,,,0,,M. Plumlee BLOCK (1 BLK),[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
