actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-03-11T23:40:41.5Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-03-11T23:40:41Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2024-03-11T23:40:45.6Z,1,REGULAR,jumpball,recovered,[],203078,,,1610612756,0,0,2024-03-11T23:40:45Z,40000,False,,,0,,Jump Ball J. Nurkic vs. J. Allen: Tip to B. Beal,"[203078, 203994, 1628386]",1610612756.0,PHX,startperiod,B. Beal,203078.0,Beal,B. Beal,Nurkic,203994.0,Allen,1628386.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M40.00S,2024-03-11T23:41:00.0Z,1,REGULAR,3pt,Jump Shot,[],201142,24.52365308804205,87.99019607843137,1610612756,0,0,2024-03-11T23:41:08Z,70000,False,-190.0,178.0,1,left,MISS K. Durant 26' 3PT,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Left Center,26.04,Missed,,,,,,,,,,,,,,,,,,
8,PT11M35.00S,2024-03-11T23:41:05.0Z,1,REGULAR,rebound,defensive,[],1627747,,,1610612739,0,0,2024-03-11T23:41:08Z,80000,False,,,0,,C. LeVert REBOUND (Off:0 Def:1),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Left Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M28.00S,2024-03-11T23:41:12.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628386,93.38042049934296,51.9607843137255,1610612739,2,0,2024-03-11T23:41:18Z,90000,False,10.0,10.0,1,right,J. Allen reverse DUNK (2 PTS) (D. Garland 1 AST),"[1628386, 1629636]",1610612739.0,CLE,reverse,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,1.38,Made,,,,,2.0,D. Garland,1629636.0,1.0,,,,,,,,,,
11,PT11M12.00S,2024-03-11T23:41:28.3Z,1,REGULAR,3pt,Jump Shot,[],1626164,3.1044678055190538,99.50980392156863,1610612756,2,0,2024-03-11T23:41:33Z,110000,False,-248.0,-23.0,1,left,MISS D. Booker 24' 3PT,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Left Corner 3,24+ Left,24.86,Missed,,,,,,,,,,,,,,,,,,
12,PT11M09.00S,2024-03-11T23:41:31.3Z,1,REGULAR,rebound,offensive,[],203994,,,1610612756,2,0,2024-03-11T23:41:33Z,120000,False,,,0,,J. Nurkic REBOUND (Off:1 Def:0),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Left Corner 3,24+ Left,,,11.0,1.0,0.0,1.0,,,,,,,,,,,,,,
13,PT11M07.00S,2024-03-11T23:41:33.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203994,3.892904073587385,53.92156862745098,1610612756,2,2,2024-03-11T23:41:40Z,130000,False,-20.0,-16.0,1,left,J. Nurkic putback Layup (2 PTS),[203994],1610612756.0,PHX,putback,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),0-8 Center,2.52,Made,,,,,2.0,,,,,,,,,,,,,
14,PT10M55.00S,2024-03-11T23:41:45.0Z,1,REGULAR,3pt,Jump Shot,[],1627747,75.1149802890933,85.7843137254902,1610612739,2,2,2024-03-11T23:41:48Z,140000,False,179.0,181.0,1,right,MISS C. LeVert 25' 3PT,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Right Center,25.48,Missed,,,,,,,,,,,,,,,,,,
15,PT10M53.00S,2024-03-11T23:41:47.0Z,1,REGULAR,rebound,defensive,[],203994,,,1610612756,2,2,2024-03-11T23:41:48Z,150000,False,,,0,,J. Nurkic REBOUND (Off:1 Def:1),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Right Center,,,14.0,2.0,1.0,1.0,,,,,,,,,,,,,,
16,PT10M46.00S,2024-03-11T23:41:54.5Z,1,REGULAR,3pt,Jump Shot,[],1626164,27.151773981603156,81.12745098039215,1610612756,2,2,2024-03-11T23:42:18Z,160000,False,-156.0,203.0,1,left,MISS D. Booker 25' pullup 3PT,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Above the Break 3,24+ Left Center,25.55,Missed,,,,,,,,,,,,,,,,,,
17,PT10M43.00S,2024-03-11T23:41:57.5Z,1,REGULAR,rebound,defensive,[],1627747,,,1610612739,2,2,2024-03-11T23:41:58Z,170000,False,,,0,,C. LeVert REBOUND (Off:0 Def:2),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Left Center,,,16.0,2.0,2.0,0.0,,,,,,,,,,,,,,
18,PT10M39.00S,2024-03-11T23:42:01.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630171,95.0886990801577,50.245098039215684,1610612739,4,2,2024-03-11T23:42:08Z,180000,False,1.0,-6.0,1,right,I. Okoro running DUNK (2 PTS) (C. LeVert 1 AST),"[1630171, 1627747]",1610612739.0,CLE,running,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,0.64,Made,,,,,2.0,C. LeVert,1627747.0,1.0,,,,,,,,,,
20,PT10M29.00S,2024-03-11T23:42:12.1Z,1,REGULAR,turnover,bad pass,[],203994,,,1610612756,4,2,2024-03-11T23:42:19Z,200000,False,,,0,,J. Nurkic bad pass TURNOVER (1 TO),"[203994, 1627777]",1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1.0,Niang,1627777.0,,,,,,,
21,PT10M29.00S,2024-03-11T23:42:12.1Z,1,REGULAR,steal,,[],1627777,,,1610612739,4,2,2024-03-11T23:42:16Z,210000,False,,,0,,G. Niang STEAL (1 STL),[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
22,PT10M23.00S,2024-03-11T23:42:18.9Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1629636,80.23981603153744,4.6568627450980395,1610612739,7,2,2024-03-11T23:42:57Z,220000,False,-227.0,133.0,1,right,D. Garland 26' 3PT running (3 PTS) (C. LeVert 2 AST),"[1629636, 1627747]",1610612739.0,CLE,running,,,Garland,D. Garland,,,,,Above the Break 3,24+ Left Center,26.29,Made,,,,,3.0,C. LeVert,1627747.0,2.0,,,,,,,,,,
24,PT10M06.00S,2024-03-11T23:42:37.0Z,1,REGULAR,turnover,out-of-bounds,[],1628960,,,1610612756,7,2,2024-03-11T23:43:27Z,240000,False,,,0,,G. Allen step out-of-bounds TURNOVER (1 TO),[1628960],1610612756.0,PHX,step,,,Allen,G. Allen,,,,,Mid-Range,16-24 Left,,,,,,,,,,,1.0,,,,,,,,,
25,PT09M51.00S,2024-03-11T23:43:02.6Z,1,REGULAR,foul,personal,['2freethrow'],203078,,,1610612739,7,2,2024-03-11T23:43:21Z,250000,False,,,0,,B. Beal shooting personal FOUL (1 PF) (Garland 2 FT),"[203078, 1629636]",1610612756.0,PHX,shooting,,,Beal,B. Beal,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,203591.0,1.0,0.0,Garland,1629636.0,,
27,PT09M51.00S,2024-03-11T23:43:39.4Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1629636,,,1610612739,8,2,2024-03-11T23:43:39Z,270000,False,,,0,,D. Garland Free Throw 1 of 2 (4 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
28,PT09M51.00S,2024-03-11T23:43:54.0Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1629636,,,1610612739,9,2,2024-03-11T23:43:54Z,280000,False,,,0,,D. Garland Free Throw 2 of 2 (5 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
