actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-12-07T00:11:22.6Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-12-07T00:11:22Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2023-12-07T00:11:25.8Z,1,REGULAR,jumpball,recovered,[],1630596,,,1610612739,0,0,2023-12-07T00:11:25Z,40000,False,,,0,,Jump Ball J. Allen vs. G. Bitadze: Tip to E. Mobley,"[1630596, 1628386, 1629048]",1610612739.0,CLE,startperiod,E. Mobley,1630596.0,Mobley,E. Mobley,Allen,1628386.0,Bitadze,1629048.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M38.00S,2023-12-07T00:11:44.5Z,1,REGULAR,2pt,Jump Shot,[],1628378,77.08607095926413,52.94117647058824,1610612739,2,0,2023-12-07T00:11:52Z,70000,False,15.0,163.0,1,right,D. Mitchell 16' pullup bank Jump Shot (2 PTS),[1628378],1610612739.0,CLE,pullup bank,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Center,16.36,Made,2.0,,,,,,,,,,,,,,,,,
8,PT11M16.00S,2023-12-07T00:12:08.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,7.30946123521682,48.529411764705884,1610612753,2,2,2023-12-07T00:12:57Z,80000,False,7.0,16.0,1,left,P. Banchero Layup (2 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,1.78,Made,2.0,,,,,,,,,,,,,,,,,
9,PT10M58.00S,2023-12-07T00:12:23.3Z,1,REGULAR,3pt,Jump Shot,[],1628378,75.3777923784494,8.088235294117647,1610612739,5,2,2023-12-07T00:12:30Z,90000,False,-210.0,179.0,1,right,D. Mitchell 27' 3PT pullup (5 PTS) (J. Allen 1 AST),"[1628378, 1628386]",1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,27.56,Made,5.0,J. Allen,1628386.0,1.0,,,,,,,,,,,,,,
11,PT10M36.00S,2023-12-07T00:12:47.8Z,1,REGULAR,foul,personal,['2freethrow'],1628378,,,1610612753,5,2,2023-12-07T00:13:02Z,110000,False,,,0,,D. Mitchell shooting personal FOUL (1 PF) (Banchero 2 FT),"[1628378, 1631094]",1610612739.0,CLE,shooting,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,,1628172.0,1.0,0.0,Banchero,1631094.0,,,,,,,,,
13,PT10M36.00S,2023-12-07T00:13:17.8Z,1,REGULAR,freethrow,1 of 2,[],1631094,,,1610612753,5,3,2023-12-07T00:13:17Z,130000,False,,,0,,P. Banchero Free Throw 1 of 2 (3 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
14,PT10M36.00S,2023-12-07T00:13:33.0Z,1,REGULAR,freethrow,2 of 2,[],1631094,,,1610612753,5,4,2023-12-07T00:13:33Z,140000,False,,,0,,P. Banchero Free Throw 2 of 2 (4 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
15,PT10M25.00S,2023-12-07T00:13:50.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628386,94.69448094612353,50.245098039215684,1610612739,7,4,2023-12-07T00:13:55Z,150000,False,1.0,-3.0,1,right,J. Allen alley-oop DUNK (2 PTS) (D. Garland 1 AST),"[1628386, 1629636]",1610612739.0,CLE,alley-oop,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,0.29,Made,2.0,D. Garland,1629636.0,1.0,,,,,,,,,,,,,,
17,PT10M08.00S,2023-12-07T00:14:09.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,11.777266754270697,50.98039215686274,1610612753,7,4,2023-12-07T00:16:22Z,170000,False,-5.0,58.0,1,left,MISS P. Banchero driving Layup,[1631094],1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,5.84,Missed,,,,,,,,,,,,,,,,,,
19,PT10M06.00S,2023-12-07T00:14:11.6Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,7,4,2023-12-07T00:16:03Z,190000,False,,,0,,E. Mobley REBOUND (Off:0 Def:1),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,17.0,1.0,1.0,0.0,,,,,
20,PT09M59.00S,2023-12-07T00:14:15.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630596,92.9862023653088,51.225490196078425,1610612739,7,4,2023-12-07T00:17:00Z,200000,False,6.0,13.0,1,right,MISS E. Mobley running Layup,[1630596],1610612739.0,CLE,running,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,1.47,Missed,,,,,,,,,,,,,,,,,,
21,PT09M57.00S,2023-12-07T00:14:17.3Z,1,REGULAR,rebound,defensive,[],1630532,,,1610612753,7,4,2023-12-07T00:14:24Z,210000,False,,,0,,F. Wagner REBOUND (Off:0 Def:1),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,20.0,1.0,1.0,0.0,,,,,
22,PT09M51.00S,2023-12-07T00:14:24.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1641710,6.521024967148489,50.0,1610612753,7,6,2023-12-07T00:14:30Z,220000,False,0.0,9.0,1,left,A. Black cutting DUNK (2 PTS) (G. Bitadze 1 AST),"[1641710, 1629048]",1610612753.0,ORL,cutting,,,Black,A. Black,,,,,Restricted Area,0-8 Center,0.88,Made,2.0,G. Bitadze,1629048.0,1.0,,,,,,,,,,,,,,
24,PT09M23.00S,2023-12-07T00:14:51.4Z,1,REGULAR,3pt,Jump Shot,[],1629622,79.84559789750328,93.13725490196079,1610612739,10,6,2023-12-07T00:14:56Z,240000,False,216.0,137.0,1,right,M. Strus 25' 3PT  (3 PTS) (E. Mobley 1 AST),"[1629622, 1630596]",1610612739.0,CLE,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Right Center,25.55,Made,3.0,E. Mobley,1630596.0,1.0,,,,,,,,,,,,,,
26,PT08M58.00S,2023-12-07T00:15:16.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629048,7.178055190538765,49.01960784313725,1610612753,10,8,2023-12-07T00:15:21Z,260000,False,5.0,15.0,1,left,G. Bitadze cutting Layup (2 PTS) (F. Wagner 1 AST),"[1629048, 1630532]",1610612753.0,ORL,cutting,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,1.58,Made,2.0,F. Wagner,1630532.0,1.0,,,,,,,,,,,,,,
28,PT08M53.00S,2023-12-07T00:15:24.8Z,1,REGULAR,turnover,out-of-bounds,[],1628378,,,1610612739,10,8,2023-12-07T00:18:27Z,280000,False,,,0,,D. Mitchell lost ball out-of-bounds TURNOVER (1 TO),[1628378],1610612739.0,CLE,lost ball,,,Mitchell,D. Mitchell,,,,,Mid-Range,8-16 Left,,,,,,,1627962.0,,,,,,,,,1.0,,,,
