actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-04-14T17:10:35.0Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-04-14T17:10:35Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M58.00S,2024-04-14T17:10:37.2Z,1,REGULAR,jumpball,recovered,[],1641854,,,1610612739,0,0,2024-04-14T17:10:37Z,40000,False,,,0,,Jump Ball J. Allen vs. M. Bolden: Tip to C. Porter Jr.,"[1641854, 1628386, 1629716]",1610612739.0,CLE,startperiod,C. Porter Jr.,1641854.0,Porter Jr.,C. Porter Jr.,Allen,1628386.0,Bolden,1629716.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M44.00S,2024-04-14T17:10:51.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630596,7.835085413929041,50.49019607843137,1610612739,0,0,2024-04-14T17:10:58Z,70000,False,-2.0,21.0,1,left,MISS E. Mobley turnaround bank Hook,[1630596],1610612739.0,CLE,turnaround bank,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,2.12,Missed,,,,,,,,,,,,,,,,,,
8,PT11M42.00S,2024-04-14T17:10:53.2Z,1,REGULAR,rebound,defensive,[],203995,,,1610612766,0,0,2024-04-14T17:10:58Z,80000,False,,,0,,V. Micic REBOUND (Off:0 Def:1),[203995],1610612766.0,CHA,,,,Micic,V. Micic,,,,,Restricted Area,0-8 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M29.00S,2024-04-14T17:11:05.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629716,83.919185282523,42.8921568627451,1610612766,0,2,2024-04-14T17:11:13Z,90000,False,-36.0,99.0,1,right,M. Bolden 10' turnaround bank Hook (2 PTS) (V. Micic 1 AST),"[1629716, 203995]",1610612766.0,CHA,turnaround bank,,,Bolden,M. Bolden,,,,,In The Paint (Non-RA),8-16 Center,10.49,Made,,,,,2.0,V. Micic,203995.0,1.0,,,,,,,,,,
11,PT11M13.00S,2024-04-14T17:11:22.0Z,1,REGULAR,3pt,Jump Shot,[],1629622,29.122864651773984,72.79411764705883,1610612739,3,2,2024-04-14T17:11:26Z,110000,False,-114.0,221.0,1,left,M. Strus 24' 3PT  (3 PTS) (E. Mobley 1 AST),"[1629622, 1630596]",1610612739.0,CLE,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Left Center,24.89,Made,,,,,3.0,E. Mobley,1630596.0,1.0,,,,,,,,,,
13,PT10M58.00S,2024-04-14T17:11:37.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629716,92.85479632063075,53.67647058823529,1610612766,3,2,2024-04-14T17:11:42Z,130000,False,18.0,15.0,1,right,MISS M. Bolden alley-oop Layup,[1629716],1610612766.0,CHA,alley-oop,,,Bolden,M. Bolden,,,,,Restricted Area,0-8 Center,2.36,Missed,,,,,,,,,,,,,,,,,,
14,PT10M56.00S,2024-04-14T17:11:39.2Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,3,2,2024-04-14T17:11:42Z,140000,False,,,0,,J. Allen REBOUND (Off:0 Def:1),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,13.0,1.0,1.0,0.0,,,,,,,,,,,,,,
15,PT10M53.00S,2024-04-14T17:11:42.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629622,21.23850197109067,8.57843137254902,1610612739,6,2,2024-04-14T17:12:18Z,150000,False,207.0,147.0,1,left,M. Strus 25' 3PT running pullup (6 PTS) (I. Okoro 1 AST),"[1629622, 1630171]",1610612739.0,CLE,running pullup,,,Strus,M. Strus,,,,,Above the Break 3,24+ Right Center,25.4,Made,,,,,6.0,I. Okoro,1630171.0,1.0,,,,,,,,,,
17,PT10M26.00S,2024-04-14T17:12:08.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203995,92.9862023653088,52.94117647058824,1610612766,6,2,2024-04-14T17:12:14Z,170000,False,15.0,13.0,1,right,MISS V. Micic driving floating bank Shot,[203995],1610612766.0,CHA,driving floating bank,,,Micic,V. Micic,,,,,Restricted Area,0-8 Center,1.99,Missed,,,,,,,,,,,,,,,,,,
18,PT10M24.00S,2024-04-14T17:12:10.2Z,1,REGULAR,rebound,defensive,[],1641854,,,1610612739,6,2,2024-04-14T17:12:14Z,180000,False,,,0,,C. Porter Jr. REBOUND (Off:0 Def:1),[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,Restricted Area,0-8 Center,,,17.0,1.0,1.0,0.0,,,,,,,,,,,,,,
19,PT10M18.00S,2024-04-14T17:12:16.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630596,6.652431011826544,50.49019607843137,1610612739,6,2,2024-04-14T18:00:51Z,190000,False,-2.0,10.0,1,left,MISS E. Mobley driving bank Hook,[1630596],1610612739.0,CLE,driving bank,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,1.03,Missed,,,,,,,,,,,,,,,,,,
20,PT10M16.00S,2024-04-14T17:12:18.9Z,1,REGULAR,rebound,defensive,[],1630550,,,1610612766,6,2,2024-04-14T17:12:21Z,200000,False,,,0,,J. Thor REBOUND (Off:0 Def:1),[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,Restricted Area,0-8 Center,,,19.0,1.0,1.0,0.0,,,,,,,,,,,,,,
