actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-12-19T00:11:01.7Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-12-19T00:11:01Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2023-12-19T00:11:04.5Z,1,REGULAR,jumpball,recovered,[],1628378,,,1610612739,0,0,2023-12-19T00:11:04Z,40000,False,,,0,,Jump Ball J. Allen vs. A. Sengun: Tip to D. Mitchell,"[1628378, 1628386, 1630578]",1610612739.0,CLE,startperiod,D. Mitchell,1628378.0,Mitchell,D. Mitchell,Allen,1628386.0,Sengun,1630578.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M41.00S,2023-12-19T00:11:19.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628386,6.652431011826544,52.450980392156865,1610612739,0,0,2023-12-19T00:11:56Z,70000,False,-12.0,10.0,1,left,MISS J. Allen cutting Layup,[1628386],1610612739.0,CLE,cutting,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,1.59,Missed,,,,,,,,,,,,,,,,,,
8,PT11M41.00S,2023-12-19T00:11:19.9Z,1,REGULAR,rebound,offensive,[],1628386,,,1610612739,0,0,2023-12-19T00:11:56Z,80000,False,,,0,,J. Allen REBOUND (Off:1 Def:0),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,7.0,1.0,0.0,1.0,,,,,,,,,,,,,,
9,PT11M41.00S,2023-12-19T00:11:24.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628386,5.590000152587891,50.0,1610612739,2,0,2023-12-19T00:11:24Z,90000,False,0.0,0.0,1,left,J. Allen putback Layup (2 PTS),[1628386],1610612739.0,CLE,putback,,,Allen,J. Allen,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,2.0,,,,,,,,,,,,,
10,PT11M41.00S,2023-12-19T00:11:26.2Z,1,REGULAR,foul,personal,['1freethrow'],1630578,,,1610612739,2,0,2023-12-19T00:11:34Z,100000,False,,,0,,A. Sengun shooting personal FOUL (1 PF) (Allen 1 FT),"[1630578, 1628386]",1610612745.0,HOU,shooting,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,,,2003.0,1.0,0.0,Allen,1628386.0,,,,,,,,
12,PT11M41.00S,2023-12-19T00:11:47.0Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],1628386,,,1610612739,3,0,2023-12-19T00:11:47Z,120000,False,,,0,,J. Allen Free Throw 1 of 1 (3 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
13,PT11M29.00S,2023-12-19T00:12:02.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,94.43166885676742,51.225490196078425,1610612745,3,2,2023-12-19T00:12:07Z,130000,False,6.0,0.0,1,right,A. Sengun driving finger roll Layup (2 PTS) (F. VanVleet 1 AST),"[1630578, 1627832]",1610612745.0,HOU,driving finger roll,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,0.61,Made,,,,,2.0,,,,,,F. VanVleet,1627832.0,1.0,,,,,
15,PT11M18.00S,2023-12-19T00:12:12.7Z,1,REGULAR,3pt,Jump Shot,[],1628378,33.459264126149804,20.34313725490196,1610612739,3,2,2023-12-19T00:12:16Z,150000,False,148.0,262.0,1,left,MISS D. Mitchell 30' 3PT,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,30.11,Missed,,,,,,,,,,,,,,,,,,
16,PT11M16.00S,2023-12-19T00:12:14.7Z,1,REGULAR,rebound,defensive,[],1627832,,,1610612745,3,2,2023-12-19T00:12:16Z,160000,False,,,0,,F. VanVleet REBOUND (Off:0 Def:1),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Right Center,,,15.0,1.0,1.0,0.0,,,,,,,,,,,,,,
17,PT11M06.00S,2023-12-19T00:12:25.2Z,1,REGULAR,2pt,Jump Shot,[],1631095,94.30026281208936,78.18627450980392,1610612745,3,2,2023-12-19T00:12:29Z,170000,False,141.0,1.0,1,right,MISS J. Smith Jr. 14' turnaround Shot,[1631095],1610612745.0,HOU,turnaround,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,8-16 Right,14.09,Missed,,,,,,,,,,,,,,,,,,
18,PT11M04.00S,2023-12-19T00:12:27.2Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,3,2,2023-12-19T00:12:29Z,180000,False,,,0,,J. Allen REBOUND (Off:1 Def:1),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Mid-Range,8-16 Right,,,17.0,2.0,1.0,1.0,,,,,,,,,,,,,,
19,PT10M45.00S,2023-12-19T00:12:45.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,7.046649145860711,48.28431372549019,1610612739,5,2,2023-12-19T00:12:51Z,190000,False,9.0,14.0,1,left,D. Mitchell driving Layup (2 PTS),[1628378],1610612739.0,CLE,driving,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,1.62,Made,,,,,2.0,,,,,,,,,,,,,
20,PT10M34.00S,2023-12-19T00:12:57.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,93.9060446780552,50.245098039215684,1610612745,5,2,2023-12-19T00:13:02Z,200000,False,1.0,5.0,1,right,MISS J. Green driving reverse Layup,[1630224],1610612745.0,HOU,driving reverse,,,Green,J. Green,,,,,Restricted Area,0-8 Center,0.49,Missed,,,,,,,,,,,,,,,,,,
21,PT10M32.00S,2023-12-19T00:12:59.2Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,5,2,2023-12-19T00:13:02Z,210000,False,,,0,,J. Allen REBOUND (Off:1 Def:2),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,20.0,3.0,2.0,1.0,,,,,,,,,,,,,,
22,PT10M19.00S,2023-12-19T00:13:12.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628386,8.623521681997373,49.26470588235294,1610612739,5,2,2023-12-19T00:13:15Z,220000,False,4.0,29.0,1,left,MISS J. Allen Hook,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,2.88,Missed,,,,,,,,,,,,,,,,,,
23,PT10M17.00S,2023-12-19T00:13:14.4Z,1,REGULAR,rebound,defensive,[],1631095,,,1610612745,5,2,2023-12-19T00:13:14Z,230000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:1),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,22.0,1.0,1.0,0.0,,,,,,,,,,,,,,
24,PT10M09.00S,2023-12-19T00:13:22.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628415,92.9862023653088,50.73529411764706,1610612745,5,4,2023-12-19T00:13:27Z,240000,False,4.0,13.0,1,right,D. Brooks driving Layup (2 PTS) (A. Sengun 1 AST),"[1628415, 1630578]",1610612745.0,HOU,driving,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,1.39,Made,,,,,2.0,,,,,,A. Sengun,1630578.0,1.0,,,,,
26,PT09M50.00S,2023-12-19T00:13:43.9Z,1,REGULAR,foul,personal,['2freethrow'],1630578,,,1610612739,5,4,2023-12-19T00:13:50Z,260000,False,,,0,,A. Sengun shooting personal FOUL (2 PF) (Okoro 2 FT),"[1630578, 1630171]",1610612745.0,HOU,shooting,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,2003.0,2.0,0.0,Okoro,1630171.0,,,,,,,,
28,PT09M50.00S,2023-12-19T00:14:05.8Z,1,REGULAR,freethrow,1 of 2,[],1630171,,,1610612739,6,4,2023-12-19T00:14:05Z,280000,False,,,0,,I. Okoro Free Throw 1 of 2 (1 PTS),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
29,PT09M50.00S,2023-12-19T00:14:06.7Z,1,REGULAR,substitution,out,[],1630578,,,1610612739,6,4,2023-12-19T00:14:11Z,290000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
30,PT09M50.00S,2023-12-19T00:14:06.7Z,1,REGULAR,substitution,in,[],201145,,,1610612739,6,4,2023-12-19T00:14:11Z,300000,False,,,0,,SUB in: J. Green,[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
31,PT09M50.00S,2023-12-19T00:14:25.4Z,1,REGULAR,freethrow,2 of 2,[],1630171,,,1610612739,7,4,2023-12-19T00:14:25Z,310000,False,,,0,,I. Okoro Free Throw 2 of 2 (2 PTS),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
32,PT09M27.00S,2023-12-19T00:14:49.8Z,1,REGULAR,3pt,Jump Shot,[],1628415,89.56964520367937,3.1862745098039214,1610612745,7,4,2023-12-19T00:14:56Z,320000,False,-234.0,46.0,1,right,MISS D. Brooks step back 3PT,[1628415],1610612745.0,HOU,step back,,,Brooks,D. Brooks,,,,,Left Corner 3,24+ Left,23.85,Missed,,,,,,,,,,,,,,,,,,
33,PT09M26.00S,2023-12-19T00:14:50.8Z,1,REGULAR,rebound,offensive,[],1631095,,,1610612745,7,4,2023-12-19T00:14:56Z,330000,False,,,0,,J. Smith Jr. REBOUND (Off:1 Def:1),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Left Corner 3,24+ Left,,,32.0,2.0,1.0,1.0,,,,,,,,,,,,,,
34,PT09M25.00S,2023-12-19T00:14:54.7Z,1,REGULAR,turnover,out-of-bounds,[],1631095,,,1610612745,7,4,2023-12-19T00:15:02Z,340000,False,,,0,,J. Smith Jr. bad pass out-of-bounds TURNOVER (1 TO),[1631095],1610612745.0,HOU,bad pass,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,8-16 Left,,,,,,,,2003.0,,,,,,,,1.0,,,,
35,PT09M07.00S,2023-12-19T00:15:17.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628378,25.443495400788436,8.823529411764707,1610612739,10,4,2023-12-19T00:15:25Z,350000,False,206.0,187.0,1,left,D. Mitchell 27' 3PT step back (5 PTS),[1628378],1610612739.0,CLE,step back,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,27.79,Made,,,,,5.0,,,,,,,,,,,,,
36,PT08M52.00S,2023-12-19T00:15:35.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631095,94.1688567674113,50.73529411764706,1610612745,10,4,2023-12-19T00:15:44Z,360000,False,4.0,2.0,1,right,MISS J. Smith Jr. driving Layup,[1631095],1610612745.0,HOU,driving,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,0.44,Missed,,,,,,,,,,,,,,,,,,
38,PT08M52.00S,2023-12-19T00:15:35.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612739,10,4,2023-12-19T00:15:44Z,380000,False,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Restricted Area,0-8 Center,,,36.0,,,,,,,,,,,,,,,,,
39,PT08M52.00S,2023-12-19T00:15:43.4Z,1,REGULAR,foul,personal,[],1631095,,,1610612739,10,4,2023-12-19T00:15:55Z,390000,False,,,0,,J. Smith Jr. loose ball personal FOUL (1 PF),"[1631095, 1630171]",1610612745.0,HOU,loose ball,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,203593.0,1.0,0.0,Okoro,1630171.0,,,,,,,,
41,PT08M36.00S,2023-12-19T00:16:12.7Z,1,REGULAR,3pt,Jump Shot,[],1628378,29.517082785808146,73.2843137254902,1610612739,13,4,2023-12-19T00:16:18Z,410000,False,-116.0,225.0,1,left,D. Mitchell 25' 3PT step back (8 PTS) (J. Allen 1 AST),"[1628378, 1628386]",1610612739.0,CLE,step back,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,25.33,Made,,,,,8.0,,,,,,J. Allen,1628386.0,1.0,,,,,
