actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-12-22T00:40:56.9Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-12-22T00:40:56Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2023-12-22T00:40:59.4Z,1,REGULAR,jumpball,recovered,[],1641854,,,1610612739,0,0,2023-12-22T00:40:59Z,40000,False,,,0,,Jump Ball J. Allen vs. J. Valanciunas: Tip to C. Porter Jr.,"[1641854, 1628386, 202685]",1610612739.0,CLE,startperiod,C. Porter Jr.,1641854.0,Porter Jr.,C. Porter Jr.,Allen,1628386.0,Valanciunas,202685.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M37.00S,2023-12-22T00:41:20.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630171,7.703679369250986,51.225490196078425,1610612739,2,0,2023-12-22T00:41:39Z,70000,False,-6.0,20.0,1,left,I. Okoro reverse Layup (2 PTS) (J. Allen 1 AST),"[1630171, 1628386]",1610612739.0,CLE,reverse,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,2.08,Made,2.0,J. Allen,1628386.0,1.0,,,,,,,,,,,,,,
9,PT11M37.00S,2023-12-22T00:41:23.9Z,1,REGULAR,foul,personal,['1freethrow'],1630530,,,1610612739,2,0,2023-12-22T00:41:34Z,90000,False,,,0,,T. Murphy III shooting personal FOUL (1 PF) (Okoro 1 FT),"[1630530, 1630171]",1610612740.0,NOP,shooting,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,,,,,204059.0,1.0,0.0,Okoro,1630171.0,,,,,,,,,
11,PT11M37.00S,2023-12-22T00:41:48.2Z,1,REGULAR,freethrow,1 of 1,[],1630171,,,1610612739,2,0,2023-12-22T00:41:50Z,110000,False,,,0,,MISS I. Okoro Free Throw 1 of 1,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
12,PT11M35.00S,2023-12-22T00:41:50.2Z,1,REGULAR,rebound,defensive,[],1627742,,,1610612740,2,0,2023-12-22T00:41:50Z,120000,False,,,0,,B. Ingram REBOUND (Off:0 Def:1),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,11.0,1.0,1.0,0.0,,,,,
13,PT11M21.00S,2023-12-22T00:42:03.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630529,92.85479632063075,53.18627450980392,1610612740,2,2,2023-12-22T00:42:07Z,130000,False,16.0,15.0,1,right,H. Jones cutting Layup (2 PTS) (J. Valanciunas 1 AST),"[1630529, 202685]",1610612740.0,NOP,cutting,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,2.17,Made,2.0,J. Valanciunas,202685.0,1.0,,,,,,,,,,,,,,
15,PT11M00.00S,2023-12-22T00:42:23.6Z,1,REGULAR,turnover,lost ball,[],1628386,,,1610612739,2,2,2023-12-22T00:42:33Z,150000,False,,,0,,J. Allen lost ball TURNOVER (1 TO),"[1628386, 203468]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,1.0,McCollum,203468.0,,
16,PT11M00.00S,2023-12-22T00:42:23.6Z,1,REGULAR,steal,,[],203468,,,1610612740,2,2,2023-12-22T00:42:26Z,160000,False,,,0,,C. McCollum STEAL (1 STL),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
17,PT10M47.00S,2023-12-22T00:42:37.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627742,92.59198423127464,50.73529411764706,1610612740,2,4,2023-12-22T00:42:41Z,170000,False,4.0,17.0,1,right,B. Ingram cutting Layup (2 PTS) (J. Valanciunas 2 AST),"[1627742, 202685]",1610612740.0,NOP,cutting,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,1.75,Made,2.0,J. Valanciunas,202685.0,2.0,,,,,,,,,,,,,,
